post_id,text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01584E+16,"As of 27 July 2020, 12pm, we have confirmed and verified an additional 469 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 15 (2 Singaporeans/Permanent Residents, 7 Work Pass holders, 4 Work Permit holders, 2 Dependant’s Pass holders)
b) Cases in the community: 2 (1 Singaporean, 1 Work Pass holder)
c) Cases residing in dormitories: 452

Of the new cases, 99% are linked to known clusters, while the rest are pending contact tracing.

171 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 45,692 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 179 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/171-more-cases-discharged-469-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",27/7/2020 22:51,,,,,1616,45,129,https://facebook.com/sghealthministry/posts/10158351946585631,[],10158351946585600
1.01584E+16,"As of 27 July 2020, 12pm, we have preliminarily confirmed an additional 469 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 2 cases in the community, of whom 1 is a Singaporean and 1 is a Work Pass holder.

In addition, there are 15 imported cases who had all been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/469-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",27/7/2020 16:05,,,,,2019,95,261,https://facebook.com/sghealthministry/posts/10158351277840631,[],10158351277840600
1.01583E+16,"As of 26 July 2020, 12pm, we have confirmed and verified an additional 481 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:
a) Imported cases: 4 (2 Singaporeans/Permanent Residents, 2 Work Permit holders)
b) Cases in the community: 5 (1 Work Pass holder, 4 Work Permit holders)
c) Cases residing in dormitories: 472

Of the new cases, 98% are linked to known clusters, while the rest are pending contact tracing.

169 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 45,521 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 173 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/169-more-cases-discharged-481-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",26/7/2020 22:46,,,,,1953,60,141,https://facebook.com/sghealthministry/posts/10158349240855631,[],10158349240855600
1.01583E+16,"As of 26 July 2020, 12pm, we have preliminarily confirmed an additional 481 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 5 cases in the community, all of whom are Work Pass holders.

In addition, there are 4 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/481-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",26/7/2020 16:09,,,,,2340,51,288,https://facebook.com/sghealthministry/posts/10158348675325631,[],10158348675325600
1.01583E+16,"As of 25 July 2020, 12pm, we have confirmed and verified an additional 513 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 6 (2 Permanent Residents, 4 Dependant’s Pass holders)
b) Cases in the community: 2 (2 Work Permit holders)
c) Cases residing in dormitories: 505

Of the new cases, 99% are linked to known clusters, while the rest are pending contact tracing.

180 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 45,352 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 148 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/180-more-cases-discharged-513-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",25/7/2020 22:44,,,,,1869,62,150,https://facebook.com/sghealthministry/posts/10158346166620631,[],10158346166620600
1.01583E+16,"As of 25 July 2020, 12pm, we have preliminarily confirmed an additional 513 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 2 cases in the community, both of whom are Work Pass holders. In addition, there are 6 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

The Inter-agency Taskforce is on track to clear all the dormitories by the beginning of August 2020, with the exception of 17 standalone blocks in 8 Purpose Built Dormitories, which serve as quarantine facilities for 28,000 workers still serving out their isolation period. This last batch of workers come from dormitories with a relatively high prevalence of COVID-19, and will be subject to a final test before they complete their isolation periods. We therefore expect the daily case counts to be high for the coming two weeks, before tapering down thereafter.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/513-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",25/7/2020 15:59,,,,,2434,113,497,https://facebook.com/sghealthministry/posts/10158345420000631,[],10158345420000600
1.01583E+16,"As of 24 July 2020, 12pm, we have confirmed and verified an additional 277 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 2 (2 Dependant’s Pass holder)
b) Cases in the community: 3 (3 Work Permit holders)
c) Cases residing in dormitories: 272

Of the new cases, 99% are linked to known clusters, while the rest are pending contact tracing.

157 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 45,172 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 157 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/157-more-cases-discharged-277-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",24/7/2020 23:12,,,,,1136,24,69,https://facebook.com/sghealthministry/posts/10158343184425631,[],10158343184425600
1.01583E+16,"The Multi-Ministry Taskforce continues to closely monitor the COVID-19 situation, and take aggressive actions to prevent, detect and contain local transmissions.

We have been stepping up our surveillance, active case finding and containment efforts, in order to detect and ringfence cases of infection as early as possible. Where infection clusters arise, we undertake swift action to quarantine and test close contacts, mount swab operations, and suspend operations at the relevant facility if deemed necessary. Over the past months, we have conducted 7 such swab operations associated with newly emergent workplace clusters. We also launched swab operations to test individuals at retail premises frequented by multiple positive cases.

We have also been stepping up our general surveillance efforts, and have been using a combination of different testing methods to pick up any early signals of emerging clusters. The National Environment Agency is also planning to progressively expand waste-water testing to include more workers’ dormitories and other populous living quarters such as nursing homes and hostels.

Under Phase Two, we have observed crowding and poor adherence to safe distancing measures at some hotspots, such as popular night spots, beaches, selected malls and parks, as well as in HDB towns. Agencies will put in place enhanced crowd control measures, as well as step up enforcement, at these hotspots.

The Inter-agency Taskforce is close to completing the dormitory clearance. We expect all the dormitories to be cleared by the beginning of August 2020, with the exception of 17 standalone blocks in 8 Purpose Built Dormitories, which serve as quarantine facilities. This means that all the migrant workers in the dormitories would be cleared by then, except for 28,000 workers still serving out their isolation period in the various quarantine facilities.

It is critical that we continue to stay disciplined and vigilant. We need everyone to observe safe distancing as we carry on with our daily activities, and seek medical attention early if unwell. Let us play our part to keep our loved ones and our community safe!

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/enhancing-surveillance-and-enforcement-efforts-to-keep-covid-19-at-bay

MOH.GOV.SG
MOH | News Highlights",24/7/2020 19:56,,,,,1436,27,85,https://facebook.com/sghealthministry/posts/10158342728125631,[],10158342728125600
1.01583E+16,"As of 24 July 2020, 12pm, we have preliminarily confirmed an additional 277 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 5 cases in the community, of whom 2 are Singaporeans/ Permanent Residents and 3 are Work Pass holders.

In addition, there are 2 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/277-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",24/7/2020 16:02,,,,,2089,46,206,https://facebook.com/sghealthministry/posts/10158342370425631,[],10158342370425600
1.01583E+16,"As of 23 July 2020, 12pm, we have confirmed and verified an additional 354 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 5 (2 Permanent Residents, 2 Work Pass holders, 1 Dependant’s Pass holder)
b) Cases in the community: 8 (4 Singaporeans, 4 Work Permit holders)
c) Cases residing in dormitories: 341

Of the new cases, 98% are linked to known clusters, while the rest are pending contact tracing.

220 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 45,015 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 137 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/220-more-cases-discharged-354-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",23/7/2020 22:20,,,,,1874,43,143,https://facebook.com/sghealthministry/posts/10158340000195631,[],10158340000195600
1.01583E+16,"As of 23 July 2020, 12pm, we have preliminarily confirmed an additional 354 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 8 cases in the community, of whom 4 are Singaporeans/ Permanent Residents and 4 are Work Pass holders.

In addition, there are 5 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/354-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",23/7/2020 15:26,,,,,1818,63,208,https://facebook.com/sghealthministry/posts/10158339344740631,[],10158339344740600
1.01583E+16,"As of 22 July 2020, 12pm, we have confirmed and verified an additional 310 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 6 (3 Singaporeans/ Permanent Residents, 3 Work Pass holders)
b) Cases in the community: 7 (3 Singaporeans, 3 Work Pass holders, 1 Work Permit holder)
c) Cases residing in dormitories: 297

Of the new cases, 98% are linked to known clusters, while the rest are pending contact tracing.

211 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 44,795 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 150 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/211-more-cases-discharged-310-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",22/7/2020 22:49,,,,,2176,42,131,https://facebook.com/sghealthministry/posts/10158336960715631,[],10158336960715600
1.01583E+16,"As of 22 July 2020, 12pm, we have preliminarily confirmed an additional 310 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 7 cases in the community, of whom 3 are Singaporeans/ Permanent Residents and 4 are Work Pass holders.

In addition, there are 6 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

Read more: https://www.moh.gov.sg/news-highlights/details/310-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",22/7/2020 15:39,,,,,2462,51,286,https://facebook.com/sghealthministry/posts/10158336229410631,[],10158336229410600
1.01583E+16,"Amy Khor
22 July 2020 at 02:43 ·

Always at the forefront of care delivery, our nurses form the backbone of our healthcare system and are a critical part of a patient’s care journey. During this COVID-19 pandemic, our nurses have also stepped up to answer their call of duty, working tirelessly with other healthcare professionals to keep our loved ones and Singapore safe.

Today, we celebrate 5 nurses who are the winners of the President’s Award for Nurses 2020, the nation’s highest honour for nurses. To Ms Chin Soh Mun, Dr Alice Chua, Ms Kala D/O Narayanasamy, Ms Tay Yee Kian and Ms Patricia Yong, congratulations on winning the President’s Award for Nurses 2020 and thank you for your immense contribution to the noble profession.

These nurses’ exemplary leadership and selfless service to the community illustrate the essential role of nurses in our healthcare system. They show us the deep skills and professionalism required of nurses, and the passion, resilience and strength that drive many more like them to help patients towards recovery and better health.

The year 2020 also marks the 135th year of nursing in Singapore. This is a timely occasion for us to look back on the achievements of the nursing community and to show our gratitude for their contribution. I hope you will join me in thanking our nurses for their dedication to our patients and for their service to generations of Singaporeans.",22/7/2020 11:33,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109720676_3572849399392142_4271739284198233040_n.jpg?_nc_cat=110&ccb=3&_nc_sid=110474&_nc_ohc=OIQZ8c6gCdoAX8Lkeq5&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=93d93420cf504685bf4125c6ccb9c7e0&oe=6054CB4F,,,,674,26,18,https://facebook.com/sghealthministry/posts/10158335930565631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109720676_3572849399392142_4271739284198233040_n.jpg?_nc_cat=110&ccb=3&_nc_sid=110474&_nc_ohc=OIQZ8c6gCdoAX8Lkeq5&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=93d93420cf504685bf4125c6ccb9c7e0&oe=6054CB4F', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109674241_3572849479392134_5936474629078293193_n.jpg?_nc_cat=103&ccb=3&_nc_sid=110474&_nc_ohc=jw8AMPaYgC8AX8-nZuO&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=e749abe67f487b9b142693e0c70d7ed1&oe=60547F54', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109299195_3572849589392123_8654700086781645671_n.jpg?_nc_cat=107&ccb=3&_nc_sid=110474&_nc_ohc=lYc14jPSY4IAX-fMW53&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=4bebf5339b26c2d4adb4e021593d681b&oe=6057A147', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/108172458_3572849652725450_4505335425899549104_n.jpg?_nc_cat=105&ccb=3&_nc_sid=110474&_nc_ohc=Zi1jaxniELUAX-f6DeH&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=f0065e355842dd90d585b9ad95cb1816&oe=6056AB13']",10158335930565600
1.01583E+16,"As of 21 July 2020, 12pm, we have confirmed and verified an additional 399 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 3 (2 Work Pass holders, 1 Special Pass holder)
b) Cases in the community: 9 (1 Singaporean, 3 Work Pass holders, 5 Work Permit holders)
c) Cases residing in dormitories: 387

Of the new cases, 96% are linked to known clusters, while the rest are pending contact tracing.

213 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 44,584 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 170 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/213-more-cases-discharged-399-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",21/7/2020 23:09,,,,,1816,87,110,https://facebook.com/sghealthministry/posts/10158334083985631,[],10158334083985600
1.01583E+16,"Five nurses have been honoured with the President’s Award for Nurses this year, the highest accolade in Singapore’s nursing profession.

Our heartiest congratulations to Ms Chin Soh Mun (Dover Park Hospice ), Dr Alice Chua (National Cancer Centre Singapore), Ms Kala d/o Narayanasamy (Woodlands Health Campus), Ms Tay Yee Kian (National University Health System - NUHS) and Ms Patricia Yong (Singapore General Hospital)! Thank you for your dedication and professionalism.

These nurses have shown sustained outstanding performance and contributions to patient care delivery, education, research and administration in their respective nursing fields over the years. They have also shown us the multi-faceted roles our nurses play today – from caregiver to educator, and even friend.

We hope their stories of service and leadership will inspire fellow and future nurses alike. Read more on the 5 award winners in our press release https://bit.ly/2ZM6j05.",21/7/2020 19:16,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109994321_10158333599750631_5292370688052253809_o.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=R-8wNlSJfSUAX8fAjQV&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=de18bb088ffdcfeaf2774f0a410133e5&oe=60551095,,,,800,115,0,https://facebook.com/sghealthministry/posts/10158333600345631,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/109994321_10158333599750631_5292370688052253809_o.jpg?_nc_cat=111&ccb=3&_nc_sid=8024bb&_nc_ohc=R-8wNlSJfSUAX8fAjQV&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=de18bb088ffdcfeaf2774f0a410133e5&oe=60551095'],10158333600345600
1.01583E+16,"As of 21 July 2020, 12pm, we have preliminarily confirmed an additional 399 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 9 cases in the community, of whom 1 is a Singaporean and 8 are Work Pass holders.

In addition, there are 3 imported cases who had been isolated or placed on Stay-Home Notice upon arrival in Singapore.

The higher number of cases today is mainly due to a batch of test results from the previous day reported to MOH after the 12pm cut-off for yesterday’s reporting.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/399-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",21/7/2020 16:22,,,,,2258,122,289,https://facebook.com/sghealthministry/posts/10158333382220631,[],10158333382220600
1.01583E+16,"As of 20 July 2020, 12pm, we have confirmed and verified an additional 123 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 2 (1 Work Pass holder, 1 Work Permit holder)
b) Cases in the community: 11 (5 Singaporeans, 1 Work Pass holder, 5 Work Permit holders)
c) Cases residing in dormitories: 110

Of the new cases, 93% are linked to known clusters, while the rest are pending contact tracing.

285 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 44,371 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 183 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

https://www.moh.gov.sg/news-highlights/details/285-more-cases-discharged-123-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",20/7/2020 23:24,,,,,2106,34,101,https://facebook.com/sghealthministry/posts/10158331224420631,[],10158331224420600
1.01583E+16,"As of 20 July 2020, 12pm, we have preliminarily confirmed an additional 123 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 11 cases in the community, of whom 5 are Singaporeans/ Permanent Residents and 6 are Work Pass holders.

In addition, there are 2 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/123-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",20/7/2020 15:31,,,,,2885,81,336,https://facebook.com/sghealthministry/posts/10158330379925631,[],10158330379925600
1.01583E+16,"As of 19 July 2020, 12pm, we have confirmed and verified an additional 257 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 5 (3 Singaporeans/Permanent Residents, 1 Work Permit holder, 1 Dependant’s Pass holder)
b) Cases in the community: 8 (2 Singaporeans, 1 Work Pass holder, 5 Work Permit holders)
c) Cases residing in dormitories: 244

Of the new cases, 98% are linked to known clusters, while the rest are pending contact tracing.

253 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 44,086 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 181 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/253-more-cases-discharged-257-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",19/7/2020 23:26,,,,,1985,50,146,https://facebook.com/sghealthministry/posts/10158328282870631,[],10158328282870600
1.01583E+16,"As of 19 July 2020, 12pm, we have preliminarily confirmed an additional 257 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 8 cases in the community, of whom 2 are Singaporeans/ Permanent Residents and 6 are Work Pass holders.

In addition, there are 5 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/257-new-cases-of-covid-19-infection-19Jul

MOH.GOV.SG
MOH | News Highlights",19/7/2020 15:52,,,,,2257,73,232,https://facebook.com/sghealthministry/posts/10158327475625631,[],10158327475625600
1.01583E+16,"As of 18 July 2020, 12pm, we have confirmed and verified an additional 202 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 8 (2 Singaporeans/Permanent Residents, 4 Work Pass holders, 1 Dependant’s Pass holder, 1 Special Pass holder)
b) Cases in the community: 7 (5 Singaporeans/Permanent Residents, 1 Work Permit holder, 1 Student’s Pass holder)
c) Cases residing in dormitories: 187

Of the new cases, 97% are linked to known clusters, while the rest are pending contact tracing.

256 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 43,833 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 169 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/256-more-cases-discharged-202-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",18/7/2020 23:53,,,,,2078,56,130,https://facebook.com/sghealthministry/posts/10158325256185631,[],10158325256185600
1.01583E+16,"As of 18 July 2020, 12pm, we have preliminarily confirmed an additional 202 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 7 cases in the community, of whom 5 are Singaporeans/ Permanent Residents and 2 are Work Pass holders.

In addition, there are 8 imported cases who had been placed on Stay-Home Notice or isolated upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

MOH.GOV.SG
MOH | News Highlights",18/7/2020 15:40,,,,,2348,48,264,https://facebook.com/sghealthministry/posts/10158324349420631,[],10158324349420600
1.01583E+16,"As of 17 July 2020, 12pm, we have confirmed and verified an additional 327 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 3 (1 Singaporean, 1 Dependant’s Pass holder, 1 Long-Term Visit Pass holder)
b) Cases in the community: 9 (6 Singaporeans, 2 Work Pass holders, 1 Work Permit holder)
c) Cases residing in dormitories: 315

Of the new cases, 99% are linked to known clusters, while the rest are pending contact tracing.

321 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 43,577 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 165 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release:

https://www.moh.gov.sg/news-highlights/details/321-more-cases-discharged-327-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",17/7/2020 23:41,,,,,1870,43,135,https://facebook.com/sghealthministry/posts/10158322115760631,[],10158322115760600
1.01583E+16,"The Multi-Ministry Taskforce has been closely monitoring the global and local COVID-19 situation. Several countries are experiencing a resurgence of cases after a general resumption of activities, and we have to keep our guard up to avoid a resurgence of cases.

We will adjust our border controls, in line with the COVID-19 situation abroad and the assessed risk of importation from arriving travelers. Travellers entering Singapore after 19 July 2020, 2359hrs, who have recent travel history, including transit, to Victoria (Australia); Japan; and Hong Kong within the last 14 days will be required to serve their Stay-Home Notice (SHN) at dedicated SHN facilities instead of their own place of residence.

We continue to take aggressive actions to detect and ring-fence local transmissions. We have significantly scaled up testing of those with acute respiratory infection (ARI) symptoms at first presentation, and are now testing around 2,400 ARI cases a day on average.

The Inter-agency Taskforce (ITF) is continuing efforts to systematically test and clear workers and dormitories. As of 16 July 2020, around 232,000 workers have either recovered, or have been tested to be free from the virus. The ITF expects to complete the testing of all workers by mid-August.

As we resume more activities under Phase Two, we must double down on our efforts to control the spread of the virus. Everyone’s continued vigilance and adherence to safe management measures remains important to reduce the spread of infection and protect our loved ones.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/keeping-our-guard-up-to-avoid-resurgence-of-cases

MOH.GOV.SG
MOH | News Highlights",17/7/2020 20:02,,,,,2160,65,214,https://facebook.com/sghealthministry/posts/10158321601995631,[],10158321601995600
1.01583E+16,"As of 17 July 2020, 12pm, we have preliminarily confirmed an additional 327 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 9 cases in the community, of whom 6 are Singaporeans/ Permanent Residents and 3 are Work Pass holders.

In addition, there are 3 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/327-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",17/7/2020 16:10,,,,,2215,78,346,https://facebook.com/sghealthministry/posts/10158321223850631,[],10158321223850600
1.01583E+16,"As of 16 July 2020, 12pm, we have confirmed and verified an additional 248 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

Imported cases: 4 (3 Singaporeans/ Permanent Residents, 1 Work Pass holder)
Cases in the community: 11 (2 Singaporeans, 5 Work Pass holders, 2 Work Permit holders, 2 Dependant’s Pass holders)
Cases residing in dormitories: 233

Of the new cases, 96% are linked to known clusters, while the rest are pending contact tracing.

268 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 43,256 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 146 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/268-more-cases-discharged-248-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",16/7/2020 22:39,,,,,1929,27,111,https://facebook.com/sghealthministry/posts/10158318909245631,[],10158318909245600
1.01583E+16,"As of 16 July 2020, 12pm, we have preliminarily confirmed an additional 248 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Based on our investigations so far, there are 11 cases in the community, of whom 2 are Singaporeans/ Permanent Residents, 7 are Work Pass holders and 2 are Dependant’s Pass holders.

In addition, there are 4 imported cases who had been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases today, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/248-new-cases-of-covid-19-infection

MOH.GOV.SG
MOH | News Highlights",16/7/2020 16:37,,,,,2411,76,249,https://facebook.com/sghealthministry/posts/10158318237210631,[],10158318237210600
1.01583E+16,"As of 15 July 2020, 12pm, we have confirmed and verified an additional 249 cases of COVID-19 infection in Singapore. The breakdown of the cases is as follows:

a) Imported cases: 5 (1 Singaporean, 1 Work Pass holder, 1 Student’s Pass holder, 1 Long-Term Visit Pass holder, 1 Short-Term Visit Pass holder)
b) Cases in the community: 15 (3 Work Pass holders, 12 Work Permit holders)
c) Cases residing in dormitories: 229

Of the new cases, 94% are linked to known clusters, while the rest are pending contact tracing.

251 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 42,988 have fully recovered from the infection and have been discharged from hospitals or community care facilities.

There are currently 159 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/251-more-cases-discharged-249-new-cases-of-covid-19-infection-confirmed

MOH.GOV.SG
MOH | News Highlights",15/7/2020 23:11,,,,,1960,55,133,https://facebook.com/sghealthministry/posts/10158315849190631,[],10158315849190600
