Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"Had a ‘live’ Skype interview on CNA938 with John Yip today, in what has become the norm these days.

We had three Budgets in 48 days. Our challenge now is to implement these measures well. Cash flow is a concern for many businesses and households. So we are doing our best to reach as many as we can, as fast as possible.

I shared that we will be disbursing about $9 billion to businesses and households this month. The first payment will be made this Tuesday — Singaporeans will be receiving their $600 Solidarity Payment. You can read more details here: go.gov.sg/sp2020.

Also updated listeners on the current COVID-19 situation, particularly the clusters in our foreign worker dormitories. Our immediate priority is the well-being of our foreign workers and to contain the spread. Beyond the outbreak, we should also look at what more we can do to take care of them.

The “circuit breaker” is one week in. I am glad many of you have remained at home, and have found creative ways to remain active and engaged, connect with your loved ones, and help those around you.

Stay home, stay strong, and we will all emerge stronger.

#StayhomeforSG
#SingaporeTogether
#SGUnited",2020-04-12 14:22:26+00:00,Thank you sir for your hard work. Really appreciative during this period even though it’s boring !,2020-04-12,17,Economic Measures,16,1,-11.470735920328515,1,2,2,114.60799059823408,4,0,0.0
"Had a ‘live’ Skype interview on CNA938 with John Yip today, in what has become the norm these days.

We had three Budgets in 48 days. Our challenge now is to implement these measures well. Cash flow is a concern for many businesses and households. So we are doing our best to reach as many as we can, as fast as possible.

I shared that we will be disbursing about $9 billion to businesses and households this month. The first payment will be made this Tuesday — Singaporeans will be receiving their $600 Solidarity Payment. You can read more details here: go.gov.sg/sp2020.

Also updated listeners on the current COVID-19 situation, particularly the clusters in our foreign worker dormitories. Our immediate priority is the well-being of our foreign workers and to contain the spread. Beyond the outbreak, we should also look at what more we can do to take care of them.

The “circuit breaker” is one week in. I am glad many of you have remained at home, and have found creative ways to remain active and engaged, connect with your loved ones, and help those around you.

Stay home, stay strong, and we will all emerge stronger.

#StayhomeforSG
#SingaporeTogether
#SGUnited",2020-04-12 14:22:26+00:00,Yay haha I use booksfor laptop stands,2020-04-12,7,Economic Measures,7,0,-15.411843834561779,1,0,1,156.96129294150037,4,0,0.0
"Had a ‘live’ Skype interview on CNA938 with John Yip today, in what has become the norm these days.

We had three Budgets in 48 days. Our challenge now is to implement these measures well. Cash flow is a concern for many businesses and households. So we are doing our best to reach as many as we can, as fast as possible.

I shared that we will be disbursing about $9 billion to businesses and households this month. The first payment will be made this Tuesday — Singaporeans will be receiving their $600 Solidarity Payment. You can read more details here: go.gov.sg/sp2020.

Also updated listeners on the current COVID-19 situation, particularly the clusters in our foreign worker dormitories. Our immediate priority is the well-being of our foreign workers and to contain the spread. Beyond the outbreak, we should also look at what more we can do to take care of them.

The “circuit breaker” is one week in. I am glad many of you have remained at home, and have found creative ways to remain active and engaged, connect with your loved ones, and help those around you.

Stay home, stay strong, and we will all emerge stronger.

#StayhomeforSG
#SingaporeTogether
#SGUnited",2020-04-12 14:22:26+00:00,Thank you for all the hard work you do. We are praying for the nation and the government!,2020-04-12,18,Economic Measures,18,1,-8.671387118831875,3,1,1,114.53097424483856,4,0,0.0
"Had a ‘live’ Skype interview on CNA938 with John Yip today, in what has become the norm these days.

We had three Budgets in 48 days. Our challenge now is to implement these measures well. Cash flow is a concern for many businesses and households. So we are doing our best to reach as many as we can, as fast as possible.

I shared that we will be disbursing about $9 billion to businesses and households this month. The first payment will be made this Tuesday — Singaporeans will be receiving their $600 Solidarity Payment. You can read more details here: go.gov.sg/sp2020.

Also updated listeners on the current COVID-19 situation, particularly the clusters in our foreign worker dormitories. Our immediate priority is the well-being of our foreign workers and to contain the spread. Beyond the outbreak, we should also look at what more we can do to take care of them.

The “circuit breaker” is one week in. I am glad many of you have remained at home, and have found creative ways to remain active and engaged, connect with your loved ones, and help those around you.

Stay home, stay strong, and we will all emerge stronger.

#StayhomeforSG
#SingaporeTogether
#SGUnited",2020-04-12 14:22:26+00:00,Thank you. Hope we get out of this unfortunate time soon.,2020-04-12,11,Economic Measures,11,1,-9.96792007370064,2,0,1,235.40179505524767,4,0,0.0
"Had a ‘live’ Skype interview on CNA938 with John Yip today, in what has become the norm these days.

We had three Budgets in 48 days. Our challenge now is to implement these measures well. Cash flow is a concern for many businesses and households. So we are doing our best to reach as many as we can, as fast as possible.

I shared that we will be disbursing about $9 billion to businesses and households this month. The first payment will be made this Tuesday — Singaporeans will be receiving their $600 Solidarity Payment. You can read more details here: go.gov.sg/sp2020.

Also updated listeners on the current COVID-19 situation, particularly the clusters in our foreign worker dormitories. Our immediate priority is the well-being of our foreign workers and to contain the spread. Beyond the outbreak, we should also look at what more we can do to take care of them.

The “circuit breaker” is one week in. I am glad many of you have remained at home, and have found creative ways to remain active and engaged, connect with your loved ones, and help those around you.

Stay home, stay strong, and we will all emerge stronger.

#StayhomeforSG
#SingaporeTogether
#SGUnited",2020-04-12 14:22:26+00:00,"Let’s do a better job of treating people we deem as essential workers in time of crisis, without whom our society would literally collapse & descend into filthy chaos. If this isn’t the most opportune/obvious time for self reflection, I don’t know when is. We can do better than post hashtags.",2020-04-12,54,Economic Measures,51,3,-11.105751609097398,9,1,3,30.20822256779298,3,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,@hengsweekeat thank you sir for your heart and hard work for us all Singaporeans so genuinely and lovingly! ❤️ Blessed Easter Sunday to you and family! Enjoy and let’s #stayhomeforSG #sgunited #thankful,2020-04-12,28,Economic Measures,27,2,-12.493388325431775,2,3,4,45.40337498254976,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thanks be to God for our govt. #sgunited,2020-04-12,7,Economic Measures,7,0,-11.366588617118369,1,0,1,156.96129294150037,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,"#blessedtobesingaporean 👍🏻👍🏻👏🏻👏🏻🌈🌈thank u, Sir & your team, for your effortful contribution in helping Singaporeans sail through this stormy weather safely 🙏🌈",2020-04-12,18,Economic Measures,18,1,-14.3473125589471,2,0,1,60.55766853723409,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thanks Minister Sir Singaporeans We Care and Share for All. One more very humble request to lower the rental price for commercial property by private landlords till economy and business back to normal. Please Assist our Rice bowl 🥣. Thank you for your All the Support Morally and Financially.,2020-04-12,48,Economic Measures,48,2,-12.0173201126635,2,3,4,15.977448309727,2,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,"Thank you, Sir & your team! Appreciate it🙏❤️",2020-04-12,7,Economic Measures,7,0,-11.120775972231893,1,0,2,115.29688596683492,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thank you Sir n your team❤️,2020-04-12,6,Economic Measures,6,0,-12.178523852535507,1,0,2,236.57610590533488,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thank you & take care! Hope you get some rest in between. 💖🙏🌻,2020-04-12,11,Economic Measures,11,1,-9.95644346930983,3,0,2,114.57060479416506,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,When can those singapore pr with singapore spouse n where to apply for one time off set,2020-04-12,17,Economic Measures,17,1,-12.716744736469732,2,0,0,72.45900364741213,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,We appreciate the government support in trying to make sure everyone job is secured and making sure the tenants get the property tax rebate benefits. Thank you.,2020-04-12,27,Economic Measures,27,2,-10.452852647082905,7,1,0,38.51963622555941,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Sir very good budget roll out for the people and businesses. We appreciate what the govt has done for us.,2020-04-12,20,Economic Measures,20,1,-10.085858338704512,3,1,0,71.79903407421693,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thanks for your great help. Well done SG Gov . So fortunate to have a good and well organized Gov. Singaporean are very fortunate to have you and your team. Thanks,2020-04-12,30,Economic Measures,30,2,-10.420200347278405,5,2,3,52.004492167840176,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thank MR Heng 👏. But my landlord dun pass the tax rebate rental to me 😥 how can I do one month cannot open shop no income at all,2020-04-12,27,Economic Measures,27,2,-11.987219033656723,2,0,3,34.99087038029139,3,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,Thank you for the help!,2020-04-12,5,Economic Measures,5,0,-8.453060400263084,0,0,1,235.12453618302368,4,0,0.0
"When we were coming up with the additional support measures in the Solidarity Budget, my @mof_sg team and I considered the feedback from many Singaporeans, workers, and businesses.

They shared with us that time is of the essence — so my team worked very hard to bring forward the first Jobs Support Scheme payout from May to April. Other cash payouts under the Care and Support Package, which were earlier announced, will also be brought forward to June 2020.

Many public officers and agencies are working hard during the “circuit breaker” period to ensure that those in urgent need get the help they require.

The infographics summarise the timelines of the various disbursements for households, businesses and the self-employed under the Unity, Resilience and Solidarity Budgets.

#SGUnited
#SGBudget2020",2020-04-12 01:36:12+00:00,My online submission for SIRS application has been approved. Thank you Mr Heng Swee Keat. 💂‍♂️*salute,2020-05-27,16,Economic Measures,16,1,-13.387076084785564,3,0,1,44.998805929587306,4,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,#SGUnited. Together we shall hunker down and beat it. Thank you for your efforts and stay safe too,2020-04-08,17,Economic Measures,17,1,-11.167341916687546,3,2,3,156.0396682635449,4,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,"While the circuit breaker is in place, we should also implement universal testing (a local lab has devised a 5min test with a 95% accuracy rate) and round up all Covid infected persons to maximise the effectiveness of cutting off viral transmission within the community... then once the month is up, we should legally mandate (and strictly enforce) all noses and mouths to be covered in public (once u step outta your house for no matter how long and for no matter what purpose)... this will enable us to embrace both defensive (semi-lockdown) and offensive (testing) measures in tandem to combat Covid so we can resume a greater semblance of domestic economic normalcy as soon as possible... the living conditions of our FWs also need urgent and significant improvement bcoz we're only as strong as our weakest link, and right now the FW dorms are looking pretty dodgy...",2020-04-08,144,Economic Measures,148,4,-12.00199371113476,23,3,4,9.628341892469148,1,1,1.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,"Thank you sir,for all your hard work ❤️❤️",2020-04-08,8,Economic Measures,8,0,-10.52216101896903,1,0,2,236.57610590533488,4,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,Thank you Min Heng! Praying for you and all of our ministers. 🙏🏼 Thank you for being our strong fortress 💪🏼,2020-04-08,19,Economic Measures,19,1,-11.083315167968811,1,1,5,80.5263154381949,4,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,Sir just wondering for those ltvp who loss of income due to this circuit breaker. Base on your budget report there is no mentioning about this group of people. Please kindly advise. Thanks. Thanks for you and your team for helping through this hard time.,2020-04-08,45,Economic Measures,45,2,-10.876462474993188,5,1,3,24.875949711043486,3,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,👍🏻💛 follow this acc for tips/advisories on covid!,2020-04-08,8,Economic Measures,8,0,-13.716776078403704,1,0,0,235.21853690887284,4,0,0.0
"Today marks the first day of the one-month “circuit breaker”. I was reminded of this when I drove to Parliament today. Traffic was light and I only saw a handful of pedestrians on the streets.

Over the last two days, MPs rose unanimously to speak in support of the Resilience and Solidarity Budgets. Taken together with what we have set aside in the Unity Budget, we are committing almost $60 billion in our response to COVID-19.

The Resilience Budget provides sustained support for our businesses, workers and households for the rest of this year. The Solidarity Budget gives a boost to help them tide over the period of circuit breaker. Our priority now is to ensure that the payments flow to our businesses and households quickly.

We are navigating in uncharted waters, but we are confronting the crisis from a position of strength.

More importantly, like the generations before us, we can and we will chart our own destiny. Let us continue to put our minds together to focus on this challenge, and have the discipline to do what is needed.

We obtained President @halimahyacob’s support to draw on past reserves, to support our people. This storm is far from over and will likely get worse, before it gets better. We must be disciplined in using our dry powder, and stay prepared.

A new world with new opportunities will emerge when the storm passes. We will need the wits and will of all our people to stay resilient and emerge stronger. The newly-formed Emerging Stronger Taskforce and a strengthened #SingaporeTogether movement will help focus our collective effort to plan and prepare ahead.

Many families are hunkering down at the start of the circuit breaker. The weeks ahead will be long. But we can overcome this. We can take hope that better days will eventually come — when we can go back to the office, send our kids to school, catch up with our friends, and dine-in at our favourite hawker centres.

My team and I are here to work with you, for you, for Singapore. We stand in solidarity with you during this critical period. 
Singapore Together, Majulah Forever. 
#SGUnited
#SGBudget2020",2020-04-07 09:05:34+00:00,Appreciate all the work that the ministers and the officers in the background who are working tirelessly to churn out reports and numbers.. #Sgunited,2020-04-08,23,Economic Measures,23,1,-10.297027572831915,3,1,0,61.31351143008494,4,0,0.0
