Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"singapore has confirmed 448 new cases of covid-19, said the ministry of health (moh) on thursday (may 21).⁣
⁣
this brings the total number of cases here to 29,812.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
13 cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to learn more.⁣
⁣",2020-05-21 07:42:05+00:00,Is that guy sitting on the ledge??,2020-05-21,7,Foreign Worker,7,0,-10.358143118580912,2,0,0,19.03066659340286,2,0,0.0
"singapore has confirmed 570 new cases of covid-19, said the ministry of health on wednesday (may 20).⁣
⁣
this brings the total number of cases here to 29,364.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans or permanent residents.⁣",2020-05-20 09:56:36+00:00,❤️❤️❤️ So few cases? Lab is closed again ❤️❤️❤️,2020-05-20,7,Foreign Worker,7,0,-10.475848812209556,2,0,0,19.03066659340286,2,0,0.0
"singapore has confirmed 570 new cases of covid-19, said the ministry of health on wednesday (may 20).⁣
⁣
this brings the total number of cases here to 29,364.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans or permanent residents.⁣",2020-05-20 09:56:36+00:00,Doesn’t look very crowded...fake news 😡 (jk the rest of the dorm is probably at NCID),2020-05-22,17,Foreign Worker,16,1,-12.232066511283849,3,0,0,7.253660894814249,1,0,0.0
"singapore has confirmed 451 new cases of covid-19, said the ministry of health on tuesday (may 19).⁣
⁣
this brings the total number of cases here to 28,794.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
1 case is a singaporean/permanent resident.⁣",2020-05-19 07:41:34+00:00,😈😈😈 so few cases only? tomorrow cases will be high again when labs open. 😈😈😈,2020-05-19,13,Foreign Worker,13,1,-10.654143610764754,1,1,0,15.379508285239432,2,0,0.0
"singapore has confirmed 451 new cases of covid-19, said the ministry of health on tuesday (may 19).⁣
⁣
this brings the total number of cases here to 28,794.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
1 case is a singaporean/permanent resident.⁣",2020-05-19 07:41:34+00:00,"We’ll get there, slowly but surely! 💪",2020-05-19,7,Foreign Worker,6,0,-11.404291652536092,1,1,0,36.03068706439268,4,0,0.0
"singapore has confirmed 451 new cases of covid-19, said the ministry of health on tuesday (may 19).⁣
⁣
this brings the total number of cases here to 28,794.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
1 case is a singaporean/permanent resident.⁣",2020-05-19 07:41:34+00:00,Jijik.....so...much carrier🦠🦠🦠donot enter Malaysia....,2020-05-21,7,Foreign Worker,7,0,-15.15636285753368,0,0,0,12.548978754308102,2,0,0.0
"the ministry of health's (moh) update on monday (may 18) brings the total number of cases here to 28,343.⁣
⁣
“the lower number of cases today is partly due to fewer tests being processed as one testing laboratory is reviewing its processes following an earlier apparatus calibration issue, and will need time to ramp up its testing capacity,” moh said.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories, while 2&nbsp;cases are singaporeans or&nbsp;permanent residents.&nbsp;⁣",2020-05-18 08:34:32+00:00,Finally a day when the total number of cases doesn’t exceed 500,2020-05-18,12,Foreign Worker,12,1,-10.353627817313876,2,1,0,8.882708681459187,1,0,1.0
"the ministry of health's (moh) update on monday (may 18) brings the total number of cases here to 28,343.⁣
⁣
“the lower number of cases today is partly due to fewer tests being processed as one testing laboratory is reviewing its processes following an earlier apparatus calibration issue, and will need time to ramp up its testing capacity,” moh said.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories, while 2&nbsp;cases are singaporeans or&nbsp;permanent residents.&nbsp;⁣",2020-05-18 08:34:32+00:00,❤️❤️❤️ we can also achieve zero case from tomorrow if all labs take a break for the next two weeks ❤️❤️❤️,2020-05-18,19,Foreign Worker,19,1,-10.386514202887053,2,3,0,7.253660894814249,1,0,0.0
"the ministry of health, in an update on sunday (may 17), said that 4 of the cases were singaporeans or permanent residents.⁣
⁣
the vast majority are work permit holders residing in the foreign worker dormitories.",2020-05-17 12:05:50+00:00,I think nobody give a fuck alr,2020-05-17,7,Foreign Worker,7,0,-12.141305318918253,2,0,0,19.03066659340286,2,0,0.0
"the ministry of health, in an update on sunday (may 17), said that 4 of the cases were singaporeans or permanent residents.⁣
⁣
the vast majority are work permit holders residing in the foreign worker dormitories.",2020-05-17 12:05:50+00:00,How come still so many infected . Tot we isolate . Haizzz when can end this problem??Go slow on easing and schools should not open so soon stay vigilant we can’t afford another problem.,2020-05-17,34,Foreign Worker,33,2,-11.630175615548561,6,3,2,5.541676662517205,1,1,1.0
"the vast majority of the new cases announced by the ministry of health on saturday (may 16) are work permit holders residing in foreign worker dormitories. 
4&nbsp;cases are&nbsp;singaporeans/permanent residents.",2020-05-16 10:17:25+00:00,❤️❤️❤️ 👏👏👏 Experts say virus is here to stay forever. 👏👏👏❤️❤️❤️👍👍👍,2020-05-16,8,Foreign Worker,8,0,-10.762770676208069,3,0,0,18.20014389933365,2,0,0.0
"the vast majority of the new cases announced by the ministry of health on saturday (may 16) are work permit holders residing in foreign worker dormitories. 
4&nbsp;cases are&nbsp;singaporeans/permanent residents.",2020-05-16 10:17:25+00:00,How come numbers still so high. Then how to open up and start schools???Better be safe#we are already No 1🙏🙏🙏,2020-05-16,20,Foreign Worker,21,1,-10.12318420471979,4,2,0,19.03066659340286,2,0,0.0
"the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
1 case is a singaporean/permanent resident.",2020-05-15 08:10:51+00:00,Most of them are foreign workers right? What happened to them 🙄,2020-05-15,11,Foreign Worker,11,1,-9.188502598260767,3,0,0,34.11000327013262,3,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,New challenge: You can only cut hair when daily case is 0,2020-05-14,11,Foreign Worker,12,1,-10.935459937937699,2,1,1,9.233748870052047,1,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,"Wah. Let's really focus our efforts of the foreign workers. Our low number of community cases are encouraging, but let's not forget about our foreign brothers",2020-05-14,24,Foreign Worker,26,2,-10.775234753443787,5,1,2,4.1181052752284035,0,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,Cases going up down up down up down up....,2020-05-14,9,Foreign Worker,9,0,-10.139042671351152,1,0,0,36.03068706439268,4,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,As usual. Nothing new. Thank you Mr Sia Suay for not allowing wearing mask!,2020-05-14,14,Foreign Worker,14,1,-11.905642849080285,2,0,1,7.253660894814247,1,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,Don’t assume 2 cases of sg and pr is safe to open up the safety measures inplace.,2020-05-14,17,Foreign Worker,17,1,-12.207997391489346,4,1,0,5.033131838576781,1,0,0.0
"singapore has confirmed 752 new cases of covid-19, said the ministry of health on thursday (may 14).⁣
⁣
this brings the total number of cases here to 26,098.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣
⁣⁣",2020-05-14 08:22:52+00:00,I don't geddit. Why the number ratios are 9:1 foreign workers and sg'reans?? 🤔🤷🏻‍♂️,2020-05-19,10,Foreign Worker,14,1,-11.687003348298733,2,1,0,11.846871108251962,2,0,0.0
"singapore has confirmed 675 new cases of covid-19, said the ministry of health on wednesday (may 13).⁣
⁣
this brings the total number of cases here to 25,346.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣",2020-05-13 08:47:26+00:00,Good job !! Keep the number of cases of Singaporeans low till 0,2020-05-13,11,Foreign Worker,12,1,-11.290870165435205,0,0,0,7.253660894814247,1,0,0.0
"singapore has confirmed 675 new cases of covid-19, said the ministry of health on wednesday (may 13).⁣
⁣
this brings the total number of cases here to 25,346.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
2 cases are singaporeans and permanent residents.⁣",2020-05-13 08:47:26+00:00,May these FWs be granted recovery soon. Amin,2020-05-13,8,Foreign Worker,8,0,-12.721700178466499,2,0,0,12.548978754308102,2,0,0.0
"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,Gws to all foreign workers. Thanks for making Singapore a nice place and roads. W/o u all Singapore won't be nice as these. 🙏🙏,2020-05-10,23,Foreign Worker,24,1,-11.501577361825467,3,1,0,5.240133352386273,1,0,0.0
"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,Ministry of Manpower can start VLC course for workers in Workplace Safety & Health instead of just letting them stay in dormitories during the lockdown. All they need is just an iPad or hand phone.,2020-05-10,34,Foreign Worker,34,2,-11.646259861987515,5,2,0,2.330995385369405,0,0,1.0
"singapore has confirmed 876 new cases of covid-19, said the ministry of health on sunday (may 10).⁣
⁣
this brings the total number of cases here to 23,336.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
3 cases are singaporeans and permanent residents.⁣",2020-05-10 09:53:13+00:00,"Scary day by day it's increasing pls stay safe everyone, thanks to our frontliners for their hardwork.",2020-05-10,16,Foreign Worker,17,1,-12.982818317870429,1,0,1,5.29805693925887,1,0,0.0
"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,"Apologies for my words, but ppl from 3rd world have low hygiene level to begin with (I have seen my maid how she handle food, she can be digging her nose etc) very difficulty to teach them...",2020-05-10,36,Foreign Worker,37,2,-11.687536697583274,9,1,2,3.8343868579649447,0,0,0.0
"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,who saw solving and foreign together and saw it as sovereign,2020-05-10,11,Foreign Worker,11,1,-10.141798277774534,3,1,0,36.03068706439268,4,0,0.0
"for the 400,000 migrant workers living in&nbsp;singapore, their livelihoods here will hang in the balance even after covid-19 has been eradicated in the republic, experts told today.⁣
⁣
@todayonline looks at the way forward for singapore’s migrant workers problem, which has come under scrutiny amid the covid-19 pandemic.⁣
⁣
#linkinbio for this weekend's edition of #thebigread",2020-05-10 02:00:08+00:00,Sand them back.Ho has The vires.,2020-05-19,5,Foreign Worker,7,0,-12.895485085115432,1,0,0,19.03066659340286,2,0,0.0
"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Sian 700+ everyday wonder how many more thousands to go ☹️,2020-05-09,9,Foreign Worker,10,0,-11.988756664700267,2,0,0,36.03068706439268,4,0,0.0
"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,How many dom workers are yet to scan?,2020-05-09,8,Foreign Worker,8,0,-11.85800931443202,2,1,0,17.980421441600022,2,0,0.0
"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Cmon! take care of the foreign workers pls...,2020-05-09,8,Foreign Worker,8,0,-11.17318308122557,2,0,0,11.846871108251966,2,0,0.0
"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,Send them back before It gating worsen. The air vires  will  spread this small countery. The number talling As do something send them or the number gating up.,2020-05-19,28,Foreign Worker,28,2,-12.336375810197953,7,1,0,5.5416766625172045,1,0,0.0
"singapore has confirmed 753 new cases of covid-19, said the ministry of health on saturday (may 9).⁣
⁣
this brings the total number of cases here to 22,460.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
9 cases are singaporeans and permanent residents.",2020-05-09 11:06:42+00:00,22 460 thet show planing failer.sand them gat a new worker that it .The worled A looking this .It gating Worsed And U just lat it exploted in This countery. Superman not super s is.,2020-05-19,32,Foreign Worker,36,2,-14.014990964641425,9,1,0,4.355014118016173,0,0,0.0
"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,How many migrant workers do we exactly have in total? Why is the number still so high😢,2020-05-08,17,Foreign Worker,17,1,-9.76797763586405,3,1,1,17.980421441600022,2,0,0.0
"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,could all the migrant workers be infected?,2020-05-08,7,Foreign Worker,7,0,-9.796554385482564,2,0,0,34.11000327013262,3,0,0.0
"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,"Better go to zero then open up, we always get complacent",2020-05-08,11,Foreign Worker,11,1,-11.220912611012142,3,1,1,141.32338019055842,4,0,0.0
"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,Stagnating. Not sure if its due to increased testing frequency?,2020-05-08,10,Foreign Worker,10,0,-11.852339896711818,1,1,0,36.03068706439268,4,0,0.0
"singapore has confirmed 768 new cases of covid-19, said the ministry of health on friday (may 8).⁣
⁣
this brings the total number of cases here to 21,707.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣
⁣
10 cases are singaporeans and permanent residents.⁣",2020-05-08 07:48:01+00:00,how long more Singaporeans have to endure such huge numbers? There never seemed to be a decline as its already been more than 2 weeks,2020-05-09,24,Foreign Worker,25,1,-10.202745217398954,5,0,0,9.23374887005205,1,0,0.0
"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,Damm this dude always online😂 @covid19damnsianbro,2020-05-06,5,Foreign Worker,5,0,-14.858052439944208,1,0,0,19.03066659340286,2,0,0.0
"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,Let us all stay home and practice social distancing diligently so we can have everything back soon! #StayHomeSaveLives #stayhomeforsg,2020-05-06,17,Foreign Worker,17,1,-12.309630492867374,3,1,2,6.984688985553008,1,0,0.0
"singapore has confirmed 788 new cases of covid-19, said the ministry of health on wednesday (may 6).⁣
⁣
this brings the total number of cases here to 20,198.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.⁣
⁣
11 cases are singaporeans and permanent residents.⁣",2020-05-06 07:56:32+00:00,"We will reached the milestone of 25,000 infected, maybe 30,000 too.",2020-05-07,9,Foreign Worker,13,1,-10.752129948907998,1,0,0,36.03068706439268,4,0,0.0
"singapore has confirmed 632 new cases of covid-19, said the ministry of health on tuesday (may 5).⁣
⁣
this brings the total number of cases here to 19,410.⁣
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. 9 cases are singaporeans and permanent residents.⁣",2020-05-05 08:10:52+00:00,I am numb to the numbers already...,2020-05-05,7,Foreign Worker,7,0,-9.69045105486915,1,0,0,36.03068706439268,4,0,0.0
"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,Everything going back to normal in a few weeks?,2020-05-04,9,Foreign Worker,9,0,-9.504529179542487,1,0,0,19.03066659340286,2,0,0.0
"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,❤️❤️❤️❤️👏👏👏👏👍👍👍👍 up and down. down and up. Sia Suay.,2020-05-04,8,Foreign Worker,8,0,-9.983095120159053,0,2,0,19.030666593402863,2,0,0.0
"the ministry of health reported 573 new cases of covid-19 on monday (may 4).⁣
⁣
this brings the total number of cases here to 18,778.⁣
⁣
of the new cases, the vast majority are work permit holders residing in migrant worker dormitories.⁣
⁣
5 patients are singaporeans and permanent residents.⁣",2020-05-04 08:03:59+00:00,Still have ppl break rules to visit family through back lane of their house...to collect mask they bought in small bulk and still want split...,2020-05-04,26,Foreign Worker,26,2,-11.188076576216178,6,2,0,4.355014118016173,0,0,0.0
"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,"I think 18,206 includes those recovered too",2020-05-03,6,Foreign Worker,8,0,-11.71370885778108,3,0,0,141.32338019055842,4,0,0.0
"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,"Curve not even half flattened, still want to ease so fast?",2020-05-03,11,Foreign Worker,11,1,-11.844377985185275,3,1,0,19.03066659340286,2,0,0.0
"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Mostly non Singaporean was the one who have covid-19,2020-05-03,9,Foreign Worker,9,0,-12.350334674316148,2,0,0,19.03066659340286,2,0,0.0
"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Fear not as Long as we know where the infections are and not out unknown & started new cluster.... the daily cases are within clusters that r contained..,2020-05-04,27,Foreign Worker,27,2,-10.96977863454948,6,1,1,6.6158432318673945,1,0,0.0
"the ministry of health on sunday (may 3) announced 657 new cases of covid-19 infection in singapore.⁣
⁣
this brings the total number of infections in the country to 18,205.⁣
⁣
the vast majority of the new cases are work permit holders who are residing in dormitories.⁣
⁣
10 of the cases are singaporeans or permanent residents.⁣
⁣
#linkinbio to read more.",2020-05-03 09:14:08+00:00,Im confident we can hit the 25k milestone. Good job to our capable leaders.,2020-05-04,13,Foreign Worker,14,1,-11.864385295775929,1,0,2,9.23374887005205,1,0,0.0
"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,Looking good but let’s not be complacent just because the cases are dropping 🙏🏽,2020-05-02,14,Foreign Worker,13,1,-10.728818817712748,5,1,0,36.03068706439268,4,0,0.0
"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,Hopefully it gets lesser each day 🙏,2020-05-02,6,Foreign Worker,6,0,-11.742580116095777,1,0,0,18.28123692095528,2,0,0.0
"singapore has confirmed 447 new cases of covid-19 infection, the ministry of health said on saturday (may 2), bringing the total to 17,548.⁣
⁣
the vast majority of the cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
4 cases are singaporeans or permanent residents.⁣",2020-05-02 12:12:55+00:00,🙏 pray to all the medical stuff🙏,2020-05-06,6,Foreign Worker,6,0,-9.4333186650647,0,0,0,36.03068706439268,4,0,0.0
"the ministry of health reported 932 new cases of covid-19 on friday (may 1).⁣
⁣
this brings the total number of cases here to 17,101⁣.
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
5 cases are singaporeans and permanent residents.&nbsp;⁣",2020-05-01 09:48:39+00:00,Tolong please come down. It's a sorry state of affairs right now. 🙏,2020-05-01,11,Foreign Worker,12,1,-10.99434699549541,1,0,0,12.548978754308102,2,0,0.0
"the ministry of health reported 932 new cases of covid-19 on friday (may 1).⁣
⁣
this brings the total number of cases here to 17,101⁣.
⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories.&nbsp;⁣
⁣
5 cases are singaporeans and permanent residents.&nbsp;⁣",2020-05-01 09:48:39+00:00,Just when we thought it was getting better 😢,2020-05-02,8,Foreign Worker,8,0,-9.662147582037127,3,1,1,141.32338019055842,4,0,0.0
"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,its ok guys 3 more days only😂,2020-04-30,6,Foreign Worker,7,0,-10.989471739265078,0,0,0,19.03066659340286,2,0,0.0
"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,❤️❤️❤️ with this trend. seems like it's going for 202089 👏👏👏👏,2020-04-30,7,Foreign Worker,9,0,-10.370442633493026,2,0,0,36.03068706439268,4,0,0.0
"singapore has confirmed 528 new cases of covid-19, said the ministry of health on thursday (april 30).⁣⁣
⁣⁣
this brings the total number of cases here to 16,169.⁣⁣
⁣⁣
the vast majority of the new cases are work permit holders residing in foreign worker dormitories. ⁣⁣
⁣⁣
6 cases are singaporeans and permanent residents.",2020-04-30 08:54:32+00:00,"Today ST reported that 10million  meal was catered for the foreigner workers.  Base on a $3/ pack. It is a additional cost of 30millions sin dollars spent  till date for meal alone. . Beside the Urgent renovation to others facilities to cater to those not affected yet. Can the minister in charge pls updated which ministries is spending this additional cost including all the manpower, logistics, rental of space, etc,etc. To execute this overlook mistake made?. Or just like the Youth Olympic where additional hundred millions was cough out due to error of under costing. Or further down where buying the wrong share n cost  to lost sin 500 millions. (No One is responsible???). It high time, the respective in charge is (MAN) enough to admit the mistakes make. Just like in school. WE were told by teacher. Be a (MAN) and admit when mistake is made.. Not to cast it aside, make excuses, blame on others.  Gd day.",2020-04-30,155,Foreign Worker,159,4,-11.504707459584674,29,2,0,0.4985585949939666,0,0,0.0
"these facilities comprise: ⁣
⁣
▶️ community care facilities⁣
▶️ community recovery facilities⁣
▶️ swab isolation facilities ⁣
▶️ dorm isolation facilities.⁣⁣
⁣⁣
volunteers can come forward through the sg healthcare corps portal.
⁣⁣
these volunteers need not be medically trained and the ministry of health will deploy these volunteers based on the skills they have to offer.⁣⁣
⁣⁣
for instance, some volunteers could be sent to help swab testing teams with testing patients.⁣⁣
⁣⁣
#linkinbio to learn more.",2020-04-29 15:14:43+00:00,Respect to all who volunteer to help🙏🏽,2020-04-29,7,Foreign Worker,7,0,-9.825617359506444,2,0,0,36.03068706439268,4,0,0.0
