Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Congratulation & grateful to you for ever on behalf the people of Bangladesh. Now a days Singapore Government specially you PM is the symbol of Humanity to Bangladeshi. Your fame & story of Humanity spreads all over the world. We are praying for your peaceful long live.,19/4/20,45,Foreign Worker,45,2,-10.9001022,6,0,3,2.268172134,0,0,0
Words are not sufficient to appreciate to the Singapore government & Frontline workers those who gave their best duty to recovery him. Lots of love & respect from Bangladesh.. 🇧🇩,17/4/20,27,Foreign Worker,27,2,-10.99101977,3,0,0,2.830102772,0,0,1
"Dear Sir, please know i have been praying for the Ministers. 1 crucial thing missing: PLEASE MANDATE all HDB neighbourhood to close doors. Neighbours DO NOT CLOSE doors and walking around, without any care or concern. I hope Social Distancing can be Explicit that All HDB home doors are closed, to prevent people just walking in and out up and down  stairs, because there's no prevention of distancing. Next, It is a very crucial preventive  measure because 80% of us live in HDB. If neighbours are careless, just imagine! (especially physiologically, if neighbours open gates, doors, they will be inviting to walk out. Please implement this immediately critically. Thank you. Best Regards, Viki Esther 🙏✝️",19/4/20,111,Foreign Worker,114,4,-12.39772392,23,4,2,0.996360874,0,0,1
"Salute you sir, salute singapore 🇸🇬, really feel proud for you sir , ",17/4/20,11,Foreign Worker,11,1,-13.5748589,3,0,1,12.54897875,2,0,0
Thanks a lot PM. Because of your good controlling system still we are safe here.,17/4/20,15,Foreign Worker,15,1,-10.41710183,1,1,2,7.253660895,1,0,0
"I personally think that other than the great work done by his healthcare team, another factor was that he wanted to see his newborn baby.",17/4/20,25,Foreign Worker,25,1,-9.91696987,5,0,0,7.253660895,1,0,1
"I'm very greatfull and proud of Singapore government for treat us as a equal everyone, Even we're foreign workers!",17/4/20,17,Foreign Worker,19,1,-11.26307301,0,1,1,5.405199722,1,0,0
dear honorable prime Minister thanks lot bottom of my heart and i would like to thanks sg medical terms and those people who fight against covid 19 the part of like soldier. really glad to say that i am work in Singapore. in this situation care us like this.really we proud of u..........,18/4/20,51,Foreign Worker,54,3,-11.04236944,8,1,5,2.209994791,0,0,0
Really you are a great leader in the world. Hope you will be more success in your future. We are really grateful for your kind consider. All the best . Love you SG United,17/4/20,33,Foreign Worker,33,2,-9.797518823,5,0,5,4.355014118,0,0,0
"no words to describe a thanks to doctors, nurses and health care team. Nothing can replace your sacrifice.  I put my hands together to pray,  let God keep you'll and your family in good Health and long life.  You'll are the back bone of our nation.  Soon we celebrate together.  Let God be with you'll always.  Love you'll",18/4/20,54,Foreign Worker,58,3,-10.57836518,9,2,5,1.99700125,0,0,0
Thank you much Singapore government  really take care all the foreign workers also like to thanks all the medical team,17/4/20,20,Foreign Worker,20,1,-10.20199343,3,1,1,5.405199722,1,0,0
"It is so inspiring, Honorable Prime minister, wish your long life and good health. All the best Singapore love you.",18/4/20,20,Foreign Worker,20,1,-11.01150266,2,1,1,5.950380586,1,0,0
Lot of thanks Singapore prime minister and Singapore doctors,17/4/20,9,Foreign Worker,9,0,-12.63614911,0,1,0,6.641816558,1,0,0
Singapore one of the peaceful county to live. Because of sg governments. They are all  responsibility is very strong. I love Singapore forever. ,18/4/20,23,Foreign Worker,23,1,-10.44534823,4,0,0,6.641816558,1,0,0
"We have very good government and good Prime Minister so all of us don’t for get, when come to election, we been taken care very we should be appreciate and thank you to the front line personal for protecting all of us 👍👍👍",18/4/20,43,Foreign Worker,42,2,-9.656582038,7,2,3,4.206580416,0,1,0
"The humanity you have shown is unprecedented in the world and can only be done by very few people. We are proud of you, we will never forget this debt of yours.THANK YOU PM ❤️💕",17/4/20,33,Foreign Worker,35,2,-10.16822464,8,1,4,5.950380586,1,0,0
Many thanks to all the frontline COVID warriors. Thanks for keeping the rest of us safe!,17/4/20,16,Foreign Worker,16,1,-11.1012452,1,0,1,6.641816558,1,0,0
"The best government in my life, Thank you so much sir for caring us 🙏😭 I never forget that untill I die how Singapore government take us, really we are respect you from bottom of our hearts 🙏💕",17/4/20,36,Foreign Worker,36,2,-10.9536033,5,0,6,3.970662989,0,0,0
"I've seen many statesmen, but I've never seen a great leader like you anywhere.I pray for your well being and long life on behalf of my country. You are a great leader. The people of Bangladesh will never forget this generous",19/4/20,40,Foreign Worker,42,2,-10.17746555,7,2,4,4.146183083,0,0,0
"Whatever things happen, must have faith in singapore, our PM & MP will not give up anyone who have contribute to Singapore, as a Singaporean this is what i know👍❤️🇸🇬🌈💪🌹",18/4/20,29,Foreign Worker,29,2,-11.29856213,8,0,2,5.541676663,1,0,0
It's a marcy of almighty and its time salute Singapore gvt .there fullest support and care,17/4/20,15,Foreign Worker,16,1,-12.41617357,0,1,0,4.355014118,0,0,0
"Good evening PM Lee, my name is Sudesna. Needless to say, I am beyond honoured to have you speak about the efforts of our community. Today has been an overwhelming day, both because everyday I lose a bit more hope in the war against COVID-19, but on the other hand, all my friends, family & even strangers across the country have stepped forward to give fresh suggestions on how they can better improve the website. Thank you for sharing stories, like that of Case #42, to remind us to keep our morale strong against adversity.",17/4/20,93,Foreign Worker,93,3,-10.78133134,17,2,9,1.153835847,0,0,0
Salute boss..you is a reall hero in this world.    truly you showed what is humanity.    We Bangladesh people proud of you. really we love Singapore and we love you      So much.god bless you boss 🇸🇬,18/4/20,34,Foreign Worker,36,2,-10.92796906,8,1,4,3.42251449,0,0,0
"Good new speedy recovery Thank you all of the Health care  medical team,Thank you PM Lee.",17/4/20,17,Foreign Worker,17,1,-11.52827014,1,0,1,4.146183083,0,0,0
great thanks to healthcare team and gov support!,17/4/20,8,Foreign Worker,8,0,-10.7215528,1,1,0,12.54897875,2,0,0
Thanks Singapore PM and all medical team ❤❤❤,17/4/20,7,Foreign Worker,7,0,-11.40023686,0,1,0,9.23374887,1,0,0
Sg do it's best to save life... no matter who are you and where your from. It is a motivated and encouraging news to all.,17/4/20,24,Foreign Worker,25,1,-9.677071946,5,2,2,9.23374887,1,0,0
"We have an speechless appreciation on Sing Government. Other countries PM knows how to value public like Singapore, Canada etc Alhamdulillah",18/4/20,21,Foreign Worker,21,1,-12.38382825,3,0,0,3.707431737,0,0,0
"With their figures going upwards everyday, will there be enough medical care for SINGAPOREANS ???",17/4/20,14,Foreign Worker,14,1,-11.92665818,2,0,0,9.23374887,1,0,0
Good job Singapore. Thanka to all the people all nationality who working to fight the covid 19 in Singapore.,17/4/20,18,Foreign Worker,19,1,-11.1635799,2,0,0,5.541676663,1,0,0
I agree that government is not perfect and may overlook and made mistakes But overall is still working hard for the safety and well being of its citizens,18/4/20,28,Foreign Worker,28,2,-9.731008297,7,3,0,8.882708681,1,0,1
"Thanks to the humanitarian Singapore Prime Minister who provided foreign workers like Singapore with medical and monthly salaries, food and free internet connections, while many countries are struggling to eliminate the coronavirus infected people in their country. Thanks!! Thanks!!",17/4/20,39,Foreign Worker,39,2,-11.29188145,5,2,0,2.310455845,0,0,0
"In times like this, singaporeans look forward to you alone Mr Lee! ",17/4/20,12,Foreign Worker,12,1,-10.95721715,1,0,1,12.54897875,2,0,0
It's the great work in Singapore moh. I wish everything will be right insha'Allah. Thanks to sg,18/4/20,15,Foreign Worker,17,1,-11.47879332,3,0,0,6.984688986,1,0,0
Thanks a lot from my heart.  Singapore PM And medical team.  I love Singapore 🇸🇬,17/4/20,14,Foreign Worker,14,1,-10.6135492,1,1,1,5.541676663,1,0,0
"Thank you so much for taking the responsibility of 1,80,000 Bangladeshi peoples, specially all of their foods, doctors and all the other essential needs.   The Singapore government has taken responsibility for all the people living in Singapore and not only just for Bangladeshi peoples.   I am so proud to said that I am living in Singapore and Mr.Lee is good PM.   This is so inspiring, Honorable Prime Minister   Mr. Lee Hsien Loong Wish you and Singapore all the best.  Lots of love from all of Bangladeshi people's and myself (Shamsul Arefin). ",19/4/20,88,Foreign Worker,94,3,-10.98385845,11,5,4,1.426088352,0,0,0
Singaporeans are caring for angels in disguise 😁😁😁,17/4/20,7,Foreign Worker,7,0,-12.48962926,2,0,0,12.54897875,2,0,0
All the best Singapore PM and Singapore health-care,18/4/20,7,Foreign Worker,8,0,-12.44562926,0,1,0,15.37950829,2,0,0
Thank you so much Singapore pm. ,18/4/20,6,Foreign Worker,6,0,-11.62166639,0,0,1,12.54897875,2,0,0
Singapor government did done a great job.we know believe that Singapor no body Di without treatment.thanks to Singapor pm from all Bangladeshi worker,17/4/20,21,Foreign Worker,25,1,-12.71756839,4,0,1,4.584835613,0,0,0
one of my famous leader singapore PM GREAT SINGAPORE,17/4/20,9,Foreign Worker,9,0,-13.81484148,0,0,1,8.252755262,1,0,0
Thank you so much sir I love Singapore.,17/4/20,8,Foreign Worker,8,0,-11.38947166,1,0,2,12.54897875,2,0,0
Am so glad he is out of ICU.  Thanks to all doctors and nurses hardwork!! 🌻🌻,17/4/20,15,Foreign Worker,15,1,-11.36926623,1,1,0,5.950380586,1,0,0
Yes PM.  I like also ur father who is built this Singapore. LKY into my heart,17/4/20,16,Foreign Worker,16,1,-11.16378997,3,1,1,7.253660895,1,0,0
Appreciate PM. Singapore 🇸🇬 is a great nation!,18/4/20,7,Foreign Worker,7,0,-10.83253244,1,0,0,9.23374887,1,0,0
PM. i salute you and thank u too much.because if he is Bangladesh sure death.,17/4/20,14,Foreign Worker,16,1,-11.09385288,4,2,1,12.54897875,2,0,0
Should have acted on the dorms when his case surfaced 2 months ago,17/4/20,12,Foreign Worker,13,1,-10.99844832,3,1,0,12.00381572,2,0,0
You are our Great Leader who has worked so hard for this world and the world should see it will be remembered throughout life.,17/4/20,24,Foreign Worker,24,1,-9.805909368,6,1,1,10.80762626,2,1,0
"How we respect you?we don’t' have any language. Thanks SG Prime minister, sir really you are great. God bless you",19/4/20,22,Foreign Worker,21,1,-11.78187048,4,0,3,4.355014118,0,0,0
"Halo Singapore, I saw the living condition of those workers are horrible. Can Singapore government do something about it? ",17/4/20,19,Foreign Worker,19,1,-10.86227875,3,0,1,5.046024142,1,0,0
We are more interested in today's full time score on PAP vs Covid19 than the story that you are spinning....,17/4/20,19,Foreign Worker,20,1,-11.43461428,3,0,1,5.950380586,1,0,0
Such a government needs to be in every country Best of Luck Singapore government,17/4/20,14,Foreign Worker,14,1,-10.45315764,2,0,0,6.344747658,1,0,0
SGunited!we will overcome this.,17/4/20,5,Foreign Worker,5,0,-11.88791604,2,0,1,141.3233802,4,0,0
"The Singapore honorable pm health team, government and Singaporean doing great efforts for us, we are not able to compared  with  this great dedication, thank you very much, long life  the Singapore,",17/4/20,32,Foreign Worker,32,2,-11.04738633,3,1,3,3.199592669,0,0,0
The medical staff are overworked.  The policy and decision makers too. Whose responsible for the current 2nd wave from the fw ?,18/4/20,20,Foreign Worker,21,1,-11.01155043,2,1,0,4.856562767,0,0,0
only of my famous leader singapure PM.                       great singapure,17/4/20,9,Foreign Worker,9,0,-12.48158626,0,0,1,10.80762626,2,0,0
"Sir, now you all decrease the mrt frequency and the mrt take so long to come. there is no more social distancing in the mrt. The train is so crowded and the mrt staff keep asking commuters to wait for the next train which is like 30 minutes. Who will want to wait for 30 minutes l? Instead of increasing the train frequency l, you all go and decrease. Because of this, I foresee more healthcare workers being infected. Please relook into this",18/4/20,81,Foreign Worker,83,3,-11.01763183,15,4,3,2.467640721,0,0,1
Proud to be Singaporean under your care Sir. 😊,17/4/20,8,Foreign Worker,8,0,-11.92960586,1,0,1,12.54897875,2,0,0
The shining star of humanity is the Singapore government,17/4/20,9,Foreign Worker,9,0,-10.24998853,2,0,0,8.882708681,1,0,0
Thank you at least to have good news Your baby will b very proud of you.,17/4/20,16,Foreign Worker,16,1,-10.34320738,2,0,2,12.54897875,2,0,0
thanks Singapore   pm for concern  Bangladeshi Worker.,17/4/20,7,Foreign Worker,7,0,-13.72789442,0,0,0,5.950380586,1,0,0
I’m so proud of you give the best health care to him. We are love you pm.Thank you so much .,17/4/20,20,Foreign Worker,21,1,-9.721749546,3,0,2,12.54897875,2,0,0
Thanks Singapore PM and all medical team ❤❤❤,17/4/20,7,Foreign Worker,7,0,-11.40023686,0,1,0,9.23374887,1,0,0
"Wow, happy with such a  ""positive"" (in the real sense of the term) piece of news!",17/4/20,16,Foreign Worker,16,1,-9.418026646,0,0,0,7.253660895,1,0,0
honorable prime minister Thank you. Also thanks medical teams they done very good jod. I am a Bangladeshi  i love Singapore i am happy to work here& i feel safe. Thanks all Singaporeans.,17/4/20,33,Foreign Worker,33,2,-12.29042537,7,0,1,3.677908757,0,0,0
"Feeling proud for special highlights. It’s outstanding recovery,,,,,   salute sir.",17/4/20,11,Foreign Worker,10,0,-12.84691012,1,0,0,9.23374887,1,0,0
"I am proud  to be   a  Singapore  migrant worker.grateful to Singapore  government & all Singaporean. For taking care us with good Heart .also grateful all doctors, nurse,Healthcare  workers. Thank  you so much deep on my  heart♥ ♥. 💓💓💓.god bless  you all.",17/4/20,39,Foreign Worker,41,2,-11.38529428,4,1,4,2.518972831,0,1,0
"Mr. Lee, thanks in showing care and concern for case 42 and all our FWs.  I pray for Singapore's success in beating the COVID-19 and for our economy to stabilise and recover soon. Keep safe.",18/4/20,33,Foreign Worker,35,2,-11.13967867,5,2,2,3.834386858,0,0,0
you are a great leader.  I respect you🙏 Thank you so much sir❤,17/4/20,13,Foreign Worker,13,1,-9.730888147,3,0,1,19.03066659,2,0,0
Well Done ! Medical Teams ... Awesome . 👍👍🙏🏾🙏🏾💕,17/4/20,5,Foreign Worker,5,0,-12.43348214,0,0,0,9.23374887,1,0,0
"Thanku so much,  Sir  PM Singapore",17/4/20,6,Foreign Worker,6,0,-14.04939171,0,0,0,9.23374887,1,0,0
Thank GOD for this positive news. Many Thanks to our awesome healthcare workers too. Pray that he will reunite with his family soon. Speedy recovery. Jiayou!,17/4/20,26,Foreign Worker,26,2,-11.6544844,1,0,1,3.240793479,0,0,0
"Thank you so much Sir, Our all nation  very appreciate to you and your country, god bless you and your country",17/4/20,21,Foreign Worker,21,1,-10.79101108,1,1,3,6.641816558,1,0,0
"Thank you sir for carrying all of us. Huge love& respect for you,",17/4/20,13,Foreign Worker,13,1,-10.36874795,2,0,1,9.23374887,1,0,0
Thank you PM. And also help us to meet our family..,17/4/20,11,Foreign Worker,11,1,-9.8108572,2,1,3,12.54897875,2,0,0
"Thanks Singapore, Tanks pm mr lee.all the best Dr or Nurse, God bless all of u",18/4/20,15,Foreign Worker,17,1,-13.87780338,1,1,0,5.033131839,1,0,0
the increasing numbers stil seems to be worrying  any plans for 100% lockdown to bring the numbers down? clear this once n for all,17/4/20,23,Foreign Worker,24,1,-10.76536855,5,0,0,15.37950829,2,0,0
Thanks a lot Sir. Great Singapore.,17/4/20,6,Foreign Worker,6,0,-11.24041193,0,0,0,7.253660895,1,0,0
Dear Prime Minister We are grateful for the extraordinary shouting and service of the expatriate Singapore! Articles This is instructive for my country and other countries!,18/4/20,26,Foreign Worker,26,2,-10.85025509,2,2,2,3.42251449,0,0,0
Actually I have always wondered. Why is it so many people can die from this pandemic? Yet so many other people can survive and recover from it. Is there a reason for this? Can we make a vaccine from this?,18/4/20,40,Foreign Worker,40,2,-9.782908328,8,1,2,8.252755262,1,0,0
"Well done all Singapore and all around the world healthcare worker, appreaciate your hard work. ",17/4/20,15,Foreign Worker,15,1,-11.55525379,2,1,1,7.253660895,1,0,0
This is great care from Great Nation.God bless you and singapore.,17/4/20,10,Foreign Worker,12,1,-11.75265451,2,1,1,12.54897875,2,0,0
Singapore is very lucky to have you as their leader Prime Minister Lee. God bless you more ,17/4/20,17,Foreign Worker,17,1,-10.39343271,2,0,2,5.033131839,1,0,0
Thank u so much Dear pm lee take care Worker Again thanks pm lee,17/4/20,14,Foreign Worker,14,1,-14.89715377,3,0,0,4.146183083,0,0,0
So looking forward to hearing this! Thank you for the update Sir! So proud being a Singaporean,17/4/20,17,Foreign Worker,17,1,-10.30600357,3,0,1,12.54897875,2,0,0
Many Thanks PM and Medical team.,17/4/20,6,Foreign Worker,6,0,-11.46365785,0,1,0,9.23374887,1,0,0
"You are great leader of Singapore,,,, Thank you so much,,,,,,i love Singapore 😍😍😍",17/4/20,13,Foreign Worker,13,1,-11.33871134,2,0,2,10.80762626,2,0,0
Thanks a lot PM. Really you are great. Love you Singapore,17/4/20,11,Foreign Worker,11,1,-10.49776333,1,0,2,7.253660895,1,0,0
"God bless the doctors, nurses and all the medical staff of Singapore.",17/4/20,12,Foreign Worker,12,1,-10.61795813,1,1,0,7.253660895,1,0,0
Thank you for being a great leader ❤💕,17/4/20,7,Foreign Worker,7,0,-9.355203407,1,0,1,19.03066659,2,0,0
Thank u p m. We love u and Singapore. The beautiful country and beautiful people,17/4/20,15,Foreign Worker,15,1,-11.1955338,1,2,1,7.253660895,1,0,0
Respect from heart honorable PM and sg health care medical team.Love you Singapore 🇸🇬 ,17/4/20,12,Foreign Worker,14,1,-13.08569155,1,1,1,5.950380586,1,0,0
God is good.  He has preserved him.  He will be united with his family real soon.  Praise the Lord!,17/4/20,19,Foreign Worker,19,1,-9.836700967,6,0,0,12.54897875,2,0,0
Thank you Sir. We are never forget your contribution. We are proud of you. Thanks,17/4/20,15,Foreign Worker,15,1,-10.10022605,4,0,2,9.23374887,1,0,0
Thank You Mr PM. You are great leader.,17/4/20,8,Foreign Worker,8,0,-10.10904999,1,0,1,9.23374887,1,0,0
Your ability to recall random factoids at just the right time is impressive.,17/4/20,13,Foreign Worker,13,1,-11.13607862,2,0,0,12.54897875,2,0,0
"Thanks, PM, congratulations  all doctor, nurse, staff who supported,",17/4/20,9,Foreign Worker,9,0,-12.80274892,1,0,0,5.950380586,1,0,0
"PM Lee Though the case today is 942 ,  i can tell you and your Team.  Generally the ground is calm to accept it as we see our government did not sit on it BUT all out to close the gap. To filter out the affected in dormitory asap.  I agree with Forum letter today that when we do execise, mask must be on, without exercise for 1 or 2 months will not risk our lives. when i went  NTUC today,  i see every where people flouting the rule under the cover of exercise by putting on the the sportsshoe or ride on a bicysle to jalan jalan without mask on. This has created unhappiness in the ground, many has sacrified to stay home and only go out when necessary and most have obeyed when out must with mask on all times.we must not allow these trouble makersto put our effort in vain  People are unappreciative of the flexibility granted But exploit them for own convenience or try to be hero [ BUT remeber when hero created, someone must die or many will dies]. Previuosly complained no mask to wear BUT now masks distributed, don't want towear.  Would like to thank you and your Team for the strategy and sustainable plan put in to contain 1st and 2nd wave and now 3 waves.",18/4/20,213,Foreign Worker,222,4,-11.43927548,50,12,12,0.685460547,0,0,1
"Thank you Prime Minister for leading us and your wonderful team!  Thank you Doctors, Nurses and healthcare workers for your hard work! ",17/4/20,22,Foreign Worker,22,1,-11.06712764,1,2,5,3.92561131,0,0,0
Thank you honorable prime minister. You always best,17/4/20,8,Foreign Worker,8,0,-11.25665663,1,0,1,19.03066659,2,0,0
Dear Honourable Prime Minister Bangladesh and it’s people will never forget you and your nation of COVID-19 breakout support. It’s amazing and breakthrough role model in the world’s. Salute and all the best wishes for Singapore to overcome this pandemic. God bless you. ,17/4/20,46,Foreign Worker,43,2,-11.33834167,2,3,2,1.521023127,0,0,0
Really sir you are a Best p.m. worldwide.   You know sir we always worried about corona virus from Bangladesh. But my husband stay   In Singapore at this moment.so I have no any tension for his health. Because you are an angel for me.I know you off course take care your health   and your country's all Kinds of people.,18/4/20,58,Foreign Worker,61,3,-10.82974444,10,1,8,2.25465663,0,0,0
I don't know what to say thanks to you.  thanksa lot of u,17/4/20,12,Foreign Worker,13,1,-10.0226361,4,0,0,12.54897875,2,0,0
Awesome news..Our heartfelt thanks to Our PM and front-liners  ,17/4/20,9,Foreign Worker,10,0,-13.05147116,0,1,1,7.253660895,1,0,0
I am proud and thankful to Singapore have great leaders Lee Hsien Loong sir. Thanks pm Lee and thanks to doctor and nurses who will heart work.may Allah bless u and ur family. Pm Lee we will never ever forget u sir. Helping all the forging workers. Ur great leader pm lee🙏🏼🙏🏼🙏🏼🙏🏼💖💖💖,18/4/20,51,Foreign Worker,53,3,-12.57451121,7,2,1,1.725831377,0,0,0
Thanks Singapore Prime Minister. and all medical team 🇧🇩🇸🇬❤❤❤,17/4/20,8,Foreign Worker,8,0,-10.73269233,0,0,0,7.253660895,1,0,0
"Thank you Pm, Doctors , Nurses for your great effort to save this Bangladeshi worker. ",17/4/20,14,Foreign Worker,14,1,-12.78066262,2,0,2,5.033131839,1,0,0
"Love u Sir...i really proud now i stay Singapore,, u is the  best Prime minister in the World 🙏🙏🙏",17/4/20,19,Foreign Worker,19,1,-12.06409837,3,0,1,5.033131839,1,0,0
Is there any way to donate some money to him? I meant directly to him not to your red cross!,19/4/20,20,Foreign Worker,20,1,-9.644867715,3,0,1,12.54897875,2,0,0
"Salute to the medical for saving another precious life! Nationality not important here, only life is! God bless you all & stay safe!💪🏻💪🏻💪🏻",18/4/20,22,Foreign Worker,22,1,-10.8626198,3,0,1,8.252755262,1,0,0
Great to see this photo. Congrats. Really proud of you.,17/4/20,10,Foreign Worker,10,0,-10.02025245,1,0,0,9.23374887,1,0,0
Love from Bangladesh...I am proud to be here your country and we are lucky we have a kindness  pm,17/4/20,20,Foreign Worker,20,1,-10.35092013,5,1,3,9.23374887,1,0,0
Hope he will recover and reunited with his wife and baby.. Pm lee& all medical team are the best 😘,17/4/20,19,Foreign Worker,19,1,-11.43651126,4,1,0,5.950380586,1,0,0
#SGUnited Singapore will sooner be safe & free from Covid-19. Proud Of Singapore!,17/4/20,11,Foreign Worker,11,1,-13.6245528,1,0,0,15.37950829,2,0,0
Good news. Hope he will recover and reunited with his wife n baby.,17/4/20,13,Foreign Worker,13,1,-11.03277861,2,1,0,9.23374887,1,0,0
"thank  for all singapore           people, special my singaporean ♥️♥️PRIME MINISTER,♥️♥️ now i this time helps all the people, thank you very much...",17/4/20,21,Foreign Worker,22,1,-12.4534087,3,0,3,6.137518328,1,0,0
Lot of thanks Singapore PM and Singapore health career for take Care. I M prayer  for yours. My almighty Allah give yours long life.,17/4/20,24,Foreign Worker,24,1,-12.07845972,1,1,1,2.288471909,0,0,0
"I JUST FEEL SAD WITH THIS OLD LADY AT LOYANG POINT MCD,SHE JUST SCOLD ME WITHOUT REASON,I WANNA BUY FOOD I Q,THEN INFRONT THERE HAVE A BOOK I THOUGHT IT IS FOR GRAB USER SO I DONT MOVE FORWARD BUT WHEN SHE ASK ME TO GO THEN I MOVE AND SHE ASK ME TO SCAN THE QR BUT I DONT HAVE DATA HOW CAN I ACCESS?? THEN SHE START SCOLDING ME...I JUST KEEP QUIET EVEN I CAN SCOLD HER BACK BUT I REFUSE TO DO IT BECAUSE HOLY MONTH IS COMING,I HOPE SINGAPOREANS CAN TEACH TO DO GOOD BEHAVIOUR TOWARDS PEOPLE",17/4/20,106,Foreign Worker,106,4,-19.20657963,8,5,4,0.179226313,0,0,0
Thank you PM and Medical Team so much of caring lots of love from India 🙏🏼,17/4/20,15,Foreign Worker,15,1,-11.02687932,1,1,1,5.033131839,1,0,0
WEAR masks... no exceptions to running jogging or what ever strenuous exercises...if not circuit breaker will leak,17/4/20,18,Foreign Worker,18,1,-13.32882628,3,2,0,5.033131839,1,0,0
❤❤❤ Salute boss..you is a real hero in this world. truly you showed what is humanity.we Bangladesh people proud of you.really we love Singapore and we love you so much. God bless you boss 🇸🇬....,18/4/20,32,Foreign Worker,36,2,-10.58735804,8,1,4,3.088635882,0,0,0
Thank you Sir...You are really a True Leader and inspiration for many People..May Allah swt Bless you and Singapore...And Singapore's Doctors they are the Best Doctors in this World..May Allah save all the Doctors and Nurses...#RESPECT & LOVE..,17/4/20,40,Foreign Worker,41,2,-12.35349997,3,1,1,2.045244222,0,0,0
The most inspirational event during this whole crisis :) Bravo Singapore 🇸🇬 Proud of your care. ,17/4/20,14,Foreign Worker,14,1,-11.92508794,0,0,1,5.950380586,1,0,0
beautiful country.. for beautiful leader..love singapore,17/4/20,7,Foreign Worker,7,0,-12.55510012,0,0,0,12.54897875,2,0,0
"So happy for him. Thank to all those working hard to make this miracle happen. Jia you, Singapore, we will win the virus battle",17/4/20,24,Foreign Worker,24,1,-10.31818268,4,0,2,6.947828521,1,0,0
"I’ve been praying for this man, thank God he is out of the critical condition🙏recover well your little one need you! ",17/4/20,23,Foreign Worker,21,1,-10.25898954,4,0,1,12.54897875,2,0,0
"Singapore will overcome the crisis n shine forth 🙏 Thank you, Honorable Prime Minister 🙏",17/4/20,13,Foreign Worker,13,1,-13.19043202,1,0,1,4.355014118,0,0,0
"Great pleasure. Thanks our super doctors, nurses and Singapore Government.",18/4/20,10,Foreign Worker,10,0,-12.42189734,0,1,1,5.735639284,1,0,0
Tk God for His amazing grace on his road to recovery. Pray he will recover completely soon and for those infected too,17/4/20,22,Foreign Worker,22,1,-11.43315436,2,1,0,5.950380586,1,0,0
Thank you so much sir for your great concerns.,17/4/20,9,Foreign Worker,9,0,-10.75092601,0,0,2,12.54897875,2,0,0
Wonderful news for the patient and Singapore I think you must have the best Prime Minister in the world !!,17/4/20,19,Foreign Worker,19,1,-9.727018247,2,1,2,5.950380586,1,0,0
"Dear Prime Minister , we heartily appreciated to you and your team to lead Singapore to fight together for this pandemic through love   and caring.  Millions thank to the Medical team, Front Line team, Essentials team who work during this period.  Salute to you all for your loving heart to take care of Singapore❤️🙏🏻  May God bless Singapore and whole world win the battle with greatest love ❤️as HE love us forever 🌈🙏🏻",17/4/20,70,Foreign Worker,71,3,-11.42470187,10,2,6,1.40928701,0,0,0
Deeply respect to you and love from my family . And also doctors and nurses whoever people helping to my family . Almighty bless you and your family . Hopefully Singapore will back to before condition very soon . ✌️🤲🤲🤲✌️👌🙏🙏🙏🙏🙏🙏,17/4/20,35,Foreign Worker,35,2,-10.62795038,4,4,5,3.209183217,0,0,0
"Really grateful to those dedicated medical team, they really done the great job to all the patient...God blessed to all of you! ",17/4/20,23,Foreign Worker,23,1,-10.19032877,3,0,0,9.23374887,1,0,0
At first thanks to all doctors and nurses for their selfless treatment.   At the same time thanks to honourable PM Mr Lee  Sir. For your well organisation in Singapore. ❤ Really we are appreciate for your well support. We hope he will recover soon inshallah. ‭,18/4/20,44,Foreign Worker,44,2,-11.03252133,4,1,3,2.133678858,0,0,0
Thank you Mr.PM Lee and Health Care Members for your efforts!,17/4/20,10,Foreign Worker,12,1,-11.12332743,0,1,2,5.950380586,1,0,0
thank you SINGAPORE Government specially PRIME MINISTER Lee Hsien Long hats off sir..may GOD GIVE YOU GOOD HEALTH  AND STRENGTH TO BATTLE ALL THIS TRIALS IN YOUR GOOD COUNTRY,17/4/20,30,Foreign Worker,30,2,-17.82347284,2,1,2,1.472300644,0,0,0
Thank you for give us Encouragement honourable PM we still praying for this beautiful world!,17/4/20,15,Foreign Worker,15,1,-12.18496666,2,1,3,9.23374887,1,0,0
"Thank you to PM Lee and the team who do  all their best to help the migrants. Thank you to all the healthcare medical team, well done😘We are proud of Singapore. ",17/4/20,32,Foreign Worker,31,2,-9.652294498,4,1,2,5.195317882,1,0,0
Alhamdulillah  We all Bangladeshis are grateful to you medical team too.,17/4/20,11,Foreign Worker,11,1,-11.79868354,1,0,2,19.03066659,2,0,0
Singapore's government is very good and thank u Singapore prime Minister ❤❤,17/4/20,10,Foreign Worker,11,1,-12.05397124,1,1,0,7.947355143,1,0,0
"We are rooting for his recovery and happy to hear from your FB page, hope he knows we care for him and hope he knows YOU care personally.   Thank you Mr. Lee.   We care for you. Please keep safe n healthy. ",18/4/20,41,Foreign Worker,41,2,-10.74427807,9,1,4,4.355014118,0,0,0
Thanks be to God for His healing graces and mercy Amen.,17/4/20,11,Foreign Worker,11,1,-12.15489484,1,1,0,7.253660895,1,0,0
"God bless the hearts of all SG United we can overcome. Deal with our “Now Moment” with love, care n concern for each other n be a blessing to others around us. ",17/4/20,32,Foreign Worker,32,2,-11.35339226,3,0,2,3.42251449,0,0,0
