Unnamed: 0,Unnamed: 0.1,Comments,Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
2653,1060,Thank you sir. I am  Bangladeshi   .u are  the  great leader. I am  proud of you. I salute  PM  LHL,4/6/20,20,Economic Measures,20,1,-10.979307262155755,5,0,1,90.0223343530925,4,0,0.0
2654,1061,"Dear PM, I can understand that life need to slowly get back to normal. I can understand that trying to maintain the requisite 1 meter safe social distancing in public transportations are  almost impossible. But what I cannot understand is why phvs and taxis still need to maintain social distancing? Why visiting love ones are only restricted to two from each household? Sincerely hope that all your ministries in implementing of policies are consistent and well- thought to avoid confusing your citizens. Thank you and keep safe everyone! 🙂",4/6/20,87,Economic Measures,88,3,-11.271520226674697,20,4,4,19.274389889139627,2,0,1.0
2655,1062,"Dear Respectful and loving Prime Minister of Singapore. I am very proud of your commitment and passion to serve the people of Singapore. I am from india, and my son lives in Singapore with his family (wife and three daughters) and he is a Singaporean. I visit Singapore every year and stay there for a month. I observed the wonderful qualities of your people, law abiding, discipline, dignity and they stand as a good model and their modesty and kindness are appreciated. I sincerely pray to God Almighty to bless you, your government and all the Singaporean  with good health, peace and prosperity. Hope to see you all very soon..",4/6/20,110,Economic Measures,110,4,-10.601396317493165,17,6,6,9.58378101805436,1,0,1.0
2656,1063,Thank you PM and team. SG is doing good despite such challenging situation.,4/6/20,13,Economic Measures,13,1,-11.257515760341201,2,1,1,90.02233435309249,4,0,0.0
2657,1064,Lee Hsien Loong video nonton TV online RCTI mulai yang and SGD tersebut tetap luar negeri untuk pejabat negara seperti Singapura,4/6/20,21,Economic Measures,21,1,-20.347220477419192,1,1,0,23.042587505751495,3,0,0.0
2658,1065,Singaporean please continue to follow safety measure ...加油,4/6/20,7,Economic Measures,7,0,-13.646455181504143,2,0,0,156.96129294150037,4,0,0.0
2659,1067,We thank you for take care of us very well 🙏,4/6/20,10,Economic Measures,10,0,-9.560456210085732,2,0,2,435.68142615378645,4,0,0.0
2660,1068,But why is LTS exempted from practicing safe distancing almost after the end of CB.,4/6/20,15,Economic Measures,15,1,-12.27381580003585,3,0,0,114.70980067955347,4,0,0.0
2661,1069,Really such a great nd virtue  prime minister ,4/6/20,8,Economic Measures,8,0,-12.86337134651118,0,0,0,235.32070203362608,4,0,0.0
2662,1070,Dear PM Lee  How are this happen in MRT with No Social Distance? 🤔🤔🤔,4/6/20,13,Economic Measures,13,1,-12.715041545567702,1,0,0,45.71510380069832,4,0,0.0
2663,1071,"Greetings from Bhutan, Your Excellency!",4/6/20,5,Economic Measures,5,0,-15.069690583627938,0,0,1,115.29688596683494,4,0,0.0
2664,1072,The best ever prime minister  who is around. .salute,4/6/20,9,Economic Measures,9,0,-10.085923917960878,1,0,0,435.96385877391555,4,0,0.0
2665,1073,Bro you're doing a good job. But I dont think u need to social distance from the TV. Virus don't spread that way.,4/6/20,21,Economic Measures,23,1,-10.856261153728711,6,0,1,72.75265214869984,4,0,0.0
2666,1074,Thnks to our PM..I hope we have to be Discipline our self. And keep distance..it will slowly get back to normal.,4/6/20,23,Economic Measures,23,1,-10.837827963206196,6,0,3,89.5233741714398,4,0,0.0
2667,1075,"where got safe distancing anymore now everywhere crowded, some student first day alr got fever bruv",5/6/20,16,Economic Measures,16,1,-13.741728461897027,3,0,0,114.70980067955344,4,0,0.0
2668,1076,dear sir. pls look at small resturent . pls sir halp our famely and staf. 3 months very very  loss .,4/6/20,18,Economic Measures,19,1,-13.714509783311529,1,1,1,56.27499013561581,4,0,0.0
2669,1077,"Please do not open Chinese flights, there are not many people in Singapore, we cannot believe in China",4/6/20,18,Economic Measures,18,1,-10.328117647042914,6,0,1,114.0776637135933,4,0,0.0
2670,1078,A stellar group of ministers But until Cotton Chan goof big time... Please dun let it spoil the high esteem of ministers. Please do the needful.,5/6/20,26,Economic Measures,26,2,-12.46907737793456,5,1,0,48.42688921843553,4,0,0.0
2671,1079,Here for show even LCD SCREEN have to keep a SOCIAL distance. Whereas in MRT SHOULDER TO SHOULDER  distancing is allow. What is going on?????,4/6/20,25,Economic Measures,25,1,-12.733369331749227,5,0,0,38.155999310506374,4,0,0.0
2672,1080,Sir can I and my family migrate there? Please..🙏,4/6/20,9,Economic Measures,9,0,-10.398283770271185,0,1,2,115.29688596683494,4,0,0.0
2673,1081,This is just not possible 😓,4/6/20,5,Economic Measures,5,0,-8.585858004615998,1,0,0,1608.4274900940463,4,0,0.0
2674,1082,"Thanks for sharing, for your  great effort and your leadership, Sir,  to keep our country safe, we might not the first but least we arrive safely, compare other  countries, you need stronger supporting leaders to help our 4G,  remove the weak links, and bring in the positive good leaders, who understand people well and be better place in years to come, 🙏",4/6/20,60,Economic Measures,61,3,-10.542615211810759,13,2,4,30.48952787849321,3,0,1.0
2675,1083,How does one even get 557 likes in 4 mins?   Does anyone even know what CPA stands for when u all liked the post?,4/6/20,22,Economic Measures,24,1,-11.828759775419202,5,1,0,73.21531792516721,4,0,0.0
2676,1084,"Then why SBS n MRT seat no more safe distanceing, what is the purposes of asking we to observe n keep it?",6/6/20,22,Economic Measures,22,1,-12.516516113927352,5,0,1,73.21531792516721,4,0,0.0
2677,1085,Huh? Why cannot wait until the crisis is over. Why so hurry? ,4/6/20,12,Economic Measures,12,1,-10.691790465299203,1,0,0,156.96129294150037,4,0,0.0
2678,1086,"For real though, that carpet is faboulous! Where to buy??",7/6/20,10,Economic Measures,10,0,-11.067754409839578,2,1,0,236.57610590533477,4,0,0.0
2679,1087,Good morning Sir you take care and be safe too Sir thank you so much⛳👌👍🙏🏼🙏,5/6/20,15,Economic Measures,15,1,-11.183496715921246,2,1,1,100.73971380635443,4,0,0.0
2680,1088,Thanks PM Mr Lee n team  for yr guidance n hard work .,4/6/20,12,Economic Measures,12,1,-13.134108862218977,0,0,0,52.4897310707871,4,0,0.0
2681,1089,"একজন রাষ্ট্রপ্রধান এই রকম হওয়া প্রয়োজন, যে প্রত্যেকটি মানুষের খোজ খোবর নিবে, তাদের ভালো/মন্দ সবকিছুর।  Salute Mr. Lee Hsien Loong (PM Singapore)",8/7/20,7,Economic Measures,45,2,-23.279020585148587,0,0,0,72.83716078628969,4,0,0.0
2682,1091,Wat abt advising LTA..Pls Mr.PM...if u say safe distancing..it shld be Heed by all Depts..i see crowd at Bust Stops..on social media Post...tis isnt definetly Safe Distancing If LTA can allow tis..then The Comitee shld oso look at other factors..to reopen sme small retails n FnB..for sme to start to work earn n lead lives...let Families of 5 meet up.. Why 2 set of standards..i wonder if thers a Category of Safe Distancing..coz end of the day its abt People..n Ppl it is..Pls look Around..All Citizens..all walks of Life...if Economy to start ..it shld be dne fairly...Open the small ones..Casinos PLS DNT OPEN ..SO AS ALL 4D N BETTING OUTLETS ..SO AS BIG CLUBS...M SURE U HV VERY GOOD HIGH LEVEL ADVISORS..,4/6/20,138,Economic Measures,143,4,-15.429367571954645,17,2,1,4.4573037837419545,0,0,0.0
2683,1092,Thank you for sharing this with us PM Lee.,4/6/20,9,Economic Measures,9,0,-10.489810883925992,1,0,2,156.96129294150037,4,0,0.0
2684,1093,Thank you Sir for Keeping as safe from Covid 19 Pandemic .,4/6/20,10,Economic Measures,11,1,-13.227666453470341,0,0,1,89.47693547837017,4,0,0.0
2685,1094,Thank you so much PM Lee ,4/6/20,6,Economic Measures,6,0,-10.978595752239427,0,0,1,156.96129294150037,4,0,0.0
2686,1095,"Thank you PM , to the Pres and Singapore govt ❤🙏",5/6/20,9,Economic Measures,9,0,-11.368261945808058,1,1,1,89.56023463581329,4,0,0.0
2687,1096,"Where is Singaporean comments, I dont see any single word from Singaporean... most comments from  Bangladesh,   Indian or  foreignes...",4/6/20,19,Economic Measures,19,1,-12.902825490859906,3,1,1,66.53215060391199,4,0,0.0
2688,1097,Thank you Sir and move on...,4/6/20,6,Economic Measures,6,0,-9.984119214010406,1,1,1,236.57610590533477,4,0,0.0
2689,1099,Keep safe ah long u r the higest paid guy in the world now is to world record how long u will bepaid .,4/6/20,23,Economic Measures,23,1,-12.39629262811254,2,0,0,48.959483991660775,4,0,0.0
2690,1100,"""Like father, like son""     You are great sir.",4/6/20,8,Economic Measures,8,0,-11.179156223916074,1,0,1,236.57610590533477,4,0,0.0
2691,1101,We together fight against covid-19,7/6/20,5,Economic Measures,5,0,-12.349211883085323,1,0,0,1608.4274900940463,4,0,0.0
2692,1103,video conferencing. best. multi video too,4/6/20,6,Economic Measures,6,0,-11.714519780420893,1,0,0,310.2879630177929,4,0,0.0
2693,1104,"PM Lee, hope you and Singaporeans get it of Covid-19 and the society can resume to normal as soon as possible❤️❤️",4/6/20,21,Economic Measures,21,1,-10.843324754256592,3,1,1,89.43420787571145,4,0,0.0
2694,1106,"HEALTH IS BETTER THAN WEALTH.   ""ความไม่มีโรคเป็นลาภอันประเสริฐ""   '열 번 갈아서 만드는 도끼가 없다.'  안녕하십니까 사장님 감사합니다 사랑해요",4/6/20,5,Economic Measures,13,1,-21.064924848213682,1,0,0,115.29688596683495,4,0,0.0
2695,1107,That TV is quite big  You look great Sir! ,4/6/20,9,Economic Measures,9,0,-11.215975456807382,2,0,1,236.57610590533477,4,0,0.0
2696,1109,Dear sir...pls allow basic clothing and footwear shops to open pls...i belive its essential too....,4/6/20,17,Economic Measures,17,1,-14.3171893102669,3,1,1,80.5263154381949,4,0,0.0
2697,1110,Circuit breaker has ended??? What a metaphor 😛😛😛👻👻👻👻👻👻,13/6/20,7,Economic Measures,7,0,-11.223172893406057,2,0,0,155.2639937638083,4,0,0.0
2698,1111,Welcome to the White House,6/6/20,5,Economic Measures,5,0,-8.65860992253108,1,0,0,236.57610590533477,4,0,0.0
2699,1112,"Sir, my mom always says don’t sit so near tv. 我们都听妈妈的话。",5/6/20,11,Economic Measures,10,0,-12.522411121292,1,0,1,73.21531792516721,4,0,0.0
2700,1116,I salute sir mr lee for your corporate.Thank you so much PM mr. We are proud of you.Lee for your great effort on this covid-19 situation. I respect you and whole team from depth of my heart. you are a True Leader PM mr Lee Hsien Loong May Allah bless you and your family.   From- Bangladesh,4/6/20,54,Economic Measures,58,3,-12.222396384787121,5,2,7,21.373113194988232,3,0,0.0
2701,1117,"Phase 1 re-opening.   Hope those who do not need to leave home, stay in for another 14 to 28 days. Hope their loved ones will not bring the virus home to them. 100% hygiene is very important to stay safe, not only for the self but also for loved ones and for others. A small crack or hole of 1%, that's it.",4/6/20,55,Economic Measures,62,3,-10.26591045641126,9,4,0,32.416685450815834,3,0,0.0
2702,1118,I respect you and whole team from depth of my heart.you are great leader pm Mr Lee Hsien loong may Allah bless 🙏 you and your family.,4/6/20,25,Economic Measures,27,2,-11.517452300514426,3,1,3,40.36833926057802,4,0,0.0
2703,1119,"Mr Prime Minister Sir, thank you very much. Wish you and your family good health.",4/6/20,15,Economic Measures,15,1,-10.83989407248534,0,1,3,60.65008816130876,4,0,0.0
2704,1120,Praying all will be well. Mr. Lee take good care of your health. Health is wealth,4/6/20,16,Economic Measures,16,1,-9.993189166440484,4,0,1,100.73971380635443,4,0,0.0
2705,1121,Thank you so much PM mr. Lee for your great effort on this covid-19 situation. I respect you and whole team from depth of my heart. you are a True Leader PM mr Lee Hsien Loong May Allah bless you and your family.   From- Bangladesh,4/6/20,45,Economic Measures,45,2,-12.072682376095814,3,2,6,21.373113194988235,3,0,0.0
2706,1122,Thank you very much PM Lee 🙏❤,5/6/20,6,Economic Measures,6,0,-11.078560737876314,0,0,1,156.96129294150037,4,0,0.0
2707,1125,Love you PM Mr. Lee you R great leader,5/6/20,9,Economic Measures,9,0,-11.198454567663173,1,0,1,156.9612929415004,4,0,0.0
2708,1126,Thank you for keeping everyone safe. ,5/6/20,6,Economic Measures,6,0,-10.70459457481635,1,0,1,236.57610590533477,4,0,0.0
2709,1129,Stay Safe and Stay Happy.🙏,5/6/20,5,Economic Measures,5,0,-13.131123415969922,0,1,0,189.6981928286597,4,0,0.0
2710,1130,We ❤️ 🇸🇬 leader in example ; greetings from Aruba🇦🇼 ,5/6/20,7,Economic Measures,7,0,-11.641485270064234,0,0,0,156.9612929415004,4,0,0.0
2711,1131,Thank you so much sir  Pm  mr.Lee You are a great and greatest Leader  Great job Done  During covid-19 ,5/6/20,18,Economic Measures,20,1,-13.419543274810508,1,1,1,60.92207448005591,4,0,0.0
2712,1132,Thank you for your caring Sir   God be with you always ,5/6/20,11,Economic Measures,11,1,-10.742948089578483,1,0,2,115.29688596683492,4,0,0.0
2713,1139,God bless Singapore 🙏 God bless PM Lee 🙏,4/6/20,7,Economic Measures,7,0,-13.868109324583438,0,0,0,73.02429852849346,4,0,0.0
2714,1144,Good evening sir. You are very honest man. I am Bangladeshi.i have nothing to say.i well never forget you.i pray for you. Allah bless you. Thanks.,4/6/20,29,Economic Measures,29,2,-11.135906071168762,9,0,2,61.313511430084944,4,0,0.0
2715,1145,Mr Prime Minister. Keep it up 👍👍👍,4/6/20,6,Economic Measures,6,0,-9.652160664260219,0,0,0,155.32191735068088,4,0,0.0
2716,1148,"Thank you, Mr Lee and the team. God bless you all and your families. ✝️ ⭐️ ❣️",4/6/20,14,Economic Measures,14,1,-9.618944169925461,0,2,3,72.78384177240046,4,0,0.0
2717,1154,Yes thank you mr prime minister sir,4/6/20,7,Economic Measures,7,0,-13.741181123842892,1,0,1,156.11264335265435,4,0,0.0
2718,1159,Love you our great PM Lee,4/6/20,6,Economic Measures,6,0,-11.165070810794651,1,0,2,236.57610590533477,4,0,0.0
2719,1167,"Mr Prime Minister Sir, thank you very much. Wish you and your family good health.❤❤❤❤",4/6/20,15,Economic Measures,15,1,-10.83989407248534,0,1,3,72.42781402371153,4,0,0.0
2720,1171,We are almost there Continue fighting and follow sop,4/6/20,9,Economic Measures,9,0,-11.58689984362635,2,1,0,156.96129294150037,4,0,0.0
2721,1173,"Dear PM, regarding Solidarity Payment for Singapore Permanent Residents totally no receive and no reply the status. Call support told need 4weeks, now try call 18002222888 cannot reach  My husband original Singaporean.",4/6/20,30,Economic Measures,32,2,-13.565702368714136,6,1,1,26.0405726459392,3,0,0.0
2722,1174,GODBLESS SG and PM LEE,4/6/20,5,Economic Measures,5,0,-15.563976607050925,0,1,0,115.29688596683492,4,0,0.0
2723,1176,Good day PM Thanks for sharing 🙏,4/6/20,6,Economic Measures,6,0,-11.782129989740243,1,0,0,156.96129294150037,4,0,0.0
2724,1181,Good morning Sir Singaporean are we strong. Yes we  are STRONG💪,4/6/20,11,Economic Measures,11,1,-12.053471369967413,2,0,2,156.17056693952694,4,0,0.0
2725,1182,"PM Sir,  You are the best one that I salute. Singkaporian is lucky to have PM like you.💕💕💕",4/6/20,18,Economic Measures,18,1,-10.508872300024032,4,0,2,133.41131870475346,4,0,0.0
2726,1184,Thank you for everything Sir,4/6/20,5,Economic Measures,5,0,-10.80921788452828,0,0,1,156.96129294150037,4,0,0.0
2727,1186,Good morning PM Mr Lee,4/6/20,5,Economic Measures,5,0,-11.378733970909886,0,0,0,115.29688596683492,4,0,0.0
2728,1193,Good morning sir take care . Singapore 💪 .❤U,4/6/20,7,Economic Measures,7,0,-11.391109961804013,1,0,0,113.9835195068836,4,0,0.0
2729,1195,Good morning sir Allah good bless you ,4/6/20,7,Economic Measures,7,0,-12.652821240314845,0,0,0,115.29688596683492,4,0,0.0
2730,1196,Stay strong n United SINGAPORE,4/6/20,5,Economic Measures,5,0,-14.346196832788584,0,0,0,156.17056693952694,4,0,0.0
2731,1197,dedicated leaders of SG🇸🇬 we thank you forevermore ♥️,4/6/20,8,Economic Measures,8,0,-12.949908301544463,2,0,2,438.22647376801876,4,0,0.0
2732,1198,Thank you so much  sir,4/6/20,5,Economic Measures,5,0,-10.887331546789703,0,0,1,236.57610590533477,4,0,0.0
2733,1199,Good morning Sir! I love 💕 Singapore 🇸🇬 ,4/6/20,6,Economic Measures,6,0,-11.259491465435431,1,0,0,156.17056693952694,4,0,0.0
2734,1201,"Yes sir🥰  I must following Singapore government role,s 😍 thank you sir",4/6/20,12,Economic Measures,12,1,-12.483255088582759,3,0,2,113.94388895755708,4,0,0.0
2735,1207,"Every honourable PM around the world has taken so many effective steps against COVID19. I respect them. Really they are Very good. But,  YOU ARE THE BEST. I salute you from my heart Mr. Honourable PM Sir, Singapore.  Faruk, Bangladeshi.",4/6/20,40,Economic Measures,40,2,-12.293060560167762,6,0,3,37.95645614189221,4,0,0.0
2736,1210,yes sir we are follow up,4/6/20,6,Economic Measures,6,0,-10.694381510404595,1,0,1,438.22647376801876,4,0,0.0
2737,1218,"Great leader (Mr PM) & BEST OF LUCK ,,, GOD BLESSED YOU & YOUR FAMILY..",4/6/20,12,Economic Measures,12,1,-16.71781366264755,0,0,2,36.05328516010898,4,0,0.0
2738,1219,Yes sir we follow up,4/6/20,5,Economic Measures,5,0,-11.099762321086795,1,0,1,438.22647376801876,4,0,0.0
2739,1221,"Good morning dear friend.I wish you live long,always get great pleasure,peace & very good life with family",4/6/20,19,Economic Measures,19,1,-11.559049050936746,3,0,2,73.21531792516723,4,0,0.0
2740,1223,Good morning PM Lee Sir take care and good health  .,4/6/20,10,Economic Measures,10,0,-11.611963355255691,1,1,0,72.74079440409773,4,0,0.0
2741,1225,Love you Sir from Bangladesh 😘,4/6/20,5,Economic Measures,5,0,-11.625315012401442,0,0,1,156.96129294150037,4,0,0.0
2742,1231,Love you Sir from Bangladesh 😘,4/6/20,5,Economic Measures,5,0,-11.625315012401442,0,0,1,156.96129294150037,4,0,0.0
2743,1233,Thank you for your great leadership in this current extremely difficult situation. And we have to sincerely thank your beloved father for the foresight to build up a strong reserve for such difficult times. Majulah Singapura! 🇸🇬,26/5/20,36,Economic Measures,36,2,-11.209046368351496,3,0,4,45.476337843661305,4,0,0.0
2744,1234,"Dear PM of Singapore, we are very confident that under your able and dynamic leadership with the passionate and committed ministers and goverment officials and general public Singapore would overcome all hurdles and challenges. May God bless your nation and it's people. I have been visiting Singapore every year since 2011. My son is a singapore citizen and his family including wife and my three grand daughters live in Singapore..",26/5/20,68,Economic Measures,70,3,-11.044028740112763,9,3,4,15.361986069587356,2,0,0.0
2745,1235,Thank you PM Lee and your team. Have faith in our government who handles the challenges head-on for survival.  Aware that the challenges are tough. We do know that the government will do everything possible to save lives and livelihoods.,26/5/20,39,Economic Measures,40,2,-10.525920427801065,9,2,3,32.10593848140297,3,0,0.0
2746,1236,"Thank you Sir and all the leaders!  Do take care of your health and stay strong!  Yes, we will grow stronger and more resilient as a nation after each crisis! #SGUnited",26/5/20,30,Economic Measures,30,2,-10.373045761211927,4,3,3,60.91179776806742,4,0,0.0
2747,1237,"Singaporeans are hardworking,patriotic,resilient and united as one..in this trying times they will surely overcome the uncertain future with determination and hope.God bless SINGAPORE",26/5/20,25,Economic Measures,27,2,-12.154203232682491,5,1,0,71.56486171817798,4,0,0.0
2748,1238,Thank you Mr Pm. You and your team have always put the citizens first and plan ahead for our country. I am a senior citizen and have always appreciate what the PAP government has done for us all these years.,26/5/20,40,Economic Measures,40,2,-10.04686105523616,7,2,4,39.638610108388455,4,0,0.0
2749,1239,"Dear PM , you and the team are doing a great job. Each generation of singapore’s leaders face unique challenges and the task at hand dealing with the COVID 19 situation is no lesser in magnitude then what our early leaders face growing singapore after independence.kudos to the good work being done.",26/5/20,50,Economic Measures,52,3,-11.361185213246362,9,3,2,21.83568662286832,3,0,0.0
2750,1240,"To apply for grants, just telling our occupation should be more than enough evidence.  So sad that many of us fall thru the cracks and are living off savings while the govt announces millions in grants but we are not able to qualify for any. The temptation of having to work secretly will soon be a necessity. ",27/5/20,57,Economic Measures,57,3,-10.627280357019362,12,3,3,37.861936071815876,4,1,0.0
2751,1241,Thank you PM Lee for your great leadership. With you and your team Singapore will be able to sail through such difficult situation. SG United 🇸🇬,26/5/20,25,Economic Measures,25,1,-10.923894717319158,3,1,4,52.21633231673926,4,0,0.0
2752,1242,"Since 1965 , we can overcome all our odds to independence nation till now! Sir, with your leadership and government, we can move forward and faces all challenges and obstacles together! Let’s have the ‘kampung spirit’ and unite to achieve progress in our economic. Together we can overcome. MAJULAH SINGAPURA 🇸🇬 ",26/5/20,49,Economic Measures,49,2,-11.58384814503122,8,2,6,32.27121491269684,3,0,0.0
2753,1243,Thank you PM Lee and the ministers for the care and support for our nations. For the front line workers thank you and salute for the effort and hard work you put in.  May God bless all.,27/5/20,37,Economic Measures,37,2,-9.802548492631086,2,2,3,26.270095955116858,3,0,0.0
2754,1244,"""Facing an uncertain future, our founding fathers were determined to secure the lives and livelihoods of our people.""  That's how our founding fathers did it, that's how Singapore does it and it's worked out pretty well so far.  We will do it again.",26/5/20,40,Economic Measures,43,2,-10.567077746733375,12,2,2,65.43666955277062,4,0,0.0
2755,1245,Thank you PM Lee for your leadership and wise council at this time. I am grateful for the good work that you and the cabinet are doing to keep us strong and united - may we continue to prevail as a world leader #SGUnited,26/5/20,42,Economic Measures,43,2,-10.557669026913697,7,2,5,40.15707879747582,4,0,0.0
2756,1246,Thank you Mr Lee for the good news of creating betterjobs for mid age Singaporeans. Also the financial bduget Solidarity Fund in support with Support Grant. Hope that we can get out of the pandemic as one SG United. Take good care Mr Lee.,26/5/20,44,Economic Measures,44,2,-11.432753049338807,2,0,2,21.204374559256532,3,0,0.0
2757,1247,"Thank you.  Not that I’m ungrateful but the NDP funpack and celebration, can we do without that this year. Let’s save the money instead. ",26/5/20,26,Economic Measures,24,1,-10.798561344566645,2,2,1,72.73052275851121,4,0,0.0
2758,1248,"This is the chance for our 4G Government to prove their ingenuity like the LKY generation. They are in a much better position now given our world-class infrastructure and well-educated homegrown talent. We need bold leadership, not populist and conservative Politicians afraid of shaking up the status quo. ",26/5/20,45,Economic Measures,48,2,-11.538215031236014,6,2,2,29.329942555112478,3,0,0.0
2759,1249,Total of almost $100 billion of support measures. Saving Singaporean and creating Jobs for Singapore will be Priority. ,26/5/20,17,Economic Measures,18,1,-11.790363818903863,3,1,0,70.97839302536953,4,0,0.0
2760,1250,Thank you Sir for keeping the Singapore in the best state despite this crisis and we reunites as one people I am blessed and proud to be here in Singapore as a workers for 16 years plus I been working here as a OFW I was lucky enough and of course this is the first time I feel stress because of this Covid 19 but yet in the other hand I still thankful and grateful to be here in Singapore. Thank you to the Prime Minister of Singapore PM LEE,26/5/20,88,Economic Measures,90,3,-10.327792631604456,10,4,4,16.80516779898161,2,0,0.0
2761,1251,"Thank you PM Lee, Ministers and President. I believe Singapore will overcome soon compares to other countries 😊",26/5/20,17,Economic Measures,17,1,-11.299169706818326,2,1,1,52.216332316739255,4,0,0.0
2762,1252,"We are with you, Mr Prime Minister, 100%. We appreciate all the efforts & careful support. We shall emerge stronger.",26/5/20,18,Economic Measures,19,1,-10.421654280997414,3,0,1,88.37327413235522,4,0,0.0
2763,1253,"Thank you, PM Lee for always keeping an open communication with Singaporeans & updating us of any further developments of convid-19. We are certainly grateful to our pioneer generation for building up our reserves. But most importantly, we  are grateful to you & our Government for your wise decision to render help to our people & businesses, trying to create new jobs, helping the needy & vulnerable & assuring us that no one will be left behind. As you put it, we will certainly stay united as we forge ahead together. We Singaporeans will definitely overcome this crisis & emerge stronger after the pandemic & together with your leadership, we will build our reserves for future generations just as our founding father & pioneer generation did. 🙏🙏🙏👍👍👍👏👏👏🇸🇬🇸🇬🇸🇬",26/5/20,118,Economic Measures,118,4,-11.315526547533326,20,0,13,12.400210819262094,2,0,0.0
2764,1254,Great thanks PM Lee . It is heartening to hear  the Fortitude Budget today . Thanks to our forefathers of Singapore whom had much foresight’s for this generation’s citizens . Somehow I feel the pinch of digging in much of our $52 billions reserves but necessary to keep jobs and Singapore’s economy alive . My worry is how Long this pandemic will last and possibly chances of 2nd wave recurring . There are much uncertainties ahead and how much more can we utilise our reserves...  Anyway money can’t buy health . Stay united and keep safe 😷,26/5/20,92,Economic Measures,90,3,-11.629358186843314,14,5,5,10.78934190139091,2,0,0.0
2765,1255,"Dear PM Lee , A Millions of appreciation and thank you to you and your team. Hope we can move forward and overcome whatever situations.   This is ""Home🏡"" surely, as my senses tell me This is where I won't be alone, for this is where I know its 🏡",26/5/20,46,Economic Measures,47,2,-10.525503609424153,9,2,6,40.13777093518495,4,0,0.0
2766,1256,"yes now ppl won't say give u a drumstick take one whole chicken from you.... but when everything is back normal and our government wants to increase taxes, GST and other things ppl will start to complain again. I sincerely hope that ppl will remember how our gov spent almost 100billion to save our nation.",26/5/20,53,Economic Measures,55,3,-11.775007100634205,12,3,3,39.84987057149066,4,0,1.0
2767,1257,"I am worry for my family but I know we are in good hands! Mr PM, I have faith for you and your mighty team. Thanks goodness you all are here to lead us through this Covid19 pandemic! 👏🌈👍🥰",26/5/20,38,Economic Measures,38,2,-10.39389714935708,7,2,8,52.216332316739255,4,0,0.0
2768,1258,"Look forward to the promise - 100,000 jobs as promised. Hope priority given to local residents.",26/5/20,14,Economic Measures,17,1,-11.293139701893923,3,0,0,88.95182238104007,4,0,0.0
2769,1259,"Why is it British always gives empty promises to others? The same thing happened in Malaya when they suddenly pull out when the Japanese start to attack peninsular... Then, after the Japanese surrendered, those britons came again played wayang acah2 helping",26/5/20,41,Economic Measures,41,2,-12.199531293891727,9,2,0,52.48973107078711,4,0,0.0
2770,1260,"What about self-employed and small business owner, that fell through the gaps and ineligible for any grants?",26/5/20,16,Economic Measures,17,1,-11.227064386307825,1,1,0,114.04569903887642,4,0,0.0
2771,1261,"With your leadership for sure Singapore will overcome this pandemic but it will take some time. With God’s blessings and your people positive mindset, Singapore will again shine brighter than before.",26/5/20,32,Economic Measures,31,2,-11.66021192742108,4,2,2,55.71836630702249,4,0,0.0
2772,1262,"Dear PM Lee, your leadership is envied by the rest of the world. We are blessed to be Singaporean and together we will come out of this crisis! Stay strong and positive and stay safe 😊",26/5/20,35,Economic Measures,35,2,-10.2391805253955,7,2,2,52.48973107078711,4,0,0.0
2773,1263,"As i listen to Budget can't help but feel privileged to be a Singaporean. Instead of hunkering down, the govt is using the opportunity to look, not just look, ...but move the populace into future, no one left behind. The number of assistance given to the business to help them along and bold initiatives to bring them to digital future. Instead of just throwing money at the problem, they are helping them to innovate into the future. Wow...this is the solution of a top team and other countries will be used as a model answer to copy from. The solution will only work if u are blessed with a financial war chest of course. Steady lah !!! Ppl will be filled with more optimism during this challenging time. Thank you to your team...👍👍👍👍👍",26/5/20,132,Economic Measures,133,4,-10.267962117674436,29,5,3,11.63390031144086,2,0,1.0
2774,1264,Wish that other countries around the world were run and organised as Singapore is.   Great job PM.   Lucky Singapore that had a father like you did. ,26/5/20,26,Economic Measures,26,2,-10.389803364344596,6,1,1,55.969319823276855,4,0,0.0
2775,1265,Thank you PM Lee and your leadership. Lets stay united as we forge ahead together and build a new Singapore 🙏Stay healthy and blessed you.,26/5/20,25,Economic Measures,25,1,-11.596876012806566,3,2,3,89.56023463581326,4,0,0.0
2776,1266,"Thank you Mr PM Lee and your team. Hope that the prosperity of the past can be restored soon. The people are united, because  everyone loves Singapore, thank you for your team and you, take care!",26/5/20,36,Economic Measures,36,2,-10.196295370847121,7,2,4,32.02560562503591,3,0,0.0
2777,1267,Hats off to your leadership PM LHL. Praying for your good health so you can continue to lead us 🇸🇬.  No one will be left behind 👍👍👍,26/5/20,25,Economic Measures,25,1,-10.925146684177118,5,0,3,73.21531792516721,4,0,0.0
2778,1268,"I am an EP holder who happen to head a company here ! This country gives me my living . I have worked   and hence lived in many countries before Singapore . I have not seen any other country who has a government so caring , so sensible ,  so "" HUMAN "" which is most important ! Singapore could have easily washed it's hands in line with other countries when it came to covid amongst foreign labor , it didn't do so..Both need each other..But the government didn't default on its responsibility ! Thanks Singapore.......Being human !",26/5/20,87,Economic Measures,90,3,-10.78061894136097,19,3,2,18.986758077967817,2,0,1.0
