,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
324,Ivy Yee,2467345884868719679,2020-12-19 04:02:51,ivyyee,"Photo by Ivy Yee on December 18, 2020. May be an image of sandwich.","🐥早餐：芋泥肉鬆吐司
#芋泥肉鬆吐司 #notbad #thumbsup #sogood#breakfasttime#yummylicious#breakfasttime #imahappygirl #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #random#yummylicious #webstagram#instagramhub #itssaturday #weekendvibes #weekendishere#circuitbreakersg #day258",,7,0
325,Destinie Wong,2467037942674345801,2020-12-18 17:51:02,destinie2435,"Photo by Destinie Wong on December 18, 2020. May be an image of 6 people, people sitting and food.","Our early Christmas celebration and gift exchange 🎁 with home cooked food + Cedele’s log cake 

#circuitbreakersg #homecelebration #earlychristmas #giftexchange #preciousmoments #makantime",,52,0
326,Susucre,2466993331396067642,2020-12-18 16:22:24,susucre_cakes,"Photo by Susucre on December 18, 2020. May be an image of cake.",You’re the best...My Hero Academia cake by www.susucre.net,,6,1
327,,2466947429805019318,2020-12-18 14:51:12,foodiechubb,"Photo by @foodiechubb on December 18, 2020. May be an image of 1 person.","#singapore
#changiairport #sg #sgfoodies #sglife #sglocal #sglifestyle #sgcircuitbreaker #circuitbreakersg #sgcafehopping #singaporelife",,6,0
328,Mirabelle Lim,2466907195197859368,2020-12-18 13:31:15,mirabellesaurus,"Photo shared by Mirabelle Lim on December 18, 2020 tagging @lagoon. May be an image of 1 person, child, eating and food.","Thank you @lagoon  ah Yee for your cookies

#covid19 #circuitbreakersg #singapore #girlpower #parenthood #flatteningthecurve #furkids #babygirl","Toa Payoh, Singapore",7,1
329,自己人,2466886971680587704,2020-12-18 12:51:05,sg_kakilang,"Photo by 自己人 on December 18, 2020. May be a cartoon of 1 person, hair and outdoors.","Admit it Zoom calls was a saviour to us during lockdown. Day 01.
.
.
.
#singapore #circuitbreakersg #circuitbreaker #drawing #illustration #satire #funny #localart #localartist #singaporean #singaporeart #covid_19 #covid #covidiots #sgkakilang #artist #facemask #mask",,4,0
330,hourboutiqueSG,2466856075220430404,2020-12-18 11:49:41,hourboutiquesg,"Photo by hourboutiqueSG on December 18, 2020. May be an image of wrist watch and text that says 'SE IO 50 S SEI MON 5 AUTO UTOMATIC MATIC DIVER 200m 40 20 σε HOUR BOUTIQUE HOUQ) (S) TE LTD'.","Seiko Prospex Black Glitz Turtle
Men's Automatic Divers Watch 

SRP775K1
__________________________________
SGD468
____________________________________
#HOURBOUTIQUESG #seiko #seikoprospex #seikoturtle #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,104,2
331,Ivy Yee,2466781070362479626,2020-12-18 09:20:40,ivyyee,"Photo shared by Ivy Yee on December 18, 2020 tagging @josephineyee, @bennick0719, and @tiffanytiffanychong. May be an image of food.","🐥今天滴午餐！！🍲
#simplecooking #simplelunch #simpleeats #soupoftheday #lunchtime #instafood #nomnom #instagood #instagramhub #webstagram #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #circuitbreakersg #day257#homecookfoodisthebest #instacook#itsfriday #tgif #friyay #latelunch",,7,0
332,Cellreturn.Asia,2466740838581898076,2020-12-18 08:00:46,cellreturn.asia,,"Cellreturn’s LED Mask contains 1026 LED lights — the highest number of LEDs among the others. The LATEST & most ADVANCED. Clinically proven technology — It is the only all-in-one product in the market that fully manages not only across the face, but also nose(sebum), ear, and neck(wrinkles) where aging begins. 

No need for you to visit dermatologist ever again. Now you can save time & enjoy professional-level skincare at the comfort of your own home. 

Invest in your skin, because it’s going to represent you for a very long time. Invest only with Cellreturn 😉 

Now you can experience the LED Light therapy Kang Sora and Lee Min Ho is using at the comfort of your own home.

You may purchase this beauty device online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣
⁣⁣⁣
⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣
⁣⁣⁣
Not from Singapore, no problem! WE SHIP WORLDWIDE and it's FREE SHIPPING ✈️

#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #tuesday #beautydevicesg #platinumledmask #awardwinning #leeminhomask",,54,0
333,Singapore Scenery 2020,2466650082458306437,2020-12-18 05:00:25,sgscenery2020,"Photo by Singapore Scenery 2020 on December 17, 2020. May be an image of buildings, cloud and twilight.","Submission by: Teo Sok Wei

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,41,1
334,自己人,2466648989782368124,2020-12-18 04:58:15,sg_kakilang,"Photo by 自己人 on December 17, 2020. May be an illustration.","Panic buying boomers are a force to he reckoned with 
.
.
.
#singapore #singaporeart #singaporean #covid #covidiots #covid_19 #singaporeartist #artist #localart #circuitbreaker #circuitbreakersg #comic #satire #funny #illustration #zine #drawing #sketch",,8,0
335,Ivy Yee,2466642763599206197,2020-12-18 04:45:53,ivyyee,"Photo by Ivy Yee on December 17, 2020. May be an image of dessert and text that says 'LIFE n 红豆慢头'.","🐥红豆馒头。。
#红豆馒头#latebreakfast #justdough #myfav #sogood #yummylicious #nomnom #itsfriday #tgif #friyay#itsfriday #instaeats #豆奶#unisoy #instagramhub #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #circuitbreakersg #day257",,5,0
336,Ewans Electrical,2465400958713934930,2020-12-16 11:38:38,ewan_electrical,Photo by Ewans Electrical in Electrical.,"2x lighting circuit on 6A , socket radial on 16A and a ring final on 32 A. #circuit #electrician #electrical #circuittraining #electricalengineering #circuito #circuits #electricians #electricianlife #circuitofuncional #circuitbreaker #electriciansofinstagram #electricalparade #electricalengineer #electricalwork #electricalcontractor #circuitodasestacoes #electricianslife #electricianproblems #circuitworkout #circuitcourt #electricalparadedreamlights #circuitbreakersg #suzukacircuit #annapurnacircuit #procircuit #sepangcircuit #yasmarinacircuit",Electrical,6,0
337,hourboutiqueSG,2466614533759071649,2020-12-18 03:49:47,hourboutiquesg,"Photo by hourboutiqueSG on December 17, 2020. May be an image of wrist watch and text that says 'SEIKO 50 IO SEIKO WED1O DIVE R MATIC 200m 40 20 30 HOUR BOUTIQUE(S TE LTD'.","Seiko Prospex King Turtle
Manta Ray Dial
Ceramic Bezel, Sapphire Glass 

SRPE39K1
__________________________________
SGD599
____________________________________
#HOURBOUTIQUESG #seiko #seikoprospex #seikoturtle #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,127,0
338,yAYa's footsteps,2466595753151453990,2020-12-18 03:12:29,ah_gia,"Photo by yAYa's footsteps on December 17, 2020. May be an illustration of 2 people and bird.","#april2020 #bossyya #yAYa
#hangupwings 
#safedistancingambassador 
#stayhomenoticesg 
#circuitbreakersg
#blindman 
#covid_19 #pandemic",,40,1
339,Graphic design services,2466534449372001613,2020-12-18 01:10:41,branddesignsingapore,"Photo by Graphic design services in Paya Lebar, Singapore. May be an image of text that says 'NANOCORE'.","Welcome, need design and any artwork design ?

I will make you the logo or other design artwork according to the brief that you give, do UNLIMITED REVISION to maximum results

Why should it be with us :
- The logo I created will suit your business
- The logo I made based on the given brief
- The logo will I give some mockups for its realistic form
- Fast and efficient design work
- cheap and EZ

You will get:
- High resolution files for preview
- Data sources (EPS, CDR, AI)
- Mockup Your Logo on demand

other design :
- brochure
- poster/flyer
- business card
- invitation card/discount card - banner/header/letterhead
- tracing bitmap

Feel free to ask 😊
.
.
 #graphicdesignsingapore #singaporegraphicdesign #logodesignsingapore #singaporedesigner
#circuitbreakersg #photooftheday #marinabaysands #singaporelife #travelphotography #travelgram #exploresingapore #singapura #instasg #onlineshopping #viral #singapore #igsg #sgig  #visitsingapore  #singaporean  #singaporefood  #bhfyp  #exploresingapore #singaporeworld #things2doinsingapore #igsg #sgfooddiary #sglife #singaporefoodie #likeforlikes #likeforfollow #likesforlike","Paya Lebar, Singapore",8,0
340,Graphic design services,2466534202000445015,2020-12-18 01:10:11,branddesignsingapore,Photo by Graphic design services in Orchard Road. May be an image of text that says '5 YBAKES BAKES FRESHLY LOVE BAKED WITH'.,"Welcome, need design and any artwork design ?

I will make you the logo or other design artwork according to the brief that you give, do UNLIMITED REVISION to maximum results

Why should it be with us :
- The logo I created will suit your business
- The logo I made based on the given brief
- The logo will I give some mockups for its realistic form
- Fast and efficient design work
- cheap and EZ

You will get:
- High resolution files for preview
- Data sources (EPS, CDR, AI)
- Mockup Your Logo on demand

other design :
- brochure
- poster/flyer
- business card
- invitation card/discount card - banner/header/letterhead
- tracing bitmap

Feel free to ask 😊
.
.
 #graphicdesignsingapore #singaporegraphicdesign #logodesignsingapore #singaporedesigner
#circuitbreakersg #photooftheday #marinabaysands #singaporelife #travelphotography #travelgram #exploresingapore #singapura #instasg #onlineshopping #viral #singapore #igsg #sgig  #visitsingapore  #singaporean  #singaporefood  #bhfyp  #exploresingapore #singaporeworld #things2doinsingapore #igsg #sgfooddiary #sglife #singaporefoodie #likeforlikes #likeforfollow #likesforlike",Orchard Road,7,0
341,KURUS | SIHAT | CANTIK,2466248185280820281,2020-12-17 15:41:55,dietwithhida_,"Photo by KURUS | SIHAT | CANTIK in Johor Bahru. May be an image of text that says 'TIPS CARA TURUNKAN LEMAK PERUT Program tecm power fit malaysia TRANSFORMASI KURUS ONLINE buat sit up, exercise 100 kali sehari Balut perut, girdle ,sauna kurangkan gula dan garam dlm makanan, Faham kalori defisit utk turunkan berat Senaman kardio weight training. fokus pengurangan lemak pada keseluruhan badan'.","Jom @dietwithhida_ bantu uolls turunkan berat badan. Sambil2 dapat tips kempis perut yg mudah. Bukan susah pun. 

Follow IG @dietwithhida_ ajak kawan2 sekali. 

𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 𝗞𝗜𝗡𝗜 𝗗𝗜𝗕𝗨𝗞𝗔

✔ WhatsApp group Mentoring & Coaching
✔ Meal plan beserta resepi sihat 25 hari
✔ Combo workout step by step dari rumah
✔ Groceries checklist

🔊 PENDAFTARAN SUDAH DI BUKA
🚫 SLOT TERHAD

📲 Click link Whatsapp di bio
@dietwithhida_
@dietwithhida_
@dietwithhida_

#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Johor Bahru,9,0
342,Keethu,2466248110519623572,2020-12-17 15:41:46,key2krumbs,Photo by Keethu in Singapore with @key2krumbs. May be an image of outerwear.,"🌸 🌸 🌸 
.
.
As the borders are opening up between countries, and the travel restrictions are going down - it is time to travel and actually taste the desserts around the world. 🇨🇦🇮🇳🇮🇪🇫🇮🇷🇺🇬🇧🇺🇸

Last stop of dessertination arriving soon! 🥺
.
.
Don’t worry more fun food concepts can be expected. 💡
.
.
.
.
.
.

#sgfoodstagram #instasg #stayhome #burpplesg #foodpornsg #yummy #hungrygowhere #singaporefoodie #foodiesg #dayseat #igfood #sghalal #savefnbsg #foodpics #singaporeeats #sgmakandiary #sgrestaurant #halalsg #singaporeinsiders #foodlover #sgbakes #homecooked #circuitbreaker #sghalalfood #igsgfood #homecooking #circuitbreakersg #sgfoodhunt #delicious #sgcafehopping",Singapore,13,0
343,Keethu,2466236287724702923,2020-12-17 15:18:17,key2krumbs,Photo by Keethu in Singapore with @key2krumbs. May be an image of outerwear.,"🌸 🌸 🌸 
.
.
As the borders are opening up between countries, and the travel restrictions are going down - it is time to travel and actually taste the desserts around the world. 🇨🇦🇮🇳🇮🇪🇫🇮🇷🇺🇬🇧🇺🇸

Last stop of dessertination arriving soon! 🥺
.
.
Don’t worry more fun food concepts can be expected. 💡
.
.
.
.
.
.

#sgfoodstagram #instasg #stayhome #burpplesg #foodpornsg #yummy #hungrygowhere #singaporefoodie #foodiesg #dayseat #igfood #sghalal #savefnbsg #foodpics #singaporeeats #sgmakandiary #sgrestaurant #halalsg #singaporeinsiders #foodlover #sgbakes #homecooked #circuitbreaker #sghalalfood #igsgfood #homecooking #circuitbreakersg #sgfoodhunt #delicious #sgcafehopping",Singapore,27,0
344,BamBam 🇸🇬,2466223369052680158,2020-12-17 14:52:37,bambam.tabby.baby,Photo by BamBam 🇸🇬 in Singapore. May be an image of ragdoll cat.,"When I heard Phase 3 is coming 😯 
.
@bambam.tabby.baby 
.
.
#sgcats #cats_of_instagram #catsofig #sgcatstagram #yodababy #covid_19 #phase3 #sg #circuitbreakersg",Singapore,103,3
345,,2466222879729190629,2020-12-17 14:51:39,thesometimeschef,"Photo by @thesometimeschef on December 17, 2020. May be an image of drink.",#whisky #whiskey #whiskyporn #whiskeygram #whiskylover #whiskylife #whiskycollector #whiskycollection #whiskytasting #singlemalt #singlemaltwhisky #highlandsinglemalt #glendronach #revival #bottlekill #spanisholorososherrycasks #sherrybomb #sherrycask #stayhome #staysafe #socialdistancing #circuitbreakersg,,21,0
346,Cheah PH,2466185618689311123,2020-12-17 13:37:37,c88_discovery,"Photo by Cheah PH on December 17, 2020. May be an image of road and text that says 'M Jalan Besar BLOCK 69 Geylang Bahru MARKET & HAWKER CENTRE'.","#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#疫情
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#christmas
#igsg
#pandemic
#momentnegaraku
#藍天白雲☁️
#倒數
#倒數計時⌛️
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#xmas
#friday 

17/12/20 20",,5,0
347,Destinie Wong,2466174178101828455,2020-12-17 13:14:53,destinie2435,"Photo by Destinie Wong on December 17, 2020. May be an image of fruit.","I’m a big fan of blueberries, really love this jumbo size from Australia! It’s so sweet and juicy 😋 

#circuitbreakersg #fruitslover #blueberries #jumboblueberries",,60,5
348,hourboutiqueSG,2466125202179121795,2020-12-17 11:37:35,hourboutiquesg,"Photo by hourboutiqueSG on December 17, 2020. May be an image of wrist watch and text that says '50 I IO SEIKO KO THU24 THU 24 K AUTOMATIC 200m DIVER'S 40 20 5 AAR 30 HOUR BOUTIQUE (S) PTE LTD'.","Seiko Prospex Classic Pepsi Besel Turtle, Mens Automatic Divers Watch 

SRP779K1
__________________________________
SGD448
____________________________________
#HOURBOUTIQUESG #seiko #seikoprospex #seikoturtle #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,75,0
349,Iskandar Hasif,2466098983502013759,2020-12-17 10:47:14,darkains,,#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #songcover #singers #singerlife  #vocalist #volumeup #music #passion #sgmusic #circuitbreakersg #circuitbreaker #newnormal #thekillers #readmymind #readmymindcover,,14,2
350,Muiee メイ,2466075812817168894,2020-12-17 09:59:27,muieetoysfoodiary,"Photo by Muiee メイ on December 17, 2020. May be an image of food.",".
近所のモールに珍しく中国のハラル店がオープン❗️ 
中国北西部 甘粛省蘭州の郷土料理でイスラム教の少数民族
が受け継いできたハラル料理の一種”蘭州牛肉麺” 🍜 

“舌尖尖”(Tongue Tip) は蘭州で有名来なその一軒
来星一年半だけどもう4店舗をオープンしています
ローカルのムスリム方もお店で食事をしていました

蘭州牛肉麵と言えばスープは塩味がベース
初めて食べるので一応ブランド牛肉麺、酸菜牛肉麵
両方に辛子入りを頼みました

スープが溢れるほどに具材も見えない牛肉麺〜😂
私にとっては少し塩っぽいスープですが
辛子を混ぜると味が一段アップされ…この味はいける👍 
現場で作る麺は歯ごたえが有りツルツルして〜
これは美味しかったわ❣️ 特に細麺が一番お勧めです〜

近处的商场 新开了一家来自甘肃省兰州市 
拥有中国兰州牛肉面认证 著名的兰州牛肉拉面品牌之一
“舌尖尖兰州牛肉面”(Tongue Tip Lanzou Beef Noodles) 
之前经过见不少回教徙来用餐 就偕老爷一起来光顾
点了招牌牛肉面和酸菜牛肉面 加辣子
端上來的牛肉面 湯多到要漏出来了……😳
牛肉在那？酸菜在那？被汤淹未...卖相有點不佳 
先試一口清汤 对我來說有点咸 
但把辣子和汤一起撈起來后 中和了咸味 
由于是现场杆制作的手工面 面条有嚼劲
个人推细面 口感好也滑溜溜

目前舌尖尖在新加坡开了四家分店
有兴趣的朋友 可以试试

㊗️大家 生活愉快！平安幸福 🙏.
.
#circuitbreakersg 
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますように #兰州牛肉面 #舌尖尖兰州牛肉面",Tongue Tip Lanzhou Beef Noodles 舌尖尖兰州牛肉面,35,9
351,Calbee Singapore,2466045945629331804,2020-12-17 09:00:06,calbeemohseng,"Photo by Calbee Singapore on December 17, 2020.","Sharing of snacks without restraint feels like happy, fun days of yesteryear. From stocking up our dry cupboard to stress-eating while working at home, 2020 has certainly been a wild ride.

What are your plans for Phase 3? As we usher in the new year, don't forget to mask up and stay safe! 💙
.
.
.
.
.
#Calbee #CalbeeSingapore #CalbeeMohSeng #JagaRico #PotatoChips #SnackCompanion #CircuitBreaker #CircuitBreakerSG #StayHomeSG #SGUnited #Lockdown #SGFoodies #SocialDistancing #WorkfFomHome #WFH",,24,0
352,Orangey Hu,2465971976840139510,2020-12-17 06:33:09,orangejimbo,"Photo shared by Orangey Hu on December 16, 2020 tagging @jimborange. May be an image of food.",17.12.20 Brekkie - Tossed noodles with sunny side egg 🍳 #whatimade #whaticook #homemade #homecook #breakfast #tossednoodles #sunnysideegg #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #拌麵 #太陽蛋 #早餐 #煮婦人生 #防疫 #隔離生活,,5,0
353,Singapore Scenery 2020,2465955557558523163,2020-12-17 06:00:31,sgscenery2020,"Photo shared by Singapore Scenery 2020 on December 16, 2020 tagging @elainelim__. May be an image of twilight, cloud, tree and buildings.","Submission by: Elaine Lim (@elainelim__) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,51,2
354,Ivy Yee,2465945785584117687,2020-12-17 05:41:06,ivyyee,"Photo by Ivy Yee on December 16, 2020. May be an image of food.","🐥清淡嘅午餐。。
#simplecooking #simplelunch #simpleeats #porridge #congee#driedscallop #anchovies #lunchtime #itsthursday #instafood #nomnom #instagood #instagramhub #webstagram #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #circuitbreakersg #day256#homecookfoodisthebest #instacook",,11,0
355,Match A Mentor (matchAmentor),2465919260906466344,2020-12-17 04:48:24,matchamentor_sec,"Photo by Match A Mentor (matchAmentor) on December 16, 2020. May be an image of one or more people and text that says '血 ENG Comprehension Open-Ended Questions: Metaphor, Simile, Analogy; Irony, Paradox, Contradiction @MatchaMentor'.","[Free Study Tips] Today, let’s learn from Reiyi for some GP open-ended questions answering skills!📚

Reiyi has made great improvements in GP in the course of two years, achieving a stunning 96 percentile in J2.  Her advice will surely help you move forward in GP!⠀
⠀
Moreover, Reiyi is an experienced mentor. She has been a volunteer peer tutor for more than 4 years! ⠀

📕📗📘

We have a fixed rate of 🌟⠀
A’level $40/h⠀
O’level $35/h 
⠀
🌟Follow @matchamentor_jc @matchamentor_sec for more tips! 
-  Fill in the tutee form (link in bio) 
-  DM us to reach our mentors for personalized answers and advice!🍵⠀
⠀
#alevels #alevelbiology #alevels2020 #peertutoring #peertutors #singaporetutors #circuitbreakersg #jcmemes #studytips #examtips #keepcalmandstudyhard #juniorcollege #matchamentor #generalpaper #genemutation #tutor #highschool #tutoringservices #mathtutoring #sgstudents #parttimejob #singaporeschool #pelajar #tutorial #tutoring #mentor #singapore #singaporetutors #sgtutor #education #exam",,5,0
356,Ju Ann,2465906526127066232,2020-12-17 04:23:06,ngjuann,"Photo by Ju Ann in Singapore with @ngjuann, @lovebonito, @leekaja.sg, @leekaja.caely, @iwearlovebonito, and @perkylash. May be an image of 1 person, hair and outerwear.","Trust the wait. 
Everything is uncertain I know. 2020 may even feel like you have been running so much but you're still exactly where you started.

When nothing is certain, anything is possible. Look at the impact of 2020 on our lives. 2021 is going to be one to watch. 💪💪",Singapore,421,30
357,自己人,2465867624082154515,2020-12-17 03:05:49,sg_kakilang,"Photo by 自己人 on December 16, 2020. May be a cartoon of text that says 'FACE MASK look pretty Gotta @sg-KaKilang Feeling Ugly? Wear α mask'.","Do you know that wearing a mask will improve your skin? Feel prettier in a mask now 🥰
.
.
.
#singapore #circuitbreakersg #circuitbreaker #drawing #illustration #satire #funny #localart #localartist #singaporean #singaporeart #covid_19 #covid #covidiots #sgkakilang #artist #facemask #mask",,7,0
358,Ivy Yee,2465849947256010382,2020-12-17 02:30:42,ivyyee,"Photo by Ivy Yee on December 16, 2020. May be an image of 1 person, dessert and text that says 'Avocado Toast Blueberry Jam Toast'.","🐥今日嘅早餐。。
#walnutsourdough #breadporn #breadlover #breakfasttime #avocadolover #avocadotoast #blueberrytoast#itsthursday #instaeats #goodmorning #nomnom #instafollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub #followforfollow #thumbsup #sogood #circuitbreakersg #day256#healthyfood #healthybreakfast #healthyeats",,9,0
359,Cheah PH,2465711139055867448,2020-12-16 21:54:54,c88_discovery,"Photo by Cheah PH on December 16, 2020. May be an image of twilight, cloud and body of water.","#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#疫情
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#christmas
#igsg
#pandemic
#momentnegaraku
#藍天白雲☁️
#倒數
#倒數計時⌛️
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#xmas
#thursdayvibes

17/12/2020",,6,0
360,Cheah PH,2465507198271526562,2020-12-16 15:09:43,c88_discovery,"Photo by Cheah PH on December 16, 2020. May be an image of buildings, skyscraper and text that says '2021年倒计时15 0 2021 2021年倒计时 M 天'.","#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#疫情
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#christmas
#igsg
#pandemic
#momentnegaraku
#藍天白雲☁️
#倒數
#倒數計時⌛️
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#xmas

16/12/20",,3,0
361,Cheah PH,2465503699056066603,2020-12-16 15:02:46,c88_discovery,"Photo by Cheah PH on December 16, 2020. May be an image of buildings, outdoors and text that says '2020年只剩14天了。 16122020'.","#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#疫情
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#christmas
#igsg
#pandemic
#momentnegaraku
#藍天白雲☁️
#倒數
#倒數計時⌛️
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#xmas

16/12/20",,6,0
362,Mandy | Gym & Fitness 🏋‍♀️🇸🇬,2465468287327042579,2020-12-16 13:52:24,offlinemandy,"Photo by Mandy | Gym & Fitness 🏋‍♀️🇸🇬 in Clarke Quay with @szekiat_koh, and @fallowandlight. May be an image of 1 person, standing and skyscraper.","Some stuff about myself:
1️⃣ I don't train all day. My trainings are 1h and 1h 20min max if I take a lot of breaks.

2️⃣ I train about 3-4x per week for gym and run about once a week.

3️⃣ I don't take protein powder (I did try some for tasting when I was sponsored).

4️⃣ I don't have any special diets but I try to eat 4 servings of fruits and vegetables daily
 
What worked really well for me is consistency and a passion for healthy living.

I truly believe that everyone can be healthy and active if they want to and know how to!

That's why I write these long captions 😆❤

Photo: @fallowandlight",Clarke Quay,297,43
363,나를 행복하게 해주는 MH♥,2465467314104375383,2020-12-16 13:50:34,jung202300,,"leeminho ❤
Reposted from @cellreturn.asia Be holi-yay ready with Cellreturn! Choose your beauty weapon to slay the season. 😉

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay #manicmonday #monday",,24,2
364,Cheah PH,2465458734548610905,2020-12-16 13:33:25,c88_discovery,"Photo by Cheah PH on December 16, 2020. May be an image of text that says 'TRAVEL PICNIC Come and have picnic with us tomorrow, with the smell of spring and feel on your face and the breeze on your face ই 集 16Dec2020'.","#齐心抗疫
#DisipinDiri
#新冠肺炎
#bebasCovid19
#Cegahcovid19
#kitajagakita
#stopcovid19
#c88discovery 
#mco
#疫情
#疫情下的小確幸
#疫情快點結束吧
#疫情下的生活
#疫情退散
#decemberdailymemories
#christmas
#igsg
#pandemic
#momentnegaraku
#藍天白雲☁️
#倒數
#倒數計時⌛️
#thrive
#newjob
#newyear
#newnormal
#coronavirus
#circuitbreakersg
#xmas

16/12/20",,5,0
