,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
1594,UMMI FINGERS,2351945162064008044,2020-07-12 22:42:13,ummifingers,"Photo by UMMI FINGERS on July 12, 2020.","[REPEAT LUNCH ORDER] Thursday  Lunch Order ~ Chicken Rendang, Ayam Goreng Kunyit and Kluban Set #throwback
⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
#halalsg #sghalal #burpplesg #makansg #muslimowned #sgfood #sgfoodies #sgeats #sgfoodporn #sghalalfood #halalfoodsg #foodiessg #foodsg⠀⠀⠀⠀⠀⠀⠀⠀
#supportlocalsg #igsgfood #foodpornsg #sgigfoodies #feedfeed #makan #foodoftheday #stayhomesg #circuitbreakersg #supporthomebasedbusiness #stayhomesingapore #yummylicious😋 #lunchorder #chickenrendang",Pandan Gardens,20,0
1595,UMMI FINGERS,2351846687909488171,2020-07-12 19:26:34,ummifingers,Photo by UMMI FINGERS in Changi Business Park.,"[REGULAR LUNCH SET] Our Chicken Rice Set 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
.
.
.
#halalsg #sghalal #burpplesg #makansg #muslimowned #sgfood #sgfoodies #sgeats #sgfoodporn #sghalalfood #halalfoodsg #foodiessg #foodsg⠀⠀⠀⠀⠀⠀⠀⠀
#supportlocalsg #igsgfood #foodpornsg #sgigfoodies #feedfeed #makan #foodoftheday #stayhomesg #circuitbreakersg #supporthomebasedbusiness #stayhomesingapore #yummylicious😋 #lunchbento #chickenrice",Changi Business Park,17,0
1596,Yaowarat Seafood,2351834207524500689,2020-07-12 19:01:46,yaowaratseafood,"Photo by Yaowarat Seafood on July 12, 2020.","Long Weekend ❤️ - Thank you for your support!⠀
⠀
Please note that due to limited seatings, we will only be taking reservations for dinner — strictly no walk-ins allowed.⠀
⠀
1st Slot 6.00PM - 7.30PM⠀
2nd Slot 7.30PM - 9.00PM⠀
- LAST ORDER 9.30PM -⠀
⠀
Known for being one of the best places for Claypot Crab Beehoon, BBQ Seafood Platter and other Thai-Chinese Cuisine. Drop by 27 Teck Chye Terrace, Singapore 545729 or call 68585988 for reservation or more information. http://yaowaratseafood.com.sg⠀
⠀
For Food Delivery, CLICK on link below to place orders NOW! http://bit.ly/yaowaratorders⠀
⠀
🛵 We offer ISLANDWIDE DELIVERY (min. order $45.00)⠀
- Within 3km ➡️ FREE⠀
- 3km-12km ➡️ $8.00⠀
- Above 12km ➡️ $12.00⠀
- Above $80.00 ➡️ FREE⠀
(Delivery charges automatically applies)⠀
⠀
#food #foodphoto #foodphotography #foodstagram #nomnomnom #nomstagram #instafood_sg #yaowarat #yaowaratseafood #thaifood #thaifoodstagram #seafood #seafoodrestaurant #thaifoodsg #sgthaifood #fooddelivery #fooddeliveryservice #takeawayfood #circuitbreaker #circuitbreakersg",,11,1
1597,Iskandar Hasif,2351827843162824157,2020-07-12 18:50:24,darkains,,"Sometimes in the darkest of nights, we find a light. Sunny, really eased the pain....

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #noedits #onetake #recordedusingphone #rawcover #music #circuitbreakersg #circuitbreaker #keepingsane #sunny #bobbyhebb #bobbyhebbsunny #boneym #oldschool #slowgroovesunday",,12,3
1598,Vyomika Sahni,2351785172352722640,2020-07-12 17:24:21,thatmissingpoint,"Photo by Vyomika Sahni in Singapore with @agameoftones, @moodygrams, @singaporeforeveryone, @singaporeworld, and @singaporetimes.","Singapore; Countrymen's throne
---------------------------------------
Eerie reminder of the heights man has reached but yet is forced to retreat away from the very ground that he built. This day in the midst of Singapore's #COVID-19 circuit breaker.
.
.
.
.
#quarantinelife #circuitbreakersg #circuitbreaker #covid19 #singapore #pixel4 #singaporeforeveryone #singaporetravel #visitsingapore #gramslayers #sonya7iii #pixelphotography #lonelyquotes #googlepixel4 #googlepixel #pixelart #singaporephotography #singaporephotographer #photographersofindia #coronavirus",Singapore,15,0
1599,ЧЕСТНО О СИНГАПУРЕ,2351779405217154483,2020-07-12 17:12:53,kudos_place,"Photo by ЧЕСТНО О СИНГАПУРЕ on July 12, 2020.","ЖЕМЧУЖИНА СИНГАПУРА💎
⠀
Сегодняшние сториз из терминала Jewel серьезно взбудоражили публику, так что я решила написать об этом месте побольше.
⠀
ℹ️ Начнем с того, что технически это не зона аэропорта — Jewel находится между терминалами 1 и 3, и билеты туда не нужны. Никакие. Это идеальное место для стоповера, когда на полноценный выход в город времени нет, а мерзнуть в аэропорту не хочется: десять минут — и вот вы уже гордо хвастаетесь, что кое-что повидали в Сингапуре, можно зачесть страну. Но помните: красота притягивает, а мотыльков много, так что на пустой зал не рассчитывайте.
⠀
Вот этот водопад, на фоне которого я исполняю акробатические этюды, — 40-метровый Rain Vortex. Пандемия позволила ему сохранить звание самого высокого в мире в номинации ""закрытые помещения"" чуть дольше, пока не закончат Eden Project. В какой стране, догадайтесь сами.
⠀
Водопад — сердце жемчужины. Его видно из любой точки под куполом, а в солнечную погоду глаза отрывать вообще не хочется. Лучший вид на Rain Vortex открывается не с мостика, куда все так рвутся, а с горок на верхнем этаже: попасть к ним можно за символические 5 долларов, в то время как мост съест 8 долларов золотовалютных резервов (и их он не стоит).
⠀
Настоящее волшебство начинается в 7:30 вечера. Световое и музыкальное шоу в Jewel— мое любимое из тех, что дают в ночном Сингапуре: я замираю, как ребенок, боюсь моргнуть и забываю дышать на целые 5 минут. Сейчас эта радость упразднена на неопределенный срок, и тем ценнее архивы. Видео в карусели — это, между прочим, раритет, особенная рождественская программа, которую мы подглядели в декабре вместе с @lazzygenius.
⠀
А еще в прошлом году бурлили слухи и обвинения, что царь-то ненастоящий — дескать, дизайн-проект, которому было уже лет 6, сингапурские шалунишки утащили у катарцев, планировавших расширять аэропорт Хамад. Но это уже совсем другая история, и ее я расскажу (и покажу) в следующей серии! А пока просто любуйтесь 💙",Jewel Changi Airport,263,41
1600,Solomun,2351778714081341133,2020-07-12 17:11:31,solomunthecat,Photo by Solomun in Singapore.,"S: No matter where I hide, the lady always finds me. Can't catch a break hey

H: Sol!! Where are you??

S: 🤫
.
.
.
.
.
#conversationswithsol #conversationswithmycat #circuitbreakersg #circuitbreaker #catsofsingapore #catlife #quarantinelife #thedailykitten #cutecatclub #curiositykilledthecat #meowcountry #sgcatstagram #sgcats #cats #catsg #catsofinstagram #catversations #cuteboys #gingercatsofinstagram #ginger  #meowflow #solomun #ballofterror #sgag #buzzfeedanimals #gingercat #gingermaincoon #gingerpersian #gingercat #whatthefluff",Singapore,218,7
1601,W Dvienne,2351755456807249558,2020-07-12 16:25:18,etiernia,"Photo by W Dvienne on July 12, 2020.","Spent the entire day at the #salon & finally my curls are back! First #haircut & #perm after #circuitbreakersg, #hellokitty #inspecting my hair for me^^ Thanks hubby for waiting for me for #dinner even though he was tired, now it's time for #dessert with the #beardpapa #creampuffs we bought back & another episode of #itsokaynottobeokay ~ #ハローキティ#ディアダニエル#ミニ　#マスコット　#サンリオ　#かわいい　#ビアードパパ",,29,2
1602,Zoe,2351737470531468640,2020-07-12 15:49:34,zoeyeple,"Photo by Zoe on July 12, 2020. May be an image of 3 people.","Awesome night with awesome people

#thanksforlistening #imakatsusg #foodwasokayonly #bff #20200712 #circuitbreakersg #phase2",Imakatsu イマカツ Star Vista,6,0
1603,Muiee メイ,2351735741952036293,2020-07-12 15:46:08,muieetoysfoodiary,"Photo by Muiee メイ on July 12, 2020.","朝は普段断食ですが、偶に食べたくなる時はクラッカーを〜個人的はマレーシア産のHup Sengクラッカーが好みで、特にCream Crackersは人気1番👍  ロックダウン時期に一時品薄、最近又スーパーで見かけたので即買い🤣 .
.
食事は何をするに悩む時は…カレーに決まり🤣🍛パンやご飯、麺類にも必ず合うから心配は要らない〜.
.
PS: 最後の写真〜ふくろう🦉見たいな雲だなぁ〜と思い友人に送ったら、返事がアラジンのジーニー🧞‍♂️見たいだよ〜🤣 .
.
平日早餐进行断食、偶尔想吃的时候、就美碌搭配苏打饼干～ 说到Hup Seng的苏打饼干、在Lockdown期間一度缺貨、马來西亞的友人説严重缺貨到可遇不可求的地步😳 目前供应量已恢复、然而见超市有货、潛意识中还是会买些回去～怕又缺货去🤣 .
.
煮到不知道要煮么的时候 煮咖喱类就是最好的👌
配面包 配饭 或 配麵 都对味 😋.
.
PS: 最后一張：今天的云朵看起来像猫头鹰🦉 传给友人、回复是比较像Aladdin的神灯Genie 🧞‍♂️🤣 .
.
㊗️大家 周日愉快！Stay Safe 💪🏻.
.
#circuitbreakerday94
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますよう #hupseng #hupsengcrackers #乒乓大方卜",,47,1
1604,Nala & Simba,2351730944590199567,2020-07-12 15:36:36,nalawithsimba,Photo by Nala & Simba in Singapore.,"The kiss of the week 💓😘🐰

#lionheadbunny #lionheadrabbit #hollandlop #hollandlopbunny #hollandloprabbit #rabbit #lionhead #bunny #rabbits #rabbitsofinstagram #weeklyfluff #fluffy #cute #mylove #likeforlikes #likeforfollow #likeforlikeback #singapore #petlovers #happy #love #buddy #friendship #quarantinelife #quarantine #coronavirus #circuitbreakersg #sleep #sleepy #nofilter",Singapore,7,0
1605,,2351720894568356484,2020-07-12 15:16:38,thesometimeschef,"Photo by @thesometimeschef on July 12, 2020.",#whisky #whiskey #whiskyporn #dramwithfriends #japwhisky #hibiki #nikka #taketsuru #singlemaltscotch #singlecask #sherrycask #sherrybomb ##balblair #glengoyne #staysafe #stayhome #circuitbreakersg,,66,6
1606,Shihan | LifeisGREAT,2351715248959691881,2020-07-12 15:05:25,hanstartsafresh,"Photo by Shihan | LifeisGREAT on July 12, 2020.","Feels like being caught in a web... being caught... feeling like a guinea pig!?!?!? 😱😭

So the #election2020 is over. Some are happy. Some are not. 

It is said, all for the goal of a better Singapore. Having said that, who rmbs all those promises 5yrs ago... and thus 5 yrs later 🤷🏻‍♀️🙈 

Let's pray and hope 5 yrs later, we will be in a better space than now. May uncertainties & anxieties leaves soon and replace by certainties & confidence #singaporetogether

#postcircuitbreaker #postcircuitbreakersg 
#stayathome #stayhomeforSG #circuitbreaker #circuitbreakerSG
#fortheLoveofKids #familybondingtime #LoveWhatMatters #MiracleLife
#familytime #kidsatplay #kidsatwork #sgmummy #sgmum #sgmums #sgmotherhood #homecookfood

#circuitbreakerhobby
#circuitbreakerbaking #circuitbreakercooking
#sghomebakers #sghomebaker",,9,0
1607,LIVFIT WITH LAILA ✨,2351711633837778888,2020-07-12 14:58:14,laila_izyan,"Photo by LIVFIT WITH LAILA ✨ in Arab Street & Haji Lane,Singapore. May be an image of text that says 'TRIBE र eam auaizyan Total Lost 11.1kg Result Are Not Typical. Depends On Individu'.","TRANSFORMATION 11.7KG
Kak Zarina, 57. She consistently improved herself from time to time. Her results is berkat dari her sabar and appreciation every steps taken 🙏🏼
#covideid2020 .
.
Simple jerr diet ni bila ada complete meal plan dengan program yang besttt! Online pulak tu 🤩
.
LIMITED JULY SLOTS! GRAB NOW 🔥
💋 Coach Laila +6594740557
💋 Program link in bio
.
🧚🏼‍♀️The advantage plan 👇🏼
.
💋 Latest meal plan + recipes
💋 Workout combo
💋 Dieting topics
💋 1-On-1 Coaching with Coach Laila
💋 Support group
.
📍Share & Tag your diet partners
#lailadietclass101 #teamlailaizyan","Arab Street & Haji Lane,Singapore",8,1
1608,LIVFIT WITH LAILA ✨,2351710682963882641,2020-07-12 14:56:40,laila_izyan,,"First, your first step matter 💪🏼 .
MasyaAllah guys tak ramai tau yang appreciate every milestone or step they take. Perlu sangat2 appreciate to go next level results!
.
Good night 💕
#lailadietclass101 #teamlailaizyan",Masjid Al-Mawaddah,9,1
1609,CAVILLA GLOBAL OFFICIAL,2351710454836814068,2020-07-12 14:55:54,cavilla.global,,"Lovely eyelashes lift up my mood everyday! 

With consistent use and some patience, you will see the desired results you want! Visible results seen after 2-3 weeks of use. 
❤ We ship worldwide 🌐! Pm us today! 📩
-
-
-
-
-
#cavilla #cavilla.global #hairtonic
#densehair #hairtreatment #hairlosssolution #fullerhair #longhair #shorthair #balding #baldingsolution #longerlashes #volumelashes #eyelashextensions #eyelashes #beautifuleyes #lashgrowth #lashgoals #igsg #sgig #circuitbreakersg #stayhome #hotproduct #lashessence #naturallashes #beautytreatment",,12,0
1610,Shihan | LifeisGREAT,2351709702730906718,2020-07-12 14:54:24,hanstartsafresh,"Photo by Shihan | LifeisGREAT on July 12, 2020. May be an image of 2 people.","Because it was a long weekend 

#postCB
#postcircuitbreaker #postcircuitbreakersg 
#stayathome #stayhomeforSG #circuitbreaker #circuitbreakerSG
#fortheLoveofKids #familybondingtime #LoveWhatMatters #MiracleLife
#familytime #kidsatplay #kidsatwork #sgmummy #sgmum #sgmums #sgmotherhood #homecookfood

#circuitbreakerhobby
#circuitbreakerbaking #circuitbreakercooking
#sghomebakers #sghomebaker",,10,0
1611,Shihan | LifeisGREAT,2351709332390730514,2020-07-12 14:53:40,hanstartsafresh,"Photo by Shihan | LifeisGREAT on July 12, 2020.","#swissrolls 

#postCB
#postcircuitbreaker #postcircuitbreakersg 
#stayathome #stayhomeforSG #circuitbreaker #circuitbreakerSG
#fortheLoveofKids #familybondingtime #LoveWhatMatters #MiracleLife
#familytime #kidsatplay #kidsatwork #sgmummy #sgmum #sgmums #sgmotherhood #homecookfood
#circuitbreakerhobby
#circuitbreakerbaking #circuitbreakercooking
#sghomebakers #sghomebaker",,6,0
1612,Muiee メイ,2351705168294455487,2020-07-12 14:45:24,muieetoysfoodiary,"Photo by Muiee メイ on July 12, 2020.","久々にBukit Timah Nature Reserveへ朝散歩〜地下鉄Beauty Worldから歩いて15分、住宅区を通ったらパークの入り口、シンガポールで最も標高163mの高い丘Bukit Timah Hill がこちらに〜週末はハイキングや家族連れに来る方多いけど、その日は意外に混んでました…😳 頂点を避けてQuarryが見える場所まで上がってすぐ降りました😂 やはり自然保護区の公園はしばらく行かない方が良いだろうね〜.
.
久违的Bukit Timah Nature Reserve~ 从Beauty World 地铁站徒步15分钟、穿过住宅即可就见进入公园的入口处、这里是新加坡最大的熱帯雨林地域、也是標高163m最高的Bukit Timah Hill～这天到访意外的多人...沒上到頂在见Quarry的展望台后就下山去、看来暫時还是避免去自然保護区的公园、也实在太多人了😳....
.
㊗️大家 周日愉快！Stay Safe 💪🏻.
.
#circuitbreakerday94
#StayAtHome
#SGUnited
#今天吃什麼？
#明天吃什麼呢？
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますよう #nparksg #bukittimahnaturereserve",Bukit Timah Nature Reserve,52,3
1613,NFFITNESSSG,2351688899694646525,2020-07-12 14:13:04,nffitnesssg,Photo by NFFITNESSSG in True Yoga • True Fitness - Singapore. May be an image of 1 person.,"First time back at the newly relocated TF gym @ 13th floor Harbourfront Centre ! Taking a selfie break on the abdominal machine lol.
.
Do remember to get your sports / bodybuilding supplements from us @ Carousell: nffitnesssg !
.
Our link : https://carousell.com/nffitnesssg
.
#selfietime #sgunited #truefitness #yoloswag #circuitbreakersg #covid19 #backtogym #sgfitness #sgboys #igboys #youngatheart #universalnutrition #optimumnutrition #hydroxycut #conjugatedlinoleicacid #gymmotivation #keepfit #nffitnesssg #versace #muscletech #musclepharm #thuglife #sportsnutrition #animalcuts #cellucor #blenderbottle #perfectshaker #versagripps #hydrowhey #creatine",True Yoga • True Fitness - Singapore,4,0
1614,"Nagomi Art, Team.Building",2351687116461471048,2020-07-12 14:09:32,touchartpeace,"Photo by Nagomi Art, Team.Building on July 12, 2020.","Italy memories of my solo trip in late Feb 2020,  as a young art instructor and artist.. the scenes, people and art knowledge absorbed during this valuable trip, is my inspiration to share with my participants.

Art is not about getting that perfect piece. 

Express, not impress. From each instructor, what do we learn from her? Techniques is everywhere now, but as an educator, I value the relationship and experience my partcipants take away from the time spent together. 

This beautiful piece is an expression of the ancient style of some 800 years old town in Assisi Italy.
 
Wishing you well with these colours. 

My classes unfolding with a series of curation of skills, themes and purpose.

Pls : No partial or full content, context, artwork,  above is to be used without prior written consent from Touchartpeace. 

Please respect copy write contents and artist original creation.",,25,1
1615,PomadeMart,2351686808322125418,2020-07-12 14:08:55,pomademart,Photo by PomadeMart in True Yoga • True Fitness - Singapore. May be an image of 1 person.,"First time back at the newly relocated TF gym @ 13th floor Harbourfront Centre ! Taking a selfie break on the abdominal machine lol.
.
Do remember to get your sports / bodybuilding supplements from us @ Carousell: nffitnesssg !
.
Our link : https://carousell.com/nffitnesssg
.
#selfietime #sgunited #truefitness #yoloswag #circuitbreakersg #covid19 #backtogym #sgfitness #sgboys #igboys #youngatheart #universalnutrition #optimumnutrition #hydroxycut #conjugatedlinoleicacid #gymmotivation #keepfit #nffitnesssg #versace #muscletech #musclepharm #thuglife #sportsnutrition #animalcuts #cellucor #blenderbottle #perfectshaker #versagripps #hydrowhey #creatine",True Yoga • True Fitness - Singapore,1,0
1616,ojaclly,2351686203127647369,2020-07-12 14:07:43,ojaclly,"Photo by ojaclly on July 12, 2020.","Mom's cooking, as sunday evening rolls around. I was telling her I'm all over wakame seaweed in salad these days, and there I have it 😍 The beauty of salad - you add anything you want!

#momscooking #momscookingisthebest #salad #stayhome #stayhomeforsg #sghomecooking #sghomecook #workfromhome #staypositive #mypassion #homemade #sghomecook #sghomecooking #homecook #circuitbreakersg #stayhome #eatbooksg #sgfoodporn #foodstagram #whati8today #instasg #instafood #instafoodie #sharefoodsgj",Singapore,19,0
1617,,2351677905241512225,2020-07-12 13:51:28,production_technology,,"Tage your frd and say them 
Follow @production_technology #alempicbass #alempic420 #alempic #alempicture#alempics #alempictures #alémpicodojaraguá#circuitbreakersg #circuitpaulricard #circuitgrounds #circuitofuncional #circuitcourt #prilaga #circuitboard #circuitodasestações #circuitoftheamericas #circuitracing #circuitodasaguas #circuit #circuitbending #mugellocircuit #annapurnacircuit #circuitos #circuitodasestacoes #circuitworkout #circuitzandvoort #productiontechnology",,41,2
1618,NoisyElephant,2351674840028541109,2020-07-12 13:45:08,thenoisyelephant,Photo by NoisyElephant in Hard Rock Hotel Singapore.,"[Our 14 days SHN Chronicles]
Nubbad ‘almost Italian’ dinner🤵🏽

#singaporetoday #shotoniphone #stayhomenotice #SHNsg #quarantine #14days #circuitbreaker #circuitbreakersg #quarantinelife #stayhome #stayhomestaysafe #instasg #hardrock #sentosa #sgeats #sgfoodies #whati8today #pasta",Hard Rock Hotel Singapore,8,0
1619,Monia.Collections,2351673506598505050,2020-07-12 13:42:29,moniacollections,"Photo by Monia.Collections on July 12, 2020.","Retro pocket watch style base with resin designs.

60cm necklace chain ( length can be altered) and a charm for the necklace chain.

$20 with free normal postage.

All handmade by monia.collections
DM us

#resinnecklace #flowerresin #flowerresinjewelry #charms #circuitbreakersg #handmadesg #handmadejewelry #handmadenecklace #smallbusiness",,53,1
1620,,2351666700780106442,2020-07-12 13:28:58,jactan28,"Photo by @jactan28 on July 12, 2020.",One delivery for both lunch & #dinner 🤤 That’s efficiency 😋 @jiaherestaurant #circuitbreakersg #stayhomeforsg #superfatdieme #foodieday #fortheloveoffood #fatdieme #happy #love #delish #delicious #livetoeat #ilovefood #sgfood #igsg #whati8today #sgfoodies #instayum #ilovesharingfood #sgeats #foodie #instafood #foodblog #foodblogger #foodcoma #foodporn #fooddiary #foodgasm #foodstagram #foodphotography,Jia He Chinese Restaurant,21,0
1621,The Weekend Walrus,2351666365939994798,2020-07-12 13:28:18,theweekendwalrus,"Photo by The Weekend Walrus on July 12, 2020.",I'd be lying if I said I didn't have a million things on my mind / to do... But here we are!!! Felt guilty about not updating this space despite wanting so badly to do something over the weekend so there you go... a quiche!!! And a mushroom and broccoli filled one at that :-) I'll find some time to update with the recipe but this was a huge struggle to make lol (no kidding the liquid leaked for a bit because I over filled it)!!! Trust in the process guys!!! #weekendwalrus #circuitbreakersg #quiche,,9,1
1622,Koo-Eh Legacy™,2351653992868080820,2020-07-12 13:03:43,kooehlegacy,"Photo by Koo-Eh Legacy™ on July 12, 2020. May be an image of text that says 'X Koo- Eb Legacy #365dayscookies QurbanAqiqahSG EL-MALJA I1'.","Qurban 2020
.
#kooehlegacy
#musttryhor 
#cornflakestuttifruitti 
#supercrunchy 
#365dayscookies
#muncheveryday
#sgunited 
#stayathome 
#circuitbreakersg
#singtogethersg 
#singaporetogether 
#stayhomeforsg
#sgigfoodies 
#singaporefood 
#sgfoodie 
#singaporefoodie 
#handmadefoodsg 
#sgfoodorder 
#halalsg 
#sghalal",,4,0
1623,,2351643298283648752,2020-07-12 12:42:28,thesometimeschef,"Photo by @thesometimeschef on July 12, 2020. May be an image of 1 person.",#homecooked #homecookedmeal #homemade #foodporn #foodie #foodstagram #foodpost #dinner #prawnnoodles #prawnnoodlesoup #heimee #heimeeteng #porklard #stayhome #staysafe #circuitbreakersg,,14,2
1624,Ohana Singapore Memes,2351613559082087330,2020-07-12 11:43:23,ohanasingamemes,Photo by Ohana Singapore Memes in Singapore. May be an image of 3 people and text that says 'I only date bad boys! I live in Sengkang GRC!'.,"Watch out! We got a badass right here! 😱
.
.
.
.
.

#sgmemes #dankmemes #memesdaily #funnymemes #memestagram #meme #memes #offensivememes #dailymemes #dailymeme #edgymemes #memevideo #circuitbreakersg #stayhomesg #stayhomeforsg #circuitbreaker #sgunited #instasingapore #sglife #whatissingapore #sgig #sginstagram #igsg #sginsta #sgdaily #sgstyle #sgphotography",Singapore,372,1
1625,Albert,2351609839672650536,2020-07-12 11:36:00,albertlee.nf,Photo by Albert in True Yoga • True Fitness - Singapore with @meepnyanya. May be an image of 1 person.,"First time back at the newly relocated TF gym @ 13th floor Harbourfront Centre ! Taking a selfie break on the abdominal machine lol.
.
Do remember to get your sports / bodybuilding supplements from us @ Carousell: nffitnesssg !
.
Our link : https://carousell.com/nffitnesssg
.
#selfietime #sgunited #truefitness #yoloswag #circuitbreakersg #covid19 #backtogym #sgfitness #sgboys #igboys #youngatheart #universalnutrition #optimumnutrition #hydroxycut #conjugatedlinoleicacid #gymmotivation #keepfit #nffitnesssg #versace #muscletech #musclepharm #thuglife #sportsnutrition #animalcuts #cellucor #blenderbottle #perfectshaker #versagripps #hydrowhey #creatine",True Yoga • True Fitness - Singapore,3,0
1626,hourboutiqueSG,2351606311139316732,2020-07-12 11:28:59,hourboutiquesg,"Photo by hourboutiqueSG on July 12, 2020.","* FREE SAME DAY DELIVERY IN SG *
Pre Own, Zelos Hammerhead Shark Meteorite Dial, Seiko NH35 Automatic Movement. No. 10 / 100 
__________________________________
SGD939 ____________________________________
#hourboutiquesg #seiko #Zelos #metorite #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 dgafmtgf #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,132,1
1627,Ju Ann,2351603999257336622,2020-07-12 11:24:23,ngjuann,Photo by Ju Ann in Café Gavroche with @gavrochegroup.,"A (#muchneeded) escapade to Paris with remarkably flaky, buttery croissants and cappuccinos. Worth going back again.

Not looking forward to Monday 😔",Café Gavroche,322,21
1628,DAILY | Supplements,2351591796280372227,2020-07-12 11:00:48,thedaily.difference,"Photo by DAILY | Supplements on July 12, 2020. May be an image of text that says 'Vitamin D3 mcg mcg (40 IU)I 7% RDA Calcium 80 mg 8% RDA Magnesium 80 mg 20 % RDA'.","Calcium & Magnesium 🥛⁠
Supplement facts: 👆🏼⁠
All % RDA based on adult male 19-70 years old ⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#thedailydifference #nutrition #health #healthy #wellness #nutritiongoals #fitfam #lifestyle #nutritionfacts #nutritiontips #nutritions #nutritionplan #nutritionmatters #singapore #sg #singaporean #singapore_insta #thisissingapore #singaporehealth #sgfitness #sgwellness #sgunited #circuitbreaker #circuitbreakersg #sgfitfam #singaporestyle #sghealthyliving #sghealthy #stayhomeforsg #stayhomesg",,7,1
1629,The Cotton shoppe,2351591270425558046,2020-07-12 10:59:06,the_cotton_shoppe,"Photo by The Cotton shoppe on July 12, 2020.","Sorry for the delay in our new @libertylondon masks launch as we’ve been swamped fulfilling the outstanding preorders. Round 5 of preorders starts tomorrow in #Etsy at 9pm! Limited quantities available per design. 20% of sales proceeds will be donated to needy families whose livelihoods are affected by #covid19. 
.
.
.
✅ Lead time 2-3 weeks
.
✅ Sizes as listed in adult, tween & kid. We are unable to do customization for specific sizes.
.
✅ Free SingPost postage included for all orders which takes 5-7 working days (sometimes longer). Please choose courier for a faster delivery.  We will not be responsible for delays and lost mailers for free SingPost postage.
.
✅ Cancellations and change of designs/sizes are strictly NOT ALLOWED after orders are confirmed.
.
See you all tomorrow at 9pm!
.
.
.
#thecottonshoppe #ザコットンショップ #手作り　#ハンドメイド　#マスク #ハンドメイドマスク　#手作りマスク　#布マスク#ecofriendlyproducts #madeinsingapore #madeinsg #sghandmade #handmademasks #reusablemask #washablemasks #fabricmasksg #fabricfacemask #supportlocal #supportsmallbusiness #sgunited #etsyshop #etsystore #libertymask #libertylondonfabric #circuitbreakersg",The Cotton Shoppe,43,1
1630,Travel | Southeast Asia | Life,2351586000963190844,2020-07-12 10:48:38,travelox.asia,"Photo shared by Travel | Southeast Asia | Life on July 12, 2020 tagging @singaporeflyer, @visit_singapore, @singaporeinsiders, @unique_singapore, @bengoeseverywhere, @singaporetoday, @singapour.tourisme, @go.singapore, @wonderlustsingapore, @singaporenbeyond, @singaporeforeveryone, @loves_united_singapore, @singaporeworld, @southeast.asia.travel, @singaporetimes, @singapore.explores, @singaporetravelvibes, @singapore, @southeastasialover, and @travelox.asia.","Good morning? Good evening? Singapore Flyer.
.
.⠀⠀⠀⠀⠀⠀⠀
📸 @bengoeseverywhere
.
.⠀⠀⠀⠀⠀⠀⠀⠀
Follow @go.singapore
Follow @go.singapore
Follow @go.singapore 
Follow @travelox.asia 
Follow @travelox.asia
Follow @travelox.asia⠀⠀⠀⠀
.
.
#singapore #exploresingapore #sglife #thisissingapore #topsgshots #singaporeinsiders #sgig #circuitbreakersg #asia_vacations #wonderfulworld #luxurylifestyle #singapore🇸🇬 #travelblog #singapore_insta #beautifuldestinations #passionpassport #socialdistancing #singaporecity #circuitbreaker#singaporeig #natgeotravel #ExploreSingapore #wonderlustsingapore #visitsingapore #singaporetrip #sgunited #gardensbythebay #traveloxasia #wonderfulsingapore #wonderfuldestinations",,287,10
1631,Joe-sie Tan,2351577091872609670,2020-07-12 10:30:56,elutris,"Photo shared by Joe-sie Tan on July 12, 2020 tagging @anniadora.",One of the best things about coming out of #circuitbreakersg is bring able to meet friends to go on hikes again.,Marang Trail @ Mount Faber,57,0
1632,SingaporeTimes,2351575641156762840,2020-07-12 10:28:03,singaporetimes,Photo by SingaporeTimes in Singapore.,"MAJULAH SINGAPURA!
Chinook with Singapore flag.

Image by: @dc_ah
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
Want to get featured? 🎯
- Follow us on instagram @SingaporeTimes
- Tag @SingaporeTimes or use #singaporetimes to get featured.
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#singapore #gosingapore #singaporeinsiders #exploresingapore #sgphotography #discoversingapore #ilovesg #singaporephotography #instasingapore #visitsingapore #singaporediaries #singaporeig #singaporecity #singaporelife  #streetsofsingapore #singaporestreets #visit_singapore #singapour #cingapura #singapore🇸🇬 #sgcircuitbreaker #circuitbreakersg #stayhomesg #stayhomeforsg #singaporelockdown #sgunited",Singapore,881,6
