,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
156,674,"This year’s National Day is not only an occasion to mark Singapore’s 55th year of independence, but also an occasion to show our solidarity and fortitude as we recommit ourselves as one united people.
 
It is a reminder that the indomitable Singapore spirit will prevail through COVID-19, much as we did in previous crises. 
 
NDP2020 will be conducted in a very different way, compared to previous years and from what was originally planned. The NDP Exco shared with me their challenges on how they had to adapt to the circumstances and quickly reconceptualise NDP when COVID struck, similar to how our people and our businesses had to adapt to the circuit breaker and a new normal.
 
Sitting at the Padang and watching the parade rehearsal this morning, it reminded me of our inaugural National Day Parade back in 1966. Both were simple parades held at the Padang.
 
My thanks to Chief of Defence Force Melvyn Ong, BG Frederick Choo, Chairman of NDP Exco and the team this year for changing the NDP so swiftly to ensure that we can mark our National Day in a safe but meaningful way. 
 
And special kudos to all NDP participants for your passion and hard work. Your commitment makes a difference — Singaporeans can continue to enjoy a meaningful and special NDP. 🇸🇬 
 
Visit the NDP website (www.ndp.gov.sg) to learn more about how this year’s parade and show will be different! 
 
#TogetherStrongerSG
@ndpeeps

(MCI Photos by LH Goh)",2020-08-01 11:23:55+00:00,Will it be stuffy for them to stand under the hot sun with mask on?,2020-08-01 16:10:52+00:00,15
230,928,"Today is SAF Day. Our Singapore Armed Forces personnel have worked round the clock to defend Singapore and our way of life. In recent months, they not only have to defend us against known threats, they were also roped into fighting the invisible enemy – COVID-19. And even as they gave their utmost on the COVID-19 front, they continued to maintain a high level of operational readiness and vigilance.⁣
⁣
Today we salute all the men and women of the SAF for their dedication and their sacrifices. Today we salute their families, for their support and understanding. Today we salute our employers for supporting national service.⁣
⁣
#HormatSAF⁣🇸🇬
#SAFDAY20⁣
⁣
(Chief of Defence Force Lieutenant-General Melvyn Ong leading the recitation of the SAF pledge at the SAF Day Ceremony, held at the SAFTI MI Ceremonial Hall, via video-conferencing. /Photo courtesy of @mindefsg)",2020-07-01 05:52:29+00:00,"Hello Mr Heng Swee Keat. Thank you for being such a successful meme that Singapore is now well known for the east coast plan. Also just wanna tell you hor, the woman behind you, her pap mask upside down liao. Lmaooo no offence seriously idk whether you just acting funny or what lah but ya thank you so much 💯💯💯",2020-07-01 08:26:54+00:00,59
247,968,"PM @leehsienloong has just announced he will call for the General Election now. He explained in his broadcast why he decided to do so.

Elections have to be held by April 2021, which is less than a year away. Our fight against COVID-19 will be long. The road ahead is full of uncertainty. The next few years will be critical, and the actions we take now will chart the course of our nation for decades to come.

The decision to hold an election in the middle of a pandemic is not an easy one to make. But given the profound uncertainty ahead, and the challenges that we must tackle as a nation, it is important that we do so now, when the situation is relatively stable. The election will give the new Government a fresh, five-year mandate to bring Singaporeans together to overcome this crisis.

We will fight COVID-19 as #SingaporeTogether. More than ever, we will need a government, with a strong mandate and a long runway, to lead us out of this crisis. We will face the challenges ahead together, working in partnership with you. We can and we will overcome this crisis of our generation, and emerge stronger as an economy, as a society and as one people.

There is a lot at stake. I trust that fellow Singaporeans will consider very carefully who you choose to form the next government and take Singapore forward. ⠀
⠀
(MCI Photo by Betty Chua)",2020-06-23 09:38:27+00:00,Does this mean we have to wear masks for the years to come? 😢,2020-06-24 02:10:29+00:00,13
257,1022,"Glad to hear that the third round of masks collection in Tampines has been smooth and well-received by residents. I was also heartened to hear that we had residents stepping forward to volunteer and help with the distribution — this shows our gotong royong spirit is alive and well in Tampines.

I hope you will find this latest version of the mask more comfortable as new materials were used to optimise comfort and improve resistance to droplets. There is also a smaller size for kids below 12.  You can check out the care instructions for the masks here: vimeo.com/415442232.

You can collect your mask at all Community Centres islandwide till 14 June. Aside from the usual manual collection counters that open from 10am to 6pm daily, you can also use the mask vending machines that operate 24/7. Do bring along your IC and the ICs of your household members to collect on their behalf.

Our Tampines residents can collect their masks at the vending machines at Central Plaza and @tampinescentralcc in @ourtampineshub, or any RC as well as CC nearest to your home.

This islandwide exercise would not have been possible without the support of @pafrenz, @mindefsg, @temasekfoundation, @govtechsg, @astarsg, @ntu_sg and many other community partners and volunteers working behind the scenes — thank you everyone for the hard work.

#SGUnited",2020-05-30 01:07:22+00:00,Thank you for the masks 👍👍 collection was smooth and volunteers at RC were very friendly and helpful. Thanks everyone involved. 😁💖,2020-05-30 01:17:47+00:00,20
259,1027,"Glad to hear that the third round of masks collection in Tampines has been smooth and well-received by residents. I was also heartened to hear that we had residents stepping forward to volunteer and help with the distribution — this shows our gotong royong spirit is alive and well in Tampines.

I hope you will find this latest version of the mask more comfortable as new materials were used to optimise comfort and improve resistance to droplets. There is also a smaller size for kids below 12.  You can check out the care instructions for the masks here: vimeo.com/415442232.

You can collect your mask at all Community Centres islandwide till 14 June. Aside from the usual manual collection counters that open from 10am to 6pm daily, you can also use the mask vending machines that operate 24/7. Do bring along your IC and the ICs of your household members to collect on their behalf.

Our Tampines residents can collect their masks at the vending machines at Central Plaza and @tampinescentralcc in @ourtampineshub, or any RC as well as CC nearest to your home.

This islandwide exercise would not have been possible without the support of @pafrenz, @mindefsg, @temasekfoundation, @govtechsg, @astarsg, @ntu_sg and many other community partners and volunteers working behind the scenes — thank you everyone for the hard work.

#SGUnited",2020-05-30 01:07:22+00:00,Now we have sufficient masks!,2020-06-01 12:49:09+00:00,5
269,1057,"[ EMERGING STRONGER TOGETHER ]⁣
⁣
DPM Heng: Singaporeans from all walks of life have responded to the COVID-19 crisis with unity, resilience and in solidarity.⁣
⁣
This spirit of #SingaporeTogether will remain key, as we come together to recover and rebuild for a stronger, more sustainable tomorrow.⁣
⁣
Looking ahead, the Emerging Stronger Taskforce will partner business leaders, industry experts and trade associations to chart our paths in a changed world. On the social front, we will continue building our social resilience.⁣
⁣
We must have the fortitude to persevere, to adapt and to emerge stronger as Singapore United and Singapore Together.⁣
⁣
We will overcome.⁣
⁣
#SGBudget2020⁣
#SGUnited⁣
⁣
(Top left, clockwise: Despite group activities, organised by @pafrenz coming to a halt, Mr Dick Yip has turned to livestreaming tools to engage new and existing members who share common interests. / Photo from Daisie Yip. | CARE officers, consisting of public officers and volunteers, manning the 24-hour National CARE Hotline. / Photo from @msfcares | Community arts company @3pumpkins_sg is working with local artists to produce programmes to keep people engaged at home. / Photo from 3Pumpkins | A volunteer hand-sewing reusable masks for vulnerable groups in our community.)⁣",2020-05-26 08:55:40+00:00,Sir may I know under 2yrs old kids don't need to wear mask mean that they don't get COVID-19 easily....???🤔🤔🤔,2020-05-26 10:10:32+00:00,17
276,1079,"Over the past few days, I conveyed my best wishes for the upcoming Hari Raya Aidilfitri celebrations to friends and counterparts from the region. These included His Royal Highness Crown Prince Al-Muhtadee Billah of Brunei, Indonesian Vice President @kyai_marufamin, Malaysian Senior Minister and Minister of International Trade and Industry @azmin_ali, Indonesian Finance Minister @smindrawati, Bruneian Minister at the Prime Minister’s Office and Minister of Finance and Economy II Amin Liew and Bruneian Minister of Primary Resources and Tourism Ali Apong.⁣
⁣
Like Singapore, our closest neighbours will be celebrating Hari Raya Aidilfitri under exceptional circumstances this year. We discussed how COVID-19 has had a significant impact on our societies and economies, and the measures we have put in place to protect our people. In my conversations with leaders in the region, they shared with me that the Muslim community understands the need for these precautionary measures. They have also taken these changes in their stride. What is most important is to celebrate the spirit of caring for and supporting one another.⁣
⁣
Indeed, the COVID-19 is a pandemic of global scale, and hence, global cooperation is critical. Nations and people around the world must continue to stay united within our countries, and strengthen cooperation beyond our borders.⁣
⁣
To all our Muslims in Singapore and around the world, Selamat Hari Raya Aidilfitri!⁣
⁣
(It’s not Raya without the traditional cookies - enjoyed in moderation, of course. ;) / MCI Photo by Betty Chua)",2020-05-23 06:27:19+00:00,We could have handle the covid 19 a lot better if we had a full shut down instead of having a circuit breaker .than we will not be in this state of people stock piling food and toilet paper .than we would be  moving normally around Singapore than school are able to carry on as per normal without students wearing face shield,2020-05-23 07:31:07+00:00,61
281,1103,"My fellow Tampines MP @cheng_lihui started a Sew Love SG initiative, mobilising residents to volunteer to make masks. Over 300 volunteers have responded. Li Hui sent them the fabrics, then the volunteers cut, sewed and distributed these masks to residents who needed them or sent back to the Tampines Town Council for these to be distributed.⠀
⠀
Over the last few weeks, more than 28,000 masks of all sizes, colours, and patterns have been hand-sewn by our volunteers.⠀
⠀
These have been given to families, migrant workers, and will soon be given to students in Tampines and frontline staff to show our support. Students and residents also made lovely bookmarks to show appreciation for frontline staff.⠀
⠀
I am touched by this care and concern that our residents in Tampines, and our people around Singapore, have shown for one another as we battle COVID-19. A big THANK YOU to all, for showing our heart, spirit and resilience during this time.⠀
⠀
#SewLoveSG⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(Photos courtesy of @cheng_lihui)",2020-05-09 10:43:24+00:00,Good they sew masks! Very useful for all purpose. Keep out the germs and the smoke and haze all year round!,2020-05-12 17:40:15+00:00,21
325,1242,"Have you collected your reusable mask?

The large majority of families have. If you haven’t, you can do so anytime till tomorrow, Sunday 12 April, at your Community Centre or RC.

@pafrenz’s staff and volunteers have been busy with mask distribution since last Sunday. For our Tampines Central residents, check out Tampines Central’s FB page for the masks collection venues.

During this “circuit breaker” period — stay home. Go out only if absolutely necessary and wear a mask when you do.

The crisis has brought out the best in us. I am heartened to see the gotong royong spirit growing strong. Let’s all do our part, and look out for your fellow neighbours.

A big thank you to PA staff and all volunteers!

#SGUnited
#SingaporeTogether",2020-04-11 04:56:40+00:00,"Thank you so much to Singapore government for distribution mask for us, sir. I already collect the mask since last Friday. Don't worry. Stay safe. ❤️",2020-04-11 10:03:41+00:00,24
326,1243,"Have you collected your reusable mask?

The large majority of families have. If you haven’t, you can do so anytime till tomorrow, Sunday 12 April, at your Community Centre or RC.

@pafrenz’s staff and volunteers have been busy with mask distribution since last Sunday. For our Tampines Central residents, check out Tampines Central’s FB page for the masks collection venues.

During this “circuit breaker” period — stay home. Go out only if absolutely necessary and wear a mask when you do.

The crisis has brought out the best in us. I am heartened to see the gotong royong spirit growing strong. Let’s all do our part, and look out for your fellow neighbours.

A big thank you to PA staff and all volunteers!

#SGUnited
#SingaporeTogether",2020-04-11 04:56:40+00:00,Please all wear mask to prevent getting & spreading covid-19 💪💪🏽💪🏿,2020-04-11 10:57:00+00:00,9
330,1248,"Have you collected your reusable mask?

The large majority of families have. If you haven’t, you can do so anytime till tomorrow, Sunday 12 April, at your Community Centre or RC.

@pafrenz’s staff and volunteers have been busy with mask distribution since last Sunday. For our Tampines Central residents, check out Tampines Central’s FB page for the masks collection venues.

During this “circuit breaker” period — stay home. Go out only if absolutely necessary and wear a mask when you do.

The crisis has brought out the best in us. I am heartened to see the gotong royong spirit growing strong. Let’s all do our part, and look out for your fellow neighbours.

A big thank you to PA staff and all volunteers!

#SGUnited
#SingaporeTogether",2020-04-11 04:56:40+00:00,Thanks for the reminders! I just got the masks. 👍,2020-04-12 03:54:09+00:00,9
352,1337,"Three more 2019 novel coronavirus cases were confirmed on Sunday. MOH is doing contact tracing for these as well as seven other confirmed local cases. You can read the latest update on MOH's website.

While we have been seeing more new cases, I am relieved to hear that four more cases have fully recovered and were discharged on Sunday. We have seen a total of six patients who have recovered fully.

With the switch from DORSCON Yellow to Orange, MOH has issued an infographic on precautions you should take to help contain the spread of 2019-nCoV. Just remember the 5Ms, practice them diligently and stay healthy!

Do share it with your friends and loved ones so that they are informed as well.

#SGUnited (MOH Infographic)",2020-02-10 07:37:33+00:00,I strongly recommend  wearing mask in public transport and taxi,2020-02-10 14:07:52+00:00,10
360,1356,"It has been a busy and challenging time dealing with the 2019 novel coronavirus situation. After a confirmed case was identified in Tampines East, Advisor @cheng_lihui went to the affected block to support the cleaning and sanitisation done by Tampines Town Council and @nea_sg officers. She also brought essential items to the family, as they are now quarantined. Together with my Tampines GRC advisors, we will continue to monitor and provide necessary assistance.

Over the weekend, we have been checking on the situation across Tampines — was glad that our Tampines residents were calmly going about their daily lives after the panic buying incidents witnessed on Friday evening. Supermarket staff have worked long hours over the weekend to replenish stocks that were swept off the shelves as well as clean up the scenes of chaos left behind in some stores. I would like to assure Singaporeans that there is enough for everyone if we all only buy what we need. There is no need to build your own stockpile. Let us do our part, keep calm, and not let fear rule over our hearts and minds.

Amid reports of inconsiderate and racist behaviour, I am heartened by the Tampines Kindness Movement initiative for our healthcare workers who have been at the frontline providing professional medical care to the affected. There is currently a booth at @ourtampineshub that lets residents and visitors pen down messages of appreciation to our medical personnel.

If you are in the area, do show your support! Or you can share your encouragement and stories of good deeds by our people in the comments below, for all to read. Stay Calm, Stay Healthy, Stay Caring!

#SGUnited
#SingaporeTogether",2020-02-09 11:18:23+00:00,"Sir, other than surgical masks and hand sanitizers, thermometers are also out of stock. Please advise. Thkq. 🤒🙏",2020-02-10 04:34:44+00:00,17
367,1381,"The 2019-novel coronavirus is a global public health challenge. I spoke to PRC Vice-Premier Han Zheng earlier today. I conveyed my condolences and sympathies to the families who have lost their loved ones to the outbreak, and to the communities in China which have been severely affected by the 2019-nCoV outbreak.

I reiterated to Vice-Premier Han that Singapore will continue to work closely with China and the international community to fight the virus —  this includes preventing its further spread and developing better medical testing.

In times like this, with the longstanding special relationship between Singapore and China, it is also important for us to work together.

Singapore researchers have worked to develop diagnostic nCoV test kits for use in laboratories. We can contribute to China’s containment efforts by providing test kits to conduct 10,000 tests at the first instance, together with 3 polymerase chain reaction (PCR) machines. We will be providing another 10,000 tests in the next couple of weeks. Our scientific experts are also exchanging views with their counterparts in China.

Earlier this week, the @sgredcross, together with various trade associations and chambers, companies and local community organisations, launched a public appeal to raise funds to provide humanitarian assistance to the affected communities in China. The Singapore Government will also contribute $1 million in seed funding to this collective effort by Singaporeans.

Infectious diseases are transboundary in nature. Countries can only overcome this challenge by stepping up measures within each country, and by collaborating with one another.

Singapore will continue to do our part — enhancing our safeguards as the situation evolves, and working with China and the international community to combat this outbreak.

I am confident we can overcome this challenge together.

#SGUnited #SingaporeTogether",2020-02-07 05:05:45+00:00,There r no masks no hand sanitizers and the disease is just spreading pls don’t let any more PRC in to Singapore we are a small country n you need to consider the children n all . No need for yr PR needs toChina they don’t care get real pls u need to mask us and fight the virus from spreading pls get real,2020-02-07 07:58:56+00:00,65
38,63,"investigations are ongoing, to assess if there had been any breach of safe management regulations.

the sole covid-19 case in the community here, the first in more than two weeks, is a 39-year-old singaporean woman who had gone on a southern islands tour with two other families — totalling 12 people in all.

the woman — who had no symptoms — was detected when she was tested for the coronavirus before an upcoming cruise trip. the woman lives on jurong west street 93 and had been at work at ruising chemicals — located at 18 boon lay way — before her test result was confirmed.

read on, when you click on the link in bio @todayonline 

#covid_19 #mohupdate #ministryofhealth #singapore",2020-12-22 10:36:44+00:00,"How thoughtless n selfish can people get??!!..why you think others don't want to gather n spent time with their families n frens??!! Yes, we all do want to!! But out of consideration for others n to play our part in controlling the virus, we do our best to obey the rules n regulations so tat everyone can remain safe n stay healthy....so please before u do something like gathers in 10s n 12s..pls pls spare a thought for innocent n vulnerable people who can die from complications from the virus...we are lucky so far bcos we all fellow Singaporeans cooperate n maintain safe distancing n wear masks...so pls stop all your foolish n selfish behaviour...",2020-12-22 17:41:31+00:00,117
91,146,"during his speech in parliament on wednesday (sept 2), prime minister lee hsien loong said the government must learn from errors of covid-19 response but right decisions not always possible ‘in fog of war’.",2020-09-03 02:10:28+00:00,"His relating the issues omits the troubles related to the chronology of events: 22 Jan the severity of the outbreak became known and a few days later, it was reported that three days quarantine was sufficient, but by 26 Jan, it became known that 14 days was recommended. In SG, we had not duly restricted air travel nor insisted on precautionary mask usage. By end February, masks were required and some expected a sort of lock-down - but meanwhile it was much business like usual. By the time the circuit-breaker was announced to be put into effect a fortnight later, there was already six weeks or more for MOM Enforcement unit to ensure the FW dorms and communal living supervisors will have implemented the same strict (if not stricter) norms than what was recommended for Singapore generally. This did not happen. The few cases seemingly from Mustafa then were reported and when testing - and only then - were implemented at the affected dormitories that the situation (of clusters erupting) became known as the data showed it had escalated prior to testing. The eventual handling was excellent but the cost of caring for the 50,000 odd infected, not to mention 'exposed' persons has yet to be revealed. The Opposition should call for an independent Public Inquiry into that matter, not for fault finding, but because it represents what has to be accepted as a real, known risk, as long as we have hundreds of thousands in this type of communal living, not to mention aged homes, student dormitories and the such. The data will help us in the future. But Mrs Teo must cooperate and not conceal critical information however condemning. 🕊💐",2020-09-04 00:03:43+00:00,272
110,174,"the ministry of health (moh) has confirmed 399 new cases of covid-19 on tuesday (july 21).⁣⁣⁣
⁣⁣⁣
there are nine new community cases based on the ministry's investigations so far. one is a singaporean and eight are work pass holders. in addition, there are three imported cases who had been isolated or placed on a stay-home notice upon arrival in singapore.⁣⁣⁣
⁣⁣⁣
the majority of the new cases are work permit holders residing in foreign worker dormitories.⁣⁣⁣
⁣⁣⁣
""the higher number of cases today is mainly due to a batch of test results from the previous day reported to moh after the 12pm cut-off for yesterday’s reporting,"" the ministry said.⁣⁣⁣
⁣⁣⁣
the total number of covid-19 cases in singapore now stands at 48,434.",2020-07-21 08:30:52+00:00,"People blatantly not donning masks in the workplace and public, people pretending to be wearing masks with noses and mouths exposed, no spot checks, no safe distancing officers in sight😤😡",2020-07-21 10:08:41+00:00,30
123,196,"the ministry of health has confirmed 322 new cases of #covid19 on monday (july 13).

of the 11 new cases in the community, two are singaporeans or permanent residents and nine are work pass holders.

there are five imported cases who had been placed on a stay-home notice upon arrival in singapore.

according to moh, the higher number of cases today is mainly due to ""fewer tests being conducted by the covid-19 testing laboratories over the public holiday and weekend on july 10 and july 11, with the backlog of samples being cleared from july 12.""

the total number of covid-19 cases in singapore now stands at 46,283.

more in the #linkinbio",2020-07-13 09:12:45+00:00,"Lets stop the spread, stay home, wear your mask, and wash your hands",2020-07-13 12:18:23+00:00,13
127,201,"😷🍦

angered after safe distancing enforcement officers told him to put on a mask, 30-year-old food deliveryman muhammad adimin kemton began hurling verbal abuse at them.

he then stormed off to buy a packet of disposable masks from a nearby store, but proceeded to throw the newly-bought masks and a used ice-cream stick at the officers, while shouting numerous hokkien vulgarities at them. 

he was sentenced to four weeks’ jail on monday (july 13).

read more in the #linkinbio",2020-07-13 08:21:49+00:00,i didnt know asking someone to put on a mask is the new insult,2020-07-13 12:32:39+00:00,14
154,240,"the moh discovered nine new covid-19 infections in two separate households in block 111 on tampines street 11. 

a 66-year-old singaporean man who works at leo dormitory was confirmed to have the disease on june 23. six of his household members later tested positive. 

then, on june 27, a 15-year-old singaporean girl from a separate household reported sick and tested positive for the coronavirus. one of her household members also contracted the disease.

however, no links have been established between the two households so far, the moh said. 

more details in the #linkinbio",2020-07-02 14:00:53+00:00,"I honestly do not get it.. If we are ALL supposed to wear a mask the moment we step out of our homes even if only it is just to go down to check the letter box for letters then how can we be so easily  infected just cos pple at the block are infected? So does it means tat wearing a mask actually don't really protect us or what? Or is it cos we are packed into a crowded lift? But even so is only a minute or 2 inside the lift.. If even by wearing a mask, pple can still get infected so speedily n easily is truly scary.. Sigh",2020-07-03 01:19:46+00:00,110
168,267,"less than a week after singapore went into its second phase of reopening its economy, eight more places, most of them shopping centres such as vivocity and 313@somerset, were visited by people who had covid-19 and were infectious at the time.

#linkinbio for the full list of locations and timings.",2020-06-26 03:09:30+00:00,"What to do..all these are popular places ...just hv to be careful n wear masks..if Not, forever no need to go anyw5..",2020-06-26 07:34:46+00:00,24
171,270,"less than a week after singapore went into its second phase of reopening its economy, eight more places, most of them shopping centres such as vivocity and 313@somerset, were visited by people who had covid-19 and were infectious at the time.

#linkinbio for the full list of locations and timings.",2020-06-26 03:09:30+00:00,As Long you guys wear a mask. Reminder not to touch ur face with ur hands. Keep in mind of washing and sanitizing your hands diligently. There is nothing to worry,2020-06-26 13:53:52+00:00,31
175,274,"less than a week after singapore went into its second phase of reopening its economy, eight more places, most of them shopping centres such as vivocity and 313@somerset, were visited by people who had covid-19 and were infectious at the time.

#linkinbio for the full list of locations and timings.",2020-06-26 03:09:30+00:00,stay home🏡. Still many ppl never mask. Allow ppl gathering. G sleeping,2020-06-27 05:09:10+00:00,12
176,275,"in a reply to media queries on wednesday (june 24), the ministry of health emphasised that masks should not be removed for the whole duration while dining out. it is permitted only when one is eating or drinking.⁣⁣⁣
⁣⁣⁣
when not wearing a mask, people should minimise talking or singing to reduce the risk of droplets spreading. the masks should then be worn immediately after drinking or eating.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-06-25 04:00:34+00:00,Literally no one follows this directive though. Go to any restaurant or cafe. Everyone’s just taking their masks off as soon as they sit.,2020-06-25 04:26:04+00:00,25
177,278,"in a reply to media queries on wednesday (june 24), the ministry of health emphasised that masks should not be removed for the whole duration while dining out. it is permitted only when one is eating or drinking.⁣⁣⁣
⁣⁣⁣
when not wearing a mask, people should minimise talking or singing to reduce the risk of droplets spreading. the masks should then be worn immediately after drinking or eating.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-06-25 04:00:34+00:00,"Then everyone be holding boba tea and not wearing masks, claiming that they are ""drinking"" lmao😂",2020-06-25 12:48:50+00:00,16
179,280,"in a reply to media queries on wednesday (june 24), the ministry of health emphasised that masks should not be removed for the whole duration while dining out. it is permitted only when one is eating or drinking.⁣⁣⁣
⁣⁣⁣
when not wearing a mask, people should minimise talking or singing to reduce the risk of droplets spreading. the masks should then be worn immediately after drinking or eating.⁣⁣⁣
⁣⁣⁣
#linkinbio for the full article",2020-06-25 04:00:34+00:00,I still see many at cafes/coffee shops chatting away without their masks on. They had already finished eating and drinking.,2020-06-25 15:09:36+00:00,21
200,316,"the first day of phase 2 saw crowds flocking to beaches, restaurants and malls as singaporeans went out to play, dine and shop for the first time in two months. 📸 head to the #linkinbio for more of these moments captured by today’s photojournalists.",2020-06-20 07:05:29+00:00,Sigh... some people still do not know how to mask up properly,2020-06-20 07:20:44+00:00,12
228,362,"most activities will resume when phase 2 of the circuit breaker starts after 11.59pm this thursday, with certain limits in place, including individuals having to maintain a distance of 1m from each other at all times.

f&b outlets will also have to stop all sales by 10.30pm every day, and everyone is still required to wear a mask while outside. 
schools will gradually increase the number of students who can go&nbsp;back to campus and by june 29, students from all levels will return to school daily.

more details in the #linkinbio",2020-06-15 11:29:12+00:00,Yay now we can dine in with mask on !,2020-06-15 22:08:23+00:00,9
293,473,"the improved reusable face mask with bacterial filtration capabilities can be collected at community clubs (ccs) and vending machines islandwide.&nbsp;⁣
⁣
the masks can also be collected round-the-clock from vending machines at all ccs, starting 10am on may 26.⁣
⁣
#linkinbio to know more about how you can collect them.",2020-05-21 13:28:00+00:00,"If it’s 3 ply thick cloth, it can be harder for people to breathe, in fact surgical facemasks is better to breathe",2020-05-21 20:08:31+00:00,22
294,477,"the improved reusable face mask with bacterial filtration capabilities can be collected at community clubs (ccs) and vending machines islandwide.&nbsp;⁣
⁣
the masks can also be collected round-the-clock from vending machines at all ccs, starting 10am on may 26.⁣
⁣
#linkinbio to know more about how you can collect them.",2020-05-21 13:28:00+00:00,the ear loops are not as stretchy as before tho but thankyou for the masks,2020-05-26 10:50:00+00:00,15
366,622,"the 34-year-old man who&nbsp;breached his 14-day stay-home notice to have bak kut teh in public after returning from abroad last month was sentenced to six weeks’ jail on thursday (april 23).&nbsp;⁣
⁣
alan tham xiang sheng became the first individual to be dealt with for an offence related to covid-19.&nbsp;⁣
⁣
five others have been similarly charged and their cases are still pending before the courts.⁣
⁣
#linkinbio to read more.",2020-04-23 04:09:06+00:00,Everyday nationwide can see many daring people don't wear mask at workplaces and appear on TV also no one cares. He is really suay.,2020-04-23 06:05:04+00:00,23
376,635,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Aiyo..why never wear masks,2020-04-23 01:59:18+00:00,5
379,638,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,cant be bother.. all the officers are like vultures waiting to snap on to unrealise preys.. i just wear my mask when go out and avoid crowd..,2020-04-23 02:54:26+00:00,27
407,685,"a fine of s$300 will apply for non-compliance with the new mask rule. those who continue to disobey all safe distancing measures including the use of masks may be fined s$1,000 and face possible prosecution. #linkinbio to learn more.",2020-04-14 12:16:16+00:00,"Simple, just wear mask or government gonna embezzle your hard earned money. Rather save your money for survival especially during this course of crisis which is unpredictable.",2020-04-14 14:53:44+00:00,27
408,689,"a fine of s$300 will apply for non-compliance with the new mask rule. those who continue to disobey all safe distancing measures including the use of masks may be fined s$1,000 and face possible prosecution. #linkinbio to learn more.",2020-04-14 12:16:16+00:00,Do u know how hot isit in a kitchen and llus masks sian,2020-04-15 15:10:13+00:00,13
415,698,"the ministry of health confirmed 233 new cases of covid-19 infection in singapore as of 12pm on sunday (april 12). this was the second time in a week that the number crossed the 200 mark. ⁣
⁣
the authorities also reported the emergence of seven new clusters with black tap at bayfront avenue and a mcdonald's cluster with three outlets at forum, lido and parklane among them.⁣
⁣
#linkinbio to learn more.⁣",2020-04-12 18:38:23+00:00,"So envy Taiwanese. From beginning closed border, issue and compulsory wear mask...Etc. Their leaders use common sense instead of politics tackle this pandemic.We are all now punished by some clowns indecisiveness. Thought money can always resolve everything. Can these clowns use circuit breaker (CB) time to self reflect or go online learn ""How to use common sense"" from now and in the future before they make important announcement(s).錢可以解決的就不是問題，現在錢都解決不了的就是問題，去反醒吧!",2020-04-12 23:53:45+00:00,69
460,773,"the national environment agency (nea)&nbsp;issued 43 written advisories on sunday (april 5) to hawker centre customers who broke safe-distancing rules aimed at preventing covid-19 spread.
nea officers found these patrons sitting&nbsp;on seats which have been marked out or standing&nbsp;in a queue less than one metre away from another patron, said the agency on sunday. #linkinbio to read more.",2020-04-06 15:18:31+00:00,All people delivering food should be wearing a mask and don touch their face...,2020-04-06 15:56:24+00:00,14
478,801,"the authorities on sunday (april 5) announced 120 new cases of covid-19 in singapore, bringing the total number of infections to 1,309. it is the highest single-day spike of infections. it is also the first time the daily number of newly reported cases has crossed the 100-mark. #linkinbio to learn more. #covid19 #singaporenews",2020-04-05 13:29:19+00:00,Wear mask or wear ventilator,2020-04-05 13:37:49+00:00,5
484,807,"the authorities on sunday (april 5) announced 120 new cases of covid-19 in singapore, bringing the total number of infections to 1,309. it is the highest single-day spike of infections. it is also the first time the daily number of newly reported cases has crossed the 100-mark. #linkinbio to learn more. #covid19 #singaporenews",2020-04-05 13:29:19+00:00,Make wearing mask mandatory whether asymptomatic or normal so as not to pass on & some protection is better than no mask.,2020-04-05 17:03:58+00:00,21
485,811,"the authorities on sunday (april 5) announced 120 new cases of covid-19 in singapore, bringing the total number of infections to 1,309. it is the highest single-day spike of infections. it is also the first time the daily number of newly reported cases has crossed the 100-mark. #linkinbio to learn more. #covid19 #singaporenews",2020-04-05 13:29:19+00:00,Jian Hao Tan just continues filming without masks.Can you do something?he has to wear masks I don't want him to get infected,2020-04-06 11:56:55+00:00,21
