,fullname,postid,timestamp,username,image_desc,text,comments
50,CNA,2.34193E+18,29/6/2020 10:56,channelnewsasia,,"Making ends meet hasn't been easy with the global pandemic taking a toll on some families' incomes. But two stay-home mothers who live in Jalan Kukoh, one of the least well-off neighbourhoods in Singapore, have tried to weather the storm by starting home-based food businesses.

Nurhazirah Binte Rahmat launched Zirah La Cocina to sell crisp, fluffy tahu begedil, while Siti Khadijah started Lady’s FoodIcon to sell her “poprolls” after learning about the carbonara popiah food trend in Malaysia.

Both mothers are part of Project Cookoh, an initiative that began in April, thanks to Samantha Kwan, a member of the volunteer organization Readable, which works with children in the area to equip them with literacy skills.

Read their inspiring stories on CNA Lifestyle, link in bio. #Singapore #JalanKukoh #Readable #mothers #begedil #tahubegedil #popiah #carbonarapopiah #food #ZirahLaCocina #LadysFoodIcon #inspiring #COVID19 #circuitbreaker (Photos: Ijah, Zirah, Lady’s FoodIcon, Zirah La Cocina)","['Perkedel not begedil 🤣', 'The food looks shiok', ""Not to worry, if they under declare their income tax for 2021, IRAS will have this story to go back on for their revenue/income earned. Especially 'after' GE. 🤣"", 'Omg the food looks good !!💪', 'How to order ? Support👍😊', 'The begedil looks so amazing! I want to order some now😋😋😋', 'Nicee 👏🏻']"
51,CNA,2.34708E+18,6/7/2020 13:29,channelnewsasia,"Photo by CNA on July 05, 2020. May be an image of 3 people and text that says 'Broadway star Nick Cordero dies at 41 after months of battling COVID-19'.","Broadway actor Nick Cordero died on Sunday (Jul 5) after months of battling COVID-19. He was 41 years old.

His wife, Amanda Kloots, had been updating her page with news of Cordero’s health for the past few months since he was first hospitalised at the end of March. He’d had several complications from the disease, and had his leg amputated in April.

Cordero was a Tony Award-nominated actor for his role in Bullets Over Broadway, and was also known for appearing in Rock Of Ages, Waitress and A Bronx Tale. Read more on CNA Lifestyle, link in bio. #NickCordero #Broadway #actor #COVID19 #coronavirus (Photo: Instagram/nickcordero1)","['🙏 RIP.', '😢', '😢', '🙏🙏🙏', 'My colodences', '💪💪💪', '🙏🙏🙏', '@vic7amm', '🙏🙏🙏', 'RIP', ""He was so fine in #Waitress and it's heartbreaking for those of us who followed his family's journey through this, and how tough Amanda has been in faith and love through this. I'm pleased ST carried this story... Nick deserves much love and recognition. Was in New York to catch Waitress and Dear Evan Hansen in New York just before the pandemic. He will be remembered, just as his family's perseverance in all they held out for him to recover. For those who don't think this pandemic is claiming lives and talent, they are quite out if touch. 💔"", 'Sad😭', 'Rest in peace..', 'RIP :(', '🙏', 'RIP F IN THE CHAT BOYS', ""rest easy @nickcordero1, the theater community is rlly thankful for what you'e done \U0001f90d🕊"", 'till the end of time, these are ties that bind 😭', 'How sad. RIP🙏😥', 'Rip', 'A vote for the PAP is a vote for our future. A vote for the opposition is a vote for the loss of Singapore and the invasion of Singapore by scum of the lowliest kind. There is no need to choose wisely. The answer is obvious.', 'RIP', '😢 Rest in peace🙏🏻', 'Rip', '💔 🙏', 'RIP', 'RIP', 'Rip', ""RIP :'("", 'Rip', 'RIP😭', '😪☹😥', 'RIP🙏🏻', '😢😢', '🙏啊彌陀佛🙏🏻', '❤️', 'ah shit here we go again', 'RIP😭', 'Covid can  president T****p be next? Go find him la~🤭 let him know how powerful you are dun come and kill nice ppl~', '☹', 'The best are leaving us ... Let the Angels lead him to the place of permanent residence. ...R.I.P...', 'R I P 🙏', 'RIP 😢', 'Rip', 'ＲＩＰ', 'covids a bitch', 'Rip 💔', 'Rip']"
52,CNA,2.34987E+18,10/7/2020 10:06,channelnewsasia,,"We stayed up late in Singapore to have a chat with Hollywood’s nicest guy, who has some important words to say about washing hands, wearing a mask and streaming movies at home, including his latest, Greyhound. Read more on CNA Lifestyle, link in bio. #TomHanks #Greyhound #Hollywood #movie #celebrity #actor #COVID19 (Video: Joyee Koo)","['Tom Hanks net worth is $350 million.\nHe and his wife were one of the first (celebrities) to get the virus - what did he do ? \nWent home to his castle in Hollywood.\n\nWhat could he have done ?\n\nBuild a hospital, or at least build some housing for the homeless etc etc.\n\nHow can ppl praise such ignorants ??\nWho could do so much good and helpful in their country orf the world in times like this ???', 'Excited to see you @jeffreythomashanks 😉', 'GREYHOUND - looking forward 🤩🤩🤩', '@mindemindy get a load of this. a new movie from tom hanks. :)', '@findingforrester021 ❤️', 'America calls Tom Hanks a National Treasure. I call him an International Treasure! Total respect for this man!', '👍🙏', '👏❤️', ""Today I'm proud because I've gained more than I've lost in trading that's why I will forever be thankful to Mrs  @invest_with_elizabeth_morrison."", 'Thank you for advice, Mr Tom Hanks. Please take care of yourself during this period. Thank you. ❤️', 'My favourite actor of all time’s.. Tom Hanks', 'GREAT INYERVIRW AND Bloody good message..hope everyone is listening', 'He seems like a great person- very genuine ❤️', '😍👍🏻 Am really concerned that the cinemas in SG are going to open 🙏🏻 Are the operators going to sanitise every single seat after each screening?', 'Woody spittin facts', 'Wow...he’s a gentleman. I love @genevievefunsizeloh interviews. So much fun to watch the happiness in her tone.', '@yu_huiii', '😍👍', '👍👍👍', 'I have no respect for people on Jeffrey Epsteins flight log', 'Yaaay election special release 😂', 'One of my favourite actor 👍🏼👏🏼👏🏼', '@kayleetes', '👍👍']"
53,CNA,2.35055E+18,11/7/2020 8:32,channelnewsasia,"Photo by CNA on July 10, 2020. May be an image of text that says 'Close the toilet lid when flushing: A handy checklist when using public toilets in a pandemic PLEASE WASH'.","If you're out this weekend and have to use a public bathroom, think not just of yourself but others after you. The best defenses against bathroom contagions are a mask, social distancing, limiting the surfaces you touch with your hands and hand hygiene.

1. Consider larger bathrooms with multiple stalls because they have more air circulation.

2. If someone exits a bathroom stall or a single bathroom right before you, try waiting at least 60 seconds before entering – especially if the toilet seat lid is up, signifying more plume.

3. Skip the paper toilet seat covers. They are likely placebo – we have no idea if they offer protection from bacteria or viruses – and they could easily be contaminated with toilet plume, so touching them with your hands could be a source of infectious transmission.

4. If you need to dispose of a menstrual product in one of those little containers, touch the lid with a wad of toilet paper and sanitise your hands after. Those lids are among the worst surfaces in the bathroom stall: Touched by many unwashed hands and showered with infectious plume.

5. If the toilet has a lid, close it before you flush so it traps the plume. Think of the lid as a mask for the toilet.

6. If an automated toilet is flushing, step back because those things spray.

7. How you dry your hands after washing probably doesn’t matter; paper towels or dryers are likely equal. But do avoid shared, reusable hand towels.

8. Get out of there quickly. Chatting in bathrooms is the new smoking in bathrooms – it’s a relic of the past. If you have to open a door to exit, use hand sanitiser after you leave.

Read the full story on CNA Lifestyle, link in bio. #hygienetips #toilets #etiquette #pandemic #COVID19 (Art: The New York Times)","['Hahaha what', '👏❤️', '@lisabornstein @20windows plumes!', 'Better use handicap ones.. bigger and safer', '@ranaenaeee 👍', '@zi.lfa_', '@doreensees', 'When your hose was leaking, straight away call the plumber to fix it, cause it dangerous for spreading airborne virus to your neighbours especially when you living in Appartamento', '😮@hanzaikoo', ""It's not about how you flush it, it's how you clean yourself (best with bidet which unfortunately we aren't as advanced as Japan & Indonesia) and the how you leave the toilet clean for others after you.😊"", 'Except when they’re self flushing and don’t give u time to close lid or don’t have a lid', '@gabssee ok this is a real challenge now, not using bathrooms', ""Who cares? Today is an extremely sad day. A day of nationawide betrayal. More importantly, a day where democracy has died in darkness. But fellow Singaporeans, we must and we will rise up together against this plague of the nation. We need to work together to destroy the failed opposition's lies and falsehoods. #welovepap #democracydiesindarkness"", 'If you can. \n\nMany public toilets do not have lids which you can close.', '@sbladerz @j0w1n', 'It auto flush before I can zip up my pants', 'Close the door first']"
54,CNA,2.35203E+18,13/7/2020 9:40,channelnewsasia,"Photo by CNA on July 12, 2020. May be an image of 6 people and text that says 'Three generations of Bollywood's Bachchan family hit by COVID-19'.","Revered Bollywood actor Amitabh Bachchan's daughter-in-law and granddaughter have joined him and his son in testing positive for COVID-19, the family said on Sunday (Jul 12), in one of the highest-profile cases of the pandemic sweeping India.

From hospital with his father in Mumbai, Amitabh Bachchan's son Abhishek said his wife and former Miss World Aishwarya Rai Bachchan and their eight-year-old daughter had also been infected by the new coronavirus.

He tweeted: ""Aishwarya and Aaradhya have also tested COVID-19 positive. They will be self quarantining at home."" He added that other family members had tested negative and thanked Indians for their wishes and prayers. Read more on CNA Lifestyle, link in bio. #AmitabhBachchan #AishwaryaRai #AbhishekBachchan #India #Bollywood #celebrity #COVID19 (Photo: Reuters)","['Cool story', 'Hope you all recover soon.', 'I was down and under at a point until I was introduced to her and my life took a better turn,I highly recommended you all to @invest_with_elizabeth_morrison.', '👏', 'Hope God have mercy on this Balacan family... RIP....', 'OMG, NO!!!!!!!! 😭😭😭😭😭😭', '😢', 'get well soon', 'Thanks Anna I’m debts free @_annafxtrader', ""God's hands upon all of them🙏🙏🙏"", ""@_annafxtrader Forex trading is legit with Anna Jeremy thanks madam I received my earnings already I'm happy"", 'Pls recovery soom', 'eat  sop chiken , every day sop and papaya or water melon look 3 day . take care Mr Ac', 'RIP....poor souls.', 'Oh dear 😥 hope you all recover soon 😥', 'Omg...hope they recover and stay away from belacan.', 'oh noes']"
55,CNA,2.3521E+18,13/7/2020 11:48,channelnewsasia,"Photo shared by CNA on July 12, 2020 tagging @immichellechong. May be an image of 1 person and text that says 'A friendly reminder from Michelle Chong's Ah Lian: It's still ""Doskong Orleng"" Virus floating around.'.","Actress Michelle Chong has released her version of the popular Xue Hua Piao Piao meme – to remind people to continue safe distancing.

In her version, which you can see on her Instagram account, Chong (or her Ah Lian persona) sticks with the usual snow-filled background that is synonymous with the original meme, but she also included images of the coronavirus floating around as she sings into a bunch of flowers.

The lyrics, translated into English, remind people about the “Virus floating around / Don’t play the fool” and also to wear a mask and wash your hands “if not, COVID won’t be gone.” “We are still in Doskong Orleng (Dorscon Orange) ok!” she wrote.

Read more on CNA Lifestyle, link in bio. And don’t forget to check out her hilarious post! #MichelleChong #AhLian #XueHuaPiaoPiao #COVID19 #safedistancing (Photo: Instagram/immichellechong)","['Good morning sir good morning maam my bame is leticia and i am a maid.', 'I was down and under at a point until I was introduced to her and my life took a better turn,I highly recommended you all to @invest_with_elizabeth_morrison.', '😂😂😂😂 enjoyed the video as always. Michelle Chong rocks man 🙌', '@joythewhite @hayjoood @shaunsng for a moment when we had to process what was dorscon 🍊 again', '😂', 'Wah gamsiah for the sappork CNA! You are Lim Bu’s favourite news channel in Singapore! 😘🙏🏻👍🏻💪🏻', '过咗气嗰大婶行开啦 咪阻住人哋睇新闻啦阿婶', '👏👏', 'Thanks Anna I’m debts free @_annafxtrader', ""Love her. She's so funny 😊"", ""@_annafxtrader Forex trading is legit with Anna Jeremy thanks madam I received my earnings already I'm happy"", '@immichellechong looked like vicky zhao in this photo somehow..', 'Welcome back Michelle..😊.. Miss you n all your funny stuff. U too take care during such trying times.. 😊💕', '😍👍', 'It is funny indeed. After 3 months of CB and school closures we are still not at Red. Wonder under what the circumstances need to be when we are in Doskong Led 😜']"
56,CNA,2.35301E+18,14/7/2020 17:55,channelnewsasia,,"This year's NDP 2020 theme song, Everything I Am, was performed by Nathan Hartono and features ""everyday Singaporeans"" who joined the fight against the COVID-19 pandemic. #NDP2020 #NathanHartono #COVID19 #pandemic #Singapore (Video: @ndpeeps)","['I j', 'not as catchy nor sentimental, disappointed 😥', 'Wow new NDP song', 'Face of a arrogance', 'Thanks @wenyin_nick_lee \xa0\xa0never knew I will be able to pay off my bills and get to my standard In life.. I want you guys to appreciate @wenyin_nick_lee', 'Nicezzz!!', '@nathanhartono very calming', 'Sorry. It doesn’t give the vibe anymore... miss the good ol’ national day songs.', 'Finally a song I am happy to sing. 👏 So original. Awesome voice.', 'V boring dull theme song...sorry for being honest...', 'indonesian sing ndp song 😎', 'here people are getting infected with covid, here you are making this. 👏👏👏', 'The most melodramatic song I ever heard', 'Beautiful song. Love hartono.', 'Nathan H so cool😘', 'Wow Nathan Hartono my idol 😍', 'Give me “Home” please!', 'shot before the CB started, most likely', '@jrjrienn 💩', 'Melancholy vibes.', '@jorjazitur you like?', 'The song ok lo 😂', 'Wonder if this video is taken before CB?', '😍❤️', ""Bewitching song... My heart is dancing... I didn't think twice.👍👌🙏👏"", 'Wah he so handsome!', 'I miss the big NDP songs with a huge production and a live choir.', 'bro is it just me or is that guy hottttt 😬', 'Love the song 😍 this guy was in Sing China ! cant remember the year', 'Errr... NDP song???', 'been a long time since i finally hear a really nice decent ndp song! 😊', '❤️❤️❤️❤️', '@nathanhartono ???', 'Eh Ramli Sarip dont have uhh??', '@shuminghe 🔥🔥🔥', 'Can’t sing along. Lyrics too Cheem', 'Imma pass on this one', ""A remastered version of an old song won't hurt...."", 'Wow...new NDP song', '𝐈 𝐡𝐚𝐝 𝐧𝐨 𝐢𝐝𝐞𝐚 𝐢𝐧 𝐛𝐢𝐭𝐜𝐨𝐢𝐧 𝐭𝐫𝐚𝐝𝐢𝐧𝐠 𝐛𝐮𝐭 𝐰𝐢𝐭𝐡 𝐭𝐡𝐞 𝐡𝐞𝐥𝐩 𝐨𝐟 @trader_robert_mark 𝐢 𝐦𝐚𝐝𝐞 $𝟏𝟎𝟎𝟎𝟎 𝐰𝐢𝐭𝐡𝐢𝐧 𝐚 𝐰𝐞𝐞𝐤 𝐭𝐡𝐚𝐧𝐤𝐬 @trader_robert_mark', 'Finally a different ndp song', 'Who is @trader_robert_mark ???', 'Yay! Finally a original song', 'Good looking n talented..👍😄😊❤️', 'When everything seems to be going sideways for me and my family.  A friend introduced me to @trader_robert_mark and since i started investing with her my story changed.  Now i can care for my family with her help @trader_robert_mark', 'waw', 'It isn’t catchy', '👍', '👏👏👏', 'I miss the choirs singing in NDP songs.', '🤮', 'Is he Indonesian?', 'Wow wow wow @nathanhartono', '❤️', 'Finally something original and not reusing songs', 'He’s hawt', '@nathanhartono damn sexy 🔥']"
57,CNA,2.35344E+18,15/7/2020 8:09,channelnewsasia,"Photo by CNA on July 14, 2020. May be an image of 2 people and text that says 'いわた Japanese theme park tells masked rollercoaster guests to ""please scream inside your heart""'.","Is it even possible to enjoy a rollercoaster ride without screaming? An instructional video from Japanese theme park operator Fujikyuko shows you how to do just that, to avoid spreading COVID-19.

The video, which was posted last month and has since gone viral, features two mask-wearing executives from the park going on a (quiet) ride, ending with the request to “scream inside your heart” – which social media users have dubbed a slogan for the whole of what’s been a crazy year. “Literally the best description of 2020 I’ve ever read,” one Twitter user said.

Aside from keeping safe, what’s in it for customers? If they keep quiet, they get a discount on their photos taken. Read more on CNA Lifestyle, link in bio. #screaminsideyourhead #Japan #rollercoaster #themepark #Fujikyuko #COVID19 (Photo: YouTube/Fuji-Q Highland Official)","['Kudasaiii', '@nadinetan I need', '😆', 'Tatsuro yamashita: Silent Screamer! 🤗🍉', '@elalmaymoet 😳😳😳😳😳', 'thats medically proven to be dangerous you can die of stress', '@ini_wawa', '@charmaineisme', '@treesmellsnice 😂', '@schizoching @amandachongmunling I think I can take up this challenge. 😂', '@zhar20 @nzxxi', 'I wish I can go Disneyland in Tokyo now!', '😂😂😂😂😂', '@ys_bob @qierra @xingggyi_ LOLOLOLOL SCREAM INSIDE UR HEART', '😂😂😂😅😅🤣🤣🤣', '😂😂😂😂😂', '🤣🤣', 'I wont scream.', '😂😂 I suggest wearing helmets will solve this... 😂', '😂😂 @nightbird8618', 'Might as well blindfold', 'Ha!!🤣', '😂😂', '@trec3 This just popped up on my Insta 😅', '🙊😂🙊🤣🙊', 'Confirm doable for you @zeeeeek. Internal 😂👍', ""@junibara rmb Disney world in HK? I can't. 😂"", '@kellygayht', '😂😂😂', '🤣🤣🤣', 'Screaming out loud is part of the fun of riding a Roller-coaster.. If can\'t scream.. then no point la.. But can understand their concern cos of COVID-19.. Just pray hard tat either a ""workable"" vaccine or a cure can be found soon.. Pls pls..', '@jiaa.10 @marilynnkoh', 'Errday', '😂😂😂', 'What?!!', '𝐈’𝐦 𝐧𝐨𝐰 𝐚 𝐬𝐮𝐜𝐜𝐞𝐬𝐬𝐟𝐮𝐥 𝐢𝐧𝐯𝐞𝐬𝐭𝐨𝐫, 𝐚𝐥𝐥 𝐭𝐡𝐚𝐧𝐤𝐬 𝐭𝐨 𝐲𝐨𝐮 *Charity*, 𝐰𝐡𝐨 𝐦𝐚𝐝𝐞 𝐢𝐭 𝐩𝐨𝐬𝐬𝐢𝐛𝐥𝐞 𝐟𝐨𝐫 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲, 𝐈 𝐫𝐞𝐜𝐨𝐦𝐦𝐞𝐧𝐝 𝐲𝐨𝐮 𝐚𝐥𝐥 𝐭𝐨 @official_charity_erinfx', '@little_pig90 😳😳', 'I love it.', '*internal screaming intensifies*', 'I cant', 'ⁿ⁰', '😆😆😆😂😂😂', '@jennnnticles', 'I kenat. 🤣🤣🤣', 'Me and the boys living through a global pandemic:', 'I do that every day.', 'pratice make perfect', '🤣🤣🤣', 'Heart attack!!!🖤💣', 'Dang!', '😂😂😂', 'Even under relaxation, Japan can’t chill', '🤣', '@nochoicela', 'Hahahahha I can imagine 🤣', '🤣🤣🤣', '😂😂😂', '@marcuschee_ @citizen.diplomat @krispykuri @vrc_artexperience', 'The right guy mask: Imma just keep moving', '🤣🤣 riding rollercoaster is no longer fun', ""Screaming in your heart is heartfull. It can cause heart attacks because as your heart is screaming ur heart rates goes up and doesn't come down then after the heart. Attack you'll die. 😂🤡"", 'No wonder so many Japanese are stressed 🤷\u200d♀️ can only shout inside the heart', 'This is what we call enjoying by heart! 😂 #lifestyle #iptv #uvxworld #uvx #instagram', 'Thanks @wenyin_nick_lee \xa0\xa0never knew I will be able to pay off my bills and get to my standard In life.. I want you guys to appreciate @wenyin_nick_lee', 'madness', '😂😂😂', '🤣🤣🤣 How to? Will have heart attack a not?', '🤣', '🤣', '😅', '😂😂😂😂 lol', '😮😲🙄', ',😂😂😂😂', 'Hahahahaha............for those have heart problem sure die', '😂😂😂', '@rafikapurba92', '😂😂😂', '😆', '😂😅🤣', '😂😂', '😆', '🤣🤣🤣', 'Stupid', '@jiajunteo @joannnnnc', 'Part of the thrill is to scream your heart out! As loud as possible.', '😂😂😂', 'Internal injury!', 'You can still scream inside your masks!  Aarrrrggghhh']"
58,CNA,2.35416E+18,16/7/2020 8:04,channelnewsasia,,"One of Singapore’s most popular food places is in danger of closing down in the next two months because of the pandemic.

Founder Bak Kut Teh’s second-gen owner Nigel Chua made a plea on social media for people for support after describing the 42-year-old business being in “the most difficult crisis we have ever had.” He added that sales have dropped 85% for the last five months.

He wrote: “Business is bad; really bad. If this continues, Founder Bak Kut Teh will not tide over the pandemic.” In a last ditch effort, they are giving over 30% off curated sets for dine-in customers from Jul 17 to Aug 17.

“Please save our brand, the jobs of our numerous employees and our heritage,” Chua wrote. #FounderBakKutTeh #bakkutteh #Singapore #food #heritage #pandemic #COVID19 (Photos: Facebook/Founder Bak Kut Teh Cafeteria)","['What  a pity . I will  miss  a lot .', 'They are very rich, sell the Pte property n run the business....no problems for them.', 'Look at his face. He became what he ate.', 'It’s like they serve all the tourist, now come to sg ppl for help???', 'The meat is not fresh, taste no good so ppl don go liao lo...', 'Just click on the reboot button already. Anyway there are so many other BKT choices out there to choose from. This is the result when you fail to plan ahead and save for a big storm.', ""Close it than. 👏 We don't have any issue with that. 😂 Let's move on to more important issues relating to the livelihood of Singaporean. 🌻"", 'Nice Rolex', 'Paid advert or they know someone at CNA? Seems like there’s work to be done internally for marketing and service. Just coz old and heritage doesn’t mean people will be loyal. Everyone suffering...innovate and adapt or cease to exist. Good luck to all doting this awful time in history 🙏🏻', 'Ordered for tonight’s dinner to support your biz', '@haorenhr', 'Prefer Songfa BKT.', 'Will go support!! Yummy!', 'To Founder Bak Kut Teh.....let do something about it, have you explore other alternatives like relook into your company’s vision/mission (your objective, customer service etc.), P&L (where can spend lesser and not spending), strategies (long, short or adhoc), marketing approach (posting in social media like at IG, FB, YouTube and so), selling approaches (through applications, delivery, promotions and many more).........I believe when this door is closed, there will be another door or many doors for you to go out. Stay Strong 💪💪💪', ""Tats why when business was good.. The bosses n staff should still be polite n humble n not be proud, rude or snobbish.. If not, during bad times nobody will feel sorry for u or want to help you cos of your past bad behaviour... Some hawkers are so nice n polite tat u just can't help but want to support them.. I hv come across quite alot of them at Amoy Food Centre during lunch time.. One of the best places to have a good satisfying lunch.. 😋😋😋👍👍"", 'Ehh dont lehh! 🥺🥺🥺I wnat eatt', ""SUPPORT HIM GUYS🙏 LET'S NOT MAKE TRADITIONAL BAK KUT TEH DIE OFF BECAUSE OF THIS PANDEMIC"", '@eliteparktweet', 'this shop very haolian de', 'there are many good food stalls with long queue regarless of pendamic. So the question is not about difficult time. It is about how good they are to retain customers. Of course also about their pricing and importantly their attitude in services during ""good time"". 😷😷😷', 'I made the right decision to invest under under your platform @wenyin_nick_lee you so much', 'I feel impressed with @wenyin_nick_lee \xa0for a wonderful work well done,,, I take a risk to give a try of $1000 5days after I received a payment of $10,000', '@lynnlmx', 'Hope and pray things get better and all the eateries and food stalls  get lease of life soon .', '@jacey0812 BRING THEM TO TOKYO', 'Where is this place ?', 'Their food CMI..', 'Send me the financials, might be a good LBO target', 'mustinya ganti menu chiken sop sayur asin jadi rame , kan bisa jaga kesehatan . Mr Ac', '@channelnewsasia is this a paid advertisement? Else will you be helping all others SME owners that faces the same difficulties during this period in the social media platforms?', 'Balestier outlet got discount?', 'Lol come on, they already made millions of dollars.stop whining.', '@shobanphotography', 'This is a good time to make big businesses realise tat they still need us ppl to support! Pl lower yr price??!!!!!', '@idyllique when we going', 'the problem is not the pandemic. the problem is the below average tasting food and poor service.', '@ajselaka go save them 😂', 'There are so many other BKT that taste way better than Founder plus their price is high and staff attitude are bad. I will rather support any other BKT than to support them.', '@imeldaruslie', 'Will eat it today, will try my best to support !', ""All businesses suffer during this period. Among so many brands, Founder taste is the worst, and their staff attitudes are even horrible =( I won't feel pity if it has gone, sorry to say so.""]"
59,CNA,2.36294E+18,28/7/2020 10:42,channelnewsasia,,"Indian actress Aishwarya Rai Bachchan and her eight-year old daughter, Aaradhya, have recovered from COVID-19 and left hospital after a 10-day stay, her husband and actor Abhishek Bachchan said on Twitter on Monday (Jul 27).

Meanwhile, Abhishek himself, as well as his father, renowned actor Amitabh Bachchan, 77, are still recovering from the disease caused by the new coronavirus and remain in a Mumbai hospital.

The Bachchans have been the most high-profile of India's growing COVID-19 cases. Amitabh Bachchan and his son tested positive on Jul 11. Rai and Aaradhya tested positive a day later, but were admitted to hospital only on Jul 17, after they developed symptoms, local media reported. Read more on CNA Lifestyle, link in bio. #AishwaryaRai #AbhishekBachchan #AmitabhBachchan #COVID19 #India #celebrity #Bollywood (Photos: Reuters)","['@nr.shahidin amitabh belacan dgn ab shaik', 'Who tf are they?', 'tks God they are fine', ""🙏🙏🙏 God's grace❤️❤️❤️"", 'Ok', 'Get well soon🙏', 'Gws', 'this is a virus with 99.9% survival rate right?', 'Thank you for the update CNA prayers for father n son', 'Thank God she is Ok now. God Bless. #aishwaryarai #bollywood', 'I hope them and all affected a speedy recovery.', 'Speedy recovery for them...❤️', '❤️', 'Covid-19 shows no mercy. Hope this pandemic over soon 🙏🙏🙏', 'RIP....😢😢', 'My hearts schooked before I read about Aish', ':(']"
60,CNA,2.37443E+18,13/8/2020 7:23,channelnewsasia,"Photo by CNA on August 12, 2020. May be an image of text that says 'The world's most expensive COVID-19 mask is made with gold & diamonds for US$1.5m'.","Israeli jewellers are now crafting what’s considered to be the world’s most expensive coronavirus mask.

It costs US$1.5 million, is made out of 18 carat gold, studded with 3,600 black and white diamonds – oh, and it will have an N99 filter, in case the future owner wants to go to the supermarket wearing it. 🤔

The creators are a jewellery brand called Yvel and the unnamed client is described as a Chinese art collector living in the US. It’s said to be completed in October. Read more on CNA Lifestyle, link in bio. #mask #jewellery #facemask #coronavirus #COVID19 (Photo: Reuters)","['If u wanna buy it,buy it AFTER the pandemic and why do we even want to wear it? it would be a very heavy mask and it would make us be a target to robbers who roam the streets', ""Stupid humans never think coronavirus.. got curse by God's.. whatever masks wear karma never let humans escape okay"", 'Why', 'What should this be used for post-covid?😕', 'But the question is: Is it effective against Covid-19?', 'what the this masks is for protection oh my god', 'Jewellery worn for glamour and enhancement of attraction,not for protection🤷\u200d♀️', 'Stop posting irrelevant news that never save lives in the first place!', 'People are dying with lack of medical supplies and the money goes to making this piece of shit! Well done world!', 'Siao', '@whatkimreallydoes u don need tell me what to do ur not my parents', '😂😂', 'Once you drop it day Bye bye to your precious hardwork money', 'Effective not?', 'What kind of a stupid news is this CNA? Brainless idiots who wasted money like this.', 'y tho', 'What for🤔?', 'So you can increase your likelyhood of dying killed by an assailant rather than covid..', 'How tf to breath in that shiet', 'And the holes are bigger so... what for?', 'Dry wash?? Or hand wash??', '@natsnowman', 'Ugly. Looks like a Hannibal Lecter mask. Wasted both gold and diamond for this useless vanity contraption.', 'wow', 'WHYYYYYYYYYYYY', 'the mask can protect from the virus or not', 'How you gonna breathe-', 'To all the Rich Fucks who say ""you hate it cuz u can\'t afford it""; Death Won\'t let u take even a Dime along.. 😏', 'But why though', '🤦🏻\u200d♀️', 'Would anyone want to buy that? That is the real question', 'How in the world a jeweller that is supposed to be artistic and creative can be soooo dumped..', 'It will one day go down in history and be viewed by many in the museum of public health.', 'Disgraceful.  Let them eat cake.', 'Is it reusable?', 'A jew..', 'Such a waste of money can use this money help the poor instead spend on a useless mask that no one is gonna buy', 'did anyone asked?', 'I rather spend that money on a PC', 'To show off your wealth 💰💰💰in this manner is worst 😤 Such wastage in this pandemic. 😤', ""I'm ashamed of lack sense of art 🙃"", '""art collector"", wonder how clean the laundry will be after washing 🤐', '无聊.', ""Exactly! Don't we get it? What is COVID-19 teaching us? Basics! Basics! Basics!"", 'I rather help the kids in Africa who need help with that money.', 'grabe naman yan, pati ba naman mask ☺️🤣', 'No.1 : why. No.2 : why.', 'I bet its going to be a heavy mask that is heavy to breathe, and comes at a heavy price. Its not worth it.']"
61,CNA,2.38258E+18,24/8/2020 13:05,channelnewsasia,,"The pop superstar shared what it was like to record her latest album while being pregnant with her first child with fiance Orlando Bloom – during the ongoing COVID-19 pandemic. Read more on CNA Lifestyle, link in bio. #KatyPerry #Smile #OrlandoBloom #music #pregnancy #COVID19 #pandemic (Video: Joyee Koo, Genevieve Loh)","['@reyanneo2', '🌸🌸🌸', '#kp5iscoming']"
