,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
154,miran,2468663553874038425,2020-12-20 23:40:50,yan2jiang,"Photo by miran on December 20, 2020. May be an image of food.","오늘도 든든히 먹고 화이팅!!😎
빨리 마이팩 만들고 싶당~~~

#바디키클린조찬#너아니였음어쩔뻔
#마이팩원츄#맨즈팩#슬림팩#아세로라C
#칼맥디#갈이#조인트가드#파셀레늄이
#지엘에이#SHN#카로틴플러스#루바블렌드",,4,0
155,Anderson Sutherland,2468658453726251723,2020-12-20 23:30:42,sutherland_photos,"Photo shared by Anderson Sutherland on December 20, 2020 tagging @cuidacaps. May be an image of 1 person and outerwear.","PRESENTES ENTREGUES...
....
...
..
.

1: trazendo uma amiga p o mundo das Fixas...
2: entregando 🎁 natalinos p GENTE Q AMO...
3: colando o adesivo da @massacriticasp ANTIFASCISTA dentro do metrô na FRENTE DE 2 bolsominions ... 🔥⚡
4:o caps da @cuidacaps
Já manda o recado na cara dos fascistas........
....
...
..
.
#antifascista #massacritica #criticalmasssp #shn #adesivos #fixedgear #fixedgearbrasil #fixed #raf #thickslick #mask #USEMASCARA #RESPECT #caps #fixa #fxdsp #antifa #kryptonite #cadeado #rafbikes #sunday #style #vansoldskool #vans #bicycle #over",Vila Nova Galvão- Zona Norte,47,1
156,Sydney Health & Nutrition,2468610116627575672,2020-12-20 21:54:39,shnonline.com.au,"Photo by Sydney Health & Nutrition in Sydney Health and Nutrition with @nadin_boum2, @obvi, and @shnonline.com.au. May be an image of 1 person.","10% OFF THE OBVI RANGE 
Prices as marked. Ends Boxing Day. 

💻 Instore and online .
SYDNEY HEALTH & NUTRITION.
#sydneyhealthandnutrition
#teamshn #shn 
shnonline.com.au.

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖.
📦Free Shipping over $49.
🚀Express Shipping $4.95.
🛫Same Day Dispatch
💳Afterpay Available Instore and Online.
🎁Free Gift with Every Order...
💰Get Dollars Off with Each Purchase.. shnonline.com.au.",Sydney Health and Nutrition,44,4
157,Şahin Mobilya,2468426034757602270,2020-12-20 15:48:55,shnmobilya,"Photo by Şahin Mobilya on December 20, 2020. May be an image of furniture and kitchen.","Siz hayal edin. Biz yapalım. 

#ŞahinMobilya #Shn #Shnproje #Shnfurniture #shnproject #desing #tasarım #villa #içmekan #sketchup #adeko #adeco #dekorasyon #dizayn #içmimarlık #ofis #home #mutfak #kitchen #kitchendesign #3d #interiordesign #mutfaktasarım #anahtarteslim #3drender #3drendering",,26,0
158,Zoe Here 👋🏻,2468377228350915632,2020-12-20 14:11:57,glowwithzoe_,"Photo by Zoe Here 👋🏻 on December 20, 2020. May be an image of airplane and sky.","💫The story begins💫
.
.
.
.
.
.
.
.
.
.
.
.
#singapore #quarantine #shninsingapore #shnsg #shn #changiairport #studyaboad #studygram #studymotivation #studytips #travel #singapore🇸🇬 #blog #lifestyle #vlogger",,42,0
159,タン • ショーン | Tan • Sean,2468363057543739966,2020-12-20 13:43:48,tan_sean1981,"Photo by タン • ショーン | Tan • Sean on December 20, 2020. May be an illustration of child.","Kids sketch

Yep, that’s what they look like.

#shn #sketch #my3kids",,20,0
160,ئالانCDبانە,2468322049079105198,2020-12-20 12:35:03,alan_cd_baneh,,"ئالان  CD  بانە
گعدە ۆ نۆاری تازە

خواننـــــــدە : هیوااشرفی ۆ ابوبکرسیادری
نوازنــــــــدە :  سیاوش علیزادە ۆ هێمن رشیدی ۆ شایان علیزادە
صـبــــدابردار :  ئالان CDبانە
فیــــلم بردار :  نما فیلم بانە
هاوکاری گروە موسیقی :  هێمن عباسی
#baneh #saqqz#sardasht#kermanshah2020#kordestaniran#mohabad #biranshahr #naqadeh#sanandej#marivan#divandareh#kamiaran#qorveh#bijar#tehran#esfahan#tabriz#oromieh#hamedan#rabat#iran🇮🇷 #soleimani#shn#bokaneakam_ #saz#nava#ashqakam🙊🔐❤️ #tanz#ax#delneveshteh‌",,271,1
161,Gladys Wang YiJie,2468313809174120844,2020-12-20 12:05:57,gladysjiejie,,"Our 1st day of SHN has been made special & memorable by Tanuwidjaja’s family:) This is the special posting of @gladysjiejie reaction on receiving 14 days presents, unboxing her 1st day presents & all of the foods that was sent to us by my beloved sister @denyckoh, bro in law @oxandox nephew & niece @calistaxueting @charltontanuwidjaja. There are also the Godma, Godpa , godsis and bro of Gladys❤️

We are sooo touched and felt so much love from you guys. It takes a total of 3 big bags to bring up all the food and presents:) not to mention they spend so much time wrapping all of the 14 presents. 

#mysistaisbetterthanyours #ourshnstayisbetterthanyours #sistalove #godma #godpa #godsista #godbro #singapore #shn #ibishotelsingaporebencoolen",,30,0
162,Desy Juliaty,2468311952045294068,2020-12-20 12:02:15,desy_kho,,"Our 1st day of SHN has been made special & memorable by Tanuwidjaja’s family:) This is the special posting of @gladysjiejie reaction on receiving 14 days presents, unboxing her 1st day presents & all of the foods that was sent to us by my beloved sister @denyckoh, bro in law @oxandox nephew & niece @calistaxueting @charltontanuwidjaja. There are also the Godma, Godpa , godsis and bro of Gladys❤️

We are sooo touched and felt so much love from you guys. It takes a total of 3 big bags to bring up all the food and presents:) not to mention they spend so much time wrapping all of the 14 presents. 

#mysistaisbetterthanyours #ourshnstayisbetterthanyours #sistalove #godma #godpa #godsista #godbro #singapore #shn",Ibis Hotel Singapore Bencoolen,258,8
163,Sydney Health & Nutrition,2468271371608960105,2020-12-20 10:41:38,shnonline.com.au,"Photo by Sydney Health & Nutrition in Sydney Health and Nutrition with @theosauce, @afterpayau, and @shnonline.com.au. May be an image of 1 person, biceps, beard, standing and brick wall.","“Summer Vibe” shirts scream Summer! Get your hands on one before they sell out. 

100% Cotton 

$24.95 - Limited stock!.
.
📸Tag us in your photo wearing apparel for a repost and share! 🤳🏼.
..
.
SYDNEY HEALTH & NUTRITION.
#sydneyhealthandnutrition
#teamshn #shn 
shnonline.com.au.
. ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖.
📦Free Shipping over $49.
🚀Express Shipping $4.95.
🛫Same Day Dispatch
💳Afterpay Available Instore and Online.
🎁Free Gift with Every Order...
💰Get Dollars Off with Each Purchase. 📦 shnonline.com.au",Sydney Health and Nutrition,119,13
164,GerMaine.T💜,2468145448127754506,2020-12-20 06:31:27,maine.t,"Photo by GerMaine.T💜 on December 19, 2020. May be a closeup of 1 person, hair and skyscraper.","✅No filter
✅No makeup 
✅Good skin
Quarantine perks 😉
.
.
.
#shn #sg #sgmodelsandtalents #sgmodel #sgmodels #malaysian #malaysianmodel #potd #igers #igersmy #modeling #modelsofinstagram #modelsearch #modellife #quarantine #asiangirls #modelsg #dmcasting #mercurehotel #mercureonstevens #likeforlikes",Mercure Singapore on Stevens,127,6
165,Jiezhen,2468067465664368982,2020-12-20 03:56:46,jiezhen,,"We’re on Day 12 and almost out of our #SHN quarantine and we’re worried we won’t know how to reintegrate back into society. Any suggestions on how to ease back into being social again in Singapore? 
.
(We also received a surprise and timely reminder that arrived in the middle of our @wukongfam IG live to remind the love we are surrounded by ❤️ Maybe we don’t have to be so worried about reintegrating after all 😅) 
.
#wukongfam #quarantine #wukongversations #byndartisan #christmas #holiday #presents",,46,6
166,Beth,2468030482230311653,2020-12-20 02:43:02,avoandoats,"Photo by Beth on December 19, 2020. May be an image of fruit.","quick yogurt bowl to celebrate the end of my two-week quarantine! last breakfast before I check out of the hotel so here's to freedom😂✌

#dEATS: plain greek yogurt + chia seeds + blueberries + @enjoylifefoods mini chocolate chip cookies + almond butter and a sprinkle of cinnamon as always🤗
•
#shn #singapore #quarantine #glutenfree #cleaneating #organic #wholefoods #yogurt #keto #paleo #paleodiet #paleoish #goodeats #wellandgoodeats #realfood #foodie #food #breakfast #healthy #healthydiet #healthylifestyle #healthyrecipes #healthyeating #f4f #f4follow #follow",,178,13
167,タン • ショーン | Tan • Sean,2468006807588938081,2020-12-20 01:55:59,tan_sean1981,"Photo by タン • ショーン | Tan • Sean on December 19, 2020. May be an image of buildings, skyscraper and sky.","今日はいい天気ね…
また3日だ。

#shn",,2,0
168,wiseling_pag,2467987727130233290,2020-12-20 01:18:05,wiseling_nagade,"Photo by wiseling_pag on December 19, 2020. May be an image of outerwear.","شرکای عزیز ، شرکت ما به 40،000 شریک رسیده است. این لیاقت هر یک از شرکای ویزلینگ است.🔥🔥🔥🔥🔥❤️❤️❤️❤️❤️

موفقیت شما موفقیت ماست!

#iran #kurdistan #turkey 
#uromia #nagade #mohabad #piranshahr #shn #kompani #کمپانی #شرکت #سرمایەگذاری #سرمایە #بیزینس",,10,0
169,Second Hand News Radio,2467955756274528640,2020-12-20 00:14:34,shnradio,"Photo shared by Second Hand News Radio on December 19, 2020 tagging @niallhoran. May be an image of 1 person and text that says 'MUST WATCH MUSIC VIDEOS vevo Dear Patience by Niall Horan Live at Royal Albert Hall'.","From Niall Horan’s performance of his song “Dear Patience” during his charity livestream at Royal Albert Hall in London to Blossom Caldarone’s charming video for “Girlfriends” and Charlotte Clark’s carefree lo-fi video for “Drive On,” here’s a list of a few new music videos you must watch.",,24,1
170,ئالانCDبانە,2467926081011462332,2020-12-19 23:26:30,alan_cd_baneh,,"ئالان  CD  بانە
گعدە ۆ نۆاری تازە

خواننـــــــدە :ابو بکر سیادری ۆ خلیل بانە ای
نوازنــــــــدە :  رضا مریوانی ۆ نیما سقزی
صـبــــدابردار :  ئالان CDبانە
فیــــلم بردار :  نما فیلم بانە
هاوکاری گروە موسیقی :  هێمن عباسی
#baneh #saqqz#sardasht#kermanshah2020#kordestaniran#mohabad #biranshahr #naqadeh#sanandej#marivan#divandareh#kamiaran#qorveh#bijar#tehran#esfahan#tabriz#oromieh#hamedan#rabat#iran🇮🇷 #soleimani#shn#bokaneakam_ #saz#nava#ashqakam🙊🔐❤️ #tanz#ax#delneveshteh",,160,0
171,ئالانCDبانە,2467921769283844591,2020-12-19 23:11:58,alan_cd_baneh,,"ئالان  CD  بانە
گعدە ۆ نۆاری تازە

خواننـــــــدە :ابو بکر سیادری ۆ خلیل بانە ای
نوازنــــــــدە :  رضا مریوانی ۆ نیما سقزی
صـبــــدابردار :  ئالان CDبانە
فیــــلم بردار :  نما فیلم بانە
هاوکاری گروە موسیقی :  هێمن عباسی
#baneh #saqqz#sardasht#kermanshah2020#kordestaniran#mohabad #biranshahr #naqadeh#sanandej#marivan#divandareh#kamiaran#qorveh#bijar#tehran#esfahan#tabriz#oromieh#hamedan#rabat#iran🇮🇷 #soleimani#shn#bokaneakam_ #saz#nava#ashqakam🙊🔐❤️ #tanz#ax#delneveshteh",,175,0
172,Sydney Health & Nutrition,2467922234019434560,2020-12-19 23:07:57,shnonline.com.au,"Photo by Sydney Health & Nutrition in Sydney Health and Nutrition with @nutritionsystems, @whitewolfnutrition, @afterpayau, and @shnonline.com.au.","#NEW! Why pick one, when you can TRY THEM ALL 🙌 @whitewolfnutrition 🌱 𝗩𝗘𝗚𝗔𝗡 𝗡𝗔𝗧𝗨𝗥𝗔𝗟 & 𝗟𝗘𝗔𝗡 𝗣𝗟𝗔𝗡𝗧 𝗣𝗥𝗢𝗧𝗘𝗜𝗡 𝗕𝗟𝗘𝗡𝗗 SAMPLE PACK Available Now! 

Natural + Lean Plant Protein is an ultra smooth blend of 3 amazing protein sources (Organic pea, watermelon seed & pumpkin seed). We have added DigeZyme® Digestive enzymes which may assist with digestive health and nutrient absorption plus LactoSpore® Probiotic which may improve overall gut health by eliminating harmful gut bacteria.

▪️VEGAN FRIENDLY⁣
▪️LOW CARB⁣
▪️ULTRA SMOOTH TEXTURE⁣
▪️NO ADDED GLUTEN OR DAIRY⁣
▪️KETO FRIENDLY ⁣
▪️NON-GMO⁣
▪️3RD PARTY TESTED⁣
▪️100% NATURALLY SWEETENED AND FLAVOURED ⁣
▪️ZERO FILLERS/GUMS OR FLOURS⁣
▪️NO ADDED SUGAR OR ARTIFICIAL COLOURS
▪️8 FLAVOURS
🍦French Vanilla
🍫Chocolate Malt
🍌Banana Cinnamon
🍮Caramel Swirl
🌱Choc Mint Crisp
🍓Strawberries & Cream
🥥 Coconut Rough
🥜Peanut Brittle

💻 Instore and online 
SYDNEY HEALTH & NUTRITION.
#sydneyhealthandnutrition
#teamshn #shn 
shnonline.com.au.

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖.
📦Free Shipping over $49.
🚀Express Shipping $4.95.
🛫Same Day Dispatch
💳Afterpay Available Instore and Online.
🎁Free Gift with Every Order
💰Get Dollars Off with Each Purchase
shnonline.com.au",Sydney Health and Nutrition,23,2
173,Thoma-Holec Design,2467737440420331878,2020-12-19 17:00:51,thoma_holec_design_,"Photo by Thoma-Holec Design on December 19, 2020. May be an image of text that says 'SHN LIVE WEBINAR Future Trends for Senior Living Architecture & Design REGISTER NOW'.","Join Senior Housing News (and LuAnn!) for a complimentary, interactive dialogue and presentation on trends shaping the industry featuring entries from the 2020 Architecture and Design Awards program. 

Future Trends for Senior Living Architecture & Design
January 7th 
12:00 PM - 1:00 PM MST

Judges from this year’s program, including LuAnn Holec, and SHN reporter Tim Regan will discuss the winning entries from the 2020 awards and the trends from each category including:

•	Independent Living
•	Standalone Memory Care
•	Assisted Living
•	Renovation / Repositioning
•	CCRCs / Life Plan Communities
•	And more……

Bring your questions for this esteemed panel and learn more about their thoughts for the future of the industry.

REGISTER TODAY! http://ow.ly/f6Ip50COI0D

#thomaholecdesign #SHN #seniorhousingnews",,3,0
174,,2467683662228890080,2020-12-19 15:13:57,happykneads,"Photo by @happykneads on December 19, 2020. May be an image of dessert.",Another thankful #shn guest! Thank you for blessing the service staff.,,11,0
175,Ｓａｒａｈ　Ｎａｓｉｒ　ノ愛握|,2467662404456105576,2020-12-19 14:31:43,sarah.nasirr,"Photo by Ｓａｒａｈ　Ｎａｓｉｒ　ノ愛握| on December 19, 2020. May be a closeup of 1 person and headscarf.","I found a love, to carry more than just my secrets
To carry love, to carry children of our own
#mu#lu#15#shn#1000#onestepcloser#1may",,64,6
176,タン • ショーン | Tan • Sean,2467630334202042860,2020-12-19 13:28:00,tan_sean1981,"Photo by タン • ショーン | Tan • Sean on December 19, 2020. May be an image of footwear.","Today I finally got to leave the hotel room for my PCR test. It’s been 10days since I last wore my shoes. Also it felt surreal to be outside my room.

#shn #pcrtest",,12,0
177,Mohammad Riyan Siregar,2467598146166152626,2020-12-19 12:24:03,mohammadriyan,,"SHN Total Support!!

#SHN
#Lombok
#2020","Lombok, Nusa Tenggara Barat, Indonesia",83,0
178,,2467440175556643471,2020-12-19 07:10:12,nicomogu.sg,"Photo shared by @nicomogu.sg on December 18, 2020 tagging @haneda.airport_official.",".
.
遅くなりましたが
無事に渡星いたしました🌈

VISAや入国関連について教えて頂いたり
激励コメントをくださったりなどなど
ありがとうございました(;_;)

何せ暇なので、笑すこしずつ更新したいと思います。

✈️チェックイン
友達1号ちゃん🇸🇬♡が色々教えてくれたので、
空港には早めに着くように向かいました！
私の乗った便がその日から運航開始で(HND-SIN)
GSさんも慣れていないかな〜と思いましたが
やっぱりちょっと時間が掛かりました。
PCR陰性証明書の確認に手間取っている様子。
これがまた受ける側も厄介で、
✩︎経産省が認定した医療機関で受けること
✩︎出発72時間以内に受けること
✩︎証明書は英語で必要記載事項が書かれていること
(名前国籍、検査方式、採取方式、結果など盛り沢山)
などシンガポールが認めた細かい条件があります💦
私のように地方だと特に大変でした〜😣😣
ですが、C'K INカウンターは出発の2時間30分前に
早めに開けてくれたのでありがたかったです🌷

✈️必要書類
とにかく忘れ物がないよう入念に確認！
体温計はどうにかなるけれど笑
パスポートと同じポーチに入れておきました☺️

✈️荷物
おすすめなのが、ヤマトさんの空港便です！
私は当日の朝、新幹線で東京まで移動→羽田なのと
重いしデカいし大変だったので利用しました✨
普通の宅配便より少しお値段高くはなりますが、
当日空港の宅配カウンターで受け取るだけなので
旅行にも留学にも使えて便利だと思います♬☺︎

やっぱりガラガラの空港は寂しかったな😭
早くコロナが終息して空の玄関口が開きますように✈️💞

#singapore #singaporelife #🇸🇬 #🇸🇬🇯🇵 #渡航準備 #駐在準備 #羽田空港 #hanedaairport #シンガポール #シンガポール生活 #シンガポール駐在 #シンガポール駐妻 #駐妻さんと繋がりたい #早くコロナが終息しますように #隔離生活 #shn #quarantine #stillday4 😂",Haneda Airport,30,0
179,djyurith,2467432690126742927,2020-12-19 06:55:19,djyurith,"Photo by djyurith on December 18, 2020. May be an image of 1 person, hair, sitting and outerwear.","My test results came out today and it's negative! 😍 I'm officially a free man woo (in 2 days) 🙌
I'm coming to see you, my friends 🥰
.
.
.
#shn #quarantine #businesstrip #wanderlust #singapore",,1287,22
180,Adri Sudomo,2467375235720144417,2020-12-19 05:01:10,adrisudomo,"Photo by Adri Sudomo on December 18, 2020. May be an image of 1 person.",Moving to a new hotel n Got new tag 24/7 on my hand..what an amazing adventure of life here..#quarantine #quarantinelife #singapore #shn #singaporeshn,Swissotel Merchant Court,18,12
181,Soulful House Nation,2467340962576542624,2020-12-19 03:53:04,soulfulhousenation,"Photo by Soulful House Nation on December 18, 2020. May be an image of 1 person, hair, sitting, outerwear and text that says 'LINDA CLIFFORD'.","#SHN #DAILY is proud to #announce that #TYRONE #LOWE is bringing me in on his show, ‘THE #LEGENDS’. #LINDA #CLIFFORD (‘#Runaway #Love an #If My #Friends #Could #See #Me #Now’ and many more hits will be the #special #guest!!! Plz #watch, #like, #content, #TAG 3 #PEOPLE AND #SHARE!!!",,18,1
182,JeeSoo Lee,2467330102333095955,2020-12-19 03:31:30,sooleesooleejeesoolee,"Photo by JeeSoo Lee on December 18, 2020.","Final swab test before SHN is over.
Big thanks to all the healthcare workers during this challenging time!
#swabtest #healthcareworkers #shn",Grand Hyatt Singapore,19,1
183,rockangelx,2467319755277471401,2020-12-19 03:10:56,rockangelx,Photo by rockangelx in Singapore.,quarantine days 👶🏻🥑🇸🇬 #shn #quarantinelife #qualitytime,Singapore,29,0
184,Beth,2467272615378380255,2020-12-19 01:37:17,avoandoats,"Photo shared by Beth on December 18, 2020 tagging @haakon.sg, and @grabfoodsg. May be an image of food.","yesterday's dinner was a gorgeous nourishing bowl from @haakon.sg, one of my go-to places whenever I'm back in singapore! those colors though😍

#dEATS: cauliflower rice + grilled striploin + steamed broccoli + mashed sweet potato + onsen egg with a generous helping of chilli flakes🌶 best. combo. ever.
•
#shn #singapore #quarantine #haakon #glutenfree #cleaneating #organic #wholefoods #salad #sweetpotato #cauliflower #paleo #paleodiet #paleoish #keto #goodeats #wellandgoodeats #realfood #foodie #food #breakfast #healthy #healthydiet #healthylifestyle #healthyrecipes #healthyeating #f4f #f4follow #follow",,204,23
185,,2467254338227869732,2020-12-19 01:00:58,yodebbie_,Photo by @yodebbie_ in Mandarin Orchard Singapore. May be an image of one or more people.,"Backbends are the surest way to teach one patience 😐 
.
.
.
.
#workinprogress #wip #patience #kingdancer #yoga #yogapractice  #flexibility #backbend #trusttheprocess #keepgoing #quarantinelife #shn #yogaeverydamnday",Mandarin Orchard Singapore,43,0
186,Sydney Health & Nutrition,2467116637858681389,2020-12-18 20:27:23,shnonline.com.au,"Photo by Sydney Health & Nutrition in Sydney Health and Nutrition with @theosauce, @inspirednutra, @shnonline.com.au, and @inspirednutra_au. May be an image of 3 people.","10% off BBD Preworkout + FREE Shaker 
use code: BBD10 
While stocks last 

💻 Instore and online .
SYDNEY HEALTH & NUTRITION.
#sydneyhealthandnutrition
#teamshn #shn 
shnonline.com.au.

➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖.
📦Free Shipping over $49.
🚀Express Shipping $4.95.
🛫Same Day Dispatch
💳Afterpay Available Instore and Online.
🎁Free Gift with Every Order...
💰Get Dollars Off with Each Purchase.. shnonline.com.au.",Sydney Health and Nutrition,51,2
187,Mundo FIT / Comida saudável,2466986324174868904,2020-12-18 16:08:28,mundofit.brasilia,"Photo by Mundo FIT / Comida saudável on December 18, 2020. May be an image of dessert and strawberry.","BIG Bolo no Pote Fit ! Preparado para o seu final de semana ??? Hoje temos porções maiores de nossos deliciosos bolos no pote fits ! Sabores disponíveis são: Chocolate com fruta morango 🍓 ou Bala de Coco 🥥 !  Pedidos no direct ou pelo WhatsApp 061984294710 

#geap #caixaseguradora #bbseguros #bbseg #banco #shn #asanorte #brasiliashopping #conjuntonacional #bsb #bsbcity #brasilia #executiveofficetower #dieta #delivery",Executive Office Tower,26,0
188,高見　芳子,2466946803167592651,2020-12-18 14:49:57,ricakura,"Photo by 高見　芳子 on December 18, 2020. May be an image of food.","SHN①
１日目の食事、朝食はパンとソーセージはたべましたが、卵焼きは硬く味がしなかったため手をつけず、ランチははじめて野菜が🥬、炒め物は全般薄味
持参したインスタント味噌をプラス、夕食は全く手をつけず、りんごのみたべました。果物は普通に美味しい😃
この分だとダイエットできそう😘
#Singapore#SHN",,0,0
189,웅’s,2466820530867805829,2020-12-18 10:39:04,woong85s,"Photo shared by 웅’s on December 18, 2020 tagging @son._.hanna. May be an image of baby.","도대체 뭘 잘못했다고 
양말물리고 엎드려뻗쳐를 😭
 #SHN#온유맘#가좌동진짜사나이
#20년쥐띠#6개월#199일#onyu#myson",,35,3
190,Pole Regional Foot Américain,2466812607662074580,2020-12-18 10:23:20,per_football.americain,"Photo shared by Pole Regional Foot Américain on December 18, 2020 tagging @titouan.n, and @martin_pere_. May be an image of 1 person and standing.","[Nutrition]
.
Hier nous avons revisité notre traditionnel goûter de Noël : un goûter adapté aux besoin nutritionnels des sportifs 🍌🌾🍓
.
Les garçons se sont prêter au jeu de l'élaboration de recettes avec @adrien.jouvencel et @ben19dac 
Ils ont ensuite réalisé leurs recettes qu'ils ont présenté et fait goûter à leurs coéquipiers et aux coachs.
.
2 stands de dégustation/devinette de jus d'orange et de laits végétaux.
.
Merci au @creps_bordeaux et @sodexogroup de nous avoir prêté les locaux et les ustensiles pour cuisiner 👍🏼
.
.
.
#collationsaine #gouternoel #shn #nutritionsportive #footballamericain #mangersain #collectif #noel",CREPS de Bordeaux,90,0
191,CFA Université et Sports,2466748492598862880,2020-12-18 08:15:57,univsportsparis,"Photo by CFA Université et Sports in Insep ( Institut National Du Sport, De L'expertise Et De La Performance ) with @bzn_ll. May be an image of 2 people and people standing.","Des nouvelles du judo ! 🥋
La FFDJA a organisé des matchs de préparation nationaux avec l'ensemble des SHN de l'INSEP. 
Une compétition qui a rassemblé la quasi-totalité des meilleurs judokas seniors français. 🇫🇷
Notre étudiant Benjamin Lelu termine 5ème, un bon indicateur pour une remise en forme avec les prochaines échéances. 🏆 #judo #insep #francais #matchdepreparation #tatami #shn #ffdja","Insep ( Institut National Du Sport, De L'expertise Et De La Performance )",72,1
192,,2466719789878673801,2020-12-18 07:18:55,memy_u_godlewskich_,"Photo by @memy_u_godlewskich_ on December 17, 2020. May be an image of 1 person.",Mem od @polishsausage_ #ty #kolega #shn #matka #koleżanka #mem #mems #memes #smiesznememy #codziennymem,,1160,0
193,Niki Bird Fitness,2466659961856128617,2020-12-18 05:20:03,itsnikibird,"Photo by Niki Bird Fitness in Singapore. May be an image of one or more people, twilight and cloud.","🗣📢 FOUR MORE SLEEPS

Genuinely grateful for the slower mornings and the time I've had to catch up with people. Might just ask to stay for another 2 weeks. 

Lols, I joke. I JOKE. They've been better than expected, but Singapore, I'm ready for you hunni 💃🏻",Singapore,111,5
194,Scribolo,2463909598766777996,2020-12-14 10:15:34,scribolo,"Photo by Scribolo on December 14, 2020. May be an image of cat.",Our Scribolo cat called Singa also loves our Singapore poster 😂😂 #christmas2020,,17,3
195,Adri Sudomo,2466649012945556765,2020-12-18 04:58:18,adrisudomo,"Photo by Adri Sudomo on December 17, 2020.",Thanks a lot Tommy for giving a  thermometer and deliver it to the hotel. I totally forgot on this..thank you #thermometer #thermometer #homerapp #shn #singaporeshn,Grand Copthorne Waterfront Hotel,9,11
196,Soulful House Nation,2466645715819422255,2020-12-18 04:51:45,soulfulhousenation,,"#SHN #DAILY - if u #listen and #love #house #music, #watch out for the #upcoming #documentary, ‘#Black #House, #Black #Joy’ and #cast your #financial #vote!!!
——————————————————————-
https://www.gofundme.com/f/nj-house-music-documentary-film?utm_medium=copy_link&utm_source=customer&utm_campaign=p_na+share-sheet&pc_code=ot_co_dashboard_a&rcid=7edefacb3e454f3dabfa6a331ce67451&fbclid=IwAR2WrI6qa29oxujiRg73Zf0MSMu1K4tpXkPAaaFXMIu6kD8jcy4I_bvovno
———————————————————————
It is a #tribute to #our #house #music #community with our #story being told by us. Plz #watch, #like, #comment, #TAG 3 #PEOPLE AND #SHARE!!!",,13,0
197,Mandy,2466628367204890596,2020-12-18 04:18:27,pnwdressageammy,,"Throwback to Arabian Sport Horse Nationals September 2020 ❤️ made lots of progress since then and got more to go! #SHN #arabianhorse #dressage 

What are your winter training goals this year?! Comment below!",,13,2
198,Bella@singa,2466622984258147541,2020-12-18 04:06:35,bella_singapore,"Photo by Bella@singa on December 17, 2020. May be an image of 1 person, buildings and outdoors.","#SHN #covid_19 #stayhealthy 
Want to breathe the air outside 😭",Novotel Singapore on Stevens,0,0
199,Sherwin K,2466591582225539708,2020-12-18 03:04:11,sherwink,Photo by Sherwin K in Singapore.,"My #quarantine #reading has been going swimmingly. Day 13 with @davidsedarisbooks 'Calypso', a Chocolate coated cookie stack, #singapore #kopi, and a view with rain on the way. #peaceful the way I like it.  #lockdownlookout #SHN #books #coffee #timein",Singapore,14,1
200,HyeSoo Kim,2466577484115030923,2020-12-18 02:36:11,khyehye06,"Photo by HyeSoo Kim on December 17, 2020. May be an image of phone and text that says '2 $"".97%보전9:47 @""197% English 12 days left End Der 3 020 12:00PM Submit Report Last Dec Submitted Report 18, 2020 9:47 AM Temperature 36.5C, Symptoms:Ni Donot close Homer Submit Report Submit reports between: 8am 10am 6pm 8pm Home History FAQ'.","🙈
Until Dec 30, 2020 12:00PM 
#shn #quarantine",,18,1
201,Peng Hui Lee | Lee Peng Hui,2466534743376130065,2020-12-18 01:11:16,peregrinatingpenguin,"Photo by Peng Hui Lee | Lee Peng Hui in Capri by Fraser, China Square / Singapore. May be an image of chow mein.","Breakfast delivered to my hotel room yesterday and this morning while in quarantine in Singapore following my arrival from the U.K. (supplied by outside caterer, not the hotel kitchen). Pretty agreeable on both occasions. #shnsingapore #shn #quarantine #covidquarantine #breakfastnoodles","Capri by Fraser, China Square / Singapore",2,0
202,高見　芳子,2466441012996174317,2020-12-17 22:05:02,ricakura,"Photo by 高見　芳子 on December 17, 2020.","いよいよシンガポール🇸🇬に出発、朝11:30のANA。まずは動物検疫所へここで約40分(ちなみにここにはカートがありません、なのでタクシーに待ってもらった方がいい)、その後チェックインカウンターへ、ANAの方達とっても親切。みどりのネットをつけて貨物室へ移動😱、そして無事シンガポールに到着。ダックスのリカはなんかびっくりした感じ、プードルのクララはかなり疲れた感じ。私はこれから14日間ホテル待機SHN、ワンちゃん達は輸入を手伝ってくれたエージェントが通関して、夫が待つフラットに届けてくれます。1人でスーツケース2個とクレート2個、ワンちゃん2匹、なかなかのチカラ仕事でした😂が、タクシーの運転手をはじめ、皆さんに助けてもらってなんとか快適な旅ができました。日本の皆さんありがとうございました😊
#シンガポール移住#Singapore stay with dogs#ダックス#プードル#SHN",,0,0
203,Stereo Pop Club,2466384802192290700,2020-12-17 20:13:21,stereopopclub,Photo by Stereo Pop Club in SHN.,"Nessa sexta-feira às 14hrs tem SHN Live Session, a última do ano com bazar e muitas peças em promoção + Música, tudo online, @fbrz @thiagodjsp @mexicano no comando do som. Transmissão em www.twitch.tv/sshhnn

#ssshhhnnn #shn #stereopopclub @ssshhhnnn @olevix",SHN,10,2
