,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
725,1322296811596455941,1322296811596455941,2020-10-31,05:58:21,53246445,chemist_sim,Jimmy Lim,"{'type': 'Point', 'coordinates': [1.38154426, 103.88454104]}",30 Oct 2020 Evening No 🌧️ 🌈 @ Institute Of Mental Health/Woodbridge Hospital  https://t.co/ufA5DUgBYV,en,[],['https://www.instagram.com/p/CG-81SJnavD/?igshid=mbvwz97z0yh4'],[],0,0,0,[],https://twitter.com/Chemist_Sim/status/1322296811596455941,0,[],"['oct', 'even', 'institut', 'mental', 'hospit']",30 Oct 2020 Evening No :cloud_with_rain: :rainbow: @ Institute Of Mental Health/Woodbridge Hospital  https://t.co/ufA5DUgBYV
726,1322183749069537287,1322183749069537287,2020-10-30,22:29:05,794089241097580544,hsmthegreat,me,,If i get $1 every time i step foot into a hospital this year i'll be able to afford a hdb even without govt grant,en,[],[],[],0,1,0,[],https://twitter.com/hsmthegreat/status/1322183749069537287,0,[],"['get', 'everi', 'time', 'step', 'foot', 'hospit', 'year', 'abl', 'afford', 'hdb', 'even', 'without', 'govt', 'grant']",If i get $1 every time i step foot into a hospital this year i'll be able to afford a hdb even without govt grant
727,1322128699102318592,1322128699102318592,2020-10-30,18:50:20,422313151,shahrulturner,Rol,"{'type': 'Point', 'coordinates': [1.45998691, 103.74643343]}","its coming home. (@ Hospital Sultanah Aminah in Johor Bahru, Johor)  https://t.co/0FjaNJlvMb",en,[],['https://www.swarmapp.com/c/0DiM5rbRPC2'],[],0,1,0,[],https://twitter.com/ShahrulTurner/status/1322128699102318592,0,[],"['come', 'home', 'hospit', 'sultanah', 'aminah', 'johor', 'bahru', 'johor']","its coming home. (@ Hospital Sultanah Aminah in Johor Bahru, Johor)  https://t.co/0FjaNJlvMb"
728,1322090647499739136,1322090647499739136,2020-10-30,16:19:08,43220731,exeqzalie,eXeQzaLie,"{'type': 'Point', 'coordinates': [1.31052812, 103.84704687]}",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/syVCp95xux,en,[],['https://www.swarmapp.com/c/65DDb6t5p6e'],[],0,0,0,[],https://twitter.com/eXeQzaLie/status/1322090647499739136,0,[],"['kandang', 'kerbau', 'kk', 'women', 'amp', 'children', 'hospit', 'singapor']",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/syVCp95xux
729,1322032818050850816,1322032818050850816,2020-10-30,12:29:20,466693775,_nsyqh,Syafiqah Skylar 🌹,,"Today’s errands  ✅ covid swab before resume work ✅ sgh HR office to collect some documents ✅ 1 Coleman St, APL Corp to submit follow up bills Next, TTSH to settle my hospital bills  Waiting for my driver, Ana. Hehe 😂😬",en,[],[],[],0,0,0,[],https://twitter.com/_nsyqh/status/1322032818050850816,0,[],"['today', 'errand', 'covid', 'swab', 'resum', 'work', 'sgh', 'hr', 'offic', 'collect', 'document', 'coleman', 'st', 'apl', 'corp', 'submit', 'follow', 'bill', 'next', 'ttsh', 'settl', 'hospit', 'bill', 'wait', 'driver', 'ana', 'hehe']","Today’s errands  :check_mark_button: covid swab before resume work :check_mark_button: sgh HR office to collect some documents :check_mark_button: 1 Coleman St, APL Corp to submit follow up bills Next, TTSH to settle my hospital bills  Waiting for my driver, Ana. Hehe :face_with_tears_of_joy::grimacing_face:"
730,1321740081481224192,1321740081481224192,2020-10-29,17:06:06,1589848238,alvinfwleong,Alvin Leong,"{'type': 'Point', 'coordinates': [1.27714989, 103.8347926]}",Darling appointment today👩‍🦽 @ Outram Community Hospital  https://t.co/KYL08UCptI,en,[],['https://www.instagram.com/p/CG6_qY-neMe/?igshid=1i12pwl1hvxbx'],[],0,0,1,[],https://twitter.com/alvinfwleong/status/1321740081481224192,0,[],"['darl', 'appoint', 'outram', 'commun', 'hospit']",Darling appointment today:woman_in_manual_wheelchair: @ Outram Community Hospital  https://t.co/KYL08UCptI
732,1321326408551911424,1321326406027022337,2020-10-28,13:42:19,2290363777,asrynvanermel,XII-VI-MCMXCIX,,i have liver problem and need to go back to the hospital after 3 months (next year i guess?). lol i got less than 50% chances to have liver cancer but its ok hahahahaha. i'm ok. overall my heart is healthy (weird) hahahahahaha k,en,[],[],[],1,0,0,[],https://twitter.com/asrynvanermel/status/1321326408551911424,0,[],"['liver', 'problem', 'need', 'go', 'back', 'hospit', 'month', 'next', 'year', 'guess', 'lol', 'got', 'less', 'chanc', 'liver', 'cancer', 'ok', 'hahahahaha', 'overal', 'heart', 'healthi', 'weird', 'hahahahahaha', 'k']",i have liver problem and need to go back to the hospital after 3 months (next year i guess?). lol i got less than 50% chances to have liver cancer but its ok hahahahaha. i'm ok. overall my heart is healthy (weird) hahahahahaha k
734,1321282006118993923,1321282006118993923,2020-10-28,10:45:53,494902262,peppermintqq,Lesley on the way...,"{'type': 'Point', 'coordinates': [1.31490297, 103.90914054]}",I'm at Parkway East Hospital in Singapore  https://t.co/3TR7zbNqjR,en,[],['https://www.swarmapp.com/c/6k6qIpOwCAS'],[],0,0,0,[],https://twitter.com/peppermintqq/status/1321282006118993923,0,[],"['parkway', 'east', 'hospit', 'singapor']",I'm at Parkway East Hospital in Singapore  https://t.co/3TR7zbNqjR
736,1321090730862039044,1321076282298228739,2020-10-27,22:05:49,1041238282607030272,sluttysnipples,anya (chess master era),,@crybabyasss my ma too but my dad made her wait for him to heat up his food cos he said aint no way in hell im eating hospital food,en,[],[],[],1,0,6,[],https://twitter.com/sluttysnipples/status/1321090730862039044,0,[],"['dad', 'made', 'wait', 'heat', 'food', 'co', 'said', 'aint', 'way', 'hell', 'im', 'eat', 'hospit', 'food']",@crybabyasss my ma too but my dad made her wait for him to heat up his food cos he said aint no way in hell im eating hospital food
742,1320256931395637248,1320023737773617154,2020-10-25,14:52:36,48689367,tulunsokit,Tired & Sakit 🇲🇾,,@sheryunos @DrAmarMOH @MasidiM @AnKResources has the contact.  Or better yet deal directly with Med Social worker in Queen Elizabeth Hospital,en,[],[],[],0,0,1,[],https://twitter.com/tulunsokit/status/1320256931395637248,0,"[{'screen_name': 'sheryunos', 'name': 'Nefertiti', 'id': '2723676318'}, {'screen_name': 'DrAmarMOH', 'name': 'Amar-Singh HSS', 'id': '2430140064'}, {'screen_name': 'MasidiM', 'name': 'Masidi Manjun', 'id': '578637443'}]","['contact', 'better', 'yet', 'deal', 'directli', 'med', 'social', 'worker', 'queen', 'elizabeth', 'hospit']",@sheryunos @DrAmarMOH @MasidiM @AnKResources has the contact.  Or better yet deal directly with Med Social worker in Queen Elizabeth Hospital
744,1320077566296813568,1320077566296813568,2020-10-25,02:59:52,1248206205299724288,salihinpower3,salihin 74,,yok good moning to my  https://t.co/cRXZgXlTbL are your all.ok now i not working Im sick many time i masuk hospital leg  https://t.co/IZX8liiYTW all my friend to come back to UEMS i said see if how one week see how..sit at home like pain my head see my son.,en,[],"['http://friends.how', 'http://problem.now']",[],0,0,1,[],https://twitter.com/Salihinpower3/status/1320077566296813568,0,[],"['yok', 'good', 'mone', 'work', 'im', 'sick', 'mani', 'time', 'masuk', 'hospit', 'leg', 'friend', 'come', 'back', 'uem', 'said', 'see', 'one', 'week', 'see', 'sit', 'home', 'like', 'pain', 'head', 'see', 'son']",yok good moning to my  https://t.co/cRXZgXlTbL are your all.ok now i not working Im sick many time i masuk hospital leg  https://t.co/IZX8liiYTW all my friend to come back to UEMS i said see if how one week see how..sit at home like pain my head see my son.
745,1319657649584164864,1319657649584164864,2020-10-23,23:11:16,1015517756,petals2uflorist,Petals2u Florist,"{'type': 'Point', 'coordinates': [1.48728253, 103.77500594]}",Just posted a photo @ Gleaneagles Hospital  https://t.co/fyTLLaHIsL,en,[],['https://www.instagram.com/p/CGsMrgLlla-/?igshid=jb8bj2fegb0n'],[],0,0,0,[],https://twitter.com/petals2uflorist/status/1319657649584164864,0,[],"['post', 'photo', 'gleaneagl', 'hospit']",Just posted a photo @ Gleaneagles Hospital  https://t.co/fyTLLaHIsL
746,1319229673021296646,1319229673021296646,2020-10-22,18:50:38,891875339261034497,rumahsewajdt,Aini Suraya ada Rumah Sewa Johor Bahru,"{'type': 'Point', 'coordinates': [1.45877364, 103.74602079]}",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/YFjovAxiPt,en,[],['https://www.instagram.com/p/CGpKDtrJ5Sw/?igshid=n7tv24e904ho'],[],0,0,0,[],https://twitter.com/rumahsewajdt/status/1319229673021296646,0,[],"['post', 'photo', 'sultanah', 'aminah', 'hospit']",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/YFjovAxiPt
747,1319211950396624897,1319211950396624897,2020-10-22,17:40:13,471014533,fadhlina_zul,fadhlina.zul,"{'type': 'Point', 'coordinates': [1.45877364, 103.74602079]}",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/4uR69xW1A6,en,[],['https://www.instagram.com/p/CGpB_83AtnJ/?igshid=10mhlivy6088z'],[],0,0,0,[],https://twitter.com/fadhlina_zul/status/1319211950396624897,0,[],"['post', 'photo', 'sultanah', 'aminah', 'hospit']",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/4uR69xW1A6
748,1319143069304827904,1319143069304827904,2020-10-22,13:06:30,1589848238,alvinfwleong,Alvin Leong,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",Darling appointment today. Heavy rain 🌧️☔ @ Singapore General Hospital  https://t.co/A7aEOr9TpD,en,[],['https://www.instagram.com/p/CGoirRpHsgM/?igshid=hnrtx9n8t5o2'],[],0,0,0,[],https://twitter.com/alvinfwleong/status/1319143069304827904,0,[],"['darl', 'appoint', 'today', 'heavi', 'rain', 'singapor', 'gener', 'hospit']",Darling appointment today. Heavy rain :cloud_with_rain::umbrella_with_rain_drops: @ Singapore General Hospital  https://t.co/A7aEOr9TpD
751,1318512330804703233,1318512330804703233,2020-10-20,19:20:11,471014533,fadhlina_zul,fadhlina.zul,"{'type': 'Point', 'coordinates': [1.45877364, 103.74602079]}",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/Sm6fRgKOXs,en,[],['https://www.instagram.com/p/CGkD2SvAAdR/?igshid=cff1655edfwx'],[],0,0,0,[],https://twitter.com/fadhlina_zul/status/1318512330804703233,0,[],"['post', 'photo', 'sultanah', 'aminah', 'hospit']",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/Sm6fRgKOXs
752,1318428206928625666,1318428206928625666,2020-10-20,13:45:54,2809488980,iprincipino__,الأنصاري,"{'type': 'Point', 'coordinates': [1.32104368, 103.84581832]}",I'm at Tan Tock Seng Hospital (TTSH) in Singapore  https://t.co/1vusqFZKyn,en,[],['https://www.swarmapp.com/c/igV8v5a0khy'],[],0,0,0,[],https://twitter.com/iprincipino__/status/1318428206928625666,0,[],"['tan', 'tock', 'seng', 'hospit', 'ttsh', 'singapor']",I'm at Tan Tock Seng Hospital (TTSH) in Singapore  https://t.co/1vusqFZKyn
755,1318086841556488192,1318086841556488192,2020-10-19,15:09:26,52638356,estherachel,Esther Rachel Lai,"{'type': 'Point', 'coordinates': [1.30729412, 103.8199953]}","Just posted a photo @ Gleneagles Hospital, Singapore  https://t.co/mTYr9kRGe7",en,[],['https://www.instagram.com/p/CGhCW9zHOL3/?igshid=q5qqrx7u4ad4'],[],0,0,0,[],https://twitter.com/estherachel/status/1318086841556488192,0,[],"['post', 'photo', 'gleneagl', 'hospit', 'singapor']","Just posted a photo @ Gleneagles Hospital, Singapore  https://t.co/mTYr9kRGe7"
757,1317825625160253440,1317489132067639298,2020-10-18,21:51:27,163316501,adammaosman,A D A M,,@_nikmaru If you’ve that symptoms. Go to hospital k,en,[],[],[],1,0,0,[],https://twitter.com/AdammaOsman/status/1317825625160253440,0,"[{'screen_name': '_nikmaru', 'name': 'Ginkaku', 'id': '1088971606699925504'}]","['symptom', 'go', 'hospit', 'k']",@_nikmaru If you’ve that symptoms. Go to hospital k
758,1317495774494789632,1317495774494789632,2020-10-18,00:00:45,515485523,mightylampchop,mightypp,"{'type': 'Point', 'coordinates': [1.3329444, 103.7470833]}",Just posted a photo @ Jurong Community Hospital  https://t.co/j1CeeLWX0e,en,[],['https://www.instagram.com/p/CGc1ktFnB6s93e2QiuvnicGri0lSD4Emb-u5wI0/?igshid=3u1cwk3fkbk7'],[],0,0,0,[],https://twitter.com/mightylampchop/status/1317495774494789632,0,[],"['post', 'photo', 'jurong', 'commun', 'hospit']",Just posted a photo @ Jurong Community Hospital  https://t.co/j1CeeLWX0e
759,1317007396410171392,1317007396410171392,2020-10-16,15:40:06,52638356,estherachel,Esther Rachel Lai,"{'type': 'Point', 'coordinates': [1.30729412, 103.8199953]}","Meet our little queen, Rieanne Faith Joseph! 💖 #rieannejoseph @ Gleneagles Hospital, Singapore  https://t.co/25nphzPsM8",en,[],['https://www.instagram.com/p/CGZXe5XHcwK/?igshid=fsawbd1nlfzi'],[],0,0,0,['rieannejoseph'],https://twitter.com/estherachel/status/1317007396410171392,0,[],"['meet', 'littl', 'queen', 'rieann', 'faith', 'joseph', 'gleneagl', 'hospit', 'singapor']","Meet our little queen, Rieanne Faith Joseph! :sparkling_heart: #rieannejoseph @ Gleneagles Hospital, Singapore  https://t.co/25nphzPsM8"
762,1316942037548236801,1316797358299131904,2020-10-16,11:20:24,1130293751484567552,redv74,Ninakins_Red Venus,,"@syedbashiragha I and the rest are here for you Abang!!!!👋 and it's alllllllll right! Remember the song? More kind and gracious souls will be in your life.. trust me.. Chin up, cheer up! You look more charming with that smile😁. Loads of love from my hospital bed😝❤️",en,[],[],[],2,0,4,[],https://twitter.com/RedV74/status/1316942037548236801,0,"[{'screen_name': 'syedbashiragha', 'name': 'Bashir Agha', 'id': '518360850'}]","['rest', 'abang', 'alllllllll', 'right', 'rememb', 'song', 'kind', 'graciou', 'soul', 'life', 'trust', 'chin', 'cheer', 'look', 'charm', 'smile', 'load', 'love', 'hospit', 'bed']","@syedbashiragha I and the rest are here for you Abang!!!!:waving_hand: and it's alllllllll right! Remember the song? More kind and gracious souls will be in your life.. trust me.. Chin up, cheer up! You look more charming with that smile:beaming_face_with_smiling_eyes:. Loads of love from my hospital bed:squinting_face_with_tongue::red_heart:"
763,1316773464414457856,1316733061472559106,2020-10-16,00:10:33,3311640096,kingabhi92,Abhishek chaurasia,,"@BJP4Bihar @JPNadda Sir ,hospital me facility and doctor kha hai phir ..",en,[],[],[],0,0,0,[],https://twitter.com/Kingabhi92/status/1316773464414457856,0,"[{'screen_name': 'BJP4Bihar', 'name': 'BJP Bihar', 'id': '758215424622391296'}, {'screen_name': 'JPNadda', 'name': 'Jagat Prakash Nadda', 'id': '2990611686'}]","['sir', 'hospit', 'facil', 'doctor', 'kha', 'hai', 'phir']","@BJP4Bihar @JPNadda Sir ,hospital me facility and doctor kha hai phir .."
764,1316717589473746945,1316717589473746945,2020-10-15,20:28:31,26027441,estherwel,Esther,"{'type': 'Point', 'coordinates': [1.34199619, 103.83793398]}",When the 2 sisters finally met 👭🏻 @ Mount Alvernia Hospital  https://t.co/iTuQIYuQD8,en,[],['https://www.instagram.com/p/CGXToMWH-xR/?igshid=wgq1y0x6mkcs'],[],0,0,0,[],https://twitter.com/estherwel/status/1316717589473746945,0,[],"['sister', 'final', 'met', 'mount', 'alvernia', 'hospit']",When the 2 sisters finally met :women_holding_hands_light_skin_tone: @ Mount Alvernia Hospital  https://t.co/iTuQIYuQD8
766,1316622060194594816,1316622060194594816,2020-10-15,14:08:55,52638356,estherachel,Esther Rachel Lai,"{'type': 'Point', 'coordinates': [1.30729412, 103.8199953]}","After screaming the entire labour ward down, tamagotchi #3 has finally arrived! 🤍 @ Gleneagles Hospital, Singapore  https://t.co/oV9sNa4G7a",en,[],['https://www.instagram.com/p/CGWoQSsn6Lz/?igshid=hau133h73mp9'],[],0,0,0,[],https://twitter.com/estherachel/status/1316622060194594816,0,[],"['scream', 'entir', 'labour', 'ward', 'tamagotchi', 'final', 'arriv', 'gleneagl', 'hospit', 'singapor']","After screaming the entire labour ward down, tamagotchi #3 has finally arrived! :white_heart: @ Gleneagles Hospital, Singapore  https://t.co/oV9sNa4G7a"
767,1316344319599538178,1316257166114852864,2020-10-14,19:45:16,893993139999956992,nutterproject,The Nutter Projects,,"@TheSuperbubble Secretary of ""defence"".   *Check a map of overseas bases.   War on ""terror"".  *Google number of weddings, schools and hospitals droned.   Digital cashless societies for pur safety  *imagine total hegemonic control on all fruits of your labour.",en,[],[],[],0,1,1,[],https://twitter.com/Nutterproject/status/1316344319599538178,0,"[{'screen_name': 'TheSuperbubble', 'name': 'C.S. Connaughton', 'id': '952949737426210816'}]","['secretari', 'defenc', 'check', 'map', 'oversea', 'base', 'war', 'terror', 'googl', 'number', 'wed', 'school', 'hospit', 'drone', 'digit', 'cashless', 'societi', 'pur', 'safeti', 'imagin', 'total', 'hegemon', 'control', 'fruit', 'labour']","@TheSuperbubble Secretary of ""defence"".   *Check a map of overseas bases.   War on ""terror"".  *Google number of weddings, schools and hospitals droned.   Digital cashless societies for pur safety  *imagine total hegemonic control on all fruits of your labour."
768,1316338343572131841,1316338343572131841,2020-10-14,19:21:32,26027441,estherwel,Esther,"{'type': 'Point', 'coordinates': [1.34199619, 103.83793398]}",And now we're 4! 👨‍👩‍👧‍👧 All glory to God! #praisethelord @ Mount Alvernia Hospital  https://t.co/2Ia0VRif96,en,[],['https://www.instagram.com/p/CGUnPGXHjSY/?igshid=17el7j5k0yzlz'],[],0,0,2,['praisethelord'],https://twitter.com/estherwel/status/1316338343572131841,0,[],"['glori', 'god', 'mount', 'alvernia', 'hospit']",And now we're 4! :family_man_woman_girl_girl: All glory to God! #praisethelord @ Mount Alvernia Hospital  https://t.co/2Ia0VRif96
769,1316284305166004226,1316284305166004226,2020-10-14,15:46:48,494902262,peppermintqq,Lesley on the way...,"{'type': 'Point', 'coordinates': [1.31490297, 103.90914054]}",😝 (@ Parkway East Hospital in Singapore)  https://t.co/6uG7FOM6g4,en,[],['https://www.swarmapp.com/c/32pa51UIdhi'],[],0,0,0,[],https://twitter.com/peppermintqq/status/1316284305166004226,0,[],"['parkway', 'east', 'hospit', 'singapor']",:squinting_face_with_tongue: (@ Parkway East Hospital in Singapore)  https://t.co/6uG7FOM6g4
770,1316207514824830977,1316207514824830977,2020-10-14,10:41:40,299123360,bmujer,✨Bella✨,,"I’m feeling restless. I couldn’t sleep at night, worried sick and emotional as fuck! Hopefully, kejap lagi pergi hospital dapat tengok mama.",en,[],[],[],0,0,0,[],https://twitter.com/Bmujer/status/1316207514824830977,0,[],"['feel', 'restless', 'sleep', 'night', 'worri', 'sick', 'emot', 'fuck', 'hope', 'kejap', 'lagi', 'pergi', 'hospit', 'dapat', 'tengok', 'mama']","I’m feeling restless. I couldn’t sleep at night, worried sick and emotional as fuck! Hopefully, kejap lagi pergi hospital dapat tengok mama."
771,1315958324312125441,1315958324312125441,2020-10-13,18:11:28,1457472728,baniebunny,KRAJ,"{'type': 'Point', 'coordinates': [1.47597435, 103.74095802]}",Just posted a photo @ KPJ Johor Specialist Hospital  https://t.co/Yade4NLtk0,en,[],['https://www.instagram.com/p/CGR6a35JY8vnms5ncJiVNENknQf_wiuzPvYqYc0/?igshid=1ng5hjsgo8oth'],[],0,0,0,[],https://twitter.com/baniebunny/status/1315958324312125441,0,[],"['post', 'photo', 'kpj', 'johor', 'specialist', 'hospit']",Just posted a photo @ KPJ Johor Specialist Hospital  https://t.co/Yade4NLtk0
775,1315587353768071168,1315587353768071168,2020-10-12,17:37:22,46134652,vivienkhong,Vivien Khong,"{'type': 'Point', 'coordinates': [1.34035508, 103.94958106]}",Just posted a photo @ 7-11 at Changi General Hospital  https://t.co/0KOFjXvNsy,en,[],['https://www.instagram.com/p/CGPRuToA4XK/?igshid=1t7lg2qzf43n0'],[],0,0,0,[],https://twitter.com/vivienkhong/status/1315587353768071168,0,[],"['post', 'photo', 'changi', 'gener', 'hospit']",Just posted a photo @ 7-11 at Changi General Hospital  https://t.co/0KOFjXvNsy
779,1315238295257837568,1315238295257837568,2020-10-11,18:30:20,61984753,danogunshakin,Dan Ogunshakin,,Big fan of Buncey and I can imagine his tribute was brilliant. The throw to him was a hospital pass the likes of which I've not seen before. Not his fault,en,[],[],[],0,0,1,[],https://twitter.com/DanOgunshakin/status/1315238295257837568,0,[],"['big', 'fan', 'buncey', 'imagin', 'tribut', 'brilliant', 'throw', 'hospit', 'pass', 'like', 'seen', 'fault']",Big fan of Buncey and I can imagine his tribute was brilliant. The throw to him was a hospital pass the likes of which I've not seen before. Not his fault
781,1315090924469456899,1315090924469456899,2020-10-11,08:44:44,1623680232,httpmzdn,Rockin Vee,"{'type': 'Point', 'coordinates': [1.45998691, 103.74643343]}","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/f68toJ7JOS",en,[],['https://www.swarmapp.com/c/fftAh06x5XC'],[],0,0,0,[],https://twitter.com/httpmzdn/status/1315090924469456899,0,[],"['hospit', 'sultanah', 'aminah', 'johor', 'bahru', 'johor']","I'm at Hospital Sultanah Aminah in Johor Bahru, Johor  https://t.co/f68toJ7JOS"
782,1314841877745606657,1314841877745606657,2020-10-10,16:15:06,34572260,gabrielsim,Gabriel,,"#Germany is accelerating its efforts to #digitize. It announced €3 bn for #hospitals to invest in #digitization and IT security. It is the first in the world to prescribe #digitalhealth #apps, which can be reimbursed by statutory #health #insurance.    https://t.co/eKWJ4sudox",en,[],['https://www.thelocal.de/20201006/health-doctors-in-germany-allowed-to-prescribe-digital-apps-for-first-time'],[],0,1,0,"['germany', 'digitize', 'hospitals', 'digitization', 'digitalhealth', 'apps', 'health', 'insurance']",https://twitter.com/GabrielSim/status/1314841877745606657,0,[],"['acceler', 'effort', 'announc', 'bn', 'invest', 'secur', 'first', 'world', 'prescrib', 'reimburs', 'statutori']","#Germany is accelerating its efforts to #digitize. It announced €3 bn for #hospitals to invest in #digitization and IT security. It is the first in the world to prescribe #digitalhealth #apps, which can be reimbursed by statutory #health #insurance.    https://t.co/eKWJ4sudox"
783,1314606488137076736,1314183581703442432,2020-10-10,00:39:45,97518964,rajeevmusic007,Corporate-Citizen,,"@Rishabh97tweet @thevirdas Some times i wonder who Sponsored the high profile lawyer for Rhea and If it was suicide only how come so much discrepancy’s!! Why Cooper when there are several highly rated Hospitals, Why within 8 Mins declared suicide, why Protection and privilege for the case !!",en,[],[],[],0,0,0,[],https://twitter.com/rajeevmusic007/status/1314606488137076736,0,"[{'screen_name': 'Rishabh97tweet', 'name': 'Rishabh Jain', 'id': '1100320762131566593'}, {'screen_name': 'thevirdas', 'name': 'Vir Das', 'id': '108252113'}]","['time', 'wonder', 'sponsor', 'high', 'profil', 'lawyer', 'rhea', 'suicid', 'come', 'much', 'discrep', 'cooper', 'sever', 'highli', 'rate', 'hospit', 'within', 'min', 'declar', 'suicid', 'protect', 'privileg', 'case']","@Rishabh97tweet @thevirdas Some times i wonder who Sponsored the high profile lawyer for Rhea and If it was suicide only how come so much discrepancy’s!! Why Cooper when there are several highly rated Hospitals, Why within 8 Mins declared suicide, why Protection and privilege for the case !!"
785,1314203611660914691,1314183581703442432,2020-10-08,21:58:52,97518964,rajeevmusic007,Corporate-Citizen,,"@Rishabh97tweet @thevirdas Some times i wonder who Sponsored the high profile lawyer for Rhea and If it was suicide only how come so much discrepancy’s!! Why Cooper when there are several highly rated Hospitals, Why within 8 Mins declared suicide, why Protection and privilege for the case !!",en,[],[],[],2,0,2,[],https://twitter.com/rajeevmusic007/status/1314203611660914691,0,"[{'screen_name': 'Rishabh97tweet', 'name': 'Rishabh Jain', 'id': '1100320762131566593'}, {'screen_name': 'thevirdas', 'name': 'Vir Das', 'id': '108252113'}]","['time', 'wonder', 'sponsor', 'high', 'profil', 'lawyer', 'rhea', 'suicid', 'come', 'much', 'discrep', 'cooper', 'sever', 'highli', 'rate', 'hospit', 'within', 'min', 'declar', 'suicid', 'protect', 'privileg', 'case']","@Rishabh97tweet @thevirdas Some times i wonder who Sponsored the high profile lawyer for Rhea and If it was suicide only how come so much discrepancy’s!! Why Cooper when there are several highly rated Hospitals, Why within 8 Mins declared suicide, why Protection and privilege for the case !!"
786,1313847276880584704,1313844867051773952,2020-10-07,22:22:55,2739924254,danielsadhu,Daniel Sadhu,,@ShaunLintern @bealelab In hospital with Covid or because of Covid?,en,[],[],[],0,0,0,[],https://twitter.com/DanielSadhu/status/1313847276880584704,0,"[{'screen_name': 'ShaunLintern', 'name': 'Shaun Lintern', 'id': '162071541'}, {'screen_name': 'bealelab', 'name': 'Rupert Beale', 'id': '608568292'}]","['hospit', 'covid', 'covid']",@ShaunLintern @bealelab In hospital with Covid or because of Covid?
788,1313739167394918404,1313739167394918404,2020-10-07,15:13:20,1688278452,velchewx,v.xldadalx.v,"{'type': 'Point', 'coordinates': [1.31052812, 103.84704687]}",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/c8rXzOfAFH,en,[],['https://www.swarmapp.com/c/iEEnHNZ69LG'],[],0,0,0,[],https://twitter.com/VELCHEWx/status/1313739167394918404,0,[],"['kandang', 'kerbau', 'kk', 'women', 'amp', 'children', 'hospit', 'singapor']",I'm at Kandang Kerbau (KK) Women's &amp; Children's Hospital in Singapore  https://t.co/c8rXzOfAFH
791,1313460202683854849,1313449844413992961,2020-10-06,20:44:49,995325001376063489,atlasfnm_,paradise,,"@stallsmith16 @brettwith2ts777 @KiachaDeDodo @realDonaldTrump if your family catches the virus , can you imagine how much the medical bills would cost ? also the hospitals are prob packed and they wont be able to give you the special care like what trump received",en,[],[],[],0,0,0,[],https://twitter.com/AtlasFNM_/status/1313460202683854849,0,"[{'screen_name': 'stallsmith16', 'name': 'Nicholas Stallsmith', 'id': '3325340662'}, {'screen_name': 'brettwith2ts777', 'name': 'tacocarfuckle³🌊🌊🌊', 'id': '1273301760107560960'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]","['famili', 'catch', 'viru', 'imagin', 'much', 'medic', 'bill', 'would', 'cost', 'also', 'hospit', 'prob', 'pack', 'wont', 'abl', 'give', 'special', 'care', 'like', 'trump', 'receiv']","@stallsmith16 @brettwith2ts777 @KiachaDeDodo @realDonaldTrump if your family catches the virus , can you imagine how much the medical bills would cost ? also the hospitals are prob packed and they wont be able to give you the special care like what trump received"
792,1313295026953187329,1313295026953187329,2020-10-06,09:48:28,415865443,thoughtsofsteve,Stephen,,"The fact that @realDonaldTrump is pretending like every hospital is Walter Reed, and people will receive the same standard of care as a SITTING U.S. PRESIDENT is crazy. People will die because of this stupidity.",en,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]",[],[],0,0,0,[],https://twitter.com/thoughtsofsteve/status/1313295026953187329,0,[],"['fact', 'pretend', 'like', 'everi', 'hospit', 'walter', 'reed', 'peopl', 'receiv', 'standard', 'care', 'sit', 'presid', 'crazi', 'peopl', 'die', 'stupid']","The fact that @realDonaldTrump is pretending like every hospital is Walter Reed, and people will receive the same standard of care as a SITTING U.S. PRESIDENT is crazy. People will die because of this stupidity."
793,1313114410223771650,1313114131235364866,2020-10-05,21:50:46,167428986,amiraxbdullah,mango,,"but yep, still thankful tht its near but — (i use to stay abt 5mins walking diatance to hospital) Hinting to S! @Syazzzyy",en,"[{'screen_name': 'syazzzyy', 'name': 'syazwan', 'id': '817964718254014464'}]",[],[],1,0,1,[],https://twitter.com/amiraxbdullah/status/1313114410223771650,0,[],"['yep', 'still', 'thank', 'tht', 'near', 'use', 'stay', 'abt', 'walk', 'diatanc', 'hospit', 'hint']","but yep, still thankful tht its near but — (i use to stay abt 5mins walking diatance to hospital) Hinting to S! @Syazzzyy"
