,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
338,ButterNut,2421238419167710368,2020-10-16 13:15:33,love.butternut,Photo by ButterNut in ButterNut. May be an image of food and text that says 'CHICKEN CHOP POMODORO CHICKEN CHOP POMODORO CHICKEN CHOP POMODORO CHICKEN CHOPPOMODORO CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN CHICKEN tnur rUMUVUKU CHICKEN CHOP POMODORO CHICKEN CHOP POMODORO @love.butternut'.,"Introducing our 5 favorite dishes!!

1. Salmon Alfredo Spaghetti
2. Chicken Chop Pomodoro Spaghetti
3. Smoked Duck Arrabbiata Spaghetti
4. Duck Spicy Aglio Spaghetti
5. Balinese Spicy Mid-Wings

Psst. Come & grab your free 6pcs nuggets today with these dishes! ^terms and conditions applies

Check out our menu in the link below!
https://butternut.foodleh.app/ 
Islandwide delivery available too! 
——————————
——>✅
Advance order through our Facebook [SHOP NOW] button!
Before 10am for lunch service
Before 4pm for dinner service. 
If you advance-order during service timing please understand that we might not be able to response to our messages as we are cooking at stall
——>✅
We are a [Muis Halal Certified] outlet (renewed 3rd year running)
——>✅
[Get 30% off] member price when you 
LIKE our ButterNut Facebook page 
FOLLOW our Instagram page. 
You may be asked to verify
your membership at our counter during payment and collection
——>✅
Are you open?
[Opening hours]
Tuesday to Sunday
Lunch 11am to 2pm 
Dinner 5:30pm to 9pm 
Supper on Friday and Saturday 
till 10:45pm
Closed on Monday
~~~~~~~~
#lovebutternutsg #butternutsg 
#lovebutternut
~~~~~~~~

——————
——————
#Stayhomeforsg 
#singaporecircuitbreaker
#circuitbreakersg
#hawkerfood #hawkercentre
#thankyouhawkers #burpplesg
#burpplesghawkerfare
#singaporeinsiders
#Singaporetravel #thisissingapore
#sgig #supportsg
#wonderlustsingapore
#supportsghawkers
#supportlocalsgbusinesses
#sgentrepreneur #sgentrepreneurs 
#sgflorist #letsexploresg

#TEDSsingapore
#juronglakegardens
#juronglakepark
#sgmummy #sgmummies
#kiasufoodies
#sgplants",ButterNut,22,1
339,Mrs Pho,2421230766299935760,2020-10-16 13:01:52,mrspho,Photo by Mrs Pho in MRS PHO.,"A yummy yoghurt cooler, perfect for a hot day 🌴🌊🌞🏖️",MRS PHO,27,4
340,Destinie Wong,2421209289550172612,2020-10-16 12:17:40,destinie2435,"Photo by Destinie Wong on October 16, 2020. May be an image of text that says 'Wuyi Mountain Early Spring Da Hong hocolate Truffles weetness hocolate your mouth. 11 th PUTIEN awfullychocolate chocolate ANNIVERSARY'.","Thanks for the complimentary chocolate! 晚餐后的“甜品” 😋 

#circuitbreakersg #complimentarychocolate",,36,1
341,Destinie Wong,2421196362805710284,2020-10-16 11:51:59,destinie2435,"Photo by Destinie Wong on October 16, 2020. May be an image of food.","TGIF! Homecook dinner platter - Grill pork chop, broccoli, mushroom, cherry tomato and edamame; served with honey lime drink 🥤 

#circuitbreakersg #homecooking #grillporkchop #grillmushroom #cherrytomatoes #broccoli #edamame #煎猪扒 #青柠蜜",,61,0
342,🍀🌻🌸Juewee🌸🌻🍀,2421173783309006497,2020-10-16 11:07:08,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on October 16, 2020. May be an image of 1 person and dessert.","🌱To find the air and the water exhilarating; to be refreshed by a morning walk or an evening saunter; to find a quest of wild berries more satisfying than a gift of tropical fruit; to be thrilled by the stars at night; to be elated over a bird’s nest, or over a wild flower in spring - these are some of the rewards of the simple life. 🌱
What are your rewards in life? 
It’s TGIF and pancake Art day again! Missing Japan travelling and a mascot that has always been on my mind is Donpen from Don Quijote! I miss spending long time browsing at the store in the wee hours before returning to hotel. In fact, hubby always say: the location can’t be too bad if there is a Donki in the area. 🤣 I’m glad that there are Don Don Donki stores in Singapore now which I can patronize to fix my Japan food cravings though nothing is comparable to the mega stores in Japan! 🤩 Anyway, adding a few shots of me being featured on the opening day of the first Don Don Donki in Singapore! Can you spot me?! 🤪🤪🤪 Looking forward to the weekend!!! 
🌈Mac X Donpen🌈ingredients: 
Sausage McMuffin with egg, hotcake, harshbrown, raspberries, blueberries.
Paired with Starbucks instant caramel latte. 
#happyquote
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#チョコペンアート
#チョコレートアート
#homecafe
#instaworthyfood 
#chocolateart
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodart
#chocolatepainting
#foodstylings #donpen #donquijote #dondondonki #ドキホンテ#macdonaldssg #starbucksathome",,16,2
343,Singapore’s Events Management,2421136280777993410,2020-10-16 09:52:37,themeetupsg,"Photo by Singapore’s Events Management on October 16, 2020. May be an image of text that says 'ThemeetlupSG 3 GREAT BUSINESS IDEAS FOR YOUTHS Kick off your entrepreneurial journey with a bang!'.","✨ 3 Great Business Ideas for Youths ✨⁣
⁣
Have you been contemplating about starting your very own B U S I N E S S? 🧐 Or just wanna earn some extra cash to support your current job/education? 😅⁣
 ⁣
Well, ponder no more as TheMeetUpSG is here to help you out again😉⁣
⁣
In today’s edition, we present to you 3 Great Business Ideas that require little to no money at all 🤩⁣
⁣
Swipe 👉 for our tips❗️⁣
⁣
Want to find out more about how you can nurture these ideas? Click the link on our bio to check out the rest of the tips👍⁣
⁣
🔑Only those who will risk going too far can possibly find out how far one can go // T.S. Eliot🔑⁣",,33,9
344,hourboutiqueSG,2421104068782396202,2020-10-16 08:48:37,hourboutiquesg,"Photo by hourboutiqueSG on October 16, 2020. May be an image of wrist watch.","Seiko Presage Blue Dial
Japan Domestic Model
SARX081
__________________________________
SGD1180
____________________________________
#hourboutiquesg #seiko #seikopresage #seikojdm #madeinjapan #sarx081 #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,87,0
345,NomadX,2421086048980230365,2020-10-16 08:12:49,nomadxsg,Photo by NomadX in NomadX. May be an image of cosmetics.,"Consider trying out this fig-forward skincare trinity 🧏‍♀️ Consisting of all-natural ingredients, these trio of products work together to provide the skin with essential vitamins & polyphenol to fully hydrate the skin, leaving your skin looking clean, firm and radiant.

To retain a youthful vigour, having a basic skincare routine is essential. It’s not rocket science nor does it require a multitude of steps. Most times, it’s as easy as 3 simple steps: a cleanser, a scrub and a moisturiser.

Save the dates: From 21 - 24 October 2020, enjoy 20% off all beauty products. Limited to first 150 customers. T&Cs apply. Key in ‘BEAUTY’ at checkout to get the discount.",NomadX,34,3
346,Not a Tastemaker.,2421085363840701746,2020-10-16 08:11:27,notatastemaker,"Photo shared by Not a Tastemaker. on October 16, 2020 tagging @nikvoon, and @patricoantonio. May be an image of food.","• W E ‘ R E  B A C K •

It’s been awhile since we last posted *apologies for the radio silence*. I haven’t been cooking as often as I would’ve liked to lately because sometimes it takes a lot out of me emotionally. This happens every once in awhile especially so when I miss my dad a lot. Sometimes, though, that’s the exact thing that brings me back into the kitchen, which brings me to this dish I made a couple of weeks ago.
.
.
.
My dad used to take my family to this Hakka style Yong Tau Foo (Niang Tou Fu) stall along Upper Thompson Rd. We’d never go without him because it’s a bit of a drive from our house. I try to do a little something in the kitchen on the 9th every month to honour him and I thought what better way than to try making it at home for @nikvoon and my mum for dinner. 
.
.
.
The yong tau foo items are pretty standard finds, but the key thing about this Hakka version is the sauce made with Taucheo (which I’ve developed quite an affinity for as of late) - a delicate balance between subtle sweetness that amplifies the natural saltiness of the Taucheo. Suffice to say it was a slam dunk this first attempt. Definitely doing this more often. 
.
.
.
Made by me, shot by him. 📷: @nikvoon",Singapore,68,5
347,Salon Su,2421062968118890721,2020-10-16 07:26:58,salonsusg,"Photo by Salon Su on October 16, 2020. May be an image of 4 people and hair.",#gamsahapnida💕 #감사합니다❤ #건강하세요🙏🏻 ##circuitbreakersg#haircut#SalonSu#cutforessiontialworker#jiayou💪#getawaycovid19😡😡#fightcovid19🙏#sukim#koreanhairsalonsingapore#koreanhairsalon#koreanhairstylist,,14,0
348,Orangey Hu,2421040778993188746,2020-10-16 06:42:52,orangejimbo,"Photo shared by Orangey Hu on October 15, 2020 tagging @jimborange. May be an image of chow mein.",16.10.20 Brekkie - Shacha tossed noodles 沙茶拌麵 #whatimade #whaticook #homemade #homecook #tossnoodles #breakfast #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #早餐 #沙茶拌麵 #煮婦人生 #防疫 #隔離生活,,10,0
349,Orangey Hu,2421039482877771037,2020-10-16 06:40:18,orangejimbo,"Photo shared by Orangey Hu on October 15, 2020 tagging @jimborange. May be an image of food.","15.10.20 Brekkie - Wholesome breakfast burger consisting for 2 wholemeal buns, hash brown 🥔, egg 🍳 and chicken patty and topping on with Swiss cheese 🧀 #whatimade #whaticook #homemade #homecook #breakfast #breakfastburger #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #早餐 #雞肉蛋堡 #煮婦人生 #防疫 #隔離生活",,14,0
350,Spartans BC Serangoon Gardens,2421030417585909749,2020-10-16 06:22:17,boxingspartans_sg,"Photo by Spartans BC Serangoon Gardens in Spartans Boxing Club Serangoon Gardens with @fzulk, @decathlonsg, @underarmoursg, @boxingspartans, @theboxingtigger, @boxingspartans_jc, @boxingspartans_blt, @fitnessinsingapore, and @boxingspartans_bv. May be an image of one or more people and people standing.","Kids boxing classes are getting more popular and we want to get more kids in the community involved! Even personal training for them! Call us now for more Info!
𝗪𝗲 𝘄𝗮𝗻𝘁 𝘆𝗼𝘂𝗿 𝗳𝗲𝗲𝗱𝗯𝗮𝗰𝗸!
To all our members and trials, your honest opinion is always welcomed as it helps us to go through improving the gym to our best during this Phase 2!

𝗟𝗼𝗼𝗸𝗶𝗻𝗴 𝗳𝗼𝗿 𝘀𝗼𝗺𝗲𝘁𝗵𝗶𝗻𝗴 𝗻𝗲𝘄 𝘁𝗼 𝘀𝘁𝗮𝘆 𝗳𝗶𝘁?
Come visit us and B͟o͟o͟k͟  ͟yo͟u͟r͟ F͟R͟E͟E͟ T͟R͟I͟A͟L͟ n͟o͟w͟! Once you start, you'll not stop!😏🔥

𝗕𝗼𝗼𝗸 𝗣𝗲𝗿𝘀𝗼𝗻𝗮𝗹 𝗧𝗿𝗮𝗶𝗻𝗶𝗻𝗴 𝗦𝗲𝘀𝘀𝗶𝗼𝗻𝘀
If you are looking for something more personal and crafted to your schedule and needs, let us help you on your journey. With our amazing qualified coaches @fzulk, @geraldlee8 and @mitch.travel, your fitness journey will be in great hands 🥊

Visit and sign up on https://spartansboxing.com/serangoon-gardens/ for your free trial.",Spartans Boxing Club Serangoon Gardens,161,4
351,La Petite Cuisine,2420999153319389540,2020-10-16 05:20:10,lapetite_cuisine.sg,"Photo by La Petite Cuisine on October 15, 2020. May be an image of food.","TGIF!
.
Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,7,0
352,Singapore Scenery 2020,2420996926109795344,2020-10-16 05:15:45,sgscenery2020,"Photo shared by Singapore Scenery 2020 on October 15, 2020 tagging @_kevinfee. May be an image of buildings, tree and sky.","Submission by: Kevin Fee (@_kevinfee) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,29,0
353,Ivy Yee,2420982357295909074,2020-10-16 04:46:48,ivyyee,"Photo by Ivy Yee on October 15, 2020. May be an image of food.","🐥紫薯肉松蛋卷。。
Slurrrrp 😋
#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #day194#instagramhub#itstuesday #circuitbreakersg#紫薯蛋卷 #peanutbutterlover #肉松蛋卷 #homepackedlunch #lunchbento#itsfriday #friyay#tgif",,9,0
354,Pacific CarryMe,2420973904145109586,2020-10-16 04:30:00,pacificcarryme,"Photo by Pacific CarryMe on October 15, 2020. May be an image of 2 people, people standing, people sitting, scooter, bicycle and outdoors.","#TGIF! Join us on our Facebook live at 3pm today!

Preorders for CarryAll has started and we have limited stocks for CarryMe. Watch our live later for more details. See you then!
.
.
.
.
#carryme #carryall #pacificcycles #pacificcarryall #pacificcarryme #pacificcyclesjapan #birdybike #birdybikes #foldingbikes #circuitbreaker #circuitbreakersg #foldablebike #birdyglobalcommunity #ridesolo #ridealone #solocycling #pacificcycles #pacificcarryme #mightyvelo #birdyindonesia #ridesafe #safedistance #safedistancing #supportlocalbikeshop",,17,0
355,hourboutiqueSG,2420950494056231158,2020-10-16 03:43:30,hourboutiquesg,"Photo by hourboutiqueSG on October 15, 2020. May be an image of wrist watch.","Seiko Prospex JDM Grey Sumo
Sunburst Grey Dial paired with a striking Orange Seconds Hand
SBDC097
__________________________________
SGD1180
____________________________________
#hourboutiquesg #seiko #seikosumo #seikojdm #madeinjapan #sbdc097 #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,93,0
356,Lai Huat Signatures 来發,2420928718438397008,2020-10-16 03:00:17,laihuatsignatures,"Photo by Lai Huat Signatures 来發 on October 15, 2020. May be an image of text that says 'Since 1951 SIGNATURES Sambal Belacan Fish m Crispy Sambal Spicy Goodness Plain White Rice Rating 10/10 Verdict: Will visi gain!'.","And there you have it. The glorious, Sambal Belacan Fish. 

We are proud to say that the Sambal Belacan Fish was created in the kitchen of Lai Huat, and continue to serve for 69 years as a local delight! 

We are thankful for our fans for letting us continue to serve you after all these years. ❤️

—
🐟 The Secret Behind our Sambal Belacan Fish Story 🌶
#LaiHuatSignatures_SambalBelacanFish",,6,2
357,𝑇𝑟𝑒𝑚𝑒𝑙𝑙𝑎 𝐺𝑟𝑜𝑢𝑝 𝑆𝐺 𝐷𝑖𝑠𝑡𝑟𝑖𝑏𝑢𝑡𝑜𝑟,2420918581787895137,2020-10-16 02:43:05,tremellasg_maindistributor,,"Suii 包含了正常一餐中所需要的营养元素、帮助锁水美肤，也能保护你的双眼🤓
而且很耐饱～～～😛可以让它取代你的正餐喔😋
 
#suii #suii代餐 #suiisingapore #tremellasuii #suii賽洛美代餐 #sgig #sgigfoodies #sgigfood #mealreplacement #choco #早餐日記 #早餐 #早餐吃什麼 #燃脂 #瘦身餐 #瘦身減肥 #美肤养颜 #新马现货提供邮寄 #rmco #mco #circuitbreakersg #cb #staysafeeveryone #stayhomestaysafe",Singapore,6,1
358,KURUS | SIHAT | CANTIK,2420839980891817432,2020-10-16 00:04:22,dietwithhida_,,"GEMUK AIR..? YE KE...?
.
Jom dengar video nie untuk pengetahuan uolls. Group kami memang emphasis on the importance of water intake.
.
Nak turun kna berat badan tak susah. Mari saya bantu uolls. Give yourself a chance. Tak rugi pun kan kalau cuba. Yg rugi tu kalau tak cuba takde lah berat badan uolls tu menurun... Either it remains stagnant or makin naik. 
.
Jom follow ig @hida_md_ali untuk tips2 tentang gaya sihat. Tag kawan2 sekali. 
.
.
INTAKE FOR NOVEMBER DAH OPEN FOR REGISTRATION YEAHHHHH🥳
-
Yok kita kurus sebelum akhir tahun. Seme secara online jer. 
-
jangan risau, ada masa lagi untuk turunkan berat. Kalau kita tak usaha sekarang bila lagi kan. ramai yang dah berjaya, Alhamdullilah juga dah banyak sesi program ni berjalan 🤩
-
DO IT NOW 💃🏻
-
🍒 @hida_md_ali +6598527394
.
🌿Program dengan benefit 👇🏻👇🏻
.
🍒 meal plan + resipi best best
🍒 makan 5 - 6x sehari
🍒 workout combo
🍒 topik & ilmu amazing
🍒 group coaching session 
.
.
.
#hpbsg #sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #igsg #kurustanpaberlapar #kurusmudah #nakslim #malaysia #resipisihat #bajuplussize #okletsgo",Singapore,4,0
359,Heather Chua ヘザー,2420547936998905298,2020-10-15 14:23:41,heather_chua,Photo by Heather Chua ヘザー in Cat Cafe Neko no Niwa. May be an image of cat.,"#throwback to my last visit, shortly after Phase Two started. 

This will be me alllll of next week — hopefully. 

#throwbackthursday #tbt #catstagram #ig_singapore #igsg #sgig #catcafe #localtourist #ネコ #シンガポール #circuitbreakersg",Cat Cafe Neko no Niwa,8,1
360,Jeremy Teo,2420513563308246862,2020-10-15 13:15:34,jernix,,"Amazing dinner tonight. Awesome Prawn Noodle. Delish prawn broth thats so sweet even without salt or sugar.

#HealthyFoodPreps #sgunited #singaporetogether #circuitbreakersg #stayhomeforSG #homecookedmealsarethebomb #sma",,9,1
361,Coach Nisa•LOSE WEIGHT ONLINE,2420512862054547724,2020-10-15 13:14:00,healthyjourney.nisa,"Photo by Coach Nisa•LOSE WEIGHT ONLINE in Singapore. May be an image of 2 people, headscarf and text that says 'PORLDILAYAR Liv Fit Results are not Total lost 23.3kg. 'Alhamdullilah. Done ideal weight. If can, You can! "" Laila, 33 tahun.'.","🌟TESTIMONY🌟

Haaaa .. this is the one!!! This is my trigger! My Coach! Coach Laila. Before joining this programe, i follow her on IG (cause she follow me) so, im like ""emmmm follow je la"" .. sebab niat nak kurus tu memang da ade .. stalk punya stalk .. last2 Nisa join!! MASYAALLAH with her help im able to lose weight and now its my turn to help others! 

Working mum, from XXL TO XS!!!! 😱🤩 AMAZING RIGHT ?! Bertambah langsing and jambuuu 🤭

Her motivation is because, ada anak, anak boy lagi. Mesti nak active to layan n play around kan. Jadi she decided to do something so that she can be as active as the son!

Mummies, lets join me in this weight lost journey! You can be a hot mummy like her toooo 😍

🍁 NOVEMBER INTAKE OPEN 🍁
🌱 Register now 🌱

📱Slide in my DM / Whatsapp at 90277422
Link in bio! 

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

#singapore #diet #Sihat #supportlocal #wfh #ndp #halalfoodsg #weddingsg #sgbridal #FitnessSg #hantarankawin #warna942 #ndp2020 #telekungsg #pengantinsg #togetherstrongersg #activesg #workoutfromhome #sgunited #Suria #healthysingapore #workingmum #Diet #onlinediet #circuitbreakersg #mediacorpsuria #nakkurus #healthyjourneynisa",Singapore,8,0
362,SG Moments,2420495858305124067,2020-10-15 12:40:13,moments.sg,"Photo by SG Moments in Jurong East, Singapore. May be an image of one or more people.","Stuck @ Jurong East
.
.
#jurongeastmrt #jurongeast #lifeunderlockdownsg #sgcircuitbreaker #circuitbreakersg #MadAboutSingapore2020c #SGunited #SingaporeTogether #StayHomeSG #StayHomeForSG #oursingapore #instasg #sgig #aloneinthecity #singapore #covıd19 #covid19 #covid_19 #heartland #whatissingapore","Jurong East, Singapore",36,0
363,Shamia✨| Digital Creator|Sg🇸🇬,2420492980022742370,2020-10-15 12:34:30,mylifeas_revehsha,"Photo shared by Shamia✨| Digital Creator|Sg🇸🇬 on October 15, 2020 tagging @timeoutsg, @wildhoneysg, @thesmartlocalsg, @singaporefoodlisting, @instafoodsg, @sgcafehopping, @buro.singapore, @eatbooksg, @singaporetoday, @top_singapore_restaurants, @foodkingnoc, @singapore.eats, @singapore.explores, @singaporemunchies, and @singaporeforfoodies. May be an image of food.","𝐍𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐃𝐞𝐬𝐬𝐞𝐫𝐭 𝐃𝐚𝐲🥳⁣
1️⃣𝐁𝐞𝐥𝐠𝐢𝐚𝐧 𝗪𝐚𝐟𝐟𝐥𝐞𝐬⁣ 🧇 
Made with rich coconut cream 🥥 topped with mango ,blueberries & toasted coconut flakes with drizzle of maple syrup⁣
Honestly I didn’t knew coconut cream went so well with waffles ,one of the most unique flavours I’ve had⁣
2️⃣𝐑𝐢𝐜𝐡 𝐃𝐨𝐮𝐛𝐥𝐞 𝐁𝐚𝐤𝐞𝐝 𝐜𝐡𝐨𝐜𝐨𝐥𝐚𝐭𝐞 𝐜𝐚𝐤𝐞 🍰 
The texture was spongy complimented well with the ice cream with the right amount of sweetness⁣.It’s gluten free too
📍𝗪𝐢𝐥𝐝 𝐇𝐨𝐧𝐞𝐲 , 𝐌𝐚𝐧𝐝𝐚𝐫𝐢𝐧 𝐆𝐚𝐥𝐥𝐞𝐫𝐲 #𝟎𝟑-𝟎𝟏",Singapore,617,140
364,Don Quijote Spanish Restaurant,2420456529608871755,2020-10-15 11:22:05,donquijotesg,Photo by Don Quijote Spanish Restaurant in Don Quijote Spanish Restaurant. May be an image of food.,"A little bit of luxury with your #weekend evening; Don Quijote’s Oven-Grilled Scallops.

How do you top Sashimi-Grade Hokkaido Scallops? It’s a tough one huh?

Well it’s simple, with bacon bits🤤

Spice up the weekends with the LINK IN BIO(https://take.sg/s/6582186969) or get in touch with our Contact Button.

#Donquijote #Donquijotemeals #DQCommunity #comehometoDQ #scallops #sashimigrade #seafood #seafoodporn #seafoodlover #spanishfood #spanishcuisine #7thmilecoffeeshop #wheretoeatsg #onthetable #eatoutsg #sgfood #sgfoodies #singaporeeats #yummy #instafood #fooddelivery #sgfooddelivery #eatathome #stayhome #staysafe #circuitbreakersg #savefndsg",Don Quijote Spanish Restaurant,28,0
365,Orangey Hu,2420072711928622820,2020-10-14 22:39:30,orangejimbo,"Photo shared by Orangey Hu on October 14, 2020 tagging @jimborange, and @justinkwokodax. May be an image of sandwich.",14.10.20 Lunch - Didn’t had a chance to tried @baristartcoffee_sg Katsusando when we were there previously and it had been floating in my head for the longest time! So.... here’s my own version of Katsudando 🙌🏻 #whatimade #whaticook #homemade #homecook #japanesesandwich #katsusando #lunch #muscatgrapes #thekwokshomecafe #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #日式三明治 #豬排三明治 #午餐 #煮婦人生 #防疫 #隔離生活,,16,0
366,By Sarah 💕,2420031936002820565,2020-10-14 21:18:29,skin_carebysarah,"Photo by By Sarah 💕 on October 14, 2020. May be an illustration of one or more people and outerwear.",كيفية تنظيف الرقبة #neckcare #selfcare #skincare #neckpain #smoothskin #wellbeing #beautysecret #koreanskin #neck #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #glassskin #manicmonday #beautysg #kangsora #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay #leeminho #monday #stressrelief #cellreturn #ledmask #kbeauty #skincaresg,,6,1
367,Ju Ann,2419830582509682667,2020-10-14 14:38:26,ngjuann,"Photo shared by Ju Ann on October 14, 2020 tagging @ngjuann, and @anothersoleofficial. May be an image of 1 person.","[GIVEAWAY x @anothersolegirl] 

I want to rave about my favourite brand of shoes!! @anothersolegirl is a local shoe brand that sells these incredibly comfortable and stylish leather shoes for women. I bought my first pair when I saw them at a pop up store many many years ago. I now own 6 pairs and wear them in rotation everywhere - office, brunch, shopping, travel.

All of their shoes are made of soft, buttery premium leather and comes with a breathable, sports footbed that gives superb ergonomic support. To add on to that, their designs are stylish and timeless. This is really comfort without having to compromise on style. I am over the moon excited to work with them to bring you this giveaway and an exclusive $10 storewide promo code!

🚨 𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬 𝗗𝗘𝗧𝗔𝗜𝗟𝗦

Want to win a pair of Trixie II in Pewter in your own size (S$129.90)? Here's how you participate!

1) LIKE this post
2) FOLLOW @anothersolegirl and @ngjuann
3) TAG 1 girlfriend who'll look good in a pair of these in comments below!

1 tag per comment and multiple entries are welcomed! Contest ends 20 Oct, 23:59. Good luck! Contest is open only to residents of Singapore 😊

🚨 $𝟭𝟬 𝗦𝗧𝗢𝗥𝗘𝗪𝗜𝗗𝗘 𝗗𝗜𝗦𝗖𝗢𝗨𝗡𝗧 𝗖𝗢𝗗𝗘 👉🏻 𝗝𝗨𝗔𝗡𝗡𝟭𝟬. Valid only until 20 Oct!",Singapore,530,1180
368,就酱辣🌶,2419824602313037953,2020-10-14 14:26:33,9_fragrance_sauce,"Photo by 就酱辣🌶 on October 14, 2020. May be an image of fried rice.","Great promotion 😀

As a token of appreciation for your supports & also enables sauce lover to enjoy our fragrance sauces, here come the great deals: 

A) 1 Chilli + 1 XO sauce (280ML) -$33
Offer 1 Chilli sauce (100ML) - FOC

B) 3 Chilli Sauce (180ML) - $20

C) 3 Chilli Sauce ( 280 ML) - $30
Offer 1 Chilli Sauce (100ML) - FOC 

D) 2 XO Sauce ( 180ML) - $30
Offer 1 Chilli Sauce (100ML) - FOC

E) 1 Chilli + 1 XO Sauce (180ML) - $20

#singaporefoodies #sgfoodies #sgfoodblogger #sghomecooking #singaporehomecooks #sgfoodporn #sgeats #hungrygowhere #sgmakandiary #circuitbreakersg #instafoodsg #sgunited",,22,2
369,The Crossing Church,2419781206995184216,2020-10-14 13:00:20,thecrossingchurchsg,"Photo by The Crossing Church on October 14, 2020. May be an image of 1 person, sitting, tree and outdoors.","Have deep questions about your sense of self and being? Are Jesus’ claims to life’s big questions about existence, morality and injustice merely fluff or plausible explanations? 🔍

Explore how Jesus’ inclusivity and love is radically different from what society tells us in our interview with Michelle! Tune in to our IGTV series of interviews to find out more. #linkinbio

If you’d like to find out more about who Jesus is, head to thecrossing.com.sg/jesusunmasked

If you'd like to join us online on Sundays, our Sunday Services are available from Saturdays to Mondays on thecrossing.com.sg/exploring-the-crossing/sunday-services/. 👈🏼

#thecrossingchurchsg #churchsg #sgchurch #singaporechurch #singaporechurches #circuitbreakersg #lifeinsingapore #sgunited #singaporetogether #stayhomeforsg #stayhomesg #sginspiration #circuitbreakersg #covid19sg #postcircuitbreaker #singapore2020 #interviewsg #spindlecellsarcoma #sarcoma #sgcancer #sgparents #sgparent #parentssg #parenthoodsg #sgparenthood #sgfamily #parentingsg #sgparenting #sgliving",,27,0
