,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
347,Muiee メイ,2441250392724933638,2020-11-13 03:56:16,muieetoysfoodiary,,"シンガポールの北西の端にあるスンガイ・ブロー湿地保護区（Sungei Buloh Wetland Reserve）ここからはマレーシアのジョホール・バルに建つビル群がすぐ向こうの対岸に見えて、シンガポールにいることすら忘れてしまうほど、豊かな自然が広がっています。広大な敷地には国内最大のマングローブの森が広がり、ユニークな動植物や渡り鳥が見られます〜更にシンガポールで初めてのASEAN自然遺産公園にも指定されました。
.
坐落于新加坡岛屿西北部的Kranji与马来西亚隔海相望的Sungai Buloh 湿地保护区、也是新加坡指定的第一个湿地保护区。这里栖居着超过500种带动植物、尤其以大片的红树林、鰐鱼、大蜥蜴和候鸟而闻名. 也是观鸟爱好者和自然摄影师常来的地方。

#circuitbreakersg 
#StayAtHome
#SGUnited
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますよう #nparksbuzz #パーク#スンガイブロー湿地保護区 #sungaibulohwetlandreserve",,25,3
348,Muiee メイ,2441247920535069761,2020-11-13 03:51:23,muieetoysfoodiary,,".
シンガポールの北西の端にあるスンガイ・ブロー湿地保護区（Sungei Buloh Wetland Reserve）ここからはマレーシアのジョホール・バルに建つビル群がすぐ向こうの対岸に見えて、シンガポールにいることすら忘れてしまうほど、豊かな自然が広がっています。広大な敷地には国内最大のマングローブの森が広がり、ユニークな動植物や渡り鳥が見られます〜更にシンガポールで初めてのASEAN自然遺産公園にも指定されました。
.
坐落于新加坡岛屿西北部的Kranji与马来西亚隔海相望的Sungai Buloh 湿地保护区、也是新加坡指定的第一个湿地保护区。这里栖居着超过500种带动植物、尤其以大片的红树林、鰐鱼、大蜥蜴和候鸟而闻名. 也是观鸟爱好者和自然摄影师常来的地方。

#circuitbreakersg 
#StayAtHome
#SGUnited
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますよう #nparksbuzz #パーク#スンガイブロー湿地保護区 #sungaibulohwetlandreserve",,12,0
349,FKD.ConstantlyLit,2441231587854402979,2020-11-13 03:18:24,feekeed,"Photo shared by FKD.ConstantlyLit on November 12, 2020 tagging @modernnotoriety, @playstation, @nike, @travisscott, @solecollector, @sony, @complexsneakers, @hypebeastkicks, and @highsnobietysneakers. May be an image of footwear.","Hey @travisscott lemme have those dunks to add now please? 10.5 thank u. 

#playstation #sony #nike #airforceone #travisscott #samples •

•

#quarantinekicks #quarantine #lockdown #circuitbreaker #circuitbreakerSG #sgsneakerheads #hskicks #highsnobietysneakers #hypebeastsneakers #complexsneakers #hypebeast #feekeed #snobshotsdaily",,79,0
350,Tea Pulse (Kombucha x BBT),2441220623936853233,2020-11-13 02:56:37,teapulse,"Photo shared by Tea Pulse (Kombucha x BBT) on November 12, 2020 tagging @teapulse. May be an image of drink and text that says 'Healthy Topping Set $5.8up$6.4 $6.4 $5.8 FREE DELIVERY for first 30 orders weekly! TEAPULSI fo o TEAPULSESG USE FREE DEL IVERY CODE FDLV Teapulse.sg'.","[@Teapulse’s Healthy Topping Set, $5.80] Now available on Teapulse.sg with free* islandwide delivery! [code: FDLV]
-
These toppings are specially curated for the modern and conscientious. Order now and enjoy our newly launched Peach Collagen Jelly along with the rest, delivered directly to your doorstep! #madeinhouse #beautytips #noartificialflavors 
-
Each set includes:-
Peach Collagen Jelly (Konnyaku) x 2
Chia Seed Lemon Jelly (Konnyaku) x 2
Chestnut Pearls (Thai Red Rubies) x 2
Konnyaku White Pearls x 2
-
Shelf life: 5 days in refrigerator, 2 days for Chestnut Pearls
-
*Limited to first 30 redemptions every week #teapulse",Teapulse,146,6
351,去旅行就居遊吧,2441176061721943934,2020-11-13 01:28:37,temporarylocal,,"シンガポールの北西の端にあるスンガイ・ブロー湿地保護区（Sungei Buloh Wetland Reserve）ここからはマレーシアのジョホール・バルに建つビル群がすぐ向こうの対岸に見えて、シンガポールにいることすら忘れてしまうほど、豊かな自然が広がっています。広大な敷地には国内最大のマングローブの森が広がり、ユニークな動植物や渡り鳥が見られます〜更にシンガポールで初めてのASEAN自然遺産公園にも指定されました。
.
坐落于新加坡岛屿西北部的Kranji与马来西亚隔海相望的Sungai Buloh 湿地保护区、也是新加坡指定的第一个湿地保护区。这里栖居着超过500种带动植物、尤其以大片的红树林、鰐鱼、大蜥蜴和候鸟而闻名. 也是观鸟爱好者和自然摄影师常来的地方。

#circuitbreakersg 
#StayAtHome
#SGUnited
#instalife #pandemic2020 #singapore #circuitbreakersg #シンガポール暮らし #コロナウイルスが早く終息しますよう #nparksbuzz #パーク#スンガイブロー湿地保護区 #sungaibulohwetlandreserve",,26,0
352,Savannah,2440843254300679236,2020-11-12 14:26:51,learnwithsav,"Photo by Savannah on November 12, 2020. May be an image of insect.","My love for sensory play started when the lockdown began! S had just turned 2 so I had to explore innovative ways to engage my hyperactive toddler. Unfortunately, we also had to battle the terrible twos phase which emerged around that time! I recall desperately calling up a good friend @skd1983 and confiding in her! Her exact words were, “Welcome to the terrible twos phase, my friend.” Then it hit me that terrible twos is real but why now? 🤣

S’s appetite got worse so I desperately needed a distraction tool. I refused to engage the enemy called iPad further! Most importantly, I felt S needed a new routine, the old one had been disrupted!

Like everyone else, the internet was my window to the world so I researched religiously! And voila! I found sensory play!

I realised sensory play was so easy! Depending on the theme, just throw in a sensory base (rice/chickpeas/water beads), figurines (insects/animals/vehicles) and some tools to dig, sort and scoop or just simply allow the child to explore and discover! 

S responded pretty well which motivated me further! I would first set the scene by preparing an #invitationtoplay tray, at nap time! When she awakes, we go about the usual routine of laying the mat and placing the tray down together! It became our thing! We bonded! At times she gave me orders on what to do which was kinda cute! During situations when I found myself lacking the energy to prepare anything, I’ll place the sensory materials on the mat and slowly unpack with her! It felt therapeutic! It was our new routine!

During play, when I sense that she’s highly engaged, I’ll use the questioning technique to spark her curiosity. Simple qns like “Do you know how many legs a spider has?” got her thinking and we would start counting together. 

Today sensory play has become a staple at home and go-to option! It’s been six months, she still reaches for green rice, chickpeas, waterbeads! She’s not bored of them yet! I hope she never will be! 😅

Any mummies encountered challenges similar to mine during CB? Please do share to let mummies out there know they are not alone! ❤️",,16,7
353,Destinie Wong,2440822049384591653,2020-11-12 13:44:44,destinie2435,"Photo by Destinie Wong on November 12, 2020. May be an image of cherries and apple.","This is the best option when you have no time to prepare lunch, raw oat and chia seeds in almond milk, Greek yogurt with apple, blueberries and maple syrup.
Continue chiong for training, site visit, and tonne of documentation review 💪

#circuitbreakersg #backtonormalroutine #hecticworkweek #oatmealbowl #chiaseeds #almondmilk #greekyogurt #apple #blueberries #maplesyrup",,56,5
354,Iskandar Hasif,2440806567203062431,2020-11-12 13:15:38,darkains,,"Blew my mind recently when I found that this cliche of a piano piece actually has a singing part 😱😱😱 and yours truly couldn't resist not attempting a cover. And perfect for me to use a deep tone and lower register (which is actually more normal to me). Channeling old Dean Martin into the song. Just a lil twist at the end.

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #songcover #singers #singerlife  #vocalist #volumeup #music #sgmusic #circuitbreakersg #circuitbreaker #newnormal #keepingsane #heartandsoul #pianocliches #playthatsong #frankloesser #deanmartin",,11,5
355,Lance Alexander,2440648009894141827,2020-11-12 08:05:04,lance_picks,,"On cna938’s Singapore Today, Mel and I will speak to the ‘Circuit Baker’ who is a flight attendant that’s making super use of her downtime baking really good brownies! Hear her story this evening at 615pm on cna938!! #brownies #dessert #yummilicious #yummy #circuitbreakersg #circuitbaker #cna #singapore @meloliveiro",CNA938,78,11
356,FKD.ConstantlyLit,2440637914078801910,2020-11-12 07:38:53,feekeed,"Photo shared by FKD.ConstantlyLit on November 11, 2020 tagging @nicekicks, @highsnobiety, @modernnotoriety, @playstation, @complex, @theshoegame, @travisscott, @hypebeast, @igndotcom, @sony, @complexsneakers, @playstationasia, @hypebeastkicks, @highsnobietysneakers, @prismplusdisplays, and @hidden.ny. May be an image of footwear.","Since its (first drop of) PS5 Day, gotta post this LPU thats been in the stash for several months since Sony announced regd PS5 this yr. lol

2018 Air Force 1 x @playstation QS

Surely cant compare to the samples at the back but i gotta complete it. Gimme that travis scott collab next!

Btw, Miles, those Jordan 1s are better. 😂 

#PlaystationSingapore #playstation #playeverything #PS5 #sony #gaming",,76,4
357,Singapore Giveaway Contests 🇸🇬,2440614492617179512,2020-11-12 06:52:21,sggiveawayig,"Photo shared by Singapore Giveaway Contests 🇸🇬 on November 11, 2020 tagging @sggiveawayig, and @whiteglosg. May be an image of 1 person and text that says 'GIVEAWAY White Glo Diamond Series Advanced Teeth Whitening System FA M White Glo MONE ADVANGE OEEM While I Gio SERIES Glo White White DIAMONDSERIES 100LTp White Glot INSTRUCTIONAL GUIDE'.","🌟GIVEAWAY ENDED🌟 [TEETH WHITENING KIT]
——————————————————————
#SGGIGexclusivegiveaways
.
If you’re looking for an effective peroxide-free teeth whitening kit, you'd be pleased to know that @whiteglosg has just (yesterday) launched their Diamond Series Whitening System, developed by leading cosmetic dentist 🦷 White Glo guarantees you whiter teeth in 7 days with this pack or get your money back! 

What is included in the pack? :
𝟏) 𝐖𝐡𝐢𝐭𝐞 𝐆𝐥𝐨 𝐃𝐢𝐚𝐦𝐨𝐧𝐝 𝐒𝐞𝐫𝐢𝐞𝐬 𝐀𝐝𝐯𝐚𝐧𝐜𝐞𝐝 𝐓𝐞𝐞𝐭𝐡 𝐖𝐡𝐢𝐭𝐞𝐧𝐢𝐧𝐠 𝐆𝐞𝐥 (𝟓𝟎𝐦𝐥; 𝟑𝟓 𝐀𝐩𝐩𝐥𝐢𝐜𝐚𝐭𝐢𝐨𝐧𝐬) + 𝐈𝐧𝐬𝐭𝐚𝐧𝐭-𝐟𝐢𝐭 𝐌𝐨𝐮𝐭𝐡 𝐓𝐫𝐚𝐲
Fast and convenient; simply apply the whitening gel directly on the mouth tray and place it in your mouth for 5-15min a day for 1 week ⏰ Using the same ingredients dentists use in clinic, this gel helps lift stains & remove yellowing on the surface of your tooth enamel safely without abrasion!
𝟐) 𝐖𝐡𝐢𝐭𝐞 𝐆𝐥𝐨 𝐅𝐮𝐥𝐥 𝐒𝐢𝐳𝐞 𝐏𝐫𝐨𝐟𝐞𝐬𝐬𝐢𝐨𝐧𝐚𝐥 𝐂𝐡𝐨𝐢𝐜𝐞 𝐖𝐡𝐢𝐭𝐞𝐧𝐢𝐧𝐠 𝐓𝐨𝐨𝐭𝐡𝐩𝐚𝐬𝐭𝐞 (𝟏𝟓𝟎𝐠)
Included in the pack is White Glo's original & most popular whitening toothpaste that has the ADA Seal of Approval. Using this toothpaste daily helps with anti-cavity protection and removal of plaque and stains for a whiter teeth. 
It's now your chance to get your sparkling new smile! 😁
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗜𝘁𝗲𝗺𝘀 🌟
.
One (1) winner will win a pack of Diamond Series Whitening System from @whiteglosg with free delivery inclusive.
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗿𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 🌟
.
1) Follow @sggiveawayig and @whiteglosg
2) Like this post
3) Tag as many friends in the comments.
1 friend tagged in a separate comment = 1 chance.

Optional steps for bonus chances of winning: 
4) Reshare on your IG story and tag us.
1 repost on a separate day = 1 additional chance
5) Repost on your IG post and tag @sggiveawayig @whiteglosg #sggiveaway #giveawaysg in the caption
6) Follow our Telegram Channel (link in bio) & PM us your telegram ID 
.
𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗘𝗻𝗱𝘀 𝗢𝗻 18th Nov 2020, 2359.

Winners will be announced here by 22nd Nov.
.
Note: This giveaway is not sponsored, endorsed or associated with Instagram.
-
✍🏼 ʀᴇᴠɪᴇᴡᴇᴅ ʙʏ: JY",Singapore,210,560
358,Singapore Scenery 2020,2440588423237759107,2020-11-12 06:00:33,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 11, 2020 tagging @mengwai8. May be an image of sky, tree and nature.","Submission by: Loh Meng Wai (@mengwai8)

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,23,0
359,Ivy Yee,2440558728699522371,2020-11-12 05:01:33,ivyyee,"Photo by Ivy Yee on November 11, 2020.","🐥今日食粥。。
#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub  #circuitbreakersg #day221 #homepackedlunch #lunchbento#porridge#congee#itsthursday #sosleepy",,8,0
360,J Banding (Singapore/Malaysia),2440512690733827694,2020-11-12 03:30:15,j_banding,,"#Repost @duadrip
• • • • • •
Wear a mask, wash your hands, it’s not like you have other plans!!! 
@dualipa #dualipa #dua #lipa #jamescorden #covid_19 #circuitbreakersg #tracetogether
12/11/2020",,27,0
361,❀ 愛 ❀,2440422644832949981,2020-11-12 00:31:11,tweetification,Photo by ❀ 愛 ❀ in People's Park Centre. May be an image of food.,": Finally get to taste fave hakka food again!
꧂ ℕ𝕠𝕧𝕖𝕞𝕓𝕖𝕣
#擂茶饭 #thundertearice #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg  #sgfoodies #sgeats #singaporeeats #sgfood #sgfoodlover #sghawker #stfoodtrending #sgigfoodies #sgfoodtrend #singapore #singapore_insta #foodies #instafood #foodstagram #foodporn #foodoftheday #igfood #ai20loveones #ai20daddy #ai20mummy #ai20foodporn #ai20in2020 #photooftheday #ihavethisthingwithcolor",People's Park Centre,24,5
362,Ambrose Huan,2440085842581017287,2020-11-11 13:22:01,ambrosehuan,"Photo by Ambrose Huan on November 11, 2020. May be an image of twilight, cloud and lake.","Dotting Journal

The time will not wait for you, but you can always wait until the right time.

The world might not stand because of you, but you can stand at the center of the world.

Hot sales is on going, but I will only buy when I feel like going. 

#1111 #randomthoughts #nextlevel #circuitbreakersg",,45,0
363,Coach Wani 🇸🇬,2440049458906805343,2020-11-11 12:09:44,dietwithfoodiewani,"Photo by Coach Wani 🇸🇬 on November 11, 2020. May be an image of 1 person and text that says 'Water Benefits @starathletes_ Relieves headaches Helps burn fats Reduces fatigue Helps brain work Carries oxygen to cells Extends your life Takes out toxins Keeps skin young Protects your heart'.","Air Putih Banyak Benefit 🤩
.
Minum air banyak mungkin mengembungkan tapi tidak menggemukkan. Malah bila kita buang air kecil tu, ia membantu detox kan badan! Wooooo 🤩
.
.
ps hari jni peserta sudah mula start update water intake, YIPPIE. Sangat bantu untok build the habits and eventually jadi lifestyle 😍
.
.
.
Lose 3-7KG dengan mudah!
.
Join Programme with Benefits 🤩
❤️ Daily easy meal plan with recipes
❤️ Online group coaching
❤️ Daily tips/sharings/new knowledge 
❤️ 80% Eat clean
❤️ 20% Exercise, Workout combo from certified trainers
.
DM atau klink link di ig bio, @dietwithfoodiewani - +6598578044
.
.
#dietwithfoodiewani #journeytoselflove #dietwithbella #teamfittribeonlinecoaching #resepisihat #teamnickhinhussien #bridetobe #bridesg #kahwin #muslimahfitness #islam #circuitbreakersg #igsg #stayactive #activesg #healthymindhealthybodyhealthysoul #newyou #makansg #mediacorp_suria #mediacorpsuria #weightloss #transformation #neelofar #fashionvaletsg #teamtrufit",AMK Hub,3,0
364,4bearsgowhere,2440048550893219641,2020-11-11 12:07:55,4bearsgowhere,"Photo by 4bearsgowhere on November 11, 2020. May be an image of 3 people, child and people standing.","Throwback to a happy playdate with Thaddy! It's been a long time since feb when we met for CNY afterwhich CB started. Thad has grown and so has burrito and both play incredibly well together.

We adults got to catch up quite abit over chicken rice and durian donuts and bubble tea. The kids gobbled down the chicken rice. Super bonus.

Reluctantly ended the day with bubbles. Bubble play can never go wrong. 😊

 @selina_m_ang approved combi for more playdates.

#circuitbreakersg #stayathome #CBphase2
#4bearsdowhat #4bearsplaywhat #4bearsgowhere #titank",,18,0
365,Ewan Sou,2439994993127910181,2020-11-11 10:21:31,ewan.act2.5,"Photo by Ewan Sou on November 11, 2020. May be an image of 1 person.","Some time in June 2020, I came to accept the fact that my business (@instantly.sg) will not resume back to pre-covid level at least for the rest of the year. With the government not permitting events, my company has been earning $0 in revenue since February. Every day, I will check my bank accounts. It’s really scary seeing money going out every month, but nothing coming in.
.
.
.
To survive, I know I needed to earn money. I revamped my resume, and applied for numerous full time jobs. But to no avail. With not much options left, I decided to take up a part time job delivering parcels. Every morning, I will collect a bunch of parcels and then deliver them accordingly. For every parcel delivered, I will earn $2.50. On average, I can deliver about 40-60 parcels a day if I work 9-12 hours a day. That’s an income of $100 to $150 a day. 
.
.
.
For this job, time is of the essence. The faster I am, the more parcels I can deliver, the more I will earn. Running up and down the blocks became a daily routine. I probably lost a few kg during this period. 
.
.
.
One day, after I delivered a parcel to a woman, she asked me to hold on and don’t leave yet. At the back of my head I was thinking “wah lao... what she want? Waste my time...”. Then, she came back, passed me a drink and $4. She said “给你喝。今天热，多喝水。谢谢你啊!”
.
.
.
I kid you not. I literally teared up. Not because I earned an extra $4 and a bottle of drink. But because I felt appreciated and that finally after so long... at least something went right.
.
.
.
#hustlewednesday #hustlewed #mycovidstory #covidsingapore #covidsingaporestory #parceldelivery #coronavirussingapore #coronastory #potd #storyoftheday #storyofmylife #pictureoftheday #darkdays #iwillsurvive #icandoit #hellyeah #thisismystory #year2020 #circuitbreakersg #circuitbreaker",,9,0
366,Ju Ann,2439945554505873302,2020-11-11 08:43:17,ngjuann,"Photo shared by Ju Ann on November 11, 2020 tagging @ngjuann, and @watsonssg. May be an image of 1 person and hair.","[𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬] Win a whole set of k-beauty skincare products from PURE BEAUTY!

Formulated with fermented Pomegranate extracts and patented ingredients, the Pomegranate Urban Shield range offers comprehensive antioxidant and anti-pollution protection to revitalise dull skin, strengthen the skin barrier and increase its defences against metropolitan pollution.

Swipe to all of these made-in-Korea products that each of the 3 winners will get to win! 😊 I have used them for 2 weeks now and I love how clean and supple it makes my skin! I'd love for you to try them too! #purebeautysg

To participate: 
1)	Follow @ngjuann
2)	Like this post and tag 1 other k-beauty lover friend of yours in the comments below!
 
Pure Beauty products can be found at @watsonssg

Contest ends this Sunday, 15 Nov, 23:59. Winners will be announced below. #sggiveaway #sgcontest #giveawaysg #watsonssg #purebeauty #sp",Singapore,295,337
367,CRAB IT,2439916117806572962,2020-11-11 07:47:03,crab__it,,"250g Bafun Uni 
Delivery dates - 13,14,15,16 Nov!

$165 per box inclusive of free delivery. 

DM to order :)",,35,2
368,Media Practicum 2018,2439895836667479822,2020-11-11 07:04:30,mediapracticumjournalism,"Photo by Media Practicum 2018 on November 10, 2020. May be an image of 1 person and vehicle.","New Normal for Funeral services:
They are often overlooked and forgotten yet they worked hard around the clock to ensure we are able to bid our final goodbye to our loved ones.. 

In our article, we talked about how they made it possible during the pandemic whilst complying to the strict regulations that government implemented.

Mothership.sg/Singapore/Funeral-industries

#funeralservice #pandemic2020 #death #singapore🇸🇬 #circuitbreakersg #SingaporeIndiancasket #Al-Hakeemfuneralservices #Angbrothersfuneralservices",,3,0
369,Digital Marketing Collective,2439878610185557026,2020-11-11 06:30:33,no23collective,"Photo by Digital Marketing Collective on November 10, 2020.","Is your website ready for the Holiday Shopping Rush? 🌲⁠
⁠
The holiday season can represent almost 30 percent of annual sales for most businesses, offering a great way to end the year strong. ⁠
⁠
If you need a website overhaul, we’re here to help! Reach out at hello@no23collective.com for more information.⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#no23collective #singaporemarketing #singaporemarketingagency #marketingsingapore #socialmediasg #singaporestartups #startupsingapore #sgexpats #smallbusinesssingapore #sgbusiness #entrepreneursg #singaporebusiness #singapore #sgmarketing #sgunited #circuitbreakersg #newsitewhodis #marketingcollective #websitedesign #creativecommunity #webdeveloper #webdesigner #websitetemplate #consulting #branddesign #brandmybusiness #designerlife #visualbranding #brandingidentity #brandingtips⁠
⁠
⁠
⁠",,8,0
370,Singapore Giveaway Contests 🇸🇬,2439844117939626589,2020-11-11 05:21:45,sggiveawayig,"Photo shared by Singapore Giveaway Contests 🇸🇬 on November 10, 2020 tagging @sggiveawayig, @iglowbeautysg, and @dmorning_singapore. May be an image of 1 person.","🌟GIVEAWAY ENDED🌟 [BEAUTY]
——————————————————————
#SGGIGexclusivegiveaways
.
If you’re looking for a facial mask that’s good for your skin, check out the DMorning Masks from @dmorning_singapore!
It comes in 3 series: Soothing, Hydrating and Anti-Aging 😍 The 𝐒𝐨𝐨𝐭𝐡𝐢𝐧𝐠 𝐌𝐚𝐬𝐤 uses a deep detoxifying herbal formula that helps soothe & repair damaged skin, the 𝐌𝐨𝐢𝐬𝐭𝐮𝐫𝐞 𝐌𝐚𝐬𝐤 contains Nanocellulose technology (CNF) that facilitates moisture absorption & retention and the 𝐀𝐧𝐭𝐢-𝐀𝐠𝐢𝐧𝐠 𝐌𝐚𝐬𝐤 contains amino peptide and multiple active ingredients such as adenosine that helps to reduce fine lines, lift and tighten the skin. All Dmorning masks uses Cellulite Tencel Mask Paper that adheres nicely to the contours of your face, and are biodegradable! ♻️

Btw, all DMorning Masks are FREE OF the 8 common harmful ingredients that are present in many skincare prdts (Benzalkonium Chloride, Triclosan, Mineral Oil, Talc, Sodium Laureth Sulfate, Imidazolidinyl Urea, Phenoxyethanol and Benzophenone) 🙅‍♀️🚫
Achieve a healthier skin today with DMorning Mask!
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗜𝘁𝗲𝗺𝘀 🌟
.
Five (5) winners will each win 3 boxes of DMorning Masks (1 box of each series: Soothing, Hydrating and Anti-Aging) from @dmorning_singapore with free delivery inclusive.

Note: The brown box & its contents pictured above is a media kit provided to us for phototaking purposes only & is not part of the giveaway.
.
🌟 𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗿𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 🌟
.
1) Follow @sggiveawayig , @iglowbeautysg & @dmorning_singapore 
2) Like this post
3) Tag as many friends in the comments.
1 friend tagged in a separate comment = 1 chance.

Optional steps for bonus chances of winning: 
4) Reshare on your IG story and tag us.
1 repost on a separate day = 1 additional chance
5) Repost on your IG post and tag @sggiveawayig @iglowbeautysg @dmorning_singapore #sggiveaway #giveawaysg in the caption
6) Follow our Telegram Channel (link in bio) & PM us your telegram ID 
.
𝗚𝗶𝘃𝗲𝗮𝘄𝗮𝘆 𝗘𝗻𝗱𝘀 𝗢𝗻 22nd Nov 2020, 2359.

Winners will be announced here by 27th Nov.
.
Note: This giveaway is not sponsored, endorsed or associated with Instagram.
-
✍🏼 ʀᴇᴠɪᴇᴡᴇᴅ ʙʏ: JY",Singapore,247,876
371,Ivy Yee,2439837158498839207,2020-11-11 05:07:56,ivyyee,"Photo by Ivy Yee on November 10, 2020.","🐥今日嘅便当🍱。。
#healthyfood #healthyeats #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub#itswednesday #midoftheweek #happymidweek #circuitbreakersg #day220#番薯#sunnysideup",,4,0
372,♡♡studygram♡♡,2439823772535437291,2020-11-11 04:41:20,stu.dygoalss,"Photo by ♡♡studygram♡♡ on November 10, 2020. May be an illustration of 2 people.","[repost] 🥺🤍
Question : what's your favourite drama and which part did it make u blush ?🤩😳

Tags 🏷️: #bulletjournal  #circuitbreaker #studygram #studygoals #study #bulletjournal #bulletjournaling #student #bujo #support #like #follow #advices
#studygram #study #studynotes #asthetics #support #studyaccount #likelike #follow #supportme #washitape #mildliners #studymotivation #studyhard #study📚 #stu.dy_goalss#goals❤️#circuitbreakersg#bujosg #bujo",,38,3
373,Singapore Scenery 2020,2439803243246045879,2020-11-11 04:00:32,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 10, 2020 tagging @filmbyfil. May be an image of one or more people, tree and outdoors.","Submission by: Fil (@filmbyfil) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,17,0
374,KIHUI,2439740506651826819,2020-11-11 01:55:54,washadoves,"Photo by KIHUI on November 10, 2020.",Which is your preferred office view? Pros and cons? 🤪 #backtowork #golf #workfromhome #circuitbreakersg,Shenton way,10,0
375,Elixr Inc Kombucha,2439678674969008152,2020-11-10 23:53:03,elixr.inc,Photo by Elixr Inc Kombucha in Jewel Changi Airport. May be an image of drink.,"How has your week been? 
-
Start your day right with some probiotics laden kombucha to get you through your activities for the day 😊
-
DM us to get yours now",Jewel Changi Airport,46,1
376,Albert,2439462720580365860,2020-11-10 16:43:59,albertlee.nf,Photo by Albert in Peninsula Plaza.,"Optimum Nutrition Gold Standard 100% Whey in 5lb tub is available on our Carousell account: nffitnesssg ! .

Check us out @ https://sg.carousell.com/nffitnesssg

For other sports and weight training supplements, remember to visit us too !

#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #veganprotein #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #sgboys #trainandrecover #powerlifting #blenderbottle #musclepharmessentials #fatburner #sgfitness #sgunited #preworkout #aminox #labradanutrition  #animalcuts",Peninsula Plaza,4,0
377,NFFITNESSSG,2439455623247621194,2020-11-10 16:29:53,nffitnesssg,Photo by NFFITNESSSG in Singapore.,"Optimum Nutrition Gold Standard 100% Whey in 5lb tub is available on our Carousell account: nffitnesssg ! .

Check us out @ https://sg.carousell.com/nffitnesssg

For other sports and weight training supplements, remember to visit us too !

#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #veganprotein #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #sgboys #trainandrecover #powerlifting #blenderbottle #musclepharmessentials #fatburner #sgfitness #sgunited #preworkout #aminox #labradanutrition  #animalcuts",Singapore,3,0
378,Wacky Pins Collection,2439455591446365898,2020-11-10 16:29:49,wackypins,Photo by Wacky Pins Collection in Singapore.,"Optimum Nutrition Gold Standard 100% Whey in 5lb tub is available on our Carousell account: nffitnesssg ! .

Check us out @ https://sg.carousell.com/nffitnesssg

For other sports and weight training supplements, remember to visit us too !

#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #veganprotein #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #sgboys #trainandrecover #powerlifting #blenderbottle #musclepharmessentials #fatburner #sgfitness #sgunited #preworkout #aminox #labradanutrition  #animalcuts",Singapore,3,0
