,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
680,KURUS | SIHAT | CANTIK,2398702761829932453,2020-09-15 11:01:20,dietwithhida_,,"Cian nyer....
.
.
Meh join kita nanti banyak kawan
.
.
📲 @hida_md_ali +6592723395 
.
.
. 
#sihatsg #makansihatbadansihat #circuitbreakersg #muslimahsg #activesg #makansg #fitnesssg #islamsg #kekalsihatsg #sukamakan #sihatluardalam #sihatdancantik #jomsihat #kurusdarirumah #muslimahcantik #kuruslangsing #weightloss #dietsihat #dietcepat #healthylifestyle #dudukrumahchallenge #7harimencintaiku #kurustanpaberlapar #kurusmudah #nakslim #sukusukuseparuh #resipisihat #bajuplussize #7harimencintaiku2",Singapore,6,0
681,FKD.ConstantlyLit,2398683331471763154,2020-09-15 10:22:37,feekeed,"Photo by FKD.ConstantlyLit in Singapore with @jumpman23, @complexsneakers, @unionlosangeles, @hypebeastkicks, @highsnobietysneakers, and @hidden.ny. May be an image of footwear.","LPU - @unionlosangeles x @jumpman23 IV ‘Guava’  my only W from @nike and it aint even on #SNKRS fuck #SNKRS tho! Shoutouts UNION LA! •

#airjordanIV #AIRJORDAN #JUMPMAN23 #unionLA #nike #quarantinekicks #quarantine #lockdown #circuitbreaker #circuitbreakerSG #sgsneakerheads #hskicks #highsnobietysneakers #hypebeastsneakers #complexsneakers #hypebeast #feekeed #snobshotsdaily #hiddenny",Singapore,94,14
682,Jacynth,2398675154298287187,2020-09-15 10:06:22,jazbakes,"Photo by Jacynth on September 15, 2020. May be an image of food.","salmon with japanese curry
.
.
.
.
.
.
#food #foodie #foodphotography #circuitbreakersg #circuitbreakercookingchallenge #quarantine #quarantinecooking #hungry #yum #healthy #healthyeating #intuitiveeating",,23,0
683,LIVFIT WITH LAILA ✨,2398661937057478532,2020-09-15 09:40:07,laila_izyan,"Photo by LIVFIT WITH LAILA ✨ in Duck Store 71 Haji Lane. May be a cartoon of 4 people and text that says 'YES,DIDIT WILL DOIT successpictures 6i CAN DO iT i'LL TO DO HOWDOIT? DO DOIT? @successpictures 3i WANT TO DO iT 2i CAN'T DO iT WONT DOIT @successpictures WHICH STEP HAVE YOU REACHED TODAY? @successpictures'.","ACTION
Take action even it just a small action. Especially if you have been stuck in an unhappy situation for a long time. If it’s a mistake, at least you learn something, in which case it’s no longer a mistake. If you remain stuck, you learn nothing 🙏🏼
.
Which step have you reached today? 
Comment below 👯‍♀️
.
Selamat petang 💕
#lailadietclass101 #teamlailaizyan",Duck Store 71 Haji Lane,2,1
684,The Lol-down,2398656053430809720,2020-09-15 09:28:25,theloldown,"Photo by The Lol-down on September 15, 2020. May be an image of one or more people, outerwear, sky and text that says 'Johor to spend $9.9m on air- conditioned walkway with escalators for pedestrians on Malaysian side of Causeway Singapore side:'.",Take escalator go where?,,10,7
685,Orangey Hu,2398651535662631688,2020-09-15 09:19:27,orangejimbo,"Photo shared by Orangey Hu on September 15, 2020 tagging @jimborange, and @justinkwokodax. May be an image of dessert.","Baked a Peach 🍑 Swiss roll for the kids snack in school tomorrow. Somehow, the roll came out too sumo 😂 #whatimade #whatibaked #homemade #homebaked #homebaker #sghomebaker #peach #swissroll #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #烘培 #瑞士捲 #水蜜桃生乳捲 #煮婦人生 #防疫 #隔離生活 #生乳捲界的相撲選手",,12,0
686,LIVFIT WITH LAILA ✨,2398650684888963398,2020-09-15 09:18:52,laila_izyan,,"HOME WORKOUT🔥
Tak sempat workout? Okay je.. follow this home workout to get you started. Home workout; dekat kitchen boleh, living room, toilet also can.. one of low impact routines especially for lazy weekdays 😴.
.
Workout help you complement meal plan by increase your progress by 20%. The most important is.. 80% progress is coming from your kitchen! More effort pleaseee 💪🏼
.
🎥 lucywyndhamread .
.
Selamat petang 💕
#lailadietclass101 #teamlailaizyan",Duck Store 71 Haji Lane,2,1
687,Orangey Hu,2398649589933287808,2020-09-15 09:15:35,orangejimbo,"Photo shared by Orangey Hu on September 15, 2020 tagging @jimborange. May be an image of chow mein.",15.08.20 Brekkie - Sesame cold tossed noodles 麻醬涼麵 #whaticook #whatimade #homecook #homemade #coldnoodles #breakfast #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己煮 #自己做 #麻醬涼麵 #早餐 #煮婦人生 #防疫 #隔離生活,,14,2
688,LIVFIT WITH LAILA ✨,2398647472228187906,2020-09-15 09:13:02,laila_izyan,,"HEALTHY PLATE! “Kimchi!”! Sedap tau.. peminat korean  food mesti suka. one if menu in program 🥰
.
Tofu sangat best untuk lose weight. High in protein & good fat & kimchi is good for digestion 😍
.
Best kan kannn.. if food kita makan tu dapat help kita lose weight 3-10kg.
.
📸 Kak Nuraini’s plate
.
.
JOM OCTOBER INTAKE!🔥
💋 Coach Laila +6594740557
💋 Program link in bio
.
📍Share & Tag your diet partners
#lailadietclass101 #teamlailaizyan",Tang Tea House,9,1
689,M&B,2398647045249127492,2020-09-15 09:10:31,madaboutbananas,Photo by M&B in Singapore. May be an image of food.,What’s next? Banana cupcakes anyone? Inspired by @thedessertstory 🌟,Singapore,27,2
690,La Petite Cuisine,2398645936744924089,2020-09-15 09:08:19,lapetite_cuisine.sg,"Photo by La Petite Cuisine on September 15, 2020. May be an image of food.","Come join us for dinner tonight:)
.
Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,7,0
691,Runway_Mummy,2398644689216407475,2020-09-15 09:05:51,runway_mummy,"Photo by Runway_Mummy on September 15, 2020. May be an image of 3 people, child, people standing and outerwear.","My lil’ masterchefs... definitely how I felt a few months back. I entered Circuit Breaker with nonexistent cooking skills and exited it a more confident cook!

Here’s archiving some of my creations during that season. ❤️",Singapore,199,23
692,Keethu,2398599938155275480,2020-09-15 07:36:56,key2krumbs,"Photo shared by Keethu on September 15, 2020 tagging @natashaskitchen, @foodnetwork, and @foodnetworkkitchen. May be an image of dessert.","~ Tiramisu - Italy 🇮🇹 ~ 
.
.
5/10 Dessertination 🖐🏾
Covid19 can’t stop me from traveling - 5th country in Key2krumbs dessert tour. 
.
.
Tiramisu is a coffee flavoured Italian no-bake dessert. It is made out of lady finger cookies dipped in espresso, layered with whipped mascarpone cheese 🧀 , eggs 🥚 , rum 🥃, sugar and cream mixture. 
.
.
As I didn’t have rum in hand, I just replaced it with Vanilla Essence to taste. #workwithwhatyougot 
.
.
This was my absolute favourite. I literally ate about 1/4th of the big tray swipe ➡️ and an individual jar. 😋 #momentonthelipsforeveronthehips 
This dessert came out really well, the consistency was not up to the mark but it held its shape when cut. It definitely will be my go to dessert for a party 🥳 🎉 🎈or gatherings. 
.
.

#tiramisu #dessert #foodporn #food  #homemade #tiramisucake #instafood #foodie #yummy #coffee #foodphotography #italianfood #mascarpone #desserts #foodlover #foodstagram #foodblogger #tiramisulover #sgfoodstagram #instasg #foodpornsg #foodiesg #singaporeeats #homecooking #sydneyeat #sydneydesserts #circuitbreakersg",Singapore,57,6
693,❀ 愛 ❀,2398578825649025373,2020-09-15 06:54:59,tweetification,"Photo by ❀ 愛 ❀ on September 14, 2020. May be an image of cosmetics.",": Lovely floral fragrance delicately uplifting.
꧂ 𝕊𝕖𝕡𝕥𝕖𝕞𝕓𝕖𝕣
@innisfreeofficial @innisfreesingapore #dawnhojitea  #daylightrosetea #innisfreehandcream #facebookshopping #igshopping #instagramshop #stayhome #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg #beautytreatment #beautytreatmentathome #beautygram #skincare #skincareroutine #spatreatmentathome #singapore #singapore_insta #ai20lifestyle #ai20in2020 #ihavethisthingwithcolor",,7,0
694,KOPI DATE,2398569114132287097,2020-09-15 06:35:41,kopi.date,Photo by KOPI DATE in Singapore. May be an image of one or more people and text that says 'Advice ofthe Week How to open your heart to others'.,"Being vulnerable, opening your heart, being able to accept/give love - these are all important pillars of healthy platonic and romantic relationships. However, they are also incredibly difficult to achieve: the moment you open your heart to another individual, you are giving them the power to hurt you.

For most of us, this is a terrifying prospect. Whether we want to be in full control of ourselves or troubled by past relationships, giving someone that power makes us feel increasingly uncomfortable, to the point where we might even shy away from a relationship as it gets more serious. So what can we do to diminish this fear? 

It is important to understand that the moment we give up on pursuing a relationship, we give up on all the beautiful memories we could have made with that person. And yes, this would successfully avoid any hurt, but at a very costly expense. We do not intend to undermine emotional pain, but rather refocus our view towards the positive side of the story, that we often don’t get to see when we sever a relationship. 

At the end of the day, we cannot control what another person will do. We can instead decide what we will do with that experience. Here at Kopi Date, we advise you to transform emotional suffering into growth and wisdom, instead of giving it the power to further hinder your social life.",Singapore,18,1
695,Deliver.sg,2398567856545743064,2020-09-15 06:33:33,deliver.sg,,"Burger and Lobster has today launched The Wake'n' Baked' BBQ Burger, which is delivery-exclusive and cannot be found in their dine-in menu! A Nespresso Coffee-rubbed Black Angus beef patty with a coffee-fuelled BBQ sauce and topped with crisp rocket and grilled bacon. All served on a baked pretzel burger bun!

Order it now on Deliver.sg!
https://www.deliver.sg/en/store/Burger--Lobster/341454",,11,1
696,Coach Nisa•LOSE WEIGHT ONLINE,2398565854385430328,2020-09-15 06:29:13,healthyjourney.nisa,"Photo by Coach Nisa•LOSE WEIGHT ONLINE on September 14, 2020. May be an image of text that says 'i want to diet because want to look good in my wedding dress"" want to lose the mummy tummy"" want to start a healthier lifestyle"" ""i want to start caring for my body & skin"" want to gain my stamina"" and the list goes on on.... … when you realise what you want, then you will start to make an effort to change and strive for it Register now! link in bio @healthyjourney.nisa'.","There's so many reason to start dieting. What is yours ? 

🎃 OCTOBER intake OPEN 🎃
🍭REGISTER NOW🍭
#NoMoreLater 

📱Slide in my DM / Whatsapp at 90277422
Link in bio! 

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

#jomkurus #singapore #diet #Sihat #supportlocal #wfh #ndp #halalfoodsg #weddingsg #sgbridal #FitnessSg #hantarankawin #warna942 #ndp2020 #telekungsg #pengantinsg #togetherstrongersg #activesg #workoutfromhome #sgunited #Suria #healthysingapore #workingmum #Diet #onlinediet #circuitbreakersg #mediacorpsuria #nakkurus #healthyjourneynisa",,7,0
697,hourboutiqueSG,2398559954744529088,2020-09-15 06:17:29,hourboutiquesg,"Photo by hourboutiqueSG on September 14, 2020. May be an image of wrist watch.","Seiko Prospex King Turtle 
Sapphire Glass, Ceramic Bezel
Made In Japan, SRPE07J1
__________________________________
SGD749
____________________________________
#hourboutiquesg #seiko #SeikoProspex #seikoturtle #savetheocean #srpe07 #madeinjapan #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,92,0
698,DIET WITH BELLA 💃🏻,2398545298051269734,2020-09-15 05:48:22,dietwithbella_,"Photo by DIET WITH BELLA 💃🏻 in Singapore. May be an image of 2 people, people standing, headscarf and text that says '#TEAMDIET ONLINE COACHING Hasil tidak tipikal bergantung individu'.","TOTAL LOST 20KG 🥰⠀
-⠀
saya pun pernah membesar dulu tapi dengan pemakanan yang betul mudah sangat2 untuk turun kan berat ni⠀
-⠀
TAK YA TUNGGU TUNGGU LAGI DO IT NOW 😍⠀
-⠀
CLICK LINK KAT BIO IG SAYA⠀
-⠀
🌈 @dietwithbella_ +6586939095⠀
.⠀
🌿Program dengan benefit 👇🏻👇🏻⠀
.⠀
🌈meal plan + resipi best best⠀
🌈makan 5 - 6x sehari⠀
🌈workout combo⠀
🌈topik & ilmu amazing⠀
🌈group coaching session ⠀
.⠀
.⠀
.⠀
#dietwithbella #sihatsg #gengnakkurus #circuitbreakersg #islamsg #makansg #tudungsarung #tudunginstant #naelofarsg #fashionvaletsg #tudungsg #muslimahsg #kekalsihatsg #bellathebel #activesg #hpbsg #hadymirza #mediacorp_suria #nikah #sitinordiana #wuhan #shopeesg #meletop #singapore #hpbsg #activesg #singaporediet #fitnesssg #makansg #beritahariansg",Singapore,6,0
699,Rewind Media,2398544586002128859,2020-09-15 05:46:57,rewindpmr,"Photo by Rewind Media on September 14, 2020. May be an image of buildings and skyscraper.",The eerie silence of an empty paddock & pit lane. #singaporegrandprix #formula1  #covid19 #circuitbreakersg,,13,0
700,La Petite Cuisine,2398529522587466504,2020-09-15 05:17:02,lapetite_cuisine.sg,"Photo by La Petite Cuisine on September 14, 2020. May be an image of food and text that says '3173 for reservation 6314 call'.","Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,7,0
701,Singapore Scenery 2020,2398521012453659753,2020-09-15 05:00:07,sgscenery2020,"Photo shared by Singapore Scenery 2020 on September 14, 2020 tagging @cxssandragoh. May be an image of skyscraper, sky and buildings.","Submission by: Cassandra Goh (@cxssandragoh) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,20,0
702,Ivy Yee,2398519443356311913,2020-09-15 04:57:00,ivyyee,"Photo by Ivy Yee on September 14, 2020. May be an image of 1 person and food.","🐥宝宝🉐favourite：紫薯肉松花生酱蛋卷。。
好好味！！
#lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub#itstuesday #circuitbreakersg#紫薯蛋卷 #peanutbutterlover #肉松蛋卷 #day162#homepackedlunch #lunchbento",,9,0
703,Coach Nisa•LOSE WEIGHT ONLINE,2398510522875260193,2020-09-15 04:39:17,healthyjourney.nisa,"Photo by Coach Nisa•LOSE WEIGHT ONLINE on September 14, 2020. May be an image of text that says 'Dont limit yourself Read Caption Register now! #Nomorelater @healthyjourney.nisa'.","Dont let our mind, past, fear, ego limit us from doing something to change ourself or to strive for our goal. 

""Im not use to eating healthy"" 
""Im not use to preparing my win meal"" 
""I dont know how to diet"" 

Then find a way cause if you really want to diet, to lose weight, to have a healthier body and lifestyle then you have to make a change n break those limitations.

Its all about the mindset. Know that you CAN and you WILL change. Then your brain will transmit all the info of your ""CAN"" and ""WILL"" to your whole body system to make u achieve your goals! 

Lets do this guys! 
We have it all, meal plan, dieting knowledge, support. Join me!

🎃 OCTOBER intake OPEN 🎃
🍭REGISTER NOW🍭
#NoMoreLater 

📱Slide in my DM / Whatsapp at 90277422
Link in bio! 

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

#jomkurus #singapore #diet #Sihat #supportlocal #wfh #ndp #halalfoodsg #weddingsg #sgbridal #FitnessSg #hantarankawin #warna942 #ndp2020 #telekungsg #pengantinsg #togetherstrongersg #activesg #workoutfromhome #sgunited #Suria #healthysingapore #workingmum #Diet #onlinediet #circuitbreakersg #mediacorpsuria #nakkurus #healthyjourneynisa",,2,0
704,Iskandar Hasif,2398501911743905352,2020-09-15 04:38:47,darkains,,"Always felt this song would work well as an acoustic one, and decided to give a little more edge too. Rough times, rough voice. Needa a little more love, a love like the love songs on repeat.

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #music #sgmusic #circuitbreakersg #circuitbreaker #keepingsane #newnormal #igtv #selenagomez #loveyoulikealovesong",,18,6
705,Pam & Ping | Singapore Foodie,2398494999974199533,2020-09-15 04:08:26,pampingparty,"Photo by Pam & Ping | Singapore Foodie on September 14, 2020. May be an image of hot pot.","A perfect rainy day (and maybe every day) meal for the recent weather we’ve been having in SG! Nan Hwa Chong Restaurant is a popular fish steamboat hangout for the locals. Located at the corner of Jalan Sultan and North Bridge road, they offer airconditioned and non-airconditioned seating - expect a queue during peak hours on most days. 
Popular for a good reason, this restaurant is famous for its fish steamboat. With a selection of fish, we settled for the snapper. Depending on the size you order, there is a generous portion of fish, along with tang-oh, seaweed, yam, and the most important dried-salted fish among other steamboat essentials. The result is a super flavorful soup heated by traditional charcoal. 
The sides we ordered this round included stir-fried baby kai lan which had the ever sought-after “wok hei” taste. Also cooked well, were stuffed you tiaos as a crispy snack paired with mayo, and a slightly disappointing home-made tofu that though cooked well, tasted a bit like fried fishcake. A must order while you’re here though, is the crispy har cheong gai. The shrimp-paste flavor packs a good punch while the crunch and tenderness of the wings make a satisfying combination in your mouth. 
Though the service here can be a bit rough around the edges a la typical Chinese-shouty style, the staff here are efficient with orders, your needs for chili, and topping up the refillable soup! The ambience is pretty much a no-frills coffee shop. 
This is one of our go-to fish steamboat restaurants when we’re in the area, so we would recommend coming for their good quality food and reasonable prices. Refillable soup was such a perk for a rainy day! Do remember to add additional yam into your soup!

Our Rating: 3.5/5

#singaporefoodie #sgfoodtrend #circuitbreakersg #stayhomeforsg #fooddeliverysg #eatmoresg  #sgfoodaquiver #foodbeast #buzzfeast #feedfeed #foodgasm #f52grams #huffposttaste #forkfeed #foodstagram #foodspotting #foodporn #eeeeeats  #stfoodtrending  #burpplesg #hungrygowhere #igsgfood #sglocal #pampingparty #nanhuachang #fishsoup #tzechar #tzecharsg #fishsteamboat",Nan Hwa Chong Fish Head Steamboat Corner 南华昌 亚秋 鱼头炉,170,20
706,Susucre,2398494885437857274,2020-09-15 04:08:13,susucre_cakes,"Photo by Susucre on September 14, 2020. May be an image of 2 people and cake.",Cakes for princesses...by www.susucre.net,"Central Region, Singapore",12,1
707,Jacynth,2398469560044067753,2020-09-15 03:17:53,jazbakes,"Photo by Jacynth on September 14, 2020. May be an image of food.","teriyaki salmon
.
.
.
.
.
.
#lunch #food #foodie #foodphotography #circuitbreakersg #circuitbreakercookingchallenge #quarantine #quarantinecooking #hungry #yum #healthy #healthyeating #dietfood",,24,0
708,Sarah Froggatt,2398455530189333312,2020-09-15 02:50:01,frogs_photos,"Photo by Sarah Froggatt on September 14, 2020.","""Vanilla, quick! There's a giant psychedelic gecko trying to climb the bum-warmer in the basement! That should be fun for a #lockdown game!""

""Titus, what are you going on about? That gecko isn't real, it's stuffed.""

""Stuffed means more to chew on, Vanilla.""

""Titus, it's not real. Just like the Orangutan that freaks me out.""

""So, Mum collects facsimiles of wildlife? Why would she do that? She's got us, we can always bring the odd one in for her.""

#endofcircuitbreakersg #circuitbreakersg #stayathome #stuckathome #thingstodowiththecat #entertainingthekids #cats #Titusthecheekycat #singapore",,4,0
709,LEEKAJA Beauty Salon,2398445687837518191,2020-09-15 02:30:28,leekaja.sg,"Photo by LEEKAJA Beauty Salon in Leekaja Beauty Salon 이가자 뷰티 살롱. May be an image of one or more people, hair, outerwear and text that says 'BEFORE AFTER 이가자 BEAUTY 이가자KJ SALON LEEKAJA f @leekaja.sg Facebook Instagram #leekajasg'.","Fall in love with Korea's #1 Keratin Treatment, Cinderella.😍 ⁣
Get treated like a princess and visit Leekaja Beauty Salon for some hair pampering.⁣
⁣
BOOK NOW by tapping the link on our bio and get a FREE hand cream. ⁣⁣⁣⁣
For inquiries, WhatsApp +65 8133 0818⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣
Where to find us?⁣⁣⁣⁣⁣⁣⁣⁣⁣
📍 333A Orchard Rd. #03-13 Mandarin Gallery, 238897⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
Salon is open for ALL Hair and Nail Services, from 10am - 8pm, by appointment. ⁣⁣⁣⁣⁣ ⁣⁣⁣⁣
Refer your friends and get 15% OFF on services.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
⁣⁣⁣⁣⁣⁣⁣⁣Why choose Leekaja Beauty Salon? ⁣
⁣
❤️We provide hair, nail, and scalp care services⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣.⁣
❤️Multi-awarded Beauty Salon since 2017⁣
❤️ Exemplary Service-over 3,000 satisfactory reviews on Beauty Undercover, Facebook and Google⁣
❤️ Uses only the best hairstyling tools and products like DYSON, L'Oreal and Shiseido⁣
❤️ Loved and recommended by 100 media companies and over 3000 Influencers⁣
⁣
Leekaja Beauty Salon is strictly observing proper sanitation. social distancing and all staffs are wearing safety gears like masks for our customers safety.⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
See you!⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣⁣⁣
#leekaja #leekajasingapore #singapore #orchard #mandaringallery #sg #singapore #orchardroad #beautysalon #koreansalon #bestsaloninsg #hairtreatmentsg #nailsg #singaporesalon #circuitbreaker #circuitbreakersg #nailart #tuesday #salonsg #cinderellatreatment #cinderellatreatmentsg",Leekaja Beauty Salon 이가자 뷰티 살롱,16,0
710,,2398442027820534238,2020-09-15 02:23:21,breadmony,,I freaking love JOHAN PARIS BUT I ONLY HAVE ONE STOMACH TO TRY THAT MANY THINGS IN A FEW DAYS BEFORE IT BECOMES UNFRESH. URGGGG couldn’t get all these sweet potato stuff because I alr bought too many bread there!!!! NEED. TO. RETURN. SOON!!!!!,Johan Paris,83,11
711,❀ 愛 ❀,2398436961621063360,2020-09-15 02:13:07,tweetification,"Photo by ❀ 愛 ❀ on September 14, 2020. May be an image of pastry.",": Finally found a spot for eclairs cravings!
꧂ 𝕊𝕖𝕡𝕥𝕖𝕞𝕓𝕖𝕣
@leclairpatisserie #leclairpatisserie #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg  #sgeats #sgfood #sgfoodlover #stfoodtrending #foodiesg #sgfoodtrend #singaporeeats #sgfoodies #sgigfoodies #sgcafe #instafood #singapore_insta #foodies #instafood #foodstagram #igfood #foodporn #foodoftheday #ai20lifestyle #ai20foodporn #ai20in2020  #ihavethisthingwithcolor #photooftheday #pictureoftheday",,22,13
712,Cheah PH,2398404394101350500,2020-09-15 01:08:25,c88_discovery,"Photo by Cheah PH on September 14, 2020. May be an image of buildings, cloud, tree and road.","#circuitbreakersg
#singaporetoday
#singapore
#phase2reopening 
#sgheartlands
#unprecedented
#VisitSingapore 
#thisissingapore 
#uniquelysingapore
#singaporeinsiders
#passionmadepossible
#todayweexploresg
#landscapephotograph
#sglandscape
#sustainbility
#midseptember
#thrive
#newnormal
#comfortwithuncomfortable",,4,0
713,The Mlk Co,2398134526063533592,2020-09-14 16:12:14,themlkco,Photo by The Mlk Co in Singapore. May be an image of one or more people and text that says 'eating well is a form of self respect mlk'.,It’s all about treating yourself right and loving yourself.,Singapore,23,1
714,❀ 愛 ❀,2398104830231443719,2020-09-14 15:13:14,tweetification,"Photo by ❀ 愛 ❀ on September 14, 2020. May be an image of food.",": I love a good lamination in my puff pastries!
꧂ 𝕊𝕖𝕡𝕥𝕖𝕞𝕓𝕖𝕣
@parisbaguette_sg #parisbagutte #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg  #sgeats #sgfood #sgfoodlover #stfoodtrending #foodiesg #sgfoodtrend #singaporeeats #sgfoodies #sgigfoodies #sgbakery #instafood #singapore_insta #foodies #instafood #foodstagram #igfood #foodporn #foodoftheday #ai20lifestyle #ai20foodporn #ai20in2020  #ihavethisthingwithcolor #photooftheday #pictureoftheday",,20,0
715,amaterasu11,2398100426968074597,2020-09-14 15:04:29,amaterasu11,Photo by amaterasu11 in Singapore. May be an image of cake and text that says 'WAT H STRONG SG UNITE UNI HOME STAY HEALTHY SG CIRCUIT BREAKER R FIGHTING HTING 是存'.,Keep calm and play with alphabets ~,Singapore,26,1
716,,2398088825480273642,2020-09-14 14:41:26,thegatedreverb,"Photo shared by @thegatedreverb on September 14, 2020 tagging @foodandwine, @bbcgoodfood, @buzzfeedfood, @8days_eat, @thefeedfeed, @straitstimesfood, and @brotzeit.sg. May be an image of food.","So good to meet these colleagues again for the first time since the start of #circuitbreakersg! 

Rather cathartic to discuss pressing issues and shared worries, the stresses of our office lives that can really only be understood by coworkers - the incompetence of some, the unsavouriness of others, the uncertainty as HR prepares for a third round of retrenchment, memories of our fellow-sufferer who committed suicide after a US concall last year, blaming the “toxic work culture” in his suicide note.

☠️ ☠️ ☠️ 

As 🐈 and I ended our studies on the #wisdomliterature of #Hosea, we were reminded that #sin isn’t merely a legal offence to God. Fundamentally, it is a relational offence against God.

Yeah, it’s somewhat about not obeying certain laws. But the underlying issue in such disobedience  is our refusal to trust that certain God who made those laws, a stubborn rejection of what He says of the reality He created.

Such temptation to sin isn’t just in times of feasting and drinking and dancing, but also in times of darkness and distress.

In our despair, we must not sin - neither by relying on ourselves, nor placing our hopes in other humans (however seemingly powerful) or political intrigue/alliances, nor in #idols of our own creation. 

Instead, we must turn to the only person in the entire universe who *can* do anything about the fallen state of the world (of which our distress is a small subset) and who is more than willing to do it - #ourFather (#Luke11) who created the universe and sustains it.

And so we #repent of such sin by instead giving #glorytoGod through our utter and complete dependence on Him.*

*for the avoidance of doubt, this doesn’t mean the fallacious attitude of #letgoandletgod, since God works in both normal cause-and-effect (eg, science) and abnormal miracles.
.
.
.
.
.
.
.
.
.
.
.
#workmates #colleaguelove #porkknuckle #germanfood #eatoutsg #sgfoodies #brotzeitsg #beerstagram #whyworry #whyworrywhenyoucanpray #trustingod #charlieskrine #sthelensbishopsgate sermon on Luke 11 - listened to while doing groceries because the internet is amazeballs",Brotzeit Raffles City,40,4
717,Orangey Hu,2398079503950661382,2020-09-14 14:22:55,orangejimbo,"Photo by Orangey Hu on September 14, 2020. May be an image of dessert.",When you have like 2 bags of pretzels 🥨 sitting in your pantry 🤦🏻‍♀️ The “Double-kill” fudgy brownies - Cookie dough brownies + Salted caramel pretzel brownies🍫School snacks settled 🙌🏻 #whatimade #whatibaked #homemade #homebaked #brownies #pretzel #thekwokshomecafe #homebaker #sgbakes #sghomebaker #fudgybrownies #thekwokshomecafe  #cookiedough #1pan2flavours #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #烘培 #布朗尼 #雙拼 #煮婦人生 #焦糖海鹽椒鹽脆餅布朗尼 #曲奇布朗尼 #防疫 #隔離生活,,25,1
