user_id: 109555293685,username: gov.sg,,,,,,,,,,,
post_id,text,date,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 533 cases of COVID-19 infection in Singapore.

Of the 533 cases, 3 are Singaporeans/PRs.

Ministry of Health, Singapore
27 May 2020 at 15:07 Â·

As of 27 May 2020, 12pm, we have preliminarily confirmed an additional 533 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Three cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",27/5/2020 15:17,,,,,195,10,24,https://facebook.com/gov.sg/posts/10158448159743686,[],10158448159743600
,"As of 27 May 2020, 12pm, we have preliminarily confirmed an additional 533 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Three cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",27/5/2020 15:07,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158152166100631&id=154909330630,[],
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 383 cases of COVID-19 infection in Singapore.

Of the 383 cases, 1 is a Singaporean/PR.

Ministry of Health, Singapore
26 May 2020 at 15:17 Â·

As of 26 May 2020, 12pm, we have preliminarily confirmed an additional 383 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. There is one Singaporean/ Permanent Resident case. The lower number of cases today is partly due to fewer tests being conducted.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",26/5/2020 15:23,,,,,209,3,29,https://facebook.com/gov.sg/posts/10158445088008686,[],10158445088008600
,"As of 26 May 2020, 12pm, we have preliminarily confirmed an additional 383 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. There is one Singaporean/ Permanent Resident case. The lower number of cases today is partly due to fewer tests being conducted.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",26/5/2020 15:17,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158148985735631&id=154909330630,[],
1.01584E+16,"Catch special appearances by Kollywood artistes Vivek and Shakthisree Gopalan in episode 2 of the 5-part Tamil Variety Capsule Series ('Chumma Kizhi!'), made especially for Singaporeâ€™s Tamil Migrant Workers!

Visit www.friendsofmw.sg for fresh episodes every Monday!",26/5/2020 13:36,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/10000000_544712222883839_691532130278178816_n.mp4?_nc_cat=104&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=DRRwSJUEDR0AX-nC7zx&_nc_ht=video.fsin5-1.fna&oh=ff8a2fbe818c737cdbb54b9906dca8e4&oe=6026CCC1,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/100745075_689470205143914_5242169663948849152_n.jpg?_nc_cat=107&ccb=3&_nc_sid=ccf8b3&_nc_ohc=_G8CcN1tSF4AX-Ep_sJ&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=fba5b799bbc240394a4e7d4c36723146&oe=604BE3C9,6.89E+14,106,1,0,https://facebook.com/gov.sg/videos/689466665144268,[],10158444945133600
1.01584E+16,"é˜»æ–­æŽªæ–½ç»“æŸä¹‹åŽå°±èƒ½éšå¿ƒæ‰€æ¬²å‡ºé—¨ï¼Ÿä¸è¡Œï¼Œç›®å‰æƒ…å†µä»ä¸å…è®¸ï¼

éšç€æˆ‘å›½åœ¨6æœˆ2æ—¥è¿ˆå…¥ç¬¬ä¸€é˜¶æ®µï¼šå®‰å…¨é‡å¼€ï¼Œæˆ‘ä»¬è¯¥å¦‚ä½•é€‚åº”æ–°å¸¸æ€å‘¢ï¼Ÿå½“ç„¶æ˜¯è¦ç»§ç»­ä¿æŒä¸ªäººå«ç”ŸåŠå®‰å…¨è·ç¦»ï¼Œå¹¶ä½¿ç”¨â€œåˆåŠ›è¿½è¸ªâ€åº”ç”¨ç¨‹åºï¼è®©æ­Œå°è‰ºäººä½©èŠ¬ã€æ‰¿æ³½å’Œé˜³å…‰å¯ä¹å‘å¤§å®¶è®²è§£å¦‚ä½•ä¸‹è½½å¹¶ä½¿ç”¨â€œåˆç†è¿½è¸ªâ€åº”ç”¨ç¨‹åºï¼è®°å¾—é”å®šæˆ‘ä»¬æ˜ŸæœŸä¸€æ™šä¸Š7ç‚¹åŠï¼Œé€è¿‡é¢ç°¿å’ŒYouTubeå¹³å°çº¿ä¸Šç›´æ’­çš„æ­Œå°ç›´æ’­ç§€ï¼èŠ‚ç›®é‡Œä¼šå‘å¤§å®¶ä¼ é€’æ›´å¤šå¨±ä¹åŠé˜»æ–­æŽªæ–½çš„ç›¸å…³èµ„è®¯ï¼è¿˜æƒ³çœ‹æ›´å¤šè§†é¢‘å—ï¼Ÿè¯·ç‚¹å‡»æ­¤è¡”æŽ¥ï¼šgo.gov.sg/e-getai

Time to go out and party after Circuit Breaker ends? No, itâ€™s still not safe yet!

How do we resume some of our activities come 2 June and move into Phase 1 of Safe Re-opening then? By continuing to practice personal hygiene, safe distancing measures and using TraceTogether, of course! Let Getai artistes Pei Fen, Cheng Ze and Cola share with us the functions of TraceTogether and how to download the app! Tune in to the e-Getai show at 7.30pm on Monday for more information on COVID-19! E-Getai is available on the following channels:

On Facebook
JackNeoCK
ä¸½æ˜Ÿç½‘ç»œç›´æ’­å° LEX-S Watch Live Channel
J Team Productions
Liang Xi Mei Liang Po Po æ¢ç»†å¦¹ æ¢å©†å©†
Wang Lei çŽ‹é›·

e-Getaiæ­Œå°ç›´æ’­ç§€ is a collaboration between JTeam, ä¸½æ˜Ÿç½‘ç»œç›´æ’­å° and Gov.sg

#eGetai #circuitbreaker

For more entertaining videos from â€œe-Getai æ­Œå°ç›´æ’­ç§€â€, please click here: go.gov.sg/e-getai",26/5/2020 12:36,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/10000000_697035280842392_4040143373045071872_n.mp4?_nc_cat=111&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=cnQQcqno0HQAX87nYkS&_nc_ht=video.fsin5-1.fna&oh=a5f45b9055782e1ee4504397ed9b0f84&oe=6026CE35,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/100104908_726413541428522_5795022827862097920_n.jpg?_nc_cat=104&ccb=3&_nc_sid=ccf8b3&_nc_ohc=wZJym3VUfHEAX-QD_Zu&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=59f4907a7123c438660a0098b15c73d7&oe=604C2546,7.26E+14,104,12,0,https://facebook.com/gov.sg/videos/726410094762200,[],10158444871293600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 344 cases of COVID-19 infection in Singapore.

Of the 344 cases, 4 are Singaporeans/PRs.

Ministry of Health, Singapore
25 May 2020 at 15:29 Â·

As of 25 May 2020, 12pm, we have preliminarily confirmed an additional 344 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Four cases are Singaporeans/ Permanent Residents. The lower number of cases today is partly due to fewer tests being conducted.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",25/5/2020 15:31,,,,,232,17,27,https://facebook.com/gov.sg/posts/10158442064198686,[],10158442064198600
,"As of 25 May 2020, 12pm, we have preliminarily confirmed an additional 344 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Four cases are Singaporeans/ Permanent Residents. The lower number of cases today is partly due to fewer tests being conducted.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",25/5/2020 15:29,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158145711835631&id=154909330630,[],
1.01584E+16,"Overcoming COVID-19 requires a collective effort from all of us, even seemingly small acts can play a part. ðŸ˜Š

#SGUnited #SingaporeTogether #stayhomeforSG

Josef Lee is feeling positive.
16 February 2020 at 22:27 Â·

""Not all of us can do great things. But we can do small things with great love."" ~ Mother Theresa

#TotalDefenceSG #CouragetoCareSG
#coronavirus #covid19 #PrayForWuhan",25/5/2020 13:03,,,,,299,5,43,https://facebook.com/gov.sg/posts/10158432359323686,[],10158432359323600
1.01584E+16,"[COVID-19: 24 May, 12pm update]

New cases: 548
- Imported: 0
- Cases in community: 4 (3 Singaporeans/PRs, 1 Work Permit holder)
- Cases residing in dormitories: 544

Of new cases, 99% are linked to known clusters, the rest are pending contact tracing

Active cases: 16,717
- in hospitals: 690 (8 in ICU)
- in community facilities: 16,027

Fatalities: 23
Total discharged: 14,876
- discharged today: 994

Total cases: 31,616

MOH.GOV.SG
MOH | News Highlights",24/5/2020 22:53,,,,,240,7,27,https://facebook.com/gov.sg/posts/10158439723678686,[],10158439723678600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 548 cases of COVID-19 infection in Singapore.

Of the 548 cases, 3 are Singaporeans/PRs.

Ministry of Health, Singapore
24 May 2020 at 15:25 Â·

As of 24 May 2020, 12pm, we have preliminarily confirmed an additional 548 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Three cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",24/5/2020 15:26,,,,,164,6,22,https://facebook.com/gov.sg/posts/10158438840033686,[],10158438840033600
,"As of 24 May 2020, 12pm, we have preliminarily confirmed an additional 548 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Three cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",24/5/2020 15:25,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158142469140631&id=154909330630,[],
1.01584E+16,"[COVID-19: 23 May, 12pm update]

New cases: 642
- Imported: 0
- Cases in community: 11 (6 Singaporeans/PRs, 3 Work Pass holders, 2 Work Permit holders)
- Cases residing in dormitories: 631

Of new cases, 99% are linked to known clusters, the rest are pending contact tracing

Active cases: 17,163
- in hospitals: 711 (8 in ICU)
- in community facilities: 16,452

Fatalities: 23
Total discharged: 13,882
- discharged today: 927

Total cases: 31,068

MOH.GOV.SG
MOH | News Highlights",23/5/2020 22:40,,,,,230,7,36,https://facebook.com/gov.sg/posts/10158436395998686,[],10158436395998600
1.01584E+16,"A simple gesture can warm hearts and make someoneâ€™s day.

Letâ€™s spread some cheer during these challenging times! ðŸŒ»

#SGUnited #SingaporeTogether #stayhomeforSG

Josef Lee is feeling hopeful.
19 February 2020 at 23:39 Â·

""Love begins by taking care of the closest ones."" ~ Mother Theresa

#TotalDefenceSG #CouragetoCareSG
#coronavirus #covid19 #PrayForWuhan",23/5/2020 17:03,,,,,97,2,7,https://facebook.com/gov.sg/posts/10158432008793686,[],10158432008793600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 642 cases of COVID-19 infection in Singapore.



Of the 642 cases, 6 are Singaporeans/PRs.

MOH.GOV.SG
MOH | News Highlights",23/5/2020 15:18,,,,,225,7,25,https://facebook.com/gov.sg/posts/10158435454113686,[],10158435454113600
1.01584E+16,"As we return to workplaces and other activities with the gradual re-opening after circuit breaker, letâ€™s play our part to keep Singapore COVID-safe! ðŸ‘Œ

Here are a few tips on how you can do that.

Click on the link in our bio for more.",23/5/2020 11:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/98303127_10158434902888686_2112382031341027328_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=72tJkLBPO-wAX9lx0w1&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=7243b8afb0dedf5057f8c090a468d2f1&oe=604DBF4D,,,,383,21,0,https://facebook.com/gov.sg/posts/10158434903718686,['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/98303127_10158434902888686_2112382031341027328_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=72tJkLBPO-wAX9lx0w1&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=7243b8afb0dedf5057f8c090a468d2f1&oe=604DBF4D'],10158434903718600
1.01584E+16,"Go behind the scenes of the work our Forward Assurance and Support Teams (FAST) officers are doing to support the dormitory operations.

Singapore Police Force
22 May 2020 at 11:22 Â·

[Behind the scenes with the SPF and HT FAST]

The Singapore Police Force (SPF) and Home Team (HT) officers from the Forward Assurance and Support Teams (FAST) have been working closely with the operators of 21 purpose-built dormitories, including the two largest dormitories, over the last 6 weeks to provide care and assurance for close to 150,000 migrant workers.

Let us take you behind the scenes with this video, of the work that FAST personnel do.",22/5/2020 23:00,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/10000000_715462379189771_2113198315645435904_n.mp4?_nc_cat=106&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=7_znurr82zcAX9Ee7yG&_nc_ht=video.fsin5-1.fna&oh=1aa9725c24dcad7b7bedb49ea84eda8d&oe=6026D9DB,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/99161976_630634797662675_7971913580066897920_n.jpg?_nc_cat=104&ccb=3&_nc_sid=ccf8b3&_nc_ohc=VO_C5V_q8vkAX9OkBGK&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=e9b69863b621679928213e45f7ca4a09&oe=604DDB2A,6.31E+14,226,5,33,https://facebook.com/gov.sg/posts/10158432355478686,[],10158432355478600
1.01584E+16,"[COVID-19: 22 May, 12pm update]

New cases: 614

- Imported: 0

- Cases in community: 4 (4 Singaporeans/PRs)

- Cases residing in dormitories: 610

Of new cases, 99% are linked to known clusters, the rest are pending contact tracing

Active cases: 17,448

- in hospitals: 798 (8 in ICU)

- In community facilities: 16,650

Fatalities: 23

Total discharged: 12,955

- Discharged today: 838

Total cases: 30,426

MOH.GOV.SG
MOH | News Highlights",22/5/2020 22:56,,,,,134,1,31,https://facebook.com/gov.sg/posts/10158433109243686,[],10158433109243600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 614 cases of COVID-19 infection in Singapore.

Of the 614 cases, 4 are Singaporeans/PRs.

Ministry of Health, Singapore
22 May 2020 at 15:46 Â·

As of 22 May 2020, 12pm, we have preliminarily confirmed an additional 614 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Four cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",22/5/2020 16:13,,,,,135,6,21,https://facebook.com/gov.sg/posts/10158432306528686,[],10158432306528600
,"As of 22 May 2020, 12pm, we have preliminarily confirmed an additional 614 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Four cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",22/5/2020 15:46,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158135905010631&id=154909330630,[],
1.01584E+16,"[COVID-19: 21 May, 12pm update]

New cases: 448
- Imported: 0
- Cases in community: 14 (13 Singaporeans/PRs, 1 Work Permit holder)
- Cases residing in dormitories: 434

Of new cases, 99% are linked to known clusters, the rest are pending contact tracing

Active cases: 17,672
- in hospitals: 901 (10 in ICU)
- In community facilities: 16,771

Fatalities: 23
Total discharged: 12,117
- Discharged today: 910

Total cases: 29,812

A 73 year-old male Singapore Citizen has passed away from complications due to COVID-19 infection on 21 May 2020. He was confirmed to have COVID-19 infection on 17 Apr. The National Centre for Infectious Diseases has reached out to his family and is extending assistance to them.

MOH.GOV.SG
MOH | News Highlights",21/5/2020 22:29,,,,,281,10,37,https://facebook.com/gov.sg/posts/10158429799923686,[],10158429799923600
1.01584E+16,"More things you can do with your loved ones from the comfort of your own home!

Comment here with some of your own cool stay-home ideas ðŸ˜ï¸ðŸ’• #SGUnited #StayhomeforSG",21/5/2020 17:13,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/97347714_886686225075656_1153481229039828992_n.mp4?_nc_cat=110&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=JsNgcQWXmLEAX8hnNtj&_nc_ht=video.fsin5-1.fna&oh=8c1e230fe807538d1ba724d138893a97&oe=6026CF0E,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/99162006_897729080702195_5782030667755814912_n.jpg?_nc_cat=107&ccb=3&_nc_sid=ccf8b3&_nc_ohc=GY50HKuflWEAX8KdUW0&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=caf5edb2a9f0567e466129a2b92ca341&oe=604BF419,8.98E+14,69,0,0,https://facebook.com/gov.sg/videos/897728390702264,[],10158429108298600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 448 cases of COVID-19 infection in Singapore.

Of the 448 cases, 13 are Singaporeans/PRs.

- 7 cases were picked up from active screening of nursing home residents and pre-school staff

- 4 are part of a family cluster linked to a dormitory

- Epidemiological investigations are ongoing for the other 2 cases

MOH.GOV.SG
MOH | News Highlights",21/5/2020 15:29,,,,,306,43,52,https://facebook.com/gov.sg/posts/10158428965418686,[],10158428965418600
1.01584E+16,"[COVID-19: 20 May, 12pm update]

New cases: 570

- Imported: 0

- Cases in community: 8 (2 Singaporeans/PRs, 1 Work Pass holder, 5 Work Permit holders)

- Work Permit holders (residing in dormitories): 562

Of new cases, 99% are linked to known clusters, the rest are pending contact tracing

Active cases: 18,135

- in hospitals: 954 (11 in ICU)

- In community facilities: 17,181

Fatalities: 22

Total discharged: 11,207

- Discharged today: 842

Total cases: 29,364

MOH.GOV.SG
MOH | News Highlights",20/5/2020 23:39,,,,,254,8,30,https://facebook.com/gov.sg/posts/10158426620868686,[],10158426620868600
1.01584E+16,"As of 12pm, MOH has preliminarily confirmed an additional 570 cases of COVID-19 infection in Singapore.
Of the 570 cases, 2 are Singaporeans/PRs.

Ministry of Health, Singapore
20 May 2020 at 15:43 Â·

As of 20 May 2020, 12pm, we have preliminarily confirmed an additional 570 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Two cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",20/5/2020 16:08,,,,,145,9,16,https://facebook.com/gov.sg/posts/10158425660043686,[],10158425660043600
,"As of 20 May 2020, 12pm, we have preliminarily confirmed an additional 570 cases of COVID-19 infection in Singapore, the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Two cases are Singaporeans/ Permanent Residents.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.",20/5/2020 15:43,,,,,0,0,0,https://facebook.com/story.php?story_fbid=10158129033735631&id=154909330630,[],
1.01584E+16,"Celebrate Hari Raya by posting well wishes on the SGUnited Celebrates events page! â˜ªï¸

SUN, 24 MAY 2020
Hari Raya Celebrations!",20/5/2020 15:05,,,,,72,1,0,https://facebook.com/gov.sg/posts/10158425548588686,[],10158425548588600
1.01584E+16,"Measures will be taken to ensure the safety of commuters taking public transport, even as demand increases following the Circuit Breaker period, said Minister for National Development Lawrence Wong at a Multi-Ministry Taskforce Press Conference on 19 May 2020.

These include requiring commuters to avoid speaking to each other or on their phones, and to keep their masks on at all times, so as to avoid spreading droplets in an enclosed space. Public transport operators will also step up their cleaning of surfaces within these spaces, to ensure that the public transport system remains a safe mode of travel.

Video: Mediacorp",20/5/2020 0:20,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/98425416_726960031177716_4645722350052966400_n.mp4?_nc_cat=103&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=us0KUvwdiiUAX8PFJIA&_nc_ht=video.fsin5-1.fna&oh=200f6f1a1d76ff754993b13d57ffe187&oe=6026D7E0,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/98303135_250394596033759_8689615929627115520_n.jpg?_nc_cat=100&ccb=3&_nc_sid=ccf8b3&_nc_ohc=lp9uT9CUNAEAX9fZNJD&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=29311b3b8bf69a8384bf9292fb348516&oe=604CFA8A,2.50E+14,262,20,0,https://facebook.com/gov.sg/videos/250393859367166,[],10158423362258600
1.01584E+16,"Speaking at the Multi-Ministry Taskforce Press Conference on 19 May 2020, Minister for National Development highlighted that some businesses in Phase One will not be able to reopen due to their risk assessment.

He assured them that the government will continue to support these businesses that are unable to open, and their workers. He called for everyone to be patient and disciplined throughout this prolonged period of Phase One, to move in a controlled fashion so as to keep community transmission in a low and stable manner.

He encouraged citizens to do their part as Singapore prepares for this new phase of reopening, to stay disciplined and uphold personal and social responsibility so that activities can be resumed safely.

He was speaking at the Multi-Ministry taskforce press conference on 19 May 2020.

Video: Mediacorp",20/5/2020 0:10,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/98203520_251298719441395_328413222589693952_n.mp4?_nc_cat=101&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=gKI5--GbQsMAX-HmfRA&_nc_ht=video.fsin5-1.fna&oh=b8ed6cd0b4e4b8f5302f82c8a65f412d&oe=6026CD28,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/97998471_379673692948819_1989033641501523968_n.jpg?_nc_cat=102&ccb=3&_nc_sid=ccf8b3&_nc_ohc=9Z8mAQJMJUAAX8A7q0m&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=5fc1bd0807a8f1c1a1efd91f482045be&oe=604E126D,3.80E+14,231,19,0,https://facebook.com/gov.sg/videos/379672796282242,[],10158423358938600
1.01584E+16,,20/5/2020 0:01,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/98150207_264120448301240_4737056929841414144_n.mp4?_nc_cat=108&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=h2C5joZP6mcAX8Rkfam&_nc_ht=video.fsin5-1.fna&oh=a6cde0c5c9f367e4351fb27207b0011d&oe=6026D1C8,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/98197697_185761325956621_338090002950914048_n.jpg?_nc_cat=105&ccb=3&_nc_sid=ccf8b3&_nc_ohc=VUMUsn7Qm44AX9prtvr&_nc_oc=AQlDygZ4onxlSblggXXcR9AbLf6DaBCLDlHHDOYu1BlwsHNYjjUK3g8RFaSE6GIioew&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=f86b5f2327e651122f1f2a889063f03c&oe=604E011D,1.86E+14,169,2,0,https://facebook.com/gov.sg/videos/185760592623361,[],10158423352563600
1.01584E+16,"Minister for Education, Ong Ye Kung announced that schools will open from 2 June 2020.

Primary and Secondary schools will implement a WERO scheme, which is a weekly rotation scheme.

Junior colleges will each have their own flexibility to schedule students such that 50% will be back in school any day.

Institute for Higher Learning will do a weekly rotation of students from different courses, one week online and one week on campus.

He was speaking at the Multi-Ministry Taskforce Press Conference on 19 May 2020.

Video: Mediacorp",19/5/2020 23:45,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/98440582_296814294658247_1132153383520567296_n.mp4?_nc_cat=111&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=TVJkl9pKl78AX8aaao4&_nc_ht=video.fsin5-1.fna&oh=234739adf3677a24fdf131700109116c&oe=6026D0C4,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/99297790_1637560679725812_773199679281168384_n.jpg?_nc_cat=105&ccb=3&_nc_sid=ccf8b3&_nc_ohc=9mSGx_ha2rgAX-ohXJ7&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=12440ac0107d3e8aef3715b2cf9447b3&oe=604D73AE,1.64E+15,250,13,0,https://facebook.com/gov.sg/videos/1637558313059382,[],10158423346698600
1.01584E+16,"Minister for Social and Family Development, Desmond Lee, listed â€˜Safe Accessâ€™, â€˜Safe Behaviourâ€™ and â€˜Safe Classroomsâ€™ as the ABC measures for pre-schools to stay COVID-safe once classes resume. Some key precautionary measures mentioned include restricting visitors to pre-schools, strict temperature checks for all staff and children throughout the day and staggering of drop off/pick up timings to allow safe distancing. He emphasised that the importance of pre-school teachers and staff in ensuring these important measures are observed.

He was speaking at the Multi-Ministry Taskforce Press Conference on 19 May 2020.

Video: Mediacorp",19/5/2020 23:29,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/97621177_264484841575430_7721016515645931520_n.mp4?_nc_cat=100&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=PnF7ps49PtAAX8aQtQW&_nc_ht=video.fsin5-1.fna&oh=3be9aedd736790df6d818bed0f29772f&oe=6026D4FD,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/97833861_239973380665623_6629826159372664832_n.jpg?_nc_cat=108&ccb=3&_nc_sid=ccf8b3&_nc_ohc=XajLrgbSjk8AX-_WPPi&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=321b464d671334606f851fb90fe5d9f6&oe=604A803C,2.40E+14,138,6,0,https://facebook.com/gov.sg/videos/239971893999105,[],10158423330908600
1.01584E+16,"Pre-schools and early intervention centres will gradually resume services from 2 June 2020, announced Minister for Social and Family Development, Desmond Lee. He explained that these phases are important to minimise the risk of COVID-19 transmission. He clarified that supplementary programmes that require providers to move and visit different centres remain suspended for now. Student care centres will fully reopen starting 2 June 2020, with all necessary precautions in place within the centre.

He was speaking at the Multi-Ministry Taskforce Press Conference on 19 May 2020.

Video: Mediacorp",19/5/2020 23:04,,https://video.fsin5-1.fna.fbcdn.net/v/t42.9040-2/96398100_536061397072778_429844862469144576_n.mp4?_nc_cat=103&ccb=3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6ImxlZ2FjeV9zZCJ9&_nc_ohc=DK0dFOmTcfUAX-DCm-Z&_nc_ht=video.fsin5-1.fna&oh=5009ef0acc31938551c69b52fba56fd0&oe=6026D9CD,https://scontent.fsin5-1.fna.fbcdn.net/v/t15.5256-10/cp0/e15/q65/s320x320/83932530_3206323279425407_6187256361072459776_n.jpg?_nc_cat=108&ccb=3&_nc_sid=ccf8b3&_nc_ohc=pkN4766WKGsAX9ONh9J&_nc_ht=scontent.fsin5-1.fna&tp=9&oh=39dd7d4e524ec609c2cb894b41e878a5&oe=604C04F3,3.21E+15,137,6,0,https://facebook.com/gov.sg/videos/3206238022767266,[],10158423110163600
