id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.31E+18,27/9/20,14:19:28,Hehehehe Yesterday my mom said nothing about it oop Josh cosplay go brrr #joshdun #chlorine  https://t.co/QZ2FUG58Ef,"['joshdun', 'chlorine']",13,Foreign Worker,13,1,-16.14001344,3,0,1,4.856562767,0,0,0
1.31E+18,27/9/20,0:25:42,my mom is confronting me asking why i hate my dad so much like chile ??? do u suffer from memory loss or sumn,[],23,Foreign Worker,23,1,-12.46730226,4,1,3,4.206580416,0,0,0
1.31E+18,27/9/20,0:10:34,"Korang nampak dia macam kurang didikan agama and u guys bashed him. Tapi did you guys know that he always video call his mom crying and singing pastu save number mak dia as ""Syurga 🖤"" dekat phone? For him, his mom is everything and he's also cute",[],45,Foreign Worker,46,2,-14.40059747,11,4,1,2.204092998,0,0,0
1.31E+18,26/9/20,19:07:15,"For the 1st time.... Went all the way to Temasek Shophouse Collect the pre-order denim &amp; peach masks😷 Dad bought for my mom, I bought for myself @ Temasek Shophouse  https://t.co/WcDVXBIQjx",[],26,Foreign Worker,29,2,-14.62811972,2,0,3,2.824249194,0,0,0
1.31E+18,26/9/20,13:03:36,"my mom says im handsome, thats all i need",[],9,Foreign Worker,9,0,-13.61099865,2,0,1,12.06173931,2,0,0
1.31E+18,26/9/20,11:31:53,@HateIsWeak @AnimalLovingDoc I see.. love you and Doc. John.. you guys take care and be safe ya.. and my sincere and deepest condolences to you and family for the passing of your beloved mom. God bless her beautiful soul..❤️🌹❤️  https://t.co/tkoGmVSPhk,[],37,Foreign Worker,37,2,-11.97863796,5,2,4,2.503715352,0,0,0
1.31E+18,26/9/20,0:44:00,The supportive mother is so cute. 🥰Thank you Mom! 😍😍😍😘 @Karuna16158656  #StandforSky #skywongravee  https://t.co/Ke3Idheaka,"['standforsky', 'skywongravee']",9,Foreign Worker,9,0,-14.39839877,2,0,1,12.54897875,2,0,0
1.31E+18,25/9/20,22:30:38,@IfatMohd Maybe ur mom is right,[],5,Foreign Worker,5,0,-13.78461438,1,0,0,12.06173931,2,0,0
1.31E+18,25/9/20,18:06:28,Thank you Barry  Life has been tough. My late mom had schizophrenia when the kids were teenagers,[],17,Foreign Worker,17,1,-11.25865513,5,1,1,5.735639284,1,0,0
1.31E+18,25/9/20,13:27:26,"On half day today, it is raining very heavily but we managed to meet up with mom for her treatment. Don't be afraid mommy, your girls are here!! ❤️❤️❤️  https://t.co/9Ba780NJOs",[],27,Foreign Worker,28,2,-11.57796301,7,1,2,4.679993695,0,0,0
1.31E+18,25/9/20,11:09:41,@BearBertthe Oh sweet Bert bear. Hope the rub-a-dub-dubs on your legs by your mom and dad will ease the discomfort. That's what I did for my Connor boo when his leg hurt. Either his dad or me took turns to bring him out for his 2 or 3am poo time when he had to go,[],50,Foreign Worker,54,3,-11.54559668,7,4,4,2.268172134,0,0,0
1.31E+18,24/9/20,21:34:08,Dun wurry mom just friend not more than that lah orang putih bilang,[],13,Foreign Worker,13,1,-15.8489857,3,0,0,6.984688986,1,0,0
1.31E+18,24/9/20,18:33:43,I never understood why my mom drink 3 cups of black coffee everyday but I think I understand now,[],18,Foreign Worker,19,1,-11.29029642,4,1,2,8.882708681,1,0,0
1.31E+18,24/9/20,18:23:13,":( feel so upset when mom didn't allow me to study in other countries especially US or Europe. Since racism becomes serious to Asians. Why, that's not my fault, why I have to afford. Sometimes even feel it's my fault to born. fking world, fking human beings )+#×=¥¢($-*/",[],43,Foreign Worker,46,2,-11.53082748,8,2,5,3.559866057,0,0,0
1.31E+18,24/9/20,17:36:04,"Conversations with a Young Mom. Siti was pregnant at 19 and now she’s a young single mother. Here’s her story and a little snippet of the podcast. Stay tuned today 9pm on Spotify.   We asked her: “if you could rewind time, would you?”  Thank you @sitiologyy for your time❤️🙏🏽  https://t.co/HAeMs32lpn",[],48,Foreign Worker,48,2,-11.52336874,6,3,3,2.312999333,0,0,0
1.31E+18,24/9/20,17:15:55,"My mom was frying onion rings and I was curious because we never bought frozen onion rings before, so I asked my mum “ma, sejak bila kita ada onion rings?” AND SHE REPLIED “sejak mi beli la” WITH A BIG SMILEBDJEIFIEORKOWICOEWOVEKWLV I WILL FIGHT YOU WOMAN HAHAHAHAHAHAHAHAHA",[],47,Foreign Worker,47,2,-16.27115937,7,1,5,2.034462638,0,0,0
1.31E+18,24/9/20,14:37:56,Are underrated.  The gifts that kept on giving.  I love my Mom. The greatest in the world.  I’m sure yours too!  @SawyerMerritt @coskier61,[],22,Foreign Worker,21,1,-10.96142467,4,0,2,5.735639284,1,0,0
1.31E+18,24/9/20,12:58:06,"Im craving for all of my mom’s cook. When I said all, I mean ALL!! Including  the simple fried chicken, the one you fry with kunyit and salt. Yeah even that. Makkkkkkkk  https://t.co/gvhTCxTxbE",[],33,Foreign Worker,32,2,-12.26345231,6,1,3,3.707431737,0,0,0
1.31E+18,24/9/20,12:33:42,Oh here's Bom with the girls. When you let your Mom do your hair.  #FullBangsSquad  https://t.co/BSVw4Wk8qS,['fullbangssquad'],13,Foreign Worker,14,1,-13.12382131,2,0,2,5.735639284,1,0,0
1.31E+18,24/9/20,12:27:19,When your Mom tells you to behave in front of her amigas. I wonder where was Bom during this time.😅  #CL #Dara #Minzy #Bom  https://t.co/Lnl97HxcHA,"['cl', 'dara', 'minzy', 'bom']",20,Foreign Worker,20,1,-13.8121311,4,0,2,4.009171166,0,0,0
1.31E+18,23/9/20,22:26:52,my mom literally screamed VOTE RM AS PRESIDENT HAHAHAHHA  So cute i cannot,[],13,Foreign Worker,13,1,-16.17623317,1,0,1,4.206580416,0,0,0
1.31E+18,22/9/20,21:02:17,just got reminded abt when my mom burst my eardrum while cleaning out my ear as a child ❤️,[],18,Foreign Worker,18,1,-12.36941518,3,2,1,5.735639284,1,0,0
1.31E+18,22/9/20,14:33:52,@Lucas_Yoongiii Hmm...i agreed wif ur mom!,[],6,Foreign Worker,6,0,-17.33440687,2,0,1,18.28123692,2,0,0
1.31E+18,22/9/20,10:24:41,"I wonder if I should do this. The only but is, too much time will be spent arguing with my mom at home. 🥺 I really want to be in my own world.  https://t.co/q1QjYGoviI",[],32,Foreign Worker,32,2,-10.04990156,8,2,3,6.984688986,1,1,0
1.31E+18,22/9/20,6:41:43,"@kbwasnothere @Tonycurses Big mom, kaido, jack, blackbeard, oars, the 2 ladies who served under franky. The list goes on and on",[],18,Foreign Worker,19,1,-14.101738,3,1,0,3.707431737,0,0,0
1.31E+18,22/9/20,2:43:21,slept at 10pm so i could help my mom tmrw. then someone wake me up at 1am and left me awake until now. goodjob.  https://t.co/FFVBTgAHHv,[],22,Foreign Worker,24,1,-12.86029963,4,1,3,4.206580416,0,0,0
1.31E+18,21/9/20,23:17:09,"MOM in panic mode... Josephine should go. Alot of SMEs affected by MOM sudden rejection of renewal of passes. SMEs will die due to covid, loss of experience staff and higher costs. Perhaps only MNCs can afford these passes now.   https://t.co/CUNDHLsH4C",[],40,Foreign Worker,40,2,-13.22702331,4,1,0,2.165842682,0,1,0
1.31E+18,21/9/20,21:27:45,Conducted my mom 30th day prayers @ Sri Manmatha Karuneshvarar Temple  https://t.co/YmBmkPWa86,[],9,Foreign Worker,10,0,-17.16571764,1,0,1,4.058146714,0,0,0
1.31E+18,20/9/20,12:18:27,"Woke up this morning and i asked my daughter, “can i be a cat today? I dont feel like being a mom. I just want to nap whenever wherever i want. “ she looked at me and said, “okay but can u cook first.” 😂",[],43,Foreign Worker,43,2,-10.98058327,13,3,4,4.009171166,0,0,1
1.31E+18,20/9/20,1:44:54,Y’all wanna know how bad d*pression has chipped my memory away?  I don’t even remember the colour of my toothbrush I have to constantly ask my mom,[],30,Foreign Worker,28,2,-12.11128086,7,0,3,3.707431737,0,0,0
1.31E+18,19/9/20,20:51:13,my mom saw this and said i looked scary,[],9,Foreign Worker,9,0,-10.89148875,3,1,1,18.28123692,2,0,0
1.31E+18,19/9/20,0:21:18,"i have been my mom’s bff since i was born. im the last born in the family, hence i am a very very clingy child.  pre-Sofea (my niece) days; we travelled together to so many countries! sometimes we travelled just the two of us (to Istanbul, HK, Dubai, India, Japan and many moreee)  https://t.co/hqQ3Qv7tzg",[],53,Foreign Worker,53,3,-12.32742705,7,1,7,1.731347118,0,0,0
1.31E+18,18/9/20,23:59:24,my mom and my niece everyone.... they’re literally BESTFRIENDS. they even sleep together every night 😒 my niece is officially replacing me... 🥺🥺🥺  https://t.co/BVFRVU6sG5,[],22,Foreign Worker,21,1,-13.03300366,3,1,2,5.735639284,1,0,0
1.31E+18,18/9/20,22:40:14,@just_wenkai to be fair she was very sweet to my class of only 8 students haha and she was my primary sch classmate’s mom I just really hated POA I didn’t choose it,[],33,Foreign Worker,32,2,-12.06864519,5,1,2,4.856562767,0,0,0
1.31E+18,18/9/20,19:18:28,This @Monstercat &amp; @Roblox thing is the best ever for a mom who is an ex-DJ.   I keep telling the girls to “turn it up”  https://t.co/If7XtZqbup,[],21,Foreign Worker,23,1,-11.9110905,5,0,0,4.206580416,0,0,0
1.31E+18,18/9/20,17:01:08,"ISO 45001:2018/Bizsafe from OHSAS 18001 b4 Deadline 11th Mar 2021  1.Get directly certified by a recognised CB under SAC  2. Retain your existing certification body,undergo Risk Management Audit under MOM approved Auditor, Submit the ISO 45001 cert+MOM Audit report to WSH Council  https://t.co/SXamBqtCIU",[],37,Foreign Worker,47,2,-16.922568,3,0,1,1.741986989,0,0,0
1.31E+18,18/9/20,14:11:37,@jaeminscookie Im the mom and #EXO only pls,['exo'],6,Foreign Worker,6,0,-14.56135369,1,1,0,8.882708681,1,0,0
1.31E+18,17/9/20,22:40:35,I wanted to go back home so badly and whyyy this shit must happened to me ? 😭😪  I really hope MOM will help me out 😕,[],24,Foreign Worker,24,1,-10.83809544,6,1,1,12.06173931,2,0,1
1.31E+18,17/9/20,20:40:53,*family discussion about madame tussauds because they were showing it on the news*  Mom: eh nelson mandela Me: is he alive or not ah I forgot Grandma: mandela mandaiye pottutaru  Now y'all know where I get my terrible sense of humour from 🤡,[],41,Foreign Worker,42,2,-13.64067757,7,1,3,2.503715352,0,0,0
1.31E+18,17/9/20,16:28:55,"Nooo Why does Seok looks like one of those rich moms in dramas 😂 I’m sorry bubz, you’re good looking and all but that outfit  is a no  https://t.co/2SsaBZSxpi",[],29,Foreign Worker,27,2,-12.85805444,4,2,0,4.355014118,0,0,0
1.31E+18,17/9/20,13:01:49,"I feel so stressed about my sister getting married , how I gonna be alone with mom , how I gonna adapt to not being able to annoy someone when I get home, urgh so many things, and then learn to be the one handling the family myself. Omg 🤯",[],47,Foreign Worker,47,2,-10.85274141,13,3,2,4.856562767,0,0,1
1.31E+18,17/9/20,10:04:30,To all the beautiful Moms @manraaj @AnshSha81774286,[],5,Foreign Worker,5,0,-14.1273204,0,0,0,19.03066659,2,0,0
1.31E+18,17/9/20,0:49:00,bro did my mom secretly threw away his jersey 😒 i cant find it. IF NOT why CANNOT FIND,[],18,Foreign Worker,18,1,-14.05221856,4,0,2,4.009171166,0,0,0
1.31E+18,16/9/20,23:29:47,@smalltittyal BUT GOMENDASAI MOM I THOUGHT I COULD DO SMTG,[],9,Foreign Worker,9,0,-18.27310372,1,0,1,4.856562767,0,0,0
1.31E+18,16/9/20,23:22:36,@smalltittyal OK SORRY MOM I HOPE YOURE NOT MAD 🙏🙏🙏🙏🙏,[],8,Foreign Worker,8,0,-18.08605503,1,0,1,5.735639284,1,0,0
1.31E+18,16/9/20,22:13:06,My dad finally gave way and my mom’s not having it!,[],12,Foreign Worker,11,1,-11.0387572,2,2,1,12.06173931,2,0,0
1.31E+18,16/9/20,21:44:55,"I love kids so much, but when they berak nahh 😂😂i give it to her mom",[],16,Foreign Worker,16,1,-11.76796171,3,2,1,18.28123692,2,0,0
1.31E+18,16/9/20,17:36:14,six hundred to restore mom’s classic mini chanel versus getting a new new.  https://t.co/yCHYlhyPHc,[],14,Foreign Worker,13,1,-13.868185,2,0,0,6.984688986,1,0,0
1.31E+18,16/9/20,13:54:14,I really really hate how my mum can fall into the traps of those Malaysian Facebook live shopping. 🙄 They're so good at promoting. A no-brand electric wok at 110SGD? Wtf. What's worst is when my aunty can influence my mom to get it too. 😡,[],40,Foreign Worker,44,2,-11.85836211,7,1,2,4.206580416,0,0,0
1.31E+18,16/9/20,11:58:23,Bo just said singapore tap water is cleaner than mineral water in other country to his mom they are arguing about water what the fuck chill this isn’t Bedok reservoir,[],31,Foreign Worker,30,2,-12.27397078,4,0,0,3.444444247,0,0,0
1.31E+18,16/9/20,7:03:11,"I find it amusing that Luffy fought THE great war, Crocodile, Gecko Moria, Rob Lucci, Doffy, Katakuri, Big Mom and Kaido. But the only opponent that left damages on the hat was OG Buggy D. Clown.",[],36,Foreign Worker,36,2,-14.36864158,5,1,0,1.6602551,0,0,0
1.31E+18,15/9/20,23:50:59,"Mom’s from N9, Dad’s from Melaka, and I was raised in Johor. We dominatin the top tier yall",[],19,Foreign Worker,18,1,-13.64387568,3,1,1,4.584835613,0,0,0
1.31E+18,15/9/20,21:08:49,@HossanLeong MOM say cannot renew entertainment license,[],6,Foreign Worker,6,0,-15.41257038,1,0,0,8.882708681,1,0,0
1.31E+18,14/9/20,17:10:15,My mom only gives me about .03 seconds to make a decision before she literally starts shouting.,[],16,Foreign Worker,17,1,-11.39964379,4,0,1,12.06173931,2,0,0
1.31E+18,14/9/20,16:32:22,When you walk back to your room after your mom mopped the floor,[],13,Foreign Worker,13,1,-10.92658425,2,0,2,12.06173931,2,0,0
1.31E+18,14/9/20,12:48:07,Mom: ugh....honey...sweetie you haven’t solved your Rubik’s cube   “Mommy I’ve solved it since the day you bought it.” said the colour blind kid.,[],28,Foreign Worker,25,1,-13.19796087,5,0,2,3.202317934,0,0,0
1.31E+18,14/9/20,0:47:04,"My whole SUNday FOR WHAT ?! Raining 🌧  🤞🏻not again tmr, it’s school run again 😖 #mom #weekendvibes  https://t.co/xo6ms5Ke3r","['mom', 'weekendvibes']",14,Foreign Worker,13,1,-15.46203824,0,0,0,6.984688986,1,0,0
1.31E+18,13/9/20,21:35:41,thinking about when my mom dragged nicky’s wig  https://t.co/egZeS9WMfs,[],9,Foreign Worker,8,0,-15.05047911,2,1,1,8.882708681,1,0,0
1.31E+18,13/9/20,20:03:28,me: ur wig looks like my mom’s hair nicky: daughta,[],11,Foreign Worker,10,0,-15.51277977,0,0,1,12.06173931,2,0,0
1.30E+18,13/9/20,8:36:48,Tons of spending in between mom’s hosp checks. Is that how i cope with stress? 🧐,[],16,Foreign Worker,15,1,-12.37214064,2,0,1,4.856562767,0,0,0
1.30E+18,13/9/20,3:19:43,pls dont let my mom see this😩,[],7,Foreign Worker,7,0,-12.84925191,2,0,1,12.06173931,2,0,0
1.30E+18,13/9/20,1:05:49,Its the best feeling ever when your mom approved your partner. #blessed 💙,['blessed'],11,Foreign Worker,11,1,-11.19774024,1,1,1,12.06173931,2,0,0
1.30E+18,12/9/20,21:14:43,lol help my mom was like if that dude comes over and stays in your room........... bruh that was so last season like seriously,[],24,Foreign Worker,24,1,-11.13525041,3,2,2,4.206580416,0,0,0
1.30E+18,12/9/20,20:22:18,miss my mom so much rn for some reason 🥺,[],9,Foreign Worker,9,0,-11.74828758,1,0,1,12.06173931,2,0,0
1.30E+18,12/9/20,15:36:30,"Happy Birthday, Mom! @felicia.chia 🎂😘♥️ . . . #11092020 #11September2020 #11Sept2020 #September #Sept #2020 #September2020 #Sept2020 #happybirthday #mom #mummy #mummybirthday #mombirthday @ Eastbrook at Canberra  https://t.co/b1plqtC18x","['11september2020', '11sept2020', 'september', 'sept', 'september2020', 'sept2020', 'happybirthday', 'mom', 'mummy', 'mummybirthday', 'mombirthday']",6,Foreign Worker,6,0,-18.50545325,0,0,0,4.541513914,0,0,0
1.30E+18,12/9/20,15:24:13,time to psycho mom for that stussy sale,[],8,Foreign Worker,8,0,-12.0453754,1,0,0,12.06173931,2,0,0
1.30E+18,12/9/20,12:21:43,"so im 1.75m but my mom wants me to be 1.8m, WHAT IS 5CM GONNA HELP ME",[],16,Foreign Worker,19,1,-14.9286247,3,1,2,6.984688986,1,0,0
1.30E+18,11/9/20,18:33:00,i miss having dates w my mom,[],7,Foreign Worker,7,0,-13.32193176,2,0,1,12.06173931,2,0,0
1.30E+18,11/9/20,18:03:52,"That’s so nice to hear.. 🥰🥰 I mean, his mom will take good care of him!! 🙏🏻🙏🏻 (keep him away from t**d.. 😌)",[],22,Foreign Worker,21,1,-10.37513408,4,0,1,8.882708681,1,0,0
1.30E+18,11/9/20,12:54:59,@minie__min But I’m the mom 🥺🤣,[],5,Foreign Worker,4,0,-11.56805472,0,0,0,34.6113624,3,0,0
1.30E+18,11/9/20,12:15:21,"When I'm busy at work and my mom suddenly calls me.  Me : Hello enna ma sikkero sollunge, I'm busy at work.  My mom : Thambi inge Kulai leh sariyaane mazhe peiyuthu da. Aama ange mazhe peiyutha?  Me : 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️  #ammaparithabangal",['ammaparithabangal'],34,Foreign Worker,36,2,-16.27113715,3,1,1,1.76724059,0,0,0
1.30E+18,11/9/20,11:46:39,Img going to wear my pyjama pants to ntuc and my mom mouthed off ill look like a specific race going outside in their pyjamas 😖,[],25,Foreign Worker,25,1,-12.79825876,5,1,1,4.856562767,0,0,0
1.30E+18,10/9/20,18:56:34,Just saw someone bring her mom to #BRINGTHESOUL_THEMOVIE .. Aww 🥺🥺🥺,['bringthesoul_themovie'],8,Foreign Worker,8,0,-13.1654366,3,0,0,12.06173931,2,0,0
1.30E+18,10/9/20,17:01:02,How my dad makes me believe he watched my video versus how my mom makes me believe she watched my video. Parents are the best!   #IndianParents #Whatsapp  #DesiParents  #WhenCanIGoHome  #ColdCoffee  #Thursday  https://t.co/474bUp0huA,"['indianparents', 'whatsapp', 'desiparents', 'whencanigohome', 'coldcoffee', 'thursday']",25,Foreign Worker,25,1,-13.41225233,7,0,2,2.904226822,0,0,0
1.30E+18,9/9/20,10:24:48,I am a mom to two beautiful butterflies today. #butterfly #monarchmom #Alhamdulillah #MasyaAllah @ Singapore  https://t.co/dL51CONF8V,"['butterfly', 'monarchmom', 'alhamdulillah', 'masyaallah']",10,Foreign Worker,10,0,-14.74668107,1,0,0,4.856562767,0,0,0
1.30E+18,9/9/20,0:00:27,"The same thing goes to those yang pergi rumah besan orang lain unnecessarily for whatsoever occasions. Is your visit necessary? What’s your relation with their family members?   Don’t get me wrong.I still remember what my sis said to my mom, “Saya takkan pegi rumah besan orang”.",[],49,Foreign Worker,47,2,-14.0883777,7,1,5,1.828099536,0,0,0
1.30E+18,8/9/20,23:34:29,"Rachel’s mom: what do you think of my daughter in the apron? With the big job?  Rachel: Oh mom   Rachel’s mom: If you didn’t pour the coffee, no one would have anything to drink.   Chandler: 😅 believe me, sometimes that happens.",[],43,Foreign Worker,40,2,-11.09924748,7,1,4,3.172887665,0,0,0
1.30E+18,8/9/20,21:46:59,my mom likes the white tee ...  👀👀👀👀,[],6,Foreign Worker,6,0,-11.35139946,1,0,0,18.28123692,2,0,0
1.30E+18,8/9/20,14:26:47,Mom: Come &amp; taste the gravy  Me: Ma I’m on a strict diet regime-  Mom: Aku TUMBOK muka kau  Me: woooop okaaaayyyy hand me the spoon,[],26,Foreign Worker,26,2,-16.46456882,1,0,1,2.372987039,0,0,0
1.30E+18,7/9/20,23:43:45,i feel bad for my mom tonight,[],7,Foreign Worker,7,0,-11.46641775,1,0,1,12.06173931,2,0,0
1.30E+18,7/9/20,23:04:40,and i know my mom kecik hati sbb dorang taklayan syaqeef nangis. nangis kuat gila sampai my mom pun nangis 😂 i mean lol what's wrong with people in my home today,[],30,Foreign Worker,31,2,-16.40104677,2,0,4,2.056308377,0,0,0
1.30E+18,7/9/20,13:26:41,So I asked my dad if I can use the car and he said no and mom called to scold me for not talking the car.,[],26,Foreign Worker,26,2,-9.547812157,6,2,3,10.39798317,2,0,0
1.30E+18,6/9/20,22:13:24,"What’s the main purpose,babe ur mom did following me ? for what tho ?",[],14,Foreign Worker,13,1,-12.14114432,2,0,0,12.06173931,2,0,0
1.30E+18,6/9/20,19:48:07,Had a nice dinner with me mom . Good thai food  https://t.co/tgWhdF0xxR,[],10,Foreign Worker,10,0,-13.66286692,2,0,1,6.984688986,1,0,0
1.30E+18,6/9/20,17:02:22,"I told my mom last night i have a lunch date with my boyfriend and she was happily saying ""good good""~ When i pointed to her who i am going out with she went ""alah~~~~"" 😝🤪😜😛  Spending time with lil brother today.…  https://t.co/Tow2eY3Rj1",[],41,Foreign Worker,41,2,-12.07417968,9,2,2,2.904226822,0,0,1
1.30E+18,6/9/20,4:11:09,@_jjuneclown It’s parallel world Ang Signal it reminds me of Murakami novel 1Q84. I know JJH read the book😊 my mom already told me to watch it she said it was good..,[],31,Foreign Worker,31,2,-12.13918408,8,0,3,5.735639284,1,0,0
1.30E+18,6/9/20,0:35:34,"@MoCA_GoI @airindiain @HardeepSPuri Please announce delhi to singapore flights in advance.  We need to take approvals from MOM before travel.  Kindly update, it’s been 6 months since she stuck in India. Appreciate in advance.",[],31,Foreign Worker,31,2,-13.20414336,6,0,0,2.904226822,0,0,0
1.30E+18,6/9/20,0:02:50,"hi shame plug pls help me rt !!!! a grp of guys, well 1 of them snapped a picture of my mom,sis &amp; me sharing 1 umbrella crossing the road at haji lane area 🥺 if u r the one hopefully u can forward the picture to me for memory sake hehe it wld mean sm tho thank u!!!!! 🙏🏻🥺",[],55,Foreign Worker,58,3,-13.49087421,8,1,3,1.741986989,0,0,0
1.30E+18,5/9/20,23:04:21,10000 IQ play from my mom making clean my room by hiding my AirPods when I’ve been searching for it all day 🧠,[],22,Foreign Worker,22,1,-11.99988837,4,1,1,5.520897983,1,0,0
1.30E+18,5/9/20,22:53:48,After mom’s birthday dinner.  #burp @ Downtown East  https://t.co/HX4Ogt0hBi,['burp'],7,Foreign Worker,6,0,-15.31310769,0,0,0,5.735639284,1,0,0
1.30E+18,5/9/20,20:30:11,One of my greatest #fear came true just now. #mom fell! She's OK now. Phew! 😌 Will continue to monitor her condition @ Compassvale Link  https://t.co/2SnM9JDU1X,"['fear', 'mom']",20,Foreign Worker,21,1,-12.49593732,4,0,1,4.206580416,0,0,0
1.30E+18,5/9/20,18:59:32,Both of my mom are  https://t.co/aYcRVh6rn0,[],5,Foreign Worker,5,0,-13.11110539,1,0,1,34.6113624,3,0,0
1.30E+18,5/9/20,15:03:12,"Last two vouchers from Yakun will expired tml Since my mom do not want to go, I shall enjoy it with my Dad Spend the simple lunch meal on Yakun with my Dad😊🥰😘 Once again, thank you Jesher…  https://t.co/kapj2HQgpA",[],38,Foreign Worker,38,2,-13.47457155,6,0,3,3.199592669,0,0,0
1.30E+18,5/9/20,14:26:17,My mom complaining that I never help her with house work and I'd try to be nice and ask her if she needs help    My mom:  https://t.co/IwGkuIP8gp,[],25,Foreign Worker,26,2,-11.51526509,6,2,2,5.298056939,1,0,0
1.30E+18,5/9/20,12:16:57,mom suddenly wanted video call me and said she wanted to buy me smth so i picked up and she was ZARA SIA WTF SHE BUYING ME A SWEATER AND A SHIRT IM LIKE WHAT WHERE’S THIS CMG FROM,[],40,Foreign Worker,39,2,-15.11581083,8,1,2,1.553928483,0,0,0
1.30E+18,5/9/20,11:00:21,"@wendyinfutures Mom just told story of how dad once returned with $3 of dried chilli instead of 30cents. I am S C R E A M I N G. Part of me is convinced men do this shit to escape from future domestic tasks they deem beneath them. Because they can’t be THAT dumb, right? Right?",[],54,Foreign Worker,55,3,-11.94130648,11,1,2,1.824565048,0,0,1
1.30E+18,4/9/20,17:47:05,@cutiegkms I can relate to gulf because im the youngest also and im pretty close to my mom as well... thats why he is a sweet naughty boy 🤭😄🥰,[],27,Foreign Worker,27,2,-12.13247262,5,2,1,6.984688986,1,0,0
1.30E+18,4/9/20,10:16:43,"@mrsunlawyer @anjellcanne ""Khichdi"" - rice and lentils cooked together when you want something quick and good to eat.  Looks like a royal mess.  Can get overcomplicated with extra unnecessary ingredients.  But call in the experts - mom! -&amp; all ends well.  Plus you can't help but enjoy it 😄",[],42,Foreign Worker,47,2,-12.87336462,9,3,2,2.726937568,0,0,0
1.30E+18,4/9/20,5:08:08,Not my mom telling me how i was screaming in my sleep during my afternoon nap 😌,[],16,Foreign Worker,16,1,-11.73095355,3,0,3,8.882708681,1,0,0
1.30E+18,4/9/20,3:40:31,"Oh dear, 姐姐 is gone.  Most people are so ignorant that they won't understand. Of course I am very fortunate because my mom redeemed my soul 💞  https://t.co/1LfdcLs2jp",[],24,Foreign Worker,25,1,-12.63473314,6,0,2,5.735639284,1,0,0
1.30E+18,3/9/20,16:28:14,"@afiqahk His palms are sweaty, knees weak, arms are heavy. There's vomit on his sweater already, mom's spaghetti  https://t.co/HUq7PGSzoo",[],15,Foreign Worker,17,1,-14.68394898,3,0,0,4.856562767,0,0,0
1.30E+18,3/9/20,13:11:55,NUUUUUUUU MOM HE IS SO CUTE,[],6,Foreign Worker,6,0,-18.76934152,1,0,0,6.984688986,1,0,0
1.30E+18,3/9/20,1:17:25,@xandellaaa Your mom must be  damn fast then,[],7,Foreign Worker,7,0,-13.37981629,2,0,0,34.6113624,3,0,0
1.30E+18,2/9/20,12:27:22,Parliament: Josephine Teo spars with opposition MPs in debate on PMET jobs  https://t.co/6vx19nUm2d locals 36k in 5 yes n FTs up 45k in 5 yrs @ 9k yearly what a joke. FTs create jobs for themselves more. Please resign someone is not performing inside MOM.,[],38,Foreign Worker,43,2,-14.27423366,4,0,0,1.661450455,0,0,0
1.30E+18,2/9/20,9:01:46,"@HardeepSPuri @PMOIndia @narendramodi @NMAppVrtualMeet @HMOIndia @airindiain @MoCA_GoI @MEAIndia @AAI_Official @FlyWithIX @PIB_India Hello Sir, please start covid test for the passengers coming from India to make sure we dont send the infectious person to other country and also they shouldn’t affect any fellow passengers,coz of imported cases from India Singapore has stop MOM entry approval.  @IndiainSingapore",[],45,Foreign Worker,44,2,-14.77354192,11,2,1,1.54049765,0,0,0
1.30E+18,2/9/20,5:56:46,Keyleth finally reunited with her mom omFG,[],7,Foreign Worker,7,0,-14.64620061,1,1,0,12.06173931,2,0,0
1.30E+18,1/9/20,18:31:05,@bigpaymeapp My mom is the best,[],5,Foreign Worker,5,0,-11.47838299,1,0,0,12.06173931,2,0,0
1.30E+18,31/8/20,20:14:16,"imagine taking ur Ns paper and at the same time ur mom is at the hospital going through her brain surgery . n she expects me not to be too concerned about it . sure mother , sure .",[],35,Foreign Worker,35,2,-10.89408497,5,1,1,3.312416212,0,0,0
1.30E+18,31/8/20,19:39:44,MY MOM IS COOKING MUTTON AND I’M NOT HAVING IT! FUCKKKKK!,[],12,Foreign Worker,11,1,-18.080624,0,1,0,3.312416212,0,0,0
1.30E+18,31/8/20,11:22:24,"There a few pleasures of life.. but nothing beats mom drinking her favourite Oreo milkshake..  When you look into your mother's eyes, you know that is the purest love you can find on this earth..   #iloveyoumommy @…  https://t.co/b14QuFrByu",['iloveyoumommy'],34,Foreign Worker,35,2,-12.47818366,6,1,2,3.088635882,0,0,0
1.30E+18,31/8/20,10:00:15,"@geekygirlsarah They couldn’t travel with me. So they are in my mom’s basement in Wisconsin. She wants to get rid of em, can’t blame her. Maybe if I can 3D scan them and host them on the cloud. That might work",[],42,Foreign Worker,40,2,-10.67493811,7,2,2,3.707431737,0,0,0
