,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2040,2527,I was A Good Heart Daughter in Law And Care about Parent in Law and Care about My Parent of All Care and Concern of Love and God's Blessing All God's known Of Good Heart Daughter in Law only one Daughter of my Mother born me only Daughter and now my Parent and Parent in Law are Old already not young anymore and  my Age Catching up another 3 more years is Already 50 years old look older and older is Opinion that I have Four Sisters in Law of all the Age I was the youngest Age but compared of my Four Sisters In Law they are small size and small build of their age are elder than me and I always respect Elderly and Elderly also Helping me.,8/10/20,0.21309523809523806,0.5333333333333334,0.0,0.84,0.16,0.9575,joy
2041,2528,Because of Family and Friends all Care of Love and  Concerns of my normal Situation are alright of alot of Friends in Singapore Friends all are concerned and worried for me of My Good Heart and Soft Lady I always forgive my husband got two sickness not Strong at all and I got Breast Cancer stage 3 and I have Amy Pick also Breast Cancer stage 3 and got Backache and also My Head got Painful in My Body not Easy for me and one a week take bus goto visit My Own Parent to buy some food for visiting of My Parent of me only Daughter only One of Power of Love of My own Parent so must worried for me and I always Silently at Home never talk at all Silently at Parent and Parent in Law House Silently at Home and Respectfully to All Elderly of all Care and Concern of All Love the Most of All Care...,8/10/20,0.1953703703703704,0.6314814814814814,0.109,0.695,0.196,0.9501,fear
2043,2530,I think we are the safest country in the world who tested seriously and under good control .,7/10/20,0.18333333333333332,0.6333333333333333,0.084,0.64,0.276,0.5994,neutral
2044,2531,Proud of them .,7/10/20,0.8,1.0,0.0,0.392,0.608,0.4767,joy
2065,2553,We pray for better tomorrow to come.,6/10/20,0.5,0.5,0.0,0.49,0.51,0.6369,neutral
2074,2562,"Having experienced GH, ComHosps and NH, one will know the picture as it is.",6/10/20,0.8,0.9,0.0,0.768,0.232,0.6037,fear
2079,2567,Melbourne today suddenly have one case from a butcher shop then then it spread to a customer n then to a cleaner and then it became a cluster of 15  cases.,6/10/20,0.0,0.5,0.0,0.936,0.064,0.1779,fear
2080,2568,Hope hope hope all will be fine in Singapore soon soon Li Li all the way.,6/10/20,0.4166666666666667,0.5,0.0,0.533,0.467,0.8591,neutral
2096,2584,"Open tourism, sports, all entertainment and we will get retailers up and running.",13/10/20,0.0,0.5,0.0,0.811,0.189,0.4215,neutral
2099,2587,We are Singapore and we know how to keep our country safe.,13/10/20,0.5,0.5,0.0,0.791,0.209,0.4404,sadness
2103,2591,Let us go and Make Singapore 🇸🇬 Great aAgain.,13/10/20,0.8,0.75,0.0,0.661,0.339,0.6249,neutral
2111,2600,Thank you for all the great work and contributions you have been providing for our country.,24/9/20,0.8,0.75,0.0,0.68,0.32,0.765,joy
2113,2602,Great leader in difficult times .,5/9/20,0.15000000000000002,0.875,0.26,0.312,0.427,0.3818,joy
2114,2603,In deed when I drive pass marina bay the sentiments are strong of your work.🍀thanks !,5/9/20,0.5416666666666666,0.7333333333333333,0.0,0.784,0.216,0.5562,fear
2116,2605,Hope that the government continued to do its great work and fine tune those that is not so effective.Best regards for working so hard after so many years🙏,5/9/20,0.35625,0.5729166666666666,0.054,0.692,0.254,0.7866,neutral
2146,2636,"I think our government did a great job, but sure on the ground some will benefit more n some will benefit less from the budget.",6/6/20,0.4083333333333333,0.5513888888888889,0.0,0.571,0.429,0.926,joy
2147,2637,"But look at the way our system give out the money to their citizens, don't you think it is so effective?",6/6/20,0.6,0.8,0.0,0.834,0.166,0.6113,anger
2149,2639,I hope Singaporeans are appreciative of all that this government has been doing during this pandemic.,5/6/20,0.6,0.9,0.0,0.667,0.333,0.7579,joy
2150,2640,"Whether you want to compare up or compare down, just say thank you and be happy that Singaporeans are getting help, one way or another.",5/6/20,0.32222222222222224,0.6444444444444445,0.0,0.673,0.327,0.8481,joy
2152,2642,Choose to be kind and you will always be right.,5/6/20,0.44285714285714284,0.7178571428571429,0.0,0.726,0.274,0.5267,neutral
2159,2649,"Apart from giving out supporting funds,  another area that needs to be look at is the cost structure of Singapore, review the various cost layers and explore ways to optimise, take away unnecessary overhead in the system...support funding is a stop gap measure, won't be able to help our long term structural issue",6/6/20,0.06,0.5349999999999999,0.037,0.782,0.181,0.8271,fear
2163,2653,We are confident in the Singapore Government to steer us into this new dawn.,6/6/20,0.3181818181818182,0.6439393939393939,0.0,0.802,0.198,0.4939,fear
2165,2655,It is a task that will have to be accomplished together.,6/6/20,0.2,0.5,0.0,0.756,0.244,0.4404,joy
2176,2666,"Dear Sir, I do not think the government is open and transparent.",6/6/20,0.0,0.5,0.0,0.794,0.206,0.3818,sadness
2177,2667,"Why are only the auditors and board of directors investigated but the bank who sold all the rubbish securities that resulted in failure of eagle hospitality trust, hyflux not under investigation?",6/6/20,-0.15833333333333335,0.65,0.112,0.705,0.183,0.4215,fear
2180,2670,"The government we have here seems to be so pro business at the expense of the common man on the streets who work hard in their jobs....  Pls protect Singaporeans, protect the common man on the streets ...  https://governanceforstakeholders.com/2020/06/04/hyflux-correction-about-civil-liability-action/",6/6/20,-0.2972222222222222,0.5138888888888888,0.033,0.816,0.152,0.6249,fear
2182,2672,I love seeing messages like this because it reminds me that at least one of the places I think of as home is in safe hands.,6/6/20,0.2333333333333333,0.5,0.0,0.686,0.314,0.8625,joy
2183,2673,Stay strong lion city.,6/6/20,0.4333333333333333,0.7333333333333333,0.0,0.476,0.524,0.5106,neutral
2186,2676,It is too easy to just pay the one month salary in lieu of notice and there is nothing the poor employee can do.,7/6/20,0.016666666666666663,0.7166666666666667,0.05,0.754,0.196,0.6192,sadness
2191,2681,"It is too easy for company to push us into hardship and at this age, we need money most to plan for old age and to see through children education.",7/6/20,0.3444444444444445,0.5111111111111112,0.069,0.843,0.087,0.1531,joy
2196,2686,"Spending $200,000,000,000 on the virus Pandemic (to save jobs, to save business )... is a colossal  gamble.",7/6/20,0.3,0.8,0.0,0.686,0.314,0.7506,sadness
2197,2687,"This sum is enough to create 200,000 millionaires.",7/6/20,0.0,0.5,0.0,0.769,0.231,0.2732,fear
2200,2690,Is betting hundreds of billions of dollars ...the ONLY way to save our economy?,7/6/20,0.0,1.0,0.0,0.802,0.198,0.4939,sadness
2204,2694,"Peter Druckers, the master guru of business management said: :""Never pour money and resources to feed  your problem...it will grow bigger""  He added :..""Starve your problems...feed your opportunities instead""   Only Trump, Europe and other rich countries spend money to solve their pandemic problems.",7/6/20,0.0625,0.65625,0.054,0.785,0.161,0.6486,anger
2211,2701,Why visiting love ones are only restricted to two from each household?,4/6/20,0.25,0.8,0.155,0.595,0.25,0.3818,neutral
2213,2703,Thank you and keep safe everyone!,4/6/20,0.625,0.5,0.0,0.413,0.587,0.69,neutral
2215,2705,Dear Respectful and loving Prime Minister of Singapore.,4/6/20,0.55,0.825,0.0,0.345,0.655,0.8591,sadness
2216,2706,I am very proud of your commitment and passion to serve the people of Singapore.,4/6/20,1.0,1.0,0.0,0.55,0.45,0.8399,joy
2219,2709,"I observed the wonderful qualities of your people, law abiding, discipline, dignity and they stand as a good model and their modesty and kindness are appreciated.",4/6/20,0.6333333333333333,0.5666666666666668,0.0,0.549,0.451,0.9393,joy
2220,2710,"I sincerely pray to God Almighty to bless you, your government and all the Singaporean  with good health, peace and prosperity.",4/6/20,0.6,0.55,0.0,0.456,0.544,0.9403,joy
2230,2720,The solution will only work if u are blessed with a financial war chest of course.,26/5/20,0.0,0.5,0.185,0.521,0.294,0.3182,fear
2232,2722,Ppl will be filled with more optimism during this challenging time.,26/5/20,0.4666666666666666,0.7999999999999999,0.0,0.625,0.375,0.659,joy
2242,2732,I had the opportunity to travel in the region and also partner many in different part of Asia.,27/5/20,0.25,0.55,0.0,0.851,0.149,0.4215,fear
2254,2744,"We dont need to see Covid end to know that as a society, we graduated !The heart of Singapore is alive, kicking and in love.",27/5/20,0.3,0.5,0.0,0.756,0.244,0.7959,joy
2261,2751,May be this approach can help open up.,28/5/20,0.0,0.5,0.0,0.722,0.278,0.4019,fear
2264,2754,Just sharing a thought for your kind consideration.,28/5/20,0.6,0.9,0.0,0.446,0.554,0.7351,anger
2268,2758,Thank you Sir and we sg.united especially the elderly have given our support since your dad LKY.,26/5/20,0.0,1.0,0.0,0.743,0.257,0.6369,neutral
2270,2760,"U know Sir, especially seniors like me and others we actually do not want to burden our gov on us.",26/5/20,0.0,0.55,0.055,0.714,0.231,0.6075,anger
2273,2763,"But, if only the gov can return us our cpf I am confident that we seniors can also chip in to help the rest that is unfortunate on such pandemic situation 🙏🙏🙏🙏🙏🙏",26/5/20,0.0,0.8333333333333334,0.081,0.759,0.16,0.4404,sadness
2275,2765,"Having said that, may I suggest to cut down on this unnecessary fun pack, greatly reduce the amount on the fireworks celebration cos we all know it cost alot as well.",26/5/20,0.13611111111111113,0.5347222222222222,0.061,0.783,0.157,0.5106,joy
2294,2784,"True..,after so many decades of independence..,((this is the time that Singapore went into depression))..,((but I salute to our founding father to lay a strong foundation and our forefathers))..,to build a strong and good country for us..,market is so bad now..,((GST muz be waived off or reduced to certain percentage))..,((as now eased of circuit breaker is coming soon))..,((as mentioned and their words of honor))..,((let us faced with the others n our ruling government))..,((from 3rd to 1st world))..,unless Singapore do some changes,((GST waived or drop to certain percentage))..,((secondly,encourage a free market))..,((thirdly..,maintain a good public relations between fellow Singaporeans))..,there's a saying goes..,((a country makes up people than can grow into an rich and prosperous country))..,((if everyone only think of themselves))..,((how can an country strive))??",26/5/20,0.2515567765567765,0.584065934065934,0.048,0.74,0.212,0.9664,sadness
2297,2787,Isn't possible to stop those merchants from increasing prices for food or online tution?,29/5/20,0.0,1.0,0.0,0.873,0.127,0.2235,neutral
2307,2797,"In fact, I was abruptly & unlawfully laid off by foreign talent senior managers/MDs in our own local Banks.",26/5/20,0.0875,0.53125,0.0,0.851,0.149,0.4215,anger
2325,2815,Is globalisation really doing Singaporeans justice in this economy or do we Singaporeans will have to resort to working overseas as FTs too and thus causing talent brain drain in our own homeland.,26/5/20,0.4,0.6,0.0,0.827,0.173,0.7553,neutral
2327,2817,"However, it must not come at the expanse of a Singaporean’s reason for being in this country, and contribution in many ways to this country of which we call,  home truly.",26/5/20,0.5,0.5,0.0,0.909,0.091,0.4404,fear
2335,2825,"Sincerely, I hope we can emerge stronger as a people and a nation of Singapore 🇸🇬 after this ordeal.",26/5/20,0.5,0.5,0.0,0.602,0.398,0.8225,joy
2339,2829,"The money is to help pay their expenses.....  Hope the Govt has effective ways and means to check as the money is to pay for expenses paid by companies, show proof; those Singaporeans on Gig, show proof; and those Singaporeans out of job or lost their jobs, show proof.",27/5/20,0.6,0.8,0.09,0.757,0.153,0.6808,fear
2348,2838,"If we head into the General Election in the coming months, I  wish every Singaporean will seriously consider giving our previous vote to the PAP and give them a strong mandate to lead us forward.",28/3/20,-0.004166666666666666,0.5166666666666666,0.043,0.742,0.215,0.7717,fear
2349,2839,"Dear Mr Prime Minister Lee, we greatly appreciate your government efforts to buffer the Covid mpact on the people.",28/3/20,0.8,0.75,0.0,0.752,0.248,0.6801,anger
2350,2840,Please stay healthy.,28/3/20,0.5,0.5,0.0,0.167,0.833,0.6124,joy
2355,2845,I am trying to find a job in the market myself and feel glad that you truly understand what some of us are really feeling now in the current situation even though it is not so larger population in general.,28/3/20,0.15,0.52,0.0,0.82,0.18,0.7713,sadness
2357,2847,"I have faith in you and your cabinet, Mr PM Sir, to chart our course, out of this very difficult period- the most challenging, SG has faced!",28/3/20,0.15833333333333333,0.8333333333333334,0.091,0.747,0.162,0.2942,sadness
2361,2851,I therefore applaud and thank you for the absolute clear paths in handling this.,28/3/20,0.15000000000000002,0.6416666666666666,0.0,0.552,0.448,0.7964,joy
2362,2852,"Stay safe and well , Mr PM Sir!",28/3/20,0.625,0.5,0.0,0.486,0.514,0.6476,neutral
2365,2855,The Government years of frugal spending and ' live within the mean ' had bear fruitful reassurance to it citizens in coming ' Perfect Storm ' .,28/3/20,0.2746212121212121,0.7291666666666666,0.0,0.763,0.237,0.7351,joy
2369,2859,This will definitely help a lot of Singaporean’s which I believe are having this issues.,28/3/20,0.0,0.5,0.0,0.671,0.329,0.6597,joy
2373,2863,Stay strong my fellow singaporean,28/3/20,0.4333333333333333,0.7333333333333333,0.0,0.548,0.452,0.5106,sadness
2374,2864,Good morning Mr PM Lee Hsien Loong.,28/3/20,0.7,0.6000000000000001,0.0,0.674,0.326,0.4404,joy
2387,2877,"Dear sir, the amount set aside(1.2 billion) for the Self Employed isn’t enough to help all the self-employed who needs help in this economic crisis, resulting in many of us rushing to submit applications and crashing the server on NTUC (not sure if you followed the news).",1/5/20,0.11249999999999999,0.5222222222222221,0.073,0.745,0.183,0.6369,joy
2388,2878,"Is there any ways you could move the funds to allocate more to help the Self-employed, so that we can feel more assured and people won’t be in a mad rush to apply for it?",1/5/20,0.125,0.6666666666666666,0.08,0.776,0.144,0.376,anger
2389,2879,"If it can’t be done, what will happen to the rest of the Self-Employed after the 133,333th person (as the funds can only help that amount) who applies for the SIRS?",1/5/20,0.0,1.0,0.0,0.917,0.083,0.4019,sadness
2392,2883,"A very good morning PM MR Lee, WHO is an important organization that is put in place for the well being of the world.",24/3/20,0.655,0.8900000000000001,0.0,0.738,0.262,0.7264,joy
2393,2884,It certainly has to seek funds from every member country to face the challenges of a pandemic.,24/3/20,0.21428571428571427,0.5714285714285714,0.0,0.791,0.209,0.4019,fear
2395,2886,It requires sincere effort from all nations.,24/3/20,0.5,0.5,0.0,0.69,0.31,0.4019,joy
2398,2889,Social behavior and mindset plays a crucial role in combating the situation.,24/3/20,0.016666666666666666,0.5333333333333333,0.0,0.833,0.167,0.25,anger
2399,2890,Covid 19 has crippled the world’s economies and has claimed the lives and livelihoods of many across the globe.,24/3/20,0.5,0.5,0.0,0.905,0.095,0.2263,joy
2400,2891,"Wonderful that Singapore is playing our part by pledging US $500,000 in response to an appeal by WHO.",24/3/20,1.0,1.0,0.0,0.744,0.256,0.6705,fear
2401,2892,"Personally, I feel that it is for a worthy cause , not only for us but for the rest of the world as well.",24/3/20,0.1111111111111111,0.7666666666666666,0.0,0.805,0.195,0.5574,sadness
2406,2897,All tis has cost and most important there are employment for our Singaporean staffs.,24/3/20,0.45,0.75,0.0,0.861,0.139,0.2716,neutral
2409,2900,"PM Lee,  The protease inhibitor Indinavir, combined with the combination of Rendesvir and Interferon IFNb1-b, may have a significant effect on COV.",24/3/20,0.375,0.875,0.059,0.86,0.081,0.128,fear
2413,2904,"Only by vaccination, strengthen the body's immunity.",24/3/20,0.0,1.0,0.0,0.723,0.277,0.3182,fear
2415,2906,"If good restraint is obtained, the world will not be selfishly shared.",24/3/20,0.09999999999999998,0.8,0.127,0.563,0.309,0.4404,neutral
2419,2910,"This way, not only majority of the students will be away from the big crowd (since many parents either work from home or are stay-at-home parents), those whose kids needs to be in school will also feel safer with their kids being exposed to a smaller crowd.",24/3/20,0.125,0.525,0.027,0.915,0.058,0.3612,fear
2424,2915,Kindly give this a good consideration and give the parents who are worried sick a break.,24/3/20,0.19523809523809518,0.7857142857142857,0.255,0.463,0.282,0.1531,fear
2427,2918,Why are Singapore Pools Betting Centres and Singapore Turf Club not included in the latest measures to curb increase of Covid-19 spread which requires Bars and Entertainment Venues to be closed with effect from 23:59pm 26Mar20 to 30Apr2020.,25/3/20,0.2,0.5,0.0,0.876,0.124,0.6249,fear
2432,2923,"Dear PM Lee,  The protease inhibitor Indinavir, combined with the combination of Rendesvir and Interferon IFNb1-b, may have a significant effect on COV.",24/3/20,0.375,0.875,0.053,0.769,0.178,0.4767,fear
2436,2942,Thank you for blessing this nation our home and your team has made us great.,29/2/20,0.8,0.75,0.0,0.55,0.45,0.8689,joy
2438,2944,"I like what I once heard, great minds share on ideas, mediocre minds engage in events, small minds keep talking and gossiping about people, putting others down.",29/2/20,-0.026388888888888885,0.6097222222222222,0.077,0.592,0.331,0.8225,anger
2439,2945,Thank you for being and staying great !,29/2/20,1.0,0.75,0.0,0.42,0.58,0.784,joy
2440,2946,Great move!,29/2/20,1.0,0.75,0.0,0.185,0.815,0.6588,neutral
2441,2947,That’s e right way as MPs to support instead cutting the employees’ salaries first .,29/2/20,-0.021428571428571425,0.5896825396825397,0.099,0.724,0.178,0.296,joy
2444,2950,"Dear PM Lee, I’m so glad to see your message.",1/3/20,0.5,1.0,0.0,0.553,0.447,0.7555,joy
2445,2951,"Frontline and heath care workers keep all the people safe in Singapore, People who are Citizens of singapore, who are living in Singapore and who are traveling to Singapore.",1/3/20,0.5,0.5,0.0,0.816,0.184,0.7269,fear
2446,2952,"It will be great,if possible to allow people to donate some amount to them through MOH website or any gov agency website/ mobile app?",1/3/20,0.0,1.0,0.0,0.924,0.076,0.2263,joy
2448,2954,"Good to show appreciation of the healthcare workers we wish all those speedy recovery for those infected with Covid 19.Thank u Mr Lee, ministers n President Halimah for effort of taking one month pay cut to preserve more jobs in these critical situation.",29/2/20,0.39999999999999997,0.6333333333333334,0.173,0.655,0.171,0.2263,fear
2450,2956,I m glad to see this positive move.,29/2/20,0.36363636363636365,0.7727272727272727,0.0,0.356,0.644,0.8047,joy
2454,2960,"Hi Mr Lee, can you help us to talk to Select Food Management Group to give us stall holder at Changi Airport Terminal 1 Orchis Food Court a better rental cut.",27/2/20,0.5,0.5,0.113,0.725,0.162,0.4019,anger
2462,2968,when will it be ready?,1/3/20,0.2,0.5,0.0,0.615,0.385,0.3612,neutral
2466,2972,Free for Singaporeans.,1/3/20,0.4,0.8,0.0,0.377,0.623,0.5106,neutral
2481,2987,There are many avenues to seek help in Singapore.,20/2/20,0.5,0.5,0.0,0.748,0.252,0.4019,neutral
2484,2990,A good worker is worthy of his hire.,20/2/20,0.5166666666666666,0.8,0.0,0.463,0.537,0.7003,joy
2489,2995,There is no perfect government in this world.,20/2/20,-0.5,1.0,0.185,0.504,0.311,0.3612,joy
2495,3001,It is cost -free and will not hurt or harm you.,20/2/20,0.4,0.8,0.0,0.473,0.527,0.8371,neutral
2500,3006,Easy to advise only without knowing the situation at the pharmacies.,20/2/20,0.21666666666666667,0.9166666666666667,0.0,0.775,0.225,0.4404,sadness
2502,3009,"Dear Mr Lee, during my trip in BKK in year 2018, when I visited the foodcourt in Terminal 21, there is a cutlery station inside the foodcourt where one can sterilize their cutleries before they take their meals... wonder would it be a good idea to adopt this practice in all the foodcourts/eating places in Singapore?",20/2/20,0.7,0.6000000000000001,0.0,0.874,0.126,0.7351,joy
2504,3011,"Especially, during this period of Co-VID19 - people who dines outside are very careful ...",20/2/20,-0.043333333333333335,0.6833333333333332,0.0,0.873,0.127,0.2247,anger
2510,3017,But everyone has to be careful.,20/2/20,-0.1,1.0,0.0,0.758,0.242,0.1531,neutral
2513,3020,We are still safe in Singapore.,20/2/20,0.5,0.5,0.0,0.633,0.367,0.4404,neutral
2516,3023,"Dear Mr. Lee Hsien Loong though I am not Singaporean by birth or passport, but I am Singaporean nonetheless as my home is now our beloved ""Little Red Dot"", I am honoured, happy and proud to have you as my PM: your way to speak to your people, to communicate with simplicity though rigorously, to state things as they are with no sugarcoating but at the same time without diminishing them is a great gift.",20/2/20,0.41607142857142854,0.625,0.046,0.648,0.306,0.9815,joy
2517,3024,"Thanks for all the things, attention and efforts you are putting into keeping Singapore a safe, beautiful and prosperous home!",20/2/20,0.5666666666666667,0.5666666666666667,0.0,0.534,0.466,0.92,joy
2525,3032,"Sir, Good Day.",20/2/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,neutral
2526,3033,Happy Spore Budget 2020.,20/2/20,0.8,1.0,0.0,0.448,0.552,0.5719,joy
2529,3036,A good article to share for your reading while you travel on the road to the Parliament.,20/2/20,0.7,0.6000000000000001,0.0,0.733,0.267,0.6249,fear
2530,3037,Enjoy this Sharing is Caring story from a China Pastor.,20/2/20,0.4,0.5,0.0,0.395,0.605,0.8481,joy
2538,3045,“Humans now have  lowered their proud head and began to think quietly: Are we still the king of the earth?,20/2/20,0.4,0.6666666666666666,0.066,0.796,0.137,0.3818,joy
2544,3051,"“There are lesser people on the street, fewer cars on the roads but , the air is getting fresher, the haze has gone, the sky is turning bluer, the sun is getting brighter, and the family is drawing closer.",20/2/20,0.0,0.5,0.0,0.916,0.084,0.5267,fear
2551,3058,"“It shouted to one’s ear, to realize what is called ""Good Times”, feel what is true love on earth.",20/2/20,0.5166666666666666,0.6166666666666667,0.0,0.618,0.382,0.872,sadness
2552,3059,"It brought us gradually to fall in love  saying “Return to the Road"".",20/2/20,0.5,0.6,0.0,0.741,0.259,0.6369,fear
2563,3070,Glad Singapore has gone such extent to give all Singaporean much support in such crisis .,21/2/20,0.175,0.55,0.188,0.55,0.261,0.1531,joy
2572,3079,I know we we are safe and well loked after.,19/2/20,0.5,0.5,0.0,0.583,0.417,0.6124,neutral
2573,3080,"I am I am indebted to all who contribute, also as our scarce fiscal reserves are still safeguarded, unlike most countries in the world.",19/2/20,0.5,0.5,0.0,0.894,0.106,0.3612,neutral
2574,3081,"We only know to well, having learned from global and regional contagion risks and crises, the importance of being prepared.",19/2/20,0.0,0.5,0.192,0.564,0.244,0.1027,fear
2583,3090,"Deep gratitude from a very proud and loyal citizen, ❤️🙏 Chaitri  (Chai) Hapugalle",19/2/20,0.4444444444444444,0.7444444444444445,0.0,0.472,0.528,0.8766,joy
2584,3091,"This budget is a huge amount from the government,  our government if compare to other countries,  sg still the best.",22/2/20,0.42500000000000004,0.525,0.0,0.723,0.277,0.7579,fear
2589,3096,Very true as how the way you and your kakis think for foreigners are more talented and they are always interfering with the domestic politics.,2/3/21,0.41374999999999995,0.58625,0.0,0.775,0.225,0.7708,anger
2591,3098,Thatâ€™s okay.,2/3/21,0.5,0.5,0.0,0.345,0.655,0.2263,neutral
2606,3113,Luckily we has reserve to fall upon.,26/2/21,0.3333333333333333,0.8333333333333334,0.0,0.645,0.355,0.5106,fear
2612,3119,"Hahaha, the govt operating revenue not only excludes untilised investment returns of $19.6 billion but also land sales revenue of $11.8 billion estimated for FY2021.",26/2/21,0.1,0.7,0.0,0.913,0.087,0.3182,fear
2618,3125,I support priority to substainbility in our livelihoods at this prudence in a considerable consensus of livelihoods n well being of the people in a good platform.,27/2/21,0.39999999999999997,0.525,0.0,0.61,0.39,0.8591,anger
2620,3127,Once in a while MAS will transfer extra funds to either GIC or Temasek to grow the NIRC contribution....is it wise for MAS to transfer funds to GIC instead of investing the funds by themselves ?,26/2/21,0.35,0.5,0.0,0.914,0.086,0.4767,fear
2621,3128,GST should not be seen as the only tool to raise funding to use for government projects....if everything just increase GST....then there is no need for PAP to exist anymore....because any political parties can do that function too.,26/2/21,0.0,0.55,0.052,0.829,0.118,0.4215,anger
2623,3130,So far only one pap mp mention on wealth tax....others mp did not suggest any new ways to earn revenue....nothing from workers party mp too.https://www.straitstimes.com/business/economy/45b-to-be-transferred-to-gic-from-foreign-reserves-mas,26/2/21,0.07878787878787878,0.8181818181818182,0.0,0.796,0.204,0.7096,neutral
2625,3132,More PAP cronies given top positions at very high salaries too???,26/2/21,0.4026666666666667,0.5673333333333334,0.0,0.81,0.19,0.327,neutral
2637,3144,"Just as the saying goes ""opportunity comes only but once,"" they are numerous opportunities to live on today.",17/2/21,0.04545454545454545,0.6666666666666666,0.0,0.751,0.249,0.6486,fear
2639,3146,"Investing is a scary proposition, but certainly not with the right trader.",17/2/21,-0.10714285714285714,0.7023809523809524,0.148,0.634,0.218,0.25,neutral
2644,3151,Is Singapore meant for the rich or those with high monthly income ?,17/2/21,0.2675,0.645,0.0,0.753,0.247,0.5574,fear
2648,3155,so only the rich and affordable  ones can drive?,17/2/21,0.1875,0.875,0.0,0.674,0.326,0.5945,neutral
2665,3173,In an ideal world we can.,17/2/21,0.9,1.0,0.0,0.595,0.405,0.5267,joy
2668,3176,The â€˜poorâ€™ being made to support the rich?,17/2/21,0.375,0.75,0.0,0.488,0.512,0.743,anger
2675,3184,Can't blame them if they preferred to look after their 'own' people.,17/2/21,0.6,1.0,0.0,0.844,0.156,0.2584,anger
2677,3186,"The Chief Hiring Officers will not be doing their full diligence as they will be busy with office politics and getting certifications like ISO, Bizstar, etc, instead of checking how effectively their companies are in hiring locals.",17/2/21,0.3499999999999999,0.55,0.0,0.866,0.134,0.6597,anger
2707,3216,But our government choose NOT to.... All these medisave.. medishield.. are just to make sure when we are old... And going to die...,17/2/21,0.3,0.5444444444444444,0.0,0.905,0.095,0.3182,sadness
2715,3224,"TraceTogether)  Even if you say you want to help the poor, there are non-GST method to help them, e.g.",16/2/21,-0.4,0.6,0.125,0.605,0.27,0.3818,anger
2716,3225,"help them get a better job, encourage Singaporeans to start their own business and provide jobs for lower-income households, etc.",16/2/21,0.55,0.75,0.0,0.643,0.357,0.836,neutral
2719,3228,Although relieve measures have been given to them but it is not enough.,17/2/21,0.0,0.5,0.0,0.873,0.127,0.1901,anger
2723,3232,The ones who came up with this scheme is brilliant.,16/2/21,0.9,1.0,0.0,0.703,0.297,0.5859,fear
2739,3248,"Pples.. first, u will still get rebates in other taxes.. u will still get rebates for household.. u will still get others benefit to ensure economic is moving.. pple.. do remember, we do not have natural resources to help us to move economic.. we only have our own pple day in day out to move the economy.. pls see our neighborhood countries.. how are they doing?",17/2/21,0.17500000000000002,0.5011904761904761,0.03,0.832,0.138,0.7572,fear
2741,3250,Take covid as an example.. if our forefather kpkb on gov and they goes against it.. do u thk now we able to draw money and save the country?,17/2/21,0.5,0.625,0.0,0.894,0.106,0.4939,fear
2750,3267,"Free drivers, free petrol, COE free?",17/2/21,0.4000000000000001,0.8000000000000002,0.0,0.233,0.767,0.872,neutral
2757,3274,"Don't be so happy lol...if you know, you know.",17/2/21,0.8,1.0,0.0,0.628,0.372,0.6948,joy
2760,3277,No free lunch lol.,17/2/21,0.30000000000000004,0.75,0.237,0.108,0.656,0.5994,neutral
2776,3293,"Truth is, they would not consider locals if they situation was not such.",17/2/21,0.0,0.5,0.0,0.839,0.161,0.3182,anger
2777,3294,So the minster should think about that before praising them so easily.,17/2/21,0.43333333333333335,0.8333333333333334,0.0,0.618,0.382,0.7346,neutral
2810,3327,"Pi, from Stanford University's top team of blockchain experts!",24/2/21,0.625,0.5,0.0,0.793,0.207,0.2714,joy
2815,3332,"(1) Download the APP and install the dot I download (2) Check out the APP registration tutorial and fill in my invitation code when you sign up: langma339080 (dot me to view) minepi.com/langma339080 (3) It's free now, and it may be expensive in the future!",24/2/21,-0.033333333333333326,0.5416666666666666,0.0,0.923,0.077,0.5562,anger
2818,3335,"(5) Avoid future swollen thighs, only ""silly"" registration, every day ""waste"" a minute, free digging!",24/2/21,-0.039999999999999994,0.5599999999999999,0.124,0.674,0.202,0.3382,neutral
2836,3354,This is our true desire.,8/2/21,0.35,0.65,0.0,0.353,0.647,0.6705,joy
2844,3378,Does they need a beautiful gardens.,8/2/21,0.85,1.0,0.0,0.506,0.494,0.5994,joy
2845,3379,Our view is no .The tax payer $$ must be well spend.They need a rain forest park free of mosqito and snakes.,8/2/21,0.4,0.8,0.086,0.703,0.211,0.4939,fear
2852,3386,"Truly is hard to trust someone but you have to know what you are doing , and the benefits of doing it, i was once scared to invest with Mr Richard Flacon FX , because of what i have passed through in the hands of scammers but after seeing so much good reviews about him, i decided to give him a try, i start with $500 and to my greatest surprise i got paid as promised what i was expecting, and since then trading has been my life earningsðŸ’°if you are interested Click on the link to connect with him  https://www.facebook.com/Mr.Richard.flacon.FX",8/2/21,0.4145833333333333,0.6604166666666667,0.044,0.719,0.237,0.9718,fear
2867,3401,"Surely as the aviation industry improves, money could be set aside coming from the slow increasing growth till the growth stabilized.",2/9/20,0.09999999999999998,0.6444444444444444,0.0,0.609,0.391,0.872,fear
2883,3419,I am truly amazed that I have finally confirmed a successful withdrawal doing Bitcoin business with Mrs Derrick Sharon.,20/6/20,0.575,0.975,0.0,0.522,0.478,0.875,joy
